[2024-06-13 12:18:02.898494] [0x0000007f98d14010] [MocapTag] [0x00002ff1] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-06-13 12:18:03.211723] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [140] 1718295483211615, 0.374731, 0.0835129, -0.184564, -0.313043, -0.998935, -0.00336994, -0.00247011, 0.0459455, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.214368] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [141] 1718295483214258, 0.377374, 0.0835129, -0.184564, -0.313043, -0.998935, -0.00336994, -0.00247011, 0.0459455, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.217300] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [143] 1718295483217201, 0.380317, 0.0835129, -0.184564, -0.313043, -0.998935, -0.00336994, -0.00247011, 0.0459455, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.221416] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [144] 1718295483221293, 0.384409, 0.0835224, -0.184561, -0.313048, -0.998935, -0.00337848, -0.00249715, 0.0459445, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.224097] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [145] 1718295483223977, 0.387093, 0.0835224, -0.184561, -0.313048, -0.998935, -0.00337848, -0.00249715, 0.0459445, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.227415] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [147] 1718295483227290, 0.390406, 0.0835224, -0.184561, -0.313048, -0.998935, -0.00337848, -0.00249715, 0.0459445, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.229829] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [148] 1718295483229710, 0.392826, 0.0835311, -0.184563, -0.313043, -0.99894, -0.00337758, -0.00248226, 0.0458339, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.232717] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [149] 1718295483232602, 0.395718, 0.0835311, -0.184563, -0.313043, -0.99894, -0.00337758, -0.00248226, 0.0458339, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.236898] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [151] 1718295483236793, 0.399909, 0.0835311, -0.184563, -0.313043, -0.99894, -0.00337758, -0.00248226, 0.0458339, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.239506] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [152] 1718295483239392, 0.402508, 0.0835225, -0.184549, -0.313051, -0.998943, -0.00338071, -0.00250378, 0.0457796, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.242385] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [153] 1718295483242269, 0.405385, 0.0835225, -0.184549, -0.313051, -0.998943, -0.00338071, -0.00250378, 0.0457796, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.245121] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [154] 1718295483245013, 0.408129, 0.0835225, -0.184549, -0.313051, -0.998943, -0.00338071, -0.00250378, 0.0457796, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.247870] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [156] 1718295483247746, 0.410862, 0.0835225, -0.184549, -0.313051, -0.998943, -0.00338071, -0.00250378, 0.0457796, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.250259] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [157] 1718295483250146, 0.413262, 0.0835276, -0.184542, -0.313039, -0.998943, -0.00338767, -0.00247088, 0.0457817, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.253777] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [158] 1718295483253660, 0.416776, 0.0835276, -0.184542, -0.313039, -0.998943, -0.00338767, -0.00247088, 0.0457817, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.256577] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [160] 1718295483256512, 0.419628, 0.0835276, -0.184542, -0.313039, -0.998943, -0.00338767, -0.00247088, 0.0457817, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.259137] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [161] 1718295483259023, 0.422139, 0.0835264, -0.184553, -0.313046, -0.99894, -0.00339296, -0.0024812, 0.0458473, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.261977] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [162] 1718295483261864, 0.42498, 0.0835264, -0.184553, -0.313046, -0.99894, -0.00339296, -0.0024812, 0.0458473, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.264448] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [163] 1718295483264338, 0.427454, 0.0835264, -0.184553, -0.313046, -0.99894, -0.00339296, -0.0024812, 0.0458473, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.269075] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [165] 1718295483268951, 0.432067, 0.0835264, -0.184553, -0.313046, -0.99894, -0.00339296, -0.0024812, 0.0458473, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.271283] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [166] 1718295483271164, 0.43428, 0.0835222, -0.184556, -0.313043, -0.998937, -0.00337947, -0.00246403, 0.0458964, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.274199] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [167] 1718295483274071, 0.437187, 0.0835222, -0.184556, -0.313043, -0.998937, -0.00337947, -0.00246403, 0.0458964, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.277880] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [169] 1718295483277765, 0.440881, 0.0835222, -0.184556, -0.313043, -0.998937, -0.00337947, -0.00246403, 0.0458964, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.279336] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [170] 1718295483279224, 0.44234, 0.0835204, -0.184559, -0.313048, -0.998936, -0.00339306, -0.00249002, 0.045922, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.282237] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [171] 1718295483282125, 0.445241, 0.0835204, -0.184559, -0.313048, -0.998936, -0.00339306, -0.00249002, 0.045922, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.285531] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [172] 1718295483285322, 0.448438, 0.0835204, -0.184559, -0.313048, -0.998936, -0.00339306, -0.00249002, 0.045922, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.288119] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [174] 1718295483288002, 0.451118, 0.0835232, -0.184557, -0.313039, -0.998937, -0.00339793, -0.00246328, 0.0459142, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.290970] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [175] 1718295483290858, 0.453974, 0.0835232, -0.184557, -0.313039, -0.998937, -0.00339793, -0.00246328, 0.0459142, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.293442] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [176] 1718295483293331, 0.456447, 0.0835232, -0.184557, -0.313039, -0.998937, -0.00339793, -0.00246328, 0.0459142, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.296050] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [177] 1718295483295961, 0.459077, 0.0835232, -0.184557, -0.313039, -0.998937, -0.00339793, -0.00246328, 0.0459142, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.300463] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [179] 1718295483300345, 0.463461, 0.0835256, -0.184553, -0.313041, -0.998939, -0.00338629, -0.00246393, 0.0458542, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.303690] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [180] 1718295483303567, 0.466683, 0.0835256, -0.184553, -0.313041, -0.998939, -0.00338629, -0.00246393, 0.0458542, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.306223] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [181] 1718295483306130, 0.469246, 0.0835256, -0.184553, -0.313041, -0.998939, -0.00338629, -0.00246393, 0.0458542, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.309213] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [183] 1718295483309084, 0.4722, 0.0835311, -0.184553, -0.313033, -0.99894, -0.0033792, -0.00244629, 0.0458353, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.311782] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [184] 1718295483311658, 0.474774, 0.0835311, -0.184553, -0.313033, -0.99894, -0.0033792, -0.00244629, 0.0458353, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.314463] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [185] 1718295483314339, 0.477455, 0.0835311, -0.184553, -0.313033, -0.99894, -0.0033792, -0.00244629, 0.0458353, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.317335] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [187] 1718295483317217, 0.480333, 0.0835311, -0.184553, -0.313033, -0.99894, -0.0033792, -0.00244629, 0.0458353, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.319946] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [188] 1718295483319833, 0.482949, 0.0835295, -0.184552, -0.313034, -0.998941, -0.00338608, -0.00247314, 0.0458206, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.322841] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [189] 1718295483322729, 0.485845, 0.0835295, -0.184552, -0.313034, -0.998941, -0.00338608, -0.00247314, 0.0458206, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.325893] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [190] 1718295483325799, 0.488915, 0.0835295, -0.184552, -0.313034, -0.998941, -0.00338608, -0.00247314, 0.0458206, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.328109] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [192] 1718295483327978, 0.491094, 0.083533, -0.184549, -0.313037, -0.99894, -0.00338933, -0.0024692, 0.0458305, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.332712] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [193] 1718295483332602, 0.495718, 0.083533, -0.184549, -0.313037, -0.99894, -0.00338933, -0.0024692, 0.0458305, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.335193] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [194] 1718295483335083, 0.498199, 0.083533, -0.184549, -0.313037, -0.99894, -0.00338933, -0.0024692, 0.0458305, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.338230] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [196] 1718295483338118, 0.501234, 0.0835268, -0.184552, -0.313037, -0.998938, -0.00338517, -0.00246696, 0.0458741, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.340585] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [197] 1718295483340468, 0.503584, 0.0835268, -0.184552, -0.313037, -0.998938, -0.00338517, -0.00246696, 0.0458741, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.343060] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [198] 1718295483342952, 0.506068, 0.0835268, -0.184552, -0.313037, -0.998938, -0.00338517, -0.00246696, 0.0458741, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.345729] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [199] 1718295483345616, 0.508732, 0.0835268, -0.184552, -0.313037, -0.998938, -0.00338517, -0.00246696, 0.0458741, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.349206] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [201] 1718295483349094, 0.51221, 0.0835299, -0.184555, -0.313042, -0.998937, -0.00337893, -0.00246957, 0.0459036, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.351932] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [202] 1718295483351808, 0.514924, 0.0835299, -0.184555, -0.313042, -0.998937, -0.00337893, -0.00246957, 0.0459036, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.354540] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [203] 1718295483354412, 0.517528, 0.0835299, -0.184555, -0.313042, -0.998937, -0.00337893, -0.00246957, 0.0459036, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.357307] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [205] 1718295483357191, 0.520307, 0.0835299, -0.184555, -0.313042, -0.998937, -0.00337893, -0.00246957, 0.0459036, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.359881] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [206] 1718295483359764, 0.52288, 0.0835329, -0.184555, -0.313037, -0.998938, -0.00339458, -0.00245003, 0.0458894, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.364386] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [207] 1718295483364273, 0.527389, 0.0835329, -0.184555, -0.313037, -0.998938, -0.00339458, -0.00245003, 0.0458894, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.367427] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [209] 1718295483367303, 0.530419, 0.0835329, -0.184555, -0.313037, -0.998938, -0.00339458, -0.00245003, 0.0458894, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.369751] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [210] 1718295483369609, 0.532725, 0.0835427, -0.18456, -0.31304, -0.998939, -0.00338539, -0.00244638, 0.04587, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.372993] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [211] 1718295483372879, 0.535995, 0.0835427, -0.18456, -0.31304, -0.998939, -0.00338539, -0.00244638, 0.04587, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.375506] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [212] 1718295483375390, 0.538506, 0.0835427, -0.18456, -0.31304, -0.998939, -0.00338539, -0.00244638, 0.04587, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.379825] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [214] 1718295483379717, 0.542833, 0.0835446, -0.184557, -0.313039, -0.998939, -0.00339554, -0.00245917, 0.0458646, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.383435] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [215] 1718295483383317, 0.546433, 0.0835446, -0.184557, -0.313039, -0.998939, -0.00339554, -0.00245917, 0.0458646, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.385203] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [216] 1718295483385081, 0.548197, 0.0835446, -0.184557, -0.313039, -0.998939, -0.00339554, -0.00245917, 0.0458646, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.388254] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [218] 1718295483388120, 0.551236, 0.0835446, -0.184557, -0.313039, -0.998939, -0.00339554, -0.00245917, 0.0458646, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.392108] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [219] 1718295483391936, 0.555052, 0.083538, -0.184557, -0.313042, -0.99894, -0.00337813, -0.00244362, 0.045847, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.393502] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [220] 1718295483393373, 0.556489, 0.083538, -0.184557, -0.313042, -0.99894, -0.00337813, -0.00244362, 0.045847, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.396871] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [222] 1718295483396749, 0.559865, 0.083538, -0.184557, -0.313042, -0.99894, -0.00337813, -0.00244362, 0.045847, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.399376] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [223] 1718295483399248, 0.562364, 0.0835407, -0.18456, -0.31304, -0.998939, -0.00337329, -0.00245849, 0.0458611, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.402112] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [224] 1718295483401934, 0.56505, 0.0835407, -0.18456, -0.31304, -0.998939, -0.00337329, -0.00245849, 0.0458611, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.404705] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [225] 1718295483404580, 0.567696, 0.0835407, -0.18456, -0.31304, -0.998939, -0.00337329, -0.00245849, 0.0458611, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.407543] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [227] 1718295483407412, 0.570528, 0.0835407, -0.18456, -0.31304, -0.998939, -0.00337329, -0.00245849, 0.0458611, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.412235] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [228] 1718295483412107, 0.575223, 0.0835427, -0.184554, -0.313039, -0.99894, -0.00338326, -0.00242961, 0.0458523, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.415108] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [229] 1718295483414994, 0.57811, 0.0835427, -0.184554, -0.313039, -0.99894, -0.00338326, -0.00242961, 0.0458523, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.417722] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [231] 1718295483417608, 0.580724, 0.0835427, -0.184554, -0.313039, -0.99894, -0.00338326, -0.00242961, 0.0458523, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.420364] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [232] 1718295483420249, 0.583365, 0.0835407, -0.184556, -0.313041, -0.998938, -0.00338773, -0.00243199, 0.0458872, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.423543] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [233] 1718295483423424, 0.58654, 0.0835407, -0.184556, -0.313041, -0.998938, -0.00338773, -0.00243199, 0.0458872, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.427783] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [235] 1718295483427668, 0.590784, 0.0835407, -0.184556, -0.313041, -0.998938, -0.00338773, -0.00243199, 0.0458872, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.430394] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [236] 1718295483430278, 0.593394, 0.0835365, -0.184554, -0.313047, -0.998938, -0.00336819, -0.00244933, 0.0458781, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.433270] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [237] 1718295483433156, 0.596272, 0.0835365, -0.184554, -0.313047, -0.998938, -0.00336819, -0.00244933, 0.0458781, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.435880] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [238] 1718295483435763, 0.598879, 0.0835365, -0.184554, -0.313047, -0.998938, -0.00336819, -0.00244933, 0.0458781, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.438456] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [240] 1718295483438341, 0.601457, 0.0835371, -0.184559, -0.313042, -0.998939, -0.00338477, -0.00245635, 0.0458725, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.442714] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [241] 1718295483442602, 0.605718, 0.0835371, -0.184559, -0.313042, -0.998939, -0.00338477, -0.00245635, 0.0458725, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.445433] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [242] 1718295483445267, 0.608383, 0.0835371, -0.184559, -0.313042, -0.998939, -0.00338477, -0.00245635, 0.0458725, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.448075] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [244] 1718295483447956, 0.611072, 0.0835372, -0.184549, -0.313034, -0.99894, -0.00339642, -0.00245712, 0.0458432, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.450774] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [245] 1718295483450671, 0.613787, 0.0835372, -0.184549, -0.313034, -0.99894, -0.00339642, -0.00245712, 0.0458432, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.453210] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [246] 1718295483453095, 0.616211, 0.0835372, -0.184549, -0.313034, -0.99894, -0.00339642, -0.00245712, 0.0458432, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.456096] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [247] 1718295483456006, 0.619122, 0.0835372, -0.184549, -0.313034, -0.99894, -0.00339642, -0.00245712, 0.0458432, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.459523] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [249] 1718295483459404, 0.62252, 0.0835454, -0.184559, -0.313035, -0.99894, -0.00337846, -0.00245008, 0.0458373, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.462645] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [250] 1718295483462527, 0.625643, 0.0835454, -0.184559, -0.313035, -0.99894, -0.00337846, -0.00245008, 0.0458373, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.464869] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [251] 1718295483464755, 0.627871, 0.0835454, -0.184559, -0.313035, -0.99894, -0.00337846, -0.00245008, 0.0458373, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.467599] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [253] 1718295483467475, 0.630591, 0.0835454, -0.184559, -0.313035, -0.99894, -0.00337846, -0.00245008, 0.0458373, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.470269] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [254] 1718295483470147, 0.633263, 0.0835356, -0.184555, -0.313024, -0.99894, -0.00338633, -0.0024695, 0.0458445, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.474584] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [255] 1718295483474468, 0.637584, 0.0835356, -0.184555, -0.313024, -0.99894, -0.00338633, -0.0024695, 0.0458445, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.477338] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [257] 1718295483477215, 0.640331, 0.0835356, -0.184555, -0.313024, -0.99894, -0.00338633, -0.0024695, 0.0458445, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.480042] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [258] 1718295483479926, 0.643042, 0.0835434, -0.184561, -0.313029, -0.998939, -0.0033831, -0.00244644, 0.0458587, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.482812] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [259] 1718295483482684, 0.6458, 0.0835434, -0.184561, -0.313029, -0.998939, -0.0033831, -0.00244644, 0.0458587, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.485569] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [260] 1718295483485456, 0.648572, 0.0835434, -0.184561, -0.313029, -0.998939, -0.0033831, -0.00244644, 0.0458587, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.489557] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [262] 1718295483489442, 0.652558, 0.0835422, -0.184561, -0.313028, -0.998938, -0.00338802, -0.00245473, 0.0458928, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.492320] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [263] 1718295483492202, 0.655318, 0.0835422, -0.184561, -0.313028, -0.998938, -0.00338802, -0.00245473, 0.0458928, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.494963] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [264] 1718295483494850, 0.657966, 0.0835422, -0.184561, -0.313028, -0.998938, -0.00338802, -0.00245473, 0.0458928, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.497610] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [266] 1718295483497491, 0.660607, 0.0835422, -0.184561, -0.313028, -0.998938, -0.00338802, -0.00245473, 0.0458928, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.501587] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [267] 1718295483501469, 0.664585, 0.0835419, -0.184557, -0.31304, -0.998938, -0.00338386, -0.00246935, 0.0458859, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.504429] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [268] 1718295483504319, 0.667435, 0.0835419, -0.184557, -0.31304, -0.998938, -0.00338386, -0.00246935, 0.0458859, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.507557] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [270] 1718295483507432, 0.670548, 0.0835419, -0.184557, -0.31304, -0.998938, -0.00338386, -0.00246935, 0.0458859, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.509929] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [271] 1718295483509818, 0.672934, 0.0835455, -0.184552, -0.31304, -0.998939, -0.00339417, -0.00245712, 0.0458639, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.512946] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [272] 1718295483512836, 0.675952, 0.0835455, -0.184552, -0.31304, -0.998939, -0.00339417, -0.00245712, 0.0458639, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.515557] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [273] 1718295483515447, 0.678563, 0.0835455, -0.184552, -0.31304, -0.998939, -0.00339417, -0.00245712, 0.0458639, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:03.517929] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [275] 1718295483517816, 0.680932, 0.0835398, -0.184551, -0.313045, -0.99894, -0.00338807, -0.00246634, 0.0458361, 0, 0, 0, 0, 0, 0, 
