[2025-01-13 19:09:50.173280] [0x0000007f842eb7c0] [MocapTag] [0x00001b7f] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-01-13 19:10:20.928769] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13951] 1736813420928639, 30.8103, 0.340721, 0.125923, -1.22991, -0.978344, -0.00739075, -0.0700065, 0.194647, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:20.931567] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13952] 1736813420931449, 30.8131, 0.340721, 0.125923, -1.22991, -0.978344, -0.00739075, -0.0700065, 0.194647, 0.51513, -0.249755, 0.0273013, 0.0650644, -0.0997335, 0, 
[2025-01-13 19:10:20.934132] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13954] 1736813420934028, 30.8157, 0.340721, 0.125923, -1.22991, -0.978344, -0.00739075, -0.0700065, 0.194647, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:20.936680] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13955] 1736813420936537, 30.8182, 0.340721, 0.125923, -1.22991, -0.978344, -0.00739075, -0.0700065, 0.194647, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:20.939242] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13956] 1736813420939126, 30.8208, 0.345713, 0.123433, -1.22969, -0.978235, -0.00776722, -0.0703542, 0.195053, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:20.943075] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13957] 1736813420942975, 30.8246, 0.345713, 0.123433, -1.22969, -0.978235, -0.00776722, -0.0703542, 0.195053, 0.499274, -0.249022, 0.0224952, 0.0939608, -0.0516951, 0.0915647, 
[2025-01-13 19:10:20.945727] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13959] 1736813420945576, 30.8272, 0.345713, 0.123433, -1.22969, -0.978235, -0.00776722, -0.0703542, 0.195053, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:20.948079] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13960] 1736813420947969, 30.8296, 0.350599, 0.121009, -1.22946, -0.978148, -0.00814828, -0.0706825, 0.195355, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:20.950943] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13961] 1736813420950826, 30.8325, 0.350599, 0.121009, -1.22946, -0.978148, -0.00814828, -0.0706825, 0.195355, 0.488608, -0.242423, 0.0228791, 0.092721, -0.0480771, 0.070104, 
[2025-01-13 19:10:20.954284] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13963] 1736813420954156, 30.8358, 0.350599, 0.121009, -1.22946, -0.978148, -0.00814828, -0.0706825, 0.195355, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:20.957497] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13964] 1736813420957382, 30.839, 0.350599, 0.121009, -1.22946, -0.978148, -0.00814828, -0.0706825, 0.195355, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:20.960035] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13965] 1736813420959917, 30.8416, 0.35545, 0.11866, -1.22922, -0.978099, -0.00835135, -0.0709506, 0.195497, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:20.962708] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13966] 1736813420962620, 30.8443, 0.35545, 0.11866, -1.22922, -0.978099, -0.00835135, -0.0709506, 0.195497, 0.485066, -0.234879, 0.0238561, 0.0529289, -0.0439778, 0, 
[2025-01-13 19:10:20.965195] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13968] 1736813420965079, 30.8467, 0.35545, 0.11866, -1.22922, -0.978099, -0.00835135, -0.0709506, 0.195497, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:20.967844] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13969] 1736813420967733, 30.8494, 0.360109, 0.116333, -1.229, -0.978069, -0.0082996, -0.071407, 0.19548, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:20.972013] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13970] 1736813420971890, 30.8535, 0.360109, 0.116333, -1.229, -0.978069, -0.0082996, -0.071407, 0.19548, 0.465878, -0.232714, 0.0215546, 0, -0.0917673, 0, 
[2025-01-13 19:10:20.976040] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13972] 1736813420975923, 30.8576, 0.360109, 0.116333, -1.229, -0.978069, -0.0082996, -0.071407, 0.19548, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:20.976803] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13973] 1736813420976704, 30.8584, 0.360109, 0.116333, -1.229, -0.978069, -0.0082996, -0.071407, 0.19548, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:20.980144] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13974] 1736813420980028, 30.8617, 0.364662, 0.114108, -1.22882, -0.977995, -0.00834669, -0.0716835, 0.19575, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:20.982041] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13975] 1736813420981922, 30.8636, 0.364662, 0.114108, -1.22882, -0.977995, -0.00834669, -0.0716835, 0.19575, 0.45536, -0.222533, 0.0188167, 0, -0.0512064, 0.0587583, 
[2025-01-13 19:10:20.984564] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13977] 1736813420984511, 30.8662, 0.364662, 0.114108, -1.22882, -0.977995, -0.00834669, -0.0716835, 0.19575, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:20.988653] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13978] 1736813420988537, 30.8702, 0.369133, 0.111918, -1.22862, -0.9779, -0.00833674, -0.0717039, 0.196214, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:20.991315] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13979] 1736813420991197, 30.8729, 0.369133, 0.111918, -1.22862, -0.9779, -0.00833674, -0.0717039, 0.196214, 0.447057, -0.218944, 0.0192418, 0, 0, 0.0953078, 
[2025-01-13 19:10:20.993766] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13980] 1736813420993680, 30.8753, 0.369133, 0.111918, -1.22862, -0.9779, -0.00833674, -0.0717039, 0.196214, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:20.996529] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13982] 1736813420996408, 30.8781, 0.369133, 0.111918, -1.22862, -0.9779, -0.00833674, -0.0717039, 0.196214, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:20.999005] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13983] 1736813420998892, 30.8805, 0.37358, 0.109756, -1.22846, -0.977787, -0.00834868, -0.0714808, 0.19686, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.003139] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13984] 1736813421003051, 30.8847, 0.37358, 0.109756, -1.22846, -0.977787, -0.00834868, -0.0714808, 0.19686, 0.444688, -0.216256, 0.0160439, 0, 0.0472322, 0.130585, 
[2025-01-13 19:10:21.005788] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13986] 1736813421005634, 30.8873, 0.37358, 0.109756, -1.22846, -0.977787, -0.00834868, -0.0714808, 0.19686, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.008734] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13987] 1736813421008620, 30.8903, 0.377811, 0.107619, -1.22823, -0.97777, -0.00821669, -0.0714163, 0.196971, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.010920] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13988] 1736813421010803, 30.8925, 0.377811, 0.107619, -1.22823, -0.97777, -0.00821669, -0.0714163, 0.196971, 0.423076, -0.21364, 0.0231414, 0, 0, 0, 
[2025-01-13 19:10:21.013414] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13989] 1736813421013299, 30.895, 0.377811, 0.107619, -1.22823, -0.97777, -0.00821669, -0.0714163, 0.196971, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.016083] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13991] 1736813421015959, 30.8976, 0.377811, 0.107619, -1.22823, -0.97777, -0.00821669, -0.0714163, 0.196971, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.020287] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13992] 1736813421020172, 30.9018, 0.381971, 0.105652, -1.22807, -0.977734, -0.00812082, -0.071554, 0.197104, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.023958] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13994] 1736813421023851, 30.9055, 0.381971, 0.105652, -1.22807, -0.977734, -0.00812082, -0.071554, 0.197104, 0.415997, -0.196688, 0.0164724, 0, 0, 0, 
[2025-01-13 19:10:21.025508] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13995] 1736813421025393, 30.907, 0.381971, 0.105652, -1.22807, -0.977734, -0.00812082, -0.071554, 0.197104, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.027953] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13996] 1736813421027840, 30.9095, 0.386013, 0.103715, -1.22791, -0.977642, -0.00784825, -0.0716835, 0.197525, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.030678] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13997] 1736813421030555, 30.9122, 0.386013, 0.103715, -1.22791, -0.977642, -0.00784825, -0.0716835, 0.197525, 0.404256, -0.193702, 0.015684, -0.0425339, 0, 0.0843048, 
[2025-01-13 19:10:21.033414] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [13998] 1736813421033301, 30.915, 0.386013, 0.103715, -1.22791, -0.977642, -0.00784825, -0.0716835, 0.197525, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.036035] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14000] 1736813421035920, 30.9176, 0.386013, 0.103715, -1.22791, -0.977642, -0.00784825, -0.0716835, 0.197525, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.038743] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14001] 1736813421038629, 30.9203, 0.389911, 0.101879, -1.22778, -0.977637, -0.00753297, -0.0716274, 0.197584, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.041609] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14002] 1736813421041489, 30.9231, 0.389911, 0.101879, -1.22778, -0.977637, -0.00753297, -0.0716274, 0.197584, 0.389749, -0.183639, 0.0128837, -0.0636816, 0, 0, 
[2025-01-13 19:10:21.045189] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14004] 1736813421045063, 30.9267, 0.389911, 0.101879, -1.22778, -0.977637, -0.00753297, -0.0716274, 0.197584, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.048120] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14005] 1736813421048005, 30.9297, 0.389911, 0.101879, -1.22778, -0.977637, -0.00753297, -0.0716274, 0.197584, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.050803] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14006] 1736813421050686, 30.9323, 0.393758, 0.100122, -1.22768, -0.97757, -0.00719534, -0.0713489, 0.198026, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.053505] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14007] 1736813421053418, 30.9351, 0.393758, 0.100122, -1.22768, -0.97757, -0.00719534, -0.0713489, 0.198026, 0.384748, -0.175688, 0.00966305, -0.0718117, 0.0431165, 0.0838012, 
[2025-01-13 19:10:21.056213] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14009] 1736813421056099, 30.9378, 0.393758, 0.100122, -1.22768, -0.97757, -0.00719534, -0.0713489, 0.198026, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.058743] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14010] 1736813421058629, 30.9403, 0.39747, 0.0983521, -1.22754, -0.977493, -0.0068684, -0.0710608, 0.198521, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.061439] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14011] 1736813421061319, 30.943, 0.39747, 0.0983521, -1.22754, -0.977493, -0.0068684, -0.0710608, 0.198521, 0.371149, -0.176996, 0.0148402, -0.0693798, 0.0455812, 0.0945985, 
[2025-01-13 19:10:21.064205] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14013] 1736813421064149, 30.9458, 0.39747, 0.0983521, -1.22754, -0.977493, -0.0068684, -0.0710608, 0.198521, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.066786] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14014] 1736813421066671, 30.9483, 0.39747, 0.0983521, -1.22754, -0.977493, -0.0068684, -0.0710608, 0.198521, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.069715] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14015] 1736813421069597, 30.9513, 0.40107, 0.0966456, -1.22744, -0.977471, -0.00651973, -0.070787, 0.198737, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.072073] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14016] 1736813421071955, 30.9536, 0.40107, 0.0966456, -1.22744, -0.977471, -0.00651973, -0.070787, 0.198737, 0.360083, -0.170647, 0.00965221, -0.0770092, 0.0406504, 0.0372231, 
[2025-01-13 19:10:21.074610] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14018] 1736813421074484, 30.9561, 0.40107, 0.0966456, -1.22744, -0.977471, -0.00651973, -0.070787, 0.198737, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.076930] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14019] 1736813421076815, 30.9585, 0.404674, 0.095043, -1.22735, -0.977464, -0.00600636, -0.0703394, 0.198947, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.080601] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14020] 1736813421080479, 30.9621, 0.404674, 0.095043, -1.22735, -0.977464, -0.00600636, -0.0703394, 0.198947, 0.360387, -0.16027, 0.00848537, -0.116754, 0.06807, 0, 
[2025-01-13 19:10:21.083129] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14021] 1736813421083040, 30.9647, 0.404674, 0.095043, -1.22735, -0.977464, -0.00600636, -0.0703394, 0.198947, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.085923] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14023] 1736813421085802, 30.9675, 0.404674, 0.095043, -1.22735, -0.977464, -0.00600636, -0.0703394, 0.198947, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.088218] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14024] 1736813421088105, 30.9698, 0.408192, 0.093471, -1.22729, -0.977414, -0.00547001, -0.0699378, 0.199352, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.090934] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14025] 1736813421090818, 30.9725, 0.408192, 0.093471, -1.22729, -0.977414, -0.00547001, -0.0699378, 0.199352, 0.351753, -0.157196, 0.00598991, -0.116706, 0.0588626, 0.0724018, 
[2025-01-13 19:10:21.093718] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14027] 1736813421093658, 30.9753, 0.408192, 0.093471, -1.22729, -0.977414, -0.00547001, -0.0699378, 0.199352, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.096534] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14028] 1736813421096420, 30.9781, 0.408192, 0.093471, -1.22729, -0.977414, -0.00547001, -0.0699378, 0.199352, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.099119] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14029] 1736813421098972, 30.9806, 0.411518, 0.0919379, -1.22721, -0.977365, -0.0049544, -0.0693001, 0.199828, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.101823] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14030] 1736813421101707, 30.9834, 0.411518, 0.0919379, -1.22721, -0.977365, -0.0049544, -0.0693001, 0.199828, 0.332603, -0.153311, 0.00841678, -0.121403, 0.106207, 0.085187, 
[2025-01-13 19:10:21.104196] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14032] 1736813421104140, 30.9858, 0.411518, 0.0919379, -1.22721, -0.977365, -0.0049544, -0.0693001, 0.199828, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.106746] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14033] 1736813421106631, 30.9883, 0.411518, 0.0919379, -1.22721, -0.977365, -0.0049544, -0.0693001, 0.199828, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.109388] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14034] 1736813421109273, 30.9909, 0.414769, 0.0904572, -1.22716, -0.977355, -0.00422669, -0.0686157, 0.200127, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.112601] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14035] 1736813421112481, 30.9941, 0.414769, 0.0904572, -1.22716, -0.977355, -0.00422669, -0.0686157, 0.200127, 0.325121, -0.148065, 0.00459565, -0.167608, 0.106031, 0.0461102, 
[2025-01-13 19:10:21.115186] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14037] 1736813421115063, 30.9967, 0.414769, 0.0904572, -1.22716, -0.977355, -0.00422669, -0.0686157, 0.200127, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.117645] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14038] 1736813421117530, 30.9992, 0.417927, 0.0890485, -1.22719, -0.97733, -0.00345491, -0.0681878, 0.200409, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.120280] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14039] 1736813421120162, 31.0018, 0.417927, 0.0890485, -1.22719, -0.97733, -0.00345491, -0.0681878, 0.200409, 0.315828, -0.140869, -0.00248028, -0.165963, 0.0537544, 0.0442833, 
[2025-01-13 19:10:21.122855] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14040] 1736813421122760, 31.0044, 0.417927, 0.0890485, -1.22719, -0.97733, -0.00345491, -0.0681878, 0.200409, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.125373] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14042] 1736813421125256, 31.0069, 0.417927, 0.0890485, -1.22719, -0.97733, -0.00345491, -0.0681878, 0.200409, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.129394] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14043] 1736813421129279, 31.0109, 0.421028, 0.0877452, -1.22715, -0.97729, -0.00270628, -0.0676102, 0.200811, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.132210] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14044] 1736813421132091, 31.0137, 0.421028, 0.0877452, -1.22715, -0.97729, -0.00270628, -0.0676102, 0.200811, 0.310039, -0.13033, 0.00359753, -0.165987, 0.0843883, 0.0682175, 
[2025-01-13 19:10:21.134680] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14046] 1736813421134557, 31.0162, 0.421028, 0.0877452, -1.22715, -0.97729, -0.00270628, -0.0676102, 0.200811, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.137643] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14047] 1736813421137528, 31.0192, 0.423983, 0.0864503, -1.22715, -0.977218, -0.00200963, -0.0668664, 0.201418, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.140093] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14048] 1736813421139974, 31.0216, 0.423983, 0.0864503, -1.22715, -0.977218, -0.00200963, -0.0668664, 0.201418, 0.295489, -0.12949, 0, -0.159883, 0.119634, 0.109705, 
[2025-01-13 19:10:21.144401] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14050] 1736813421144308, 31.026, 0.423983, 0.0864503, -1.22715, -0.977218, -0.00200963, -0.0668664, 0.201418, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.147393] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14051] 1736813421147279, 31.0289, 0.423983, 0.0864503, -1.22715, -0.977218, -0.00200963, -0.0668664, 0.201418, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.151595] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14052] 1736813421151478, 31.0331, 0.426843, 0.0851893, -1.22721, -0.977175, -0.00134284, -0.0662669, 0.201834, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.152309] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14053] 1736813421152185, 31.0338, 0.426843, 0.0851893, -1.22721, -0.977175, -0.00134284, -0.0662669, 0.201834, 0.286013, -0.126101, -0.00616756, -0.150681, 0.0917703, 0.0721812, 
[2025-01-13 19:10:21.154740] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14055] 1736813421154620, 31.0363, 0.426843, 0.0851893, -1.22721, -0.977175, -0.00134284, -0.0662669, 0.201834, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.157355] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14056] 1736813421157241, 31.0389, 0.42965, 0.0838999, -1.22727, -0.977105, -0.000656035, -0.0655654, 0.2024, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.160410] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14057] 1736813421160289, 31.0419, 0.42965, 0.0838999, -1.22727, -0.977105, -0.000656035, -0.0655654, 0.2024, 0.2807, -0.128948, -0.00592992, -0.156903, 0.111268, 0.10224, 
[2025-01-13 19:10:21.162909] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14058] 1736813421162823, 31.0445, 0.42965, 0.0838999, -1.22727, -0.977105, -0.000656035, -0.0655654, 0.2024, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.165497] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14060] 1736813421165381, 31.047, 0.42965, 0.0838999, -1.22727, -0.977105, -0.000656035, -0.0655654, 0.2024, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.167882] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14061] 1736813421167769, 31.0494, 0.432392, 0.0826778, -1.22733, -0.977014, -0.000151478, -0.064462, 0.203196, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.172326] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14062] 1736813421172209, 31.0539, 0.432392, 0.0826778, -1.22733, -0.977014, -0.000151478, -0.064462, 0.203196, 0.274208, -0.122204, -0.00564517, -0.134826, 0.198013, 0.148556, 
[2025-01-13 19:10:21.173042] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14063] 1736813421172927, 31.0546, 0.432392, 0.0826778, -1.22733, -0.977014, -0.000151478, -0.064462, 0.203196, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.176522] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14065] 1736813421176405, 31.0581, 0.432392, 0.0826778, -1.22733, -0.977014, -0.000151478, -0.064462, 0.203196, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.179114] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14066] 1736813421178957, 31.0606, 0.434958, 0.0815319, -1.22746, -0.976948, 0.000462159, -0.063852, 0.203704, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.181839] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14067] 1736813421181717, 31.0634, 0.434958, 0.0815319, -1.22746, -0.976948, 0.000462159, -0.063852, 0.203704, 0.256582, -0.114588, -0.0137036, -0.139666, 0.0958055, 0.0924617, 
[2025-01-13 19:10:21.184385] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14069] 1736813421184256, 31.0659, 0.434958, 0.0815319, -1.22746, -0.976948, 0.000462159, -0.063852, 0.203704, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.186868] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14070] 1736813421186754, 31.0684, 0.434958, 0.0815319, -1.22746, -0.976948, 0.000462159, -0.063852, 0.203704, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.189383] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14071] 1736813421189270, 31.0709, 0.43751, 0.0805131, -1.22763, -0.976894, 0.00116308, -0.0632051, 0.204163, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.192711] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14072] 1736813421192624, 31.0743, 0.43751, 0.0805131, -1.22763, -0.976894, 0.00116308, -0.0632051, 0.204163, 0.255224, -0.101885, -0.0167, -0.159073, 0.0991881, 0.0811219, 
[2025-01-13 19:10:21.195206] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14074] 1736813421195044, 31.0767, 0.43751, 0.0805131, -1.22763, -0.976894, 0.00116308, -0.0632051, 0.204163, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.197645] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14075] 1736813421197532, 31.0792, 0.439984, 0.0796164, -1.2278, -0.976846, 0.00187641, -0.0623155, 0.204661, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:21.200306] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14076] 1736813421200181, 31.0818, 0.439984, 0.0796164, -1.2278, -0.976846, 0.00187641, -0.0623155, 0.204661, 0.24736, -0.089666, -0.0170068, -0.171256, 0.14622, 0.0872135, 
[2025-01-13 19:10:21.202919] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [14077] 1736813421202801, 31.0845, 0.439984, 0.0796164, -1.2278, -0.976846, 0.00187641, -0.0623155, 0.204661, 0, 0, 0, 0, 0, 0, 
