[2025-01-13 20:13:41.424362] [0x0000007fbc54d7c0] [MocapTag] [0x0000484f] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-01-13 20:14:09.228591] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12573] 1736817249228476, 27.86, -2.21124, 0.201987, -1.20258, -0.98271, 0.0254327, -0.0047717, -0.183332, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.231692] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12574] 1736817249231576, 27.8631, -2.20271, 0.205452, -1.20268, -0.983121, 0.0244796, -0.00546372, -0.181231, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.235307] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12576] 1736817249235190, 27.8667, -2.20271, 0.205452, -1.20268, -0.983121, 0.0244796, -0.00546372, -0.181231, 0.853252, 0.346512, -0.0102074, 0.162435, -0.181693, 0.423688, 
[2025-01-13 20:14:09.236923] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12577] 1736817249236817, 27.8683, -2.20271, 0.205452, -1.20268, -0.983121, 0.0244796, -0.00546372, -0.181231, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.239450] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12578] 1736817249239333, 27.8708, -2.19425, 0.208844, -1.20272, -0.983507, 0.0237809, -0.00554009, -0.179215, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.242320] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12579] 1736817249242202, 27.8737, -2.19425, 0.208844, -1.20272, -0.983507, 0.0237809, -0.00554009, -0.179215, 0.846062, 0.339174, -0.00343701, 0.135159, -0.0503556, 0.409424, 
[2025-01-13 20:14:09.244655] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12581] 1736817249244530, 27.876, -2.19425, 0.208844, -1.20272, -0.983507, 0.0237809, -0.00554009, -0.179215, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.248304] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12582] 1736817249248189, 27.8797, -2.19425, 0.208844, -1.20272, -0.983507, 0.0237809, -0.00554009, -0.179215, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.250743] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12583] 1736817249250624, 27.8821, -2.18574, 0.212146, -1.20273, -0.983934, 0.0233345, -0.00577101, -0.176907, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.253539] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12584] 1736817249253424, 27.8849, -2.18574, 0.212146, -1.20273, -0.983934, 0.0233345, -0.00577101, -0.176907, 0.850149, 0.330228, 0, 0.0802994, -0.0726888, 0.46804, 
[2025-01-13 20:14:09.256021] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12586] 1736817249255902, 27.8874, -2.18574, 0.212146, -1.20273, -0.983934, 0.0233345, -0.00577101, -0.176907, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.258583] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12587] 1736817249258475, 27.89, -2.18574, 0.212146, -1.20273, -0.983934, 0.0233345, -0.00577101, -0.176907, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.263161] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12588] 1736817249263077, 27.8946, -2.17731, 0.215486, -1.20278, -0.984289, 0.022287, -0.00628513, -0.175038, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.265885] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12590] 1736817249265769, 27.8973, -2.17731, 0.215486, -1.20278, -0.984289, 0.022287, -0.00628513, -0.175038, 0.84332, 0.333946, -0.00522532, 0.188899, -0.147015, 0.377554, 
[2025-01-13 20:14:09.268821] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12591] 1736817249268711, 27.9002, -2.17731, 0.215486, -1.20278, -0.984289, 0.022287, -0.00628513, -0.175038, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.271342] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12592] 1736817249271224, 27.9027, -2.16879, 0.218817, -1.20278, -0.984581, 0.0216855, -0.00672658, -0.173448, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.274531] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12593] 1736817249274408, 27.9059, -2.16879, 0.218817, -1.20278, -0.984581, 0.0216855, -0.00672658, -0.173448, 0.852374, 0.333142, 0, 0.103903, -0.11525, 0.321019, 
[2025-01-13 20:14:09.279407] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12595] 1736817249279292, 27.9108, -2.16879, 0.218817, -1.20278, -0.984581, 0.0216855, -0.00672658, -0.173448, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.282693] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12596] 1736817249282577, 27.9141, -2.16035, 0.22213, -1.20284, -0.984899, 0.0211493, -0.00723812, -0.17168, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.285086] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12598] 1736817249284962, 27.9165, -2.16035, 0.22213, -1.20284, -0.984899, 0.0211493, -0.00723812, -0.17168, 0.84413, 0.33124, -0.00630871, 0.0891209, -0.12727, 0.356644, 
[2025-01-13 20:14:09.287699] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12599] 1736817249287585, 27.9191, -2.16035, 0.22213, -1.20284, -0.984899, 0.0211493, -0.00723812, -0.17168, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.290370] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12600] 1736817249290252, 27.9217, -2.1531, 0.225238, -1.20269, -0.98461, 0.0208448, -0.00466062, -0.173455, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.294472] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12602] 1736817249294323, 27.9258, -2.1531, 0.225238, -1.20269, -0.98461, 0.0208448, -0.00466062, -0.173455, 0.724978, 0.310823, 0.0157713, 0.148273, 0.504934, -0.348315, 
[2025-01-13 20:14:09.297716] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12603] 1736817249297601, 27.9291, -2.1531, 0.225238, -1.20269, -0.98461, 0.0208448, -0.00466062, -0.173455, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.303563] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12604] 1736817249303473, 27.935, -2.14471, 0.228551, -1.20274, -0.98487, 0.0204111, -0.00476147, -0.172024, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.304207] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12606] 1736817249304106, 27.9356, -2.14471, 0.228551, -1.20274, -0.98487, 0.0204111, -0.00476147, -0.172024, 0.838841, 0.331282, -0.00574753, 0.0822783, -0.0409966, 0.290123, 
[2025-01-13 20:14:09.305491] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12607] 1736817249305379, 27.9369, -2.14471, 0.228551, -1.20274, -0.98487, 0.0204111, -0.00476147, -0.172024, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.308235] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12608] 1736817249308128, 27.9396, -2.14471, 0.228551, -1.20274, -0.98487, 0.0204111, -0.00476147, -0.172024, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.311778] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12609] 1736817249311662, 27.9432, -2.13624, 0.231772, -1.20274, -0.985239, 0.0195937, -0.00493087, -0.169986, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.314025] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12610] 1736817249313914, 27.9454, -2.13624, 0.231772, -1.20274, -0.985239, 0.0195937, -0.00493087, -0.169986, 0.846792, 0.322159, 0, 0.155854, -0.0698388, 0.413063, 
[2025-01-13 20:14:09.316643] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12612] 1736817249316530, 27.948, -2.13624, 0.231772, -1.20274, -0.985239, 0.0195937, -0.00493087, -0.169986, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.319067] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12613] 1736817249318959, 27.9505, -2.13624, 0.231772, -1.20274, -0.985239, 0.0195937, -0.00493087, -0.169986, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.321795] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12614] 1736817249321668, 27.9532, -2.12779, 0.235024, -1.20277, -0.985579, 0.0187569, -0.00508974, -0.168095, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.324371] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12615] 1736817249324282, 27.9558, -2.12779, 0.235024, -1.20277, -0.985579, 0.0187569, -0.00508974, -0.168095, 0.845265, 0.325152, -0.00322661, 0.160265, -0.0671943, 0.383329, 
[2025-01-13 20:14:09.327552] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12617] 1736817249327437, 27.9589, -2.12779, 0.235024, -1.20277, -0.985579, 0.0187569, -0.00508974, -0.168095, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.329818] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12618] 1736817249329707, 27.9612, -2.11933, 0.238314, -1.20282, -0.985914, 0.0179486, -0.00545257, -0.166199, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.332689] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12619] 1736817249332571, 27.9641, -2.11933, 0.238314, -1.20282, -0.985914, 0.0179486, -0.00545257, -0.166199, 0.845329, 0.329023, -0.0042098, 0.148082, -0.105865, 0.383452, 
[2025-01-13 20:14:09.335139] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12621] 1736817249335017, 27.9665, -2.11933, 0.238314, -1.20282, -0.985914, 0.0179486, -0.00545257, -0.166199, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.337839] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12622] 1736817249337680, 27.9692, -2.11933, 0.238314, -1.20282, -0.985914, 0.0179486, -0.00545257, -0.166199, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.340385] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12623] 1736817249340267, 27.9718, -2.11077, 0.241577, -1.20283, -0.986219, 0.0166664, -0.00601165, -0.164495, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.343323] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12624] 1736817249343227, 27.9747, -2.11077, 0.241577, -1.20283, -0.986219, 0.0166664, -0.00601165, -0.164495, 0.856125, 0.32633, 0, 0.235415, -0.158909, 0.343907, 
[2025-01-13 20:14:09.345769] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12626] 1736817249345653, 27.9772, -2.11077, 0.241577, -1.20283, -0.986219, 0.0166664, -0.00601165, -0.164495, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.348328] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12627] 1736817249348213, 27.9797, -2.11077, 0.241577, -1.20283, -0.986219, 0.0166664, -0.00601165, -0.164495, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.351621] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12628] 1736817249351503, 27.983, -2.10223, 0.244794, -1.20285, -0.986566, 0.0155464, -0.0064551, -0.162492, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.353690] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12630] 1736817249353632, 27.9851, -2.10223, 0.244794, -1.20285, -0.986566, 0.0155464, -0.0064551, -0.162492, 0.853808, 0.321675, -0.00233251, 0.207925, -0.130996, 0.405297, 
[2025-01-13 20:14:09.356778] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12631] 1736817249356660, 27.9882, -2.10223, 0.244794, -1.20285, -0.986566, 0.0155464, -0.0064551, -0.162492, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.359453] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12632] 1736817249359341, 27.9908, -2.10223, 0.244794, -1.20285, -0.986566, 0.0155464, -0.0064551, -0.162492, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.362057] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12633] 1736817249361941, 27.9934, -2.09377, 0.247906, -1.2027, -0.98694, 0.0148085, -0.00574264, -0.160303, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.367653] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12635] 1736817249367523, 27.999, -2.09377, 0.247906, -1.2027, -0.98694, 0.0148085, -0.00574264, -0.160303, 0.846603, 0.31116, 0.0158286, 0.170255, 0.10969, 0.446436, 
[2025-01-13 20:14:09.368314] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12636] 1736817249368217, 27.9997, -2.09377, 0.247906, -1.2027, -0.98694, 0.0148085, -0.00574264, -0.160303, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.371364] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12637] 1736817249371245, 28.0027, -2.08535, 0.25102, -1.20256, -0.987275, 0.014051, -0.00502673, -0.15832, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.375299] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12639] 1736817249375180, 28.0067, -2.08535, 0.25102, -1.20256, -0.987275, 0.014051, -0.00502673, -0.15832, 0.841367, 0.311448, 0.0134562, 0.17364, 0.111116, 0.404528, 
[2025-01-13 20:14:09.375936] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12640] 1736817249375837, 28.0073, -2.08535, 0.25102, -1.20256, -0.987275, 0.014051, -0.00502673, -0.15832, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.377855] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12641] 1736817249377688, 28.0092, -2.08535, 0.25102, -1.20256, -0.987275, 0.014051, -0.00502673, -0.15832, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.380422] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12642] 1736817249380300, 28.0118, -2.07693, 0.254275, -1.20252, -0.987558, 0.0130715, -0.00508399, -0.156626, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.383509] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12643] 1736817249383419, 28.0149, -2.07693, 0.254275, -1.20252, -0.987558, 0.0130715, -0.00508399, -0.156626, 0.84264, 0.325439, 0.00425468, 0.192642, -0.0470345, 0.343299, 
[2025-01-13 20:14:09.385500] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12645] 1736817249385386, 28.0169, -2.07693, 0.254275, -1.20252, -0.987558, 0.0130715, -0.00508399, -0.156626, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.388141] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12646] 1736817249388027, 28.0195, -2.07693, 0.254275, -1.20252, -0.987558, 0.0130715, -0.00508399, -0.156626, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.391220] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12647] 1736817249391053, 28.0225, -2.06837, 0.257398, -1.20242, -0.987864, 0.0124527, -0.00533695, -0.154729, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.393795] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12648] 1736817249393675, 28.0252, -2.06837, 0.257398, -1.20242, -0.987864, 0.0124527, -0.00533695, -0.154729, 0.855629, 0.312321, 0.00981896, 0.115585, -0.0743987, 0.383699, 
[2025-01-13 20:14:09.396256] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12650] 1736817249396141, 28.0276, -2.06837, 0.257398, -1.20242, -0.987864, 0.0124527, -0.00533695, -0.154729, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.399844] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12651] 1736817249399728, 28.0312, -2.06837, 0.257398, -1.20242, -0.987864, 0.0124527, -0.00533695, -0.154729, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.401437] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12652] 1736817249401319, 28.0328, -2.05999, 0.260743, -1.2025, -0.988061, 0.0113501, -0.00595615, -0.153526, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.405812] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12654] 1736817249405680, 28.0372, -2.05999, 0.260743, -1.2025, -0.988061, 0.0113501, -0.00595615, -0.153526, 0.838366, 0.334557, -0.00771652, 0.199699, -0.159428, 0.242576, 
[2025-01-13 20:14:09.408121] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12655] 1736817249408009, 28.0395, -2.05999, 0.260743, -1.2025, -0.988061, 0.0113501, -0.00595615, -0.153526, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.410602] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12656] 1736817249410487, 28.042, -2.05155, 0.263888, -1.20244, -0.988311, 0.0110249, -0.00588315, -0.151938, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.413565] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12657] 1736817249413450, 28.0449, -2.05155, 0.263888, -1.20244, -0.988311, 0.0110249, -0.00588315, -0.151938, 0.843565, 0.314459, 0.00589623, 0.0678539, 0, 0.321981, 
[2025-01-13 20:14:09.415816] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12659] 1736817249415699, 28.0472, -2.05155, 0.263888, -1.20244, -0.988311, 0.0110249, -0.00588315, -0.151938, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.418363] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12660] 1736817249418251, 28.0497, -2.05155, 0.263888, -1.20244, -0.988311, 0.0110249, -0.00588315, -0.151938, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.422552] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12661] 1736817249422435, 28.0539, -2.0432, 0.26701, -1.20246, -0.98853, 0.0110112, -0.00551248, -0.150521, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.425272] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12663] 1736817249425155, 28.0567, -2.0432, 0.26701, -1.20246, -0.98853, 0.0110112, -0.00551248, -0.150521, 0.835693, 0.312218, 0, 0, 0.0694936, 0.287586, 
[2025-01-13 20:14:09.427918] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12664] 1736817249427764, 28.0593, -2.0432, 0.26701, -1.20246, -0.98853, 0.0110112, -0.00551248, -0.150521, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.430524] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12665] 1736817249430409, 28.0619, -2.03478, 0.270153, -1.20247, -0.988797, 0.010442, -0.00531753, -0.148808, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.433266] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12666] 1736817249433179, 28.0647, -2.03478, 0.270153, -1.20247, -0.988797, 0.010442, -0.00531753, -0.148808, 0.841305, 0.314246, 0, 0.11971, 0, 0.347456, 
[2025-01-13 20:14:09.436629] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12668] 1736817249436514, 28.068, -2.03478, 0.270153, -1.20247, -0.988797, 0.010442, -0.00531753, -0.148808, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.440002] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12669] 1736817249439878, 28.0714, -2.03458, 0.279641, -1.20181, -0.983391, 0.00499573, 0.0116475, -0.181056, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.441896] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12670] 1736817249441775, 28.0733, -2.03458, 0.279641, -1.20181, -0.983391, 0.00499573, 0.0116475, -0.181056, 0.0202162, 0.948864, 0.0657663, 1.66254, 3.21279, -6.52517, 
[2025-01-13 20:14:09.444620] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12672] 1736817249444562, 28.0761, -2.03458, 0.279641, -1.20181, -0.983391, 0.00499573, 0.0116475, -0.181056, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.446990] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12673] 1736817249446876, 28.0784, -2.03458, 0.279641, -1.20181, -0.983391, 0.00499573, 0.0116475, -0.181056, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.449466] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12674] 1736817249449354, 28.0809, -2.02619, 0.282746, -1.20184, -0.983706, 0.00405718, 0.0120976, -0.17933, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.453318] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12675] 1736817249453201, 28.0847, -2.02619, 0.282746, -1.20184, -0.983706, 0.00405718, 0.0120976, -0.17933, 0.838831, 0.310525, -0.0029736, 0.196528, 0.0539145, 0.348532, 
[2025-01-13 20:14:09.455871] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12677] 1736817249455744, 28.0872, -2.02619, 0.282746, -1.20184, -0.983706, 0.00405718, 0.0120976, -0.17933, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.460404] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12678] 1736817249460289, 28.0918, -2.02619, 0.282746, -1.20184, -0.983706, 0.00405718, 0.0120976, -0.17933, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.461268] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12679] 1736817249461146, 28.0926, -2.01772, 0.285774, -1.20183, -0.984045, 0.00353678, 0.0122933, -0.177461, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.463974] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12681] 1736817249463913, 28.0954, -2.01772, 0.285774, -1.20183, -0.984045, 0.00353678, 0.0122933, -0.177461, 0.847255, 0.302717, 0, 0.104594, 0, 0.378624, 
[2025-01-13 20:14:09.471524] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12682] 1736817249471384, 28.1029, -2.01772, 0.285774, -1.20183, -0.984045, 0.00353678, 0.0122933, -0.177461, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.472226] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12683] 1736817249472108, 28.1036, -2.00912, 0.288906, -1.20183, -0.984399, 0.00344184, 0.0122279, -0.175493, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.473346] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12684] 1736817249473254, 28.1048, -2.00912, 0.288906, -1.20183, -0.984399, 0.00344184, 0.0122279, -0.175493, 0.859814, 0.313246, 0, 0, 0, 0.399736, 
[2025-01-13 20:14:09.475904] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12686] 1736817249475770, 28.1073, -2.00912, 0.288906, -1.20183, -0.984399, 0.00344184, 0.0122279, -0.175493, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.478943] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12687] 1736817249478828, 28.1103, -2.00912, 0.288906, -1.20183, -0.984399, 0.00344184, 0.0122279, -0.175493, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.481443] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12688] 1736817249481314, 28.1128, -2.00059, 0.29206, -1.20181, -0.984698, 0.00321514, 0.012214, -0.17381, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.484938] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12690] 1736817249484842, 28.1163, -2.00059, 0.29206, -1.20181, -0.984698, 0.00321514, 0.012214, -0.17381, 0.853553, 0.315356, 0.00228482, 0.0398397, 0, 0.341356, 
[2025-01-13 20:14:09.487677] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12691] 1736817249487562, 28.1191, -2.00059, 0.29206, -1.20181, -0.984698, 0.00321514, 0.012214, -0.17381, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.490189] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12692] 1736817249490071, 28.1216, -1.9922, 0.295179, -1.20179, -0.984938, 0.0028647, 0.0127553, -0.172413, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.492820] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12693] 1736817249492704, 28.1242, -1.9922, 0.295179, -1.20179, -0.984938, 0.0028647, 0.0127553, -0.172413, 0.839002, 0.311984, 0.00208186, 0.0841618, 0.0942674, 0.282469, 
[2025-01-13 20:14:09.495140] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12695] 1736817249495026, 28.1265, -1.9922, 0.295179, -1.20179, -0.984938, 0.0028647, 0.0127553, -0.172413, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.497836] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12696] 1736817249497687, 28.1292, -1.9922, 0.295179, -1.20179, -0.984938, 0.0028647, 0.0127553, -0.172413, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.502526] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12697] 1736817249502407, 28.1339, -1.98391, 0.298227, -1.20176, -0.985138, 0.00299829, 0.0137594, -0.171189, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.503359] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12698] 1736817249503254, 28.1348, -1.98391, 0.298227, -1.20176, -0.985138, 0.00299829, 0.0137594, -0.171189, 0.829071, 0.304749, 0.00251612, 0, 0.202289, 0.248125, 
[2025-01-13 20:14:09.507905] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12700] 1736817249507757, 28.1393, -1.98391, 0.298227, -1.20176, -0.985138, 0.00299829, 0.0137594, -0.171189, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.508529] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12701] 1736817249508429, 28.1399, -1.98391, 0.298227, -1.20176, -0.985138, 0.00299829, 0.0137594, -0.171189, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:14:09.511026] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [12702] 1736817249510910, 28.1424, -1.97553, 0.301339, -1.20175, -0.985375, 0.00355591, 0.0143424, -0.169757, 0, 0, 0, 0, 0, 0, 
