[2025-01-13 18:42:44.942925] [0x0000007f83d0e7c0] [MocapTag] [0x0000332d] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-01-13 18:43:10.215060] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11612] 1736811790214935, 25.3271, -2.3288, -0.923785, -1.29109, -0.0784326, 0.0585801, 0.0604627, -0.993358, -0.77575, 0.265304, 0.0125781, 0.353742, 0.464328, -0.141692, 
[2025-01-13 18:43:10.217776] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11613] 1736811790217661, 25.3299, -2.3288, -0.923785, -1.29109, -0.0784326, 0.0585801, 0.0604627, -0.993358, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.220338] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11614] 1736811790220219, 25.3324, -2.33612, -0.921069, -1.29131, -0.0827913, 0.0567646, 0.0590231, -0.993197, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.224924] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11616] 1736811790224808, 25.337, -2.33612, -0.921069, -1.29131, -0.0827913, 0.0567646, 0.0590231, -0.993197, -0.732005, 0.271572, -0.0220046, -0.317907, -0.336251, 0.913072, 
[2025-01-13 18:43:10.228649] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11617] 1736811790228497, 25.3407, -2.33612, -0.921069, -1.29131, -0.0827913, 0.0567646, 0.0590231, -0.993197, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.230310] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11618] 1736811790230183, 25.3424, -2.34375, -0.918364, -1.29132, -0.0837563, 0.0574179, 0.059518, -0.993049, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.234860] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11620] 1736811790234735, 25.3469, -2.34375, -0.918364, -1.29132, -0.0837563, 0.0574179, 0.059518, -0.993049, -0.762779, 0.270494, 0, 0.0777245, 0.148877, 0.182438, 
[2025-01-13 18:43:10.237487] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11621] 1736811790237378, 25.3496, -2.34375, -0.918364, -1.29132, -0.0837563, 0.0574179, 0.059518, -0.993049, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.240079] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11622] 1736811790239961, 25.3522, -2.34375, -0.918364, -1.29132, -0.0837563, 0.0574179, 0.059518, -0.993049, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.244474] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11624] 1736811790244326, 25.3565, -2.35098, -0.915585, -1.29131, -0.0864171, 0.0570973, 0.0592242, -0.992857, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.245170] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11625] 1736811790245057, 25.3573, -2.35098, -0.915585, -1.29131, -0.0864171, 0.0570973, 0.0592242, -0.992857, -0.723247, 0.277901, 0, -0.0873804, -0.0395596, 0.542951, 
[2025-01-13 18:43:10.246748] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11626] 1736811790246638, 25.3588, -2.35098, -0.915585, -1.29131, -0.0864171, 0.0570973, 0.0592242, -0.992857, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.249345] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11627] 1736811790249236, 25.3614, -2.35826, -0.912732, -1.29131, -0.0882704, 0.0571058, 0.0591299, -0.992699, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.252134] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11628] 1736811790252000, 25.3642, -2.35826, -0.912732, -1.29131, -0.0882704, 0.0571058, 0.0591299, -0.992699, -0.727575, 0.28531, 0, -0.0422001, 0, 0.374794, 
[2025-01-13 18:43:10.254486] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11630] 1736811790254370, 25.3666, -2.35826, -0.912732, -1.29131, -0.0882704, 0.0571058, 0.0591299, -0.992699, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.258408] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11631] 1736811790258291, 25.3705, -2.35826, -0.912732, -1.29131, -0.0882704, 0.0571058, 0.0591299, -0.992699, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.261319] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11632] 1736811790261200, 25.3734, -2.36573, -0.909883, -1.29135, -0.0888326, 0.0578368, 0.0592078, -0.992602, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.263769] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11633] 1736811790263677, 25.3759, -2.36573, -0.909883, -1.29135, -0.0888326, 0.0578368, 0.0592078, -0.992602, -0.747261, 0.284852, -0.0036792, 0, 0.153229, 0.105953, 
[2025-01-13 18:43:10.266199] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11635] 1736811790266080, 25.3783, -2.36573, -0.909883, -1.29135, -0.0888326, 0.0578368, 0.0592078, -0.992602, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.268803] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11636] 1736811790268688, 25.3809, -2.37267, -0.906898, -1.29128, -0.0915809, 0.0573686, 0.0585555, -0.992418, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.273166] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11638] 1736811790273072, 25.3853, -2.37267, -0.906898, -1.29128, -0.0915809, 0.0573686, 0.0585555, -0.992418, -0.694214, 0.298501, 0.00643446, -0.158, -0.0750467, 0.566602, 
[2025-01-13 18:43:10.275717] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11639] 1736811790275601, 25.3878, -2.37267, -0.906898, -1.29128, -0.0915809, 0.0573686, 0.0585555, -0.992418, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.278337] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11640] 1736811790278230, 25.3904, -2.37267, -0.906898, -1.29128, -0.0915809, 0.0573686, 0.0585555, -0.992418, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.281209] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11641] 1736811790281092, 25.3933, -2.3798, -0.903978, -1.29132, -0.0931522, 0.0575902, 0.0580054, -0.992291, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.283496] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11642] 1736811790283426, 25.3956, -2.3798, -0.903978, -1.29132, -0.0931522, 0.0575902, 0.0580054, -0.992291, -0.71248, 0.292027, -0.00323542, -0.133944, 0.0510827, 0.322008, 
[2025-01-13 18:43:10.287300] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11644] 1736811790287185, 25.3994, -2.3798, -0.903978, -1.29132, -0.0931522, 0.0575902, 0.0580054, -0.992291, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.289107] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11645] 1736811790288995, 25.4012, -2.3798, -0.903978, -1.29132, -0.0931522, 0.0575902, 0.0580054, -0.992291, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.291758] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11646] 1736811790291631, 25.4038, -2.38697, -0.901109, -1.29134, -0.0943111, 0.058088, 0.0575443, -0.992179, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.294304] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11648] 1736811790294187, 25.4064, -2.38697, -0.901109, -1.29134, -0.0943111, 0.058088, 0.0575443, -0.992179, -0.717225, 0.286875, -0.0022292, -0.115728, 0.10304, 0.235534, 
[2025-01-13 18:43:10.297113] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11649] 1736811790297003, 25.4092, -2.38697, -0.901109, -1.29134, -0.0943111, 0.058088, 0.0575443, -0.992179, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.299405] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11650] 1736811790299280, 25.4115, -2.39356, -0.898037, -1.29131, -0.0973599, 0.0576833, 0.0563595, -0.991976, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.302120] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11651] 1736811790302029, 25.4142, -2.39356, -0.898037, -1.29131, -0.0973599, 0.0576833, 0.0563595, -0.991976, -0.659465, 0.307284, 0.00267938, -0.269413, -0.0711873, 0.633597, 
[2025-01-13 18:43:10.305076] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11653] 1736811790304955, 25.4172, -2.39356, -0.898037, -1.29131, -0.0973599, 0.0576833, 0.0563595, -0.991976, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.307808] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11654] 1736811790307691, 25.4199, -2.39356, -0.898037, -1.29131, -0.0973599, 0.0576833, 0.0563595, -0.991976, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.311107] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11655] 1736811790310988, 25.4232, -2.40076, -0.895022, -1.29137, -0.0975414, 0.0586562, 0.055947, -0.991925, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.313821] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11657] 1736811790313714, 25.4259, -2.40076, -0.895022, -1.29137, -0.0975414, 0.0586562, 0.055947, -0.991925, -0.719501, 0.301461, -0.00633255, -0.102425, 0.187925, 0, 
[2025-01-13 18:43:10.316314] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11658] 1736811790316197, 25.4284, -2.40076, -0.895022, -1.29137, -0.0975414, 0.0586562, 0.055947, -0.991925, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.320485] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11659] 1736811790320361, 25.4326, -2.40735, -0.891946, -1.29139, -0.099991, 0.0585178, 0.0545284, -0.991768, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.323040] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11660] 1736811790322950, 25.4352, -2.40735, -0.891946, -1.29139, -0.099991, 0.0585178, 0.0545284, -0.991768, -0.658919, 0.307543, 0, -0.313568, 0, 0.513768, 
[2025-01-13 18:43:10.326028] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11662] 1736811790325906, 25.4381, -2.40735, -0.891946, -1.29139, -0.099991, 0.0585178, 0.0545284, -0.991768, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.328140] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11663] 1736811790328024, 25.4402, -2.40735, -0.891946, -1.29139, -0.099991, 0.0585178, 0.0545284, -0.991768, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.330751] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11664] 1736811790330633, 25.4428, -2.41399, -0.888916, -1.2914, -0.101258, 0.0594757, 0.0534349, -0.991642, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.333297] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11666] 1736811790333189, 25.4454, -2.41399, -0.888916, -1.2914, -0.101258, 0.0594757, 0.0534349, -0.991642, -0.663888, 0.303092, 0, -0.253463, 0.181648, 0.262976, 
[2025-01-13 18:43:10.337033] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11667] 1736811790336915, 25.4491, -2.41399, -0.888916, -1.2914, -0.101258, 0.0594757, 0.0534349, -0.991642, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.339606] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11668] 1736811790339489, 25.4517, -2.42038, -0.885866, -1.29146, -0.104329, 0.0591047, 0.0512707, -0.99146, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.342554] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11669] 1736811790342460, 25.4547, -2.42038, -0.885866, -1.29146, -0.104329, 0.0591047, 0.0512707, -0.99146, -0.639077, 0.304966, -0.00666869, -0.4668, -0.0887826, 0.65093, 
[2025-01-13 18:43:10.345060] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11671] 1736811790344944, 25.4571, -2.42038, -0.885866, -1.29146, -0.104329, 0.0591047, 0.0512707, -0.99146, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.347870] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11672] 1736811790347759, 25.46, -2.42038, -0.885866, -1.29146, -0.104329, 0.0591047, 0.0512707, -0.99146, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.350391] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11673] 1736811790350263, 25.4625, -2.42679, -0.882729, -1.29149, -0.106871, 0.0592681, 0.0493255, -0.991278, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.353650] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11675] 1736811790353531, 25.4657, -2.42679, -0.882729, -1.29149, -0.106871, 0.0592681, 0.0493255, -0.991278, -0.641482, 0.313645, -0.00213624, -0.426006, 0, 0.537729, 
[2025-01-13 18:43:10.356259] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11676] 1736811790356147, 25.4684, -2.42679, -0.882729, -1.29149, -0.106871, 0.0592681, 0.0493255, -0.991278, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.358984] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11677] 1736811790358878, 25.4711, -2.43313, -0.879512, -1.29154, -0.109503, 0.0593883, 0.0472452, -0.991085, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.361880] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11678] 1736811790361764, 25.474, -2.43313, -0.879512, -1.29154, -0.109503, 0.0593883, 0.0472452, -0.991085, -0.634337, 0.321735, -0.00588539, -0.453377, 0, 0.558209, 
[2025-01-13 18:43:10.364339] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11680] 1736811790364223, 25.4764, -2.43313, -0.879512, -1.29154, -0.109503, 0.0593883, 0.0472452, -0.991085, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.369317] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11681] 1736811790369195, 25.4814, -2.43313, -0.879512, -1.29154, -0.109503, 0.0593883, 0.0472452, -0.991085, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.371175] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11682] 1736811790371059, 25.4833, -2.43937, -0.876277, -1.29161, -0.112074, 0.0595598, 0.0452135, -0.990882, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.374023] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11684] 1736811790373931, 25.4861, -2.43937, -0.876277, -1.29161, -0.112074, 0.0595598, 0.0452135, -0.990882, -0.623472, 0.323493, -0.00655114, -0.443864, 0, 0.545025, 
[2025-01-13 18:43:10.376661] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11685] 1736811790376543, 25.4887, -2.43937, -0.876277, -1.29161, -0.112074, 0.0595598, 0.0452135, -0.990882, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.379237] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11686] 1736811790379123, 25.4913, -2.44557, -0.873043, -1.29161, -0.114701, 0.0597342, 0.0431101, -0.990665, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.382035] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11687] 1736811790381849, 25.4941, -2.44557, -0.873043, -1.29161, -0.114701, 0.0597342, 0.0431101, -0.990665, -0.619804, 0.32345, 0, -0.459003, 0, 0.557756, 
[2025-01-13 18:43:10.385194] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11689] 1736811790385070, 25.4973, -2.44557, -0.873043, -1.29161, -0.114701, 0.0597342, 0.0431101, -0.990665, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.387528] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11690] 1736811790387411, 25.4996, -2.44557, -0.873043, -1.29161, -0.114701, 0.0597342, 0.0431101, -0.990665, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.390073] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11691] 1736811790389955, 25.5022, -2.45163, -0.869898, -1.29158, -0.117547, 0.0596815, 0.0407846, -0.990433, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.392741] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11693] 1736811790392683, 25.5049, -2.45163, -0.869898, -1.29158, -0.117547, 0.0596815, 0.0407846, -0.990433, -0.605831, 0.314428, 0.00310719, -0.501132, -0.0437021, 0.606012, 
[2025-01-13 18:43:10.395465] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11694] 1736811790395348, 25.5076, -2.45163, -0.869898, -1.29158, -0.117547, 0.0596815, 0.0407846, -0.990433, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.399820] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11695] 1736811790399700, 25.5119, -2.45163, -0.869898, -1.29158, -0.117547, 0.0596815, 0.0407846, -0.990433, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.402492] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11696] 1736811790402372, 25.5146, -2.4576, -0.866692, -1.29154, -0.120222, 0.0597156, 0.0385035, -0.990201, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.405325] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11698] 1736811790405157, 25.5174, -2.4576, -0.866692, -1.29154, -0.120222, 0.0597156, 0.0385035, -0.990201, -0.597331, 0.320682, 0.00384213, -0.491667, 0, 0.570536, 
[2025-01-13 18:43:10.408148] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11699] 1736811790408032, 25.5202, -2.4576, -0.866692, -1.29154, -0.120222, 0.0597156, 0.0385035, -0.990201, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.412151] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11700] 1736811790412060, 25.5243, -2.46357, -0.863451, -1.29146, -0.123078, 0.0593717, 0.0361669, -0.989959, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.413363] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11702] 1736811790413238, 25.5254, -2.46357, -0.863451, -1.29146, -0.123078, 0.0593717, 0.0361669, -0.989959, -0.596646, 0.324013, 0.00820782, -0.495887, -0.107373, 0.609183, 
[2025-01-13 18:43:10.416043] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11703] 1736811790415928, 25.5281, -2.46357, -0.863451, -1.29146, -0.123078, 0.0593717, 0.0361669, -0.989959, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.418662] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11704] 1736811790418520, 25.5307, -2.46357, -0.863451, -1.29146, -0.123078, 0.0593717, 0.0361669, -0.989959, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.421247] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11705] 1736811790421124, 25.5333, -2.4694, -0.860169, -1.29135, -0.12587, 0.0591507, 0.03388, -0.989702, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.424654] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11707] 1736811790424537, 25.5367, -2.4694, -0.860169, -1.29135, -0.12587, 0.0591507, 0.03388, -0.989702, -0.583703, 0.328233, 0.0115882, -0.487304, -0.0848472, 0.59495, 
[2025-01-13 18:43:10.426472] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11708] 1736811790426362, 25.5386, -2.4694, -0.860169, -1.29135, -0.12587, 0.0591507, 0.03388, -0.989702, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.429055] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11709] 1736811790428940, 25.5411, -2.47509, -0.856875, -1.29122, -0.128646, 0.0590457, 0.0318565, -0.989419, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.432246] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11710] 1736811790432156, 25.5444, -2.47509, -0.856875, -1.29122, -0.128646, 0.0590457, 0.0318565, -0.989419, -0.56878, 0.329374, 0.0122391, -0.436831, -0.0578329, 0.588226, 
[2025-01-13 18:43:10.434542] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11712] 1736811790434427, 25.5466, -2.47509, -0.856875, -1.29122, -0.128646, 0.0590457, 0.0318565, -0.989419, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.437100] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11713] 1736811790436991, 25.5492, -2.47509, -0.856875, -1.29122, -0.128646, 0.0590457, 0.0318565, -0.989419, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.439768] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11714] 1736811790439645, 25.5518, -2.48079, -0.853588, -1.29106, -0.131509, 0.0587079, 0.0299541, -0.989122, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.442685] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11715] 1736811790442592, 25.5548, -2.48079, -0.853588, -1.29106, -0.131509, 0.0587079, 0.0299541, -0.989122, -0.570393, 0.328777, 0.0164271, -0.407362, -0.102923, 0.604606, 
[2025-01-13 18:43:10.445370] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11717] 1736811790445208, 25.5574, -2.48079, -0.853588, -1.29106, -0.131509, 0.0587079, 0.0299541, -0.989122, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.449549] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11718] 1736811790449448, 25.5617, -2.4864, -0.850271, -1.29079, -0.134453, 0.058265, 0.0283897, -0.988798, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.452449] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11719] 1736811790452328, 25.5645, -2.4864, -0.850271, -1.29079, -0.134453, 0.058265, 0.0283897, -0.988798, -0.560143, 0.331669, 0.0265678, -0.337458, -0.116717, 0.616813, 
[2025-01-13 18:43:10.454837] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11721] 1736811790454719, 25.5669, -2.4864, -0.850271, -1.29079, -0.134453, 0.058265, 0.0283897, -0.988798, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.457481] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11722] 1736811790457373, 25.5696, -2.4864, -0.850271, -1.29079, -0.134453, 0.058265, 0.0283897, -0.988798, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.460126] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11723] 1736811790460008, 25.5722, -2.49189, -0.846937, -1.29048, -0.137568, 0.0577894, 0.0269655, -0.988437, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.464215] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11725] 1736811790464095, 25.5763, -2.49189, -0.846937, -1.29048, -0.137568, 0.0577894, 0.0269655, -0.988437, -0.549292, 0.333394, 0.0310843, -0.309968, -0.120628, 0.649643, 
[2025-01-13 18:43:10.466544] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11726] 1736811790466428, 25.5786, -2.49189, -0.846937, -1.29048, -0.137568, 0.0577894, 0.0269655, -0.988437, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.469031] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11727] 1736811790468920, 25.5811, -2.49734, -0.843562, -1.29014, -0.140656, 0.0574031, 0.0259038, -0.988054, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.471856] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11728] 1736811790471739, 25.5839, -2.49734, -0.843562, -1.29014, -0.140656, 0.0574031, 0.0259038, -0.988054, -0.545438, 0.337518, 0.03395, -0.239038, -0.0946775, 0.639939, 
[2025-01-13 18:43:10.475940] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11730] 1736811790475821, 25.588, -2.49734, -0.843562, -1.29014, -0.140656, 0.0574031, 0.0259038, -0.988054, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.477470] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11731] 1736811790477364, 25.5896, -2.49734, -0.843562, -1.29014, -0.140656, 0.0574031, 0.0259038, -0.988054, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.479999] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11732] 1736811790479880, 25.5921, -2.50273, -0.840147, -1.2898, -0.143808, 0.0568822, 0.0249483, -0.987655, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.482493] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11733] 1736811790482378, 25.5946, -2.50273, -0.840147, -1.2898, -0.143808, 0.0568822, 0.0249483, -0.987655, -0.539029, 0.341478, 0.0341915, -0.214171, -0.119492, 0.651407, 
[2025-01-13 18:43:10.485728] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11735] 1736811790485612, 25.5978, -2.50273, -0.840147, -1.2898, -0.143808, 0.0568822, 0.0249483, -0.987655, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.487465] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11736] 1736811790487360, 25.5996, -2.50273, -0.840147, -1.2898, -0.143808, 0.0568822, 0.0249483, -0.987655, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.490900] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11737] 1736811790490780, 25.603, -2.50801, -0.836711, -1.28944, -0.147026, 0.0562735, 0.0241686, -0.987235, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.492824] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11738] 1736811790492709, 25.6049, -2.50801, -0.836711, -1.28944, -0.147026, 0.0562735, 0.0241686, -0.987235, -0.527486, 0.343563, 0.036134, -0.17662, -0.132772, 0.66309, 
[2025-01-13 18:43:10.497486] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11740] 1736811790497367, 25.6096, -2.50801, -0.836711, -1.28944, -0.147026, 0.0562735, 0.0241686, -0.987235, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.498329] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11741] 1736811790498216, 25.6104, -2.50801, -0.836711, -1.28944, -0.147026, 0.0562735, 0.0241686, -0.987235, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:10.500954] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [11742] 1736811790500834, 25.613, -2.51324, -0.833245, -1.28903, -0.150326, 0.0556805, 0.023562, -0.986786, 0, 0, 0, 0, 0, 0, 
