[2024-06-13 12:18:02.844126] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [1] Initial timestamp, Current time [s], User-defined position x [m], User-defined position y [m], User-defined position z [m], User-defined velocity x [m/s], User-defined velocity y [m/s], User-defined velocity z [m/s], User-defined acceleration x [m/s^2], User-defined acceleration y [m/s^2], User-defined acceleration z [m/s^2], User-defined yaw [rad], User-defined yaw_dot [rad/s], User-defined yaw_dot_dot [rad/s^2], Odometry time [s], Position x [m], Position y [m], Position z [m], Quaternion q0 [-], Quaternion q1 [-], Quaternion q2 [-], Quaternion q3 [-], Velocity x [m/s], Velocity y [m/s], Velocity z [m/s], Angular velocity x [rad/s], Angular velocity y [rad/s], Angular velocity z [rad/s], Roll [rad], Pitch [rad], Yaw [rad], Algorithm execution time [us], Mu translational raw x [N], Mu translational raw y [N], Mu translational raw z [N], Mu translational x [N], Mu translational y [N], Mu translational z [N], U control input U1 [N], U control input U2 [Nm], U control input U3 [Nm], U control input U4 [Nm], Roll reference [rad], Pitch reference [rad], Roll_dot reference [rad/s], Pitch_dot reference [rad/s], Roll_dot_dot reference [rad/s^2], Pitch_dot_dot reference [rad/s^2], Roll_dot [rad/s], Pitch_dot [rad/s], Yaw_dot [rad/s], Thrust motors QUADCOPTER T1 [N], Thrust motors QUADCOPTER T2 [N], Thrust motors QUADCOPTER T3 [N], Thrust motors QUADCOPTER T4 [N], Thrust motors normalized QUADCOPTER T1 [-], Thrust motors normalized QUADCOPTER T2 [-], Thrust motors normalized QUADCOPTER T3 [-], Thrust motors normalized QUADCOPTER T4 [-], Thrust motors X8COPTER T1 [N], Thrust motors X8COPTER T2 [N], Thrust motors X8COPTER T3 [N], Thrust motors X8COPTER T4 [N], Thrust motors X8COPTER T5 [N], Thrust motors X8COPTER T6 [N], Thrust motors X8COPTER T7 [N], Thrust motors X8COPTER T8 [N], Thrust motors normalized X8COPTER T1 [-], Thrust motors normalized X8COPTER T2 [-], Thrust motors normalized X8COPTER T3 [-], Thrust motors normalized X8COPTER T4 [-], Thrust motors normalized X8COPTER T5 [-], Thrust motors normalized X8COPTER T6 [-], Thrust motors normalized X8COPTER T7 [-], Thrust motors normalized X8COPTER T8 [-], Roll error [rad], Pitch error [rad], Yaw error [rad], Outer loop Proportional term x [-], Outer loop Proportional term y [-], Outer loop Proportional term z [-], Outer loop Integral term x [-], Outer loop Integral term y [-], Outer loop Integral term z [-], Outer loop Derivative term x [-], Outer loop Derivative term y [-], Outer loop Derivative term z [-], Outer loop Dynamic Inversion term x [-], Outer loop Dynamic Inversion term y [-], Outer loop Dynamic Inversion term z [-], Inner loop Proportional term x [-], Inner loop Proportional term y [-], Inner loop Proportional term z [-], Inner loop Integral term x [-], Inner loop Integral term y [-], Inner loop Integral term z [-], Inner loop Derivative term x [-], Inner loop Derivative term y [-], Inner loop Derivative term z [-], Inner loop Dynamic Inversion term x [-], Inner loop Dynamic Inversion term y [-], Inner loop Dynamic Inversion term z [-], 
[2024-06-13 12:18:21.127528] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [8131] 1718295482836884, 18.2889, -2.74705e-11, 1.92091e-11, -1, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, -0.186608, 0.0165179, -0.677256, -0.950023, 0.0304368, 0.0523707, 0.306248, 0.0199658, 0.179179, -0.145516, -0.303428, -0.128174, -0.292616, -0.0259389, -0.118426, -0.622145, 1266, 2.36567, -2.81015, -22.7279, 0.849894, -0.308388, -23.0051, 23.0229, 0.0621587, 0.12322, -0.00261255, -0.0133953, -0.0369269, 0.0246441, 0.0604923, -1.20102, 0.290026, -0.269019, -0.13572, -0.291233, 0, 0, 0, 0, 0, 0, 0, 0, 2.94826, 3.157, 2.74214, 2.66402, 3.09169, 3.01358, 2.59871, 2.80745, 0.403851, 0.42315, 0.384376, 0.37688, 0.417155, 0.409934, 0.370559, 0.390594, -0.0125436, -0.0814989, -0.0161112, 1.30625, -0.148661, -2.9047, 0.065628, 0.656009, -0.581278, -0.13976, -1.97097, 1.45516, -0, -0, -18.8288, 0.501746, 3.25995, 0.161112, 0.51181, 0.0576476, -0.73712, 2.93664, 1.96212, 0.582466, -0.000259128, 0.000589602, 1.04414e-05, 
[2024-06-13 12:18:21.137872] [0x0000007f915b79a0] [LogDataTag] [0x00002ff1] [8135] 1718295482836884, 18.2989, -2.74705e-11, 1.92091e-11, -1, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, -0.188369, 0.0200273, -0.678339, -0.949629, 0.0310295, 0.0519721, 0.307475, 0.0113098, 0.171055, -0.125793, -0.223102, -0.115126, -0.30764, -0.0271653, -0.118064, -0.624658, 1305, 2.51108, -2.70084, -23.1435, 0.865153, -0.0862074, -23.4194, 23.4355, 0.0985853, 0.110296, -0.00330145, -0.0036785, -0.036925, 0.0304721, 0.0652039, 0.72744, -0.199227, -0.186995, -0.12344, -0.306534, 0, 0, 0, 0, 0, 0, 0, 0, 2.93088, 3.24089, 2.84547, 2.70052, 3.15836, 3.01341, 2.61799, 2.928, 0.402225, 0.430794, 0.394193, 0.380391, 0.423274, 0.409918, 0.37243, 0.401956, -0.0234868, -0.0811391, -0.0186247, 1.31858, -0.180246, -2.89494, 0.0684447, 0.65516, -0.61026, -0.0791688, -1.8816, 1.25793, -0, -0, -18.8288, 0.939471, 3.24556, 0.186247, 0.512106, 0.0588656, -0.736053, 2.17467, 1.88644, 0.613068, -0.000233811, 0.000405734, 1.77255e-05, 
[2024-06-13 12:18:21.147350] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [8139] 1718295482836884, 18.3089, -2.74705e-11, 1.92091e-11, -1, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, -0.189946, 0.0234463, -0.679467, -0.949273, 0.0314517, 0.0516176, 0.30859, 0.0145144, 0.165662, -0.12177, -0.0790413, 0.0607863, -0.210797, -0.0280529, -0.117681, -0.626956, 1094, 2.49466, -2.64795, -23.2567, 0.818447, -0.0209231, -23.5253, 23.5396, 0.0773622, 0.0731892, -0.00498017, -0.000888848, -0.034776, 0.0596679, 0.0653503, 0.663151, -0.15982, -0.0539275, 0.0548497, -0.213899, 0, 0, 0, 0, 0, 0, 0, 0, 2.89475, 3.19776, 2.86564, 2.81163, 3.07326, 3.01926, 2.68713, 2.99014, 0.398837, 0.426872, 0.396096, 0.390991, 0.415457, 0.410461, 0.379104, 0.407756, -0.027164, -0.0829051, -0.0209225, 1.32962, -0.211016, -2.88479, 0.071286, 0.654157, -0.639141, -0.101601, -1.82228, 1.2177, -0, -0, -18.8288, 1.08656, 3.3162, 0.209225, 0.512494, 0.0600995, -0.734843, 1.13595, 0.105006, 0.427798, 7.99614e-05, 7.13065e-05, -9.42038e-06, 
[2024-06-13 12:18:21.157823] [0x0000007f925b99a0] [LogDataTag] [0x00002ff1] [8144] 1718295482836884, 18.3191, -2.74705e-11, 1.92091e-11, -1, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, -0.191461, 0.0267883, -0.680566, -0.948891, 0.0321945, 0.0513913, 0.309723, 0.0212551, 0.159427, -0.141735, -0.0630412, 0.137694, -0.163055, -0.0294723, -0.117744, -0.629267, 1296, 2.42994, -2.57625, -22.9097, 0.765406, 0.0301141, -23.1691, 23.1818, 0.0767716, 0.0566031, -0.00604006, 0.00129904, -0.0330236, 0.0833925, 0.0649665, 0.355791, -0.202075, -0.0432816, 0.13283, -0.168206, 0, 0, 0, 0, 0, 0, 0, 0, 2.81394, 3.14209, 2.83051, 2.80437, 2.99108, 2.96494, 2.65337, 2.98151, 0.39121, 0.421784, 0.392779, 0.390302, 0.407844, 0.405408, 0.375852, 0.406953, -0.0307713, -0.0847205, -0.0232333, 1.34023, -0.241095, -2.87491, 0.0741503, 0.653001, -0.667923, -0.148785, -1.7537, 1.41735, -0, -0, -18.8288, 1.23085, 3.38882, 0.232333, 0.512937, 0.0613605, -0.733496, 1.26674, -0.678633, 0.336413, 0.000140606, 4.50692e-05, -1.63025e-05, 
[2024-06-13 12:18:21.167373] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [8148] 1718295482836884, 18.3289, -2.74705e-11, 1.92091e-11, -1, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, -0.192936, 0.0301111, -0.681694, -0.948447, 0.0331201, 0.0511954, 0.311015, 0.040932, 0.162922, -0.158669, -0.17897, 0.019782, -0.237035, -0.0312022, -0.117988, -0.631898, 1096, 2.19085, -2.70998, -22.6201, 0.682411, -0.179035, -22.8761, 22.887, 0.039368, 0.0919467, -0.00163592, -0.00782263, -0.0298219, 0.0516373, 0.0694121, -1.7402, 0.0048231, -0.150813, 0.0123775, -0.2392, 0, 0, 0, 0, 0, 0, 0, 0, 2.92542, 3.05716, 2.75543, 2.70548, 3.01626, 2.96632, 2.66459, 2.79632, 0.401714, 0.41397, 0.385645, 0.380867, 0.410183, 0.405537, 0.376934, 0.389538, -0.0233796, -0.0881657, -0.0258649, 1.35055, -0.271, -2.86475, 0.077037, 0.651696, -0.696605, -0.286524, -1.79214, 1.58669, -0, -0, -18.8288, 0.935183, 3.52663, 0.258649, 0.513324, 0.0626651, -0.731996, 2.0245, 0.570346, 0.4784, 3.10564e-05, 0.000254651, -2.19659e-06, 
[2024-06-13 12:18:21.177354] [0x0000007f915b79a0] [LogDataTag] [0x00002ff1] [8153] 1718295482836884, 18.339, -2.74705e-11, 1.92091e-11, -1, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, -0.194269, 0.0333462, -0.682823, -0.948067, 0.0337057, 0.0510126, 0.31214, 0.0419925, 0.160032, -0.143719, -0.247186, -0.169148, -0.281637, -0.0322946, -0.118042, -0.634212, 1047, 2.20009, -2.70764, -22.9425, 0.651249, -0.128526, -23.1968, 23.2063, 0.0662635, 0.133452, -0.00116104, -0.00553845, -0.0280676, 0.0115036, 0.0733543, -0.906316, -0.136798, -0.214451, -0.178154, -0.277963, 0, 0, 0, 0, 0, 0, 0, 0, 2.99911, 3.18104, 2.77343, 2.64956, 3.15201, 3.02814, 2.62053, 2.80246, 0.40859, 0.425346, 0.387361, 0.375484, 0.422693, 0.411284, 0.372677, 0.390121, -0.0267562, -0.0899748, -0.0281784, 1.35988, -0.300116, -2.85459, 0.0799444, 0.650244, -0.725185, -0.293948, -1.76036, 1.43719, -0, -0, -18.8288, 1.07025, 3.59899, 0.281784, 0.513707, 0.0640051, -0.730352, 2.25954, 2.51508, 0.555926, -0.000321594, 0.000438757, 1.8742e-05, 
[2024-06-13 12:18:21.187423] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [8157] 1718295482836884, 18.3489, -2.74705e-11, 1.92091e-11, -1, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, -0.195586, 0.0365197, -0.683966, -0.947756, 0.0340158, 0.0506123, 0.313113, 0.0285456, 0.148724, -0.121814, -0.150619, -0.0876686, -0.264882, -0.0330162, -0.117508, -0.636225, 1141, 2.40414, -2.52671, -23.398, 0.668206, 0.176776, -23.6464, 23.6565, 0.118128, 0.103873, -0.00356384, 0.00747266, -0.0282507, 0.0394164, 0.0654441, 1.48667, -0.544834, -0.119707, -0.0963646, -0.263662, 0, 0, 0, 0, 0, 0, 0, 0, 2.92357, 3.28524, 2.90147, 2.718, 3.19614, 3.01266, 2.6289, 2.99057, 0.401541, 0.43481, 0.399468, 0.382067, 0.426724, 0.409849, 0.373487, 0.407796, -0.0404889, -0.0892574, -0.0301911, 1.3691, -0.328677, -2.8443, 0.0828716, 0.648648, -0.753662, -0.199819, -1.63596, 1.21814, -0, -0, -18.8288, 1.61955, 3.5703, 0.301911, 0.514245, 0.0653471, -0.728581, 1.59124, 1.61809, 0.527324, -0.000149737, 0.000214367, 1.41948e-05, 
[2024-06-13 12:18:21.197491] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [8162] 1718295482836884, 18.3589, -2.74705e-11, 1.92091e-11, -1, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, -0.195586, 0.0365197, -0.683966, -0.947756, 0.0340158, 0.0506123, 0.313113, 0.0285456, 0.148724, -0.121814, -0.150619, -0.0876686, -0.264882, -0.0330162, -0.117508, -0.636225, 1205, 2.40977, -2.52986, -23.4526, 0.668165, 0.179399, -23.7014, 23.7115, 0.106806, 0.097074, -0.00303628, 0.007566, -0.0281835, 0.0777372, 0.0479537, 0.600809, -0.682857, -0.119707, -0.0963646, -0.263662, 0, 0, 0, 0, 0, 0, 0, 0, 2.94045, 3.2628, 2.91151, 2.74097, 3.1869, 3.01635, 2.66506, 2.98742, 0.40312, 0.43278, 0.400411, 0.384265, 0.425881, 0.410191, 0.37698, 0.407503, -0.0405822, -0.0893246, -0.0301911, 1.3691, -0.328677, -2.8443, 0.0858054, 0.647005, -0.782105, -0.199819, -1.63596, 1.21814, -0, -0, -18.8288, 1.62329, 3.57298, 0.301911, 0.514853, 0.0666862, -0.726769, 1.97445, 1.44318, 0.527324, -0.000149737, 0.000214367, 1.41948e-05, 
[2024-06-13 12:18:21.207284] [0x0000007f915b79a0] [LogDataTag] [0x00002ff1] [8166] 1718295482836884, 18.3689, -2.74705e-11, 1.92091e-11, -1, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, -0.197838, 0.042644, -0.68635, -0.947051, 0.0348157, 0.0499321, 0.315259, 0.0490292, 0.137644, -0.155566, -0.0567605, 0.122903, -0.169519, -0.0347048, -0.116794, -0.640665, 1081, 2.17042, -2.40519, -22.8178, 0.497102, 0.168644, -23.0406, 23.0466, 0.0746044, 0.0799099, -0.00374833, 0.0073176, -0.0215717, 0.0891454, 0.0542928, -0.173906, 0.377734, -0.0363829, 0.116947, -0.174872, 0, 0, 0, 0, 0, 0, 0, 0, 2.86124, 3.1271, 2.8067, 2.72826, 3.03339, 2.95495, 2.63455, 2.90041, 0.395682, 0.42041, 0.390523, 0.383049, 0.411771, 0.404476, 0.374034, 0.399368, -0.0420223, -0.0952222, -0.0346315, 1.38487, -0.383796, -2.82285, 0.0887617, 0.645178, -0.810405, -0.343204, -1.51408, 1.55566, -0, -0, -18.8288, 1.68089, 3.80889, 0.346315, 0.515476, 0.0680848, -0.72478, 1.25528, -0.626547, 0.349745, 0.000129358, 3.78169e-05, -1.58957e-05, 
[2024-06-13 12:18:21.217598] [0x0000007f925b99a0] [LogDataTag] [0x00002ff1] [8170] 1718295482836884, 18.3788, -2.74705e-11, 1.92091e-11, -1, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, -0.198809, 0.0455942, -0.687582, -0.946706, 0.035361, 0.0498099, 0.316255, 0.0591072, 0.137232, -0.164096, -0.186706, -0.0455748, -0.234934, -0.0356991, -0.116943, -0.642716, 1101, 2.05373, -2.45131, -22.6867, 0.444915, 0.086369, -22.9065, 22.911, 0.0714586, 0.119978, -0.00129403, 0.00376977, -0.0194206, 0.0657629, 0.0707097, -1.19068, 0.220373, -0.159315, -0.0539309, -0.234761, 0, 0, 0, 0, 0, 0, 0, 0, 2.93544, 3.13267, 2.75997, 2.62743, 3.10032, 2.96779, 2.59508, 2.79232, 0.402652, 0.420922, 0.386078, 0.373345, 0.41795, 0.405674, 0.370207, 0.389158, -0.0394689, -0.0975226, -0.0366825, 1.39166, -0.410348, -2.81176, 0.091739, 0.64317, -0.83856, -0.413751, -1.50955, 1.64096, -0, -0, -18.8288, 1.57875, 3.9009, 0.366825, 0.51608, 0.069536, -0.72262, 2.25078, 1.24641, 0.469523, -7.14402e-05, 0.00026779, 4.82625e-06, 
[2024-06-13 12:18:21.227304] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [8174] 1718295482836884, 18.3889, -2.74705e-11, 1.92091e-11, -1, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, -0.19973, 0.0484775, -0.68884, -0.946429, 0.0352459, 0.0493959, 0.317159, 0.0562357, 0.136855, -0.139742, -0.118188, -0.0642202, -0.242208, -0.0356302, -0.116117, -0.644629, 1034, 2.11044, -2.49729, -23.1864, 0.479786, 0.106049, -23.4107, 23.4158, 0.054945, 0.106714, -5.25802e-06, 0.00452896, -0.0204914, 0.033689, 0.0690439, -0.931473, -0.474226, -0.0902215, -0.0728075, -0.241392, 0, 0, 0, 0, 0, 0, 0, 0, 3.01489, 3.1418, 2.83894, 2.71229, 3.14167, 3.01502, 2.71216, 2.83907, 0.410055, 0.421758, 0.393577, 0.38152, 0.421746, 0.410068, 0.381507, 0.393589, -0.0401592, -0.0956258, -0.0385955, 1.39811, -0.436298, -2.80044, 0.0947303, 0.641032, -0.866602, -0.39365, -1.50541, 1.39742, -0, -0, -18.8288, 1.60637, 3.82503, 0.385955, 0.516678, 0.0709797, -0.720343, 1.2391, 1.41851, 0.482783, -9.90982e-05, 0.000143161, 1.03977e-05, 
[2024-06-13 12:18:21.237393] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [8179] 1718295482836884, 18.3989, -2.74705e-11, 1.92091e-11, -1, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, -0.200567, 0.0513367, -0.690117, -0.946186, 0.0350327, 0.0489153, 0.31798, 0.0549437, 0.128295, -0.140227, 0.051229, 0.137219, -0.135331, -0.0354286, -0.115099, -0.646372, 1188, 2.14483, -2.37026, -23.2087, 0.453567, 0.229492, -23.4223, 23.4278, 0.0467421, 0.0583962, -0.00259243, 0.00979589, -0.0193624, 0.0284548, 0.0577867, 0.11557, -0.501059, 0.0674268, 0.13234, -0.14104, 0, 0, 0, 0, 0, 0, 0, 0, 2.92497, 3.09764, 2.86717, 2.82412, 3.03283, 2.98978, 2.75931, 2.93198, 0.401672, 0.417703, 0.396241, 0.392174, 0.411719, 0.407723, 0.386016, 0.402328, -0.0452245, -0.095737, -0.0403386, 1.40397, -0.462031, -2.78894, 0.0977346, 0.638765, -0.894529, -0.384606, -1.41124, 1.40227, -0, -0, -18.8288, 1.80898, 3.82948, 0.403386, 0.517331, 0.0724152, -0.717957, -0.38972, -0.74553, 0.28208, 0.000101975, -6.12327e-05, -2.34847e-05, 
[2024-06-13 12:18:21.247618] [0x0000007f915b79a0] [LogDataTag] [0x00002ff1] [8184] 1718295482836884, 18.4089, -2.74705e-11, 1.92091e-11, -1, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, -0.201392, 0.0541372, -0.691417, -0.945867, 0.0350824, 0.0486353, 0.318965, 0.0660933, 0.120893, -0.176976, 0.0810248, 0.191076, -0.154397, -0.0355817, -0.114636, -0.648447, 1392, 2.01186, -2.26691, -22.534, 0.375531, 0.217122, -22.7328, 22.737, 0.0335987, 0.0549318, -0.000972554, 0.00954944, -0.0165179, 0.029137, 0.0533512, -0.144828, -0.177962, 0.0995736, 0.185463, -0.162161, 0, 0, 0, 0, 0, 0, 0, 0, 2.86911, 2.97096, 2.79081, 2.7376, 2.94664, 2.89343, 2.71328, 2.81512, 0.396424, 0.405969, 0.389014, 0.383942, 0.4037, 0.398712, 0.381615, 0.391322, -0.0451311, -0.0981182, -0.0424131, 1.40975, -0.487235, -2.77724, 0.100751, 0.636371, -0.922341, -0.462653, -1.32982, 1.76976, -0, -0, -18.8288, 1.80525, 3.92473, 0.424131, 0.518008, 0.0738752, -0.715454, -0.704366, -1.32112, 0.324321, 0.000157732, -9.94555e-05, -4.03077e-05, 
[2024-06-13 12:18:21.257834] [0x0000007f915b79a0] [LogDataTag] [0x00002ff1] [8189] 1718295482836884, 18.4189, -2.74705e-11, 1.92091e-11, -1, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, -0.202112, 0.0568402, -0.692748, -0.945527, 0.035156, 0.048285, 0.320018, 0.0758785, 0.120042, -0.175079, -0.0777252, -0.00352146, -0.229506, -0.0358182, -0.114058, -0.65066, 1593, 1.89584, -2.3005, -22.6006, 0.310875, 0.134206, -22.7939, 22.7964, 0.0442721, 0.10623, 0.00120937, 0.00588718, -0.0136377, 0.00885995, 0.0579867, -0.831283, 0.0320505, -0.0514654, -0.0117379, -0.230732, 0, 0, 0, 0, 0, 0, 0, 0, 2.96426, 3.03619, 2.76507, 2.63268, 3.06642, 2.93403, 2.66291, 2.73483, 0.405345, 0.41203, 0.386564, 0.373852, 0.414825, 0.40252, 0.376772, 0.383678, -0.0417053, -0.10042, -0.044626, 1.41478, -0.511562, -2.76527, 0.103779, 0.633853, -0.950034, -0.531149, -1.32047, 1.75079, -0, -0, -18.8288, 1.66821, 4.01681, 0.44626, 0.51865, 0.0753702, -0.712821, 0.603254, 0.697247, 0.461464, -5.20265e-06, 7.04494e-05, 6.80992e-07, 
[2024-06-13 12:18:21.267708] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [8193] 1718295482836884, 18.4289, -2.74705e-11, 1.92091e-11, -1, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, -0.202785, 0.0594716, -0.694122, -0.945301, 0.0346777, 0.0475311, 0.320851, 0.0672055, 0.118662, -0.151944, -0.0485428, 0.0116436, -0.223462, -0.0352907, -0.112351, -0.652447, 1159, 2.02728, -2.32187, -23.074, 0.414567, 0.207193, -23.2744, 23.279, 0.0558549, 0.0709485, 0.000839635, 0.00890053, -0.0178103, -0.00170125, 0.0393109, -0.0352533, -0.992505, -0.0232997, 0.00375188, -0.225153, 0, 0, 0, 0, 0, 0, 0, 0, 2.95656, 3.06445, 2.88418, 2.7343, 3.08544, 2.93557, 2.75529, 2.86319, 0.404626, 0.414644, 0.397842, 0.383627, 0.41658, 0.402664, 0.385633, 0.395865, -0.0441912, -0.094541, -0.0464132, 1.41949, -0.535244, -2.7529, 0.106818, 0.631217, -0.977604, -0.470438, -1.30528, 1.51944, -0, -0, -18.8288, 1.76765, 3.78164, 0.464132, 0.519301, 0.0768179, -0.710072, 0.215985, 0.35559, 0.450305, 1.56389e-05, 2.35751e-05, -2.16885e-06, 
[2024-06-13 12:18:21.277263] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [8197] 1718295482836884, 18.4389, -2.74705e-11, 1.92091e-11, -1, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, -0.203299, 0.062, -0.695586, -0.945099, 0.0337964, 0.0466141, 0.321672, 0.0668254, 0.114151, -0.150294, 0.142071, 0.295335, -0.147662, -0.0341059, -0.110075, -0.654239, 1015, 2.04514, -2.27557, -23.1331, 0.448221, 0.234535, -23.3291, 23.3345, 0.0202368, -0.00331453, 0.000524432, 0.0100511, -0.0192106, 0.00204557, 0.00526415, 0.173544, -1.00807, 0.159494, 0.290128, -0.158606, 0, 0, 0, 0, 0, 0, 0, 0, 2.89532, 2.92891, 2.95142, 2.89162, 2.94202, 2.88221, 2.90473, 2.93831, 0.398891, 0.402041, 0.404146, 0.398542, 0.403268, 0.397658, 0.399774, 0.402921, -0.0441571, -0.0908642, -0.0482059, 1.42309, -0.558, -2.73973, 0.109865, 0.628464, -1.00504, -0.467778, -1.25566, 1.50294, -0, -0, -18.8288, 1.76628, 3.63457, 0.482059, 0.519963, 0.0781995, -0.707215, -1.57449, -2.84864, 0.317213, 0.000214271, -0.000139468, -7.27884e-05, 
[2024-06-13 12:18:21.287557] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [8202] 1718295482836884, 18.4489, -2.74705e-11, 1.92091e-11, -1, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, -0.203715, 0.0644346, -0.697054, -0.944847, 0.0334667, 0.0458445, 0.322557, 0.0825034, 0.103117, -0.195097, 0.0888169, 0.36691, -0.117051, -0.0338723, -0.108434, -0.656122, 1263, 1.84589, -2.0901, -22.2999, 0.308257, 0.231075, -22.4703, 22.4736, 0.0331844, 0.0113941, -0.000600689, 0.0102822, -0.0137176, 0.0075071, 0.000499204, 0.120736, 0.275301, 0.102905, 0.362735, -0.130174, 0, 0, 0, 0, 0, 0, 0, 0, 2.77957, 2.87116, 2.82382, 2.76226, 2.85614, 2.79459, 2.74725, 2.83883, 0.387945, 0.396617, 0.392145, 0.386297, 0.395201, 0.389373, 0.384864, 0.393566, -0.0441545, -0.0947168, -0.0500883, 1.42601, -0.579912, -2.72652, 0.112918, 0.625601, -1.03235, -0.577523, -1.13428, 1.95097, -0, -0, -18.8288, 1.76618, 3.78867, 0.500883, 0.520625, 0.0796014, -0.704247, -0.953976, -3.62236, 0.260349, 0.000220167, -7.40692e-05, -6.51183e-05, 
[2024-06-13 12:18:21.297350] [0x0000007f925b99a0] [LogDataTag] [0x00002ff1] [8206] 1718295482836884, 18.4589, -2.74705e-11, 1.92091e-11, -1, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, -0.204127, 0.0668788, -0.698526, -0.944571, 0.0331887, 0.0453402, 0.323462, 0.0961707, 0.109018, -0.196854, -0.0336467, 0.0382737, -0.191928, -0.0335659, -0.107331, -0.658051, 1147, 1.67361, -2.26269, -22.2929, 0.304234, -0.0126585, -22.4678, 22.4699, -0.00148182, 0.083157, 0.00342185, -0.000563353, -0.0135401, -0.0338962, 0.00880327, -1.68764, 0.173418, -0.0128407, 0.0318111, -0.194222, 0, 0, 0, 0, 0, 0, 0, 0, 2.97117, 2.8822, 2.73185, 2.64972, 2.96775, 2.88562, 2.73527, 2.6463, 0.405989, 0.397657, 0.383393, 0.3755, 0.40567, 0.397979, 0.38372, 0.37517, -0.0330026, -0.0937906, -0.0520178, 1.42889, -0.601909, -2.71327, 0.115978, 0.622629, -1.05953, -0.673195, -1.1992, 1.96854, -0, -0, -18.8288, 1.3201, 3.75163, 0.520178, 0.521176, 0.0810134, -0.701165, -0.210555, -0.230079, 0.388444, 4.42803e-05, 6.67289e-06, -6.43205e-06, 
[2024-06-13 12:18:21.307321] [0x0000007f915b79a0] [LogDataTag] [0x00002ff1] [8210] 1718295482836884, 18.4689, -2.74705e-11, 1.92091e-11, -1, 0, 0, 0, 0, 0, 0, -0.606033, 0, 0, 1.8445e+13, -0.204434, 0.0692304, -0.700065, -0.944421, 0.0322766, 0.0443346, 0.324133, 0.0863521, 0.111605, -0.161783, 0.0110816, 0.0217772, -0.17443, -0.0324084, -0.104857, -0.659521, 1089, 1.81558, -2.36386, -22.9916, 0.461008, -0.00457603, -23.1794, 23.184, 0.00174156, 0.0491123, 0.00297409, -0.000197378, -0.019886, -0.0763087, -0.012608, -0.667302, -0.961712, 0.0295038, 0.0161137, -0.176011, 0, 0, 0, 0, 0, 0, 0, 0, 3.00283, 2.9325, 2.86753, 2.78916, 3.00685, 2.92848, 2.86351, 2.79318, 0.408936, 0.402377, 0.396275, 0.388857, 0.409309, 0.402001, 0.395896, 0.389239, -0.0322111, -0.0849708, -0.053488, 1.43104, -0.623073, -2.69941, 0.119043, 0.619548, -1.08657, -0.604465, -1.22765, 1.61783, -0, -0, -18.8288, 1.28844, 3.39883, 0.53488, 0.521663, 0.0823326, -0.697985, -1.05812, -0.287218, 0.352022, 2.18869e-05, -4.30909e-05, -3.98931e-06, 
