[2025-10-13 19:02:43.797635] [0x0000007fa9cd37c0] [MocapTag] [0x00000fa6] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 19:03:07.352477] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11010] 1760396587352389, 26.3141, 0.112987, -0.330033, -1.24049, -0.951366, -0.00998568, -0.00485869, 0.307863, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.355258] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11012] 1760396587355143, 26.3169, 0.112987, -0.330033, -1.24049, -0.951366, -0.00998568, -0.00485869, 0.307863, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.358015] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11013] 1760396587357895, 26.3196, 0.112637, -0.330575, -1.24047, -0.951238, -0.0105447, -0.00392497, 0.308252, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.360666] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11014] 1760396587360546, 26.3223, 0.112637, -0.330575, -1.24047, -0.951238, -0.0105447, -0.00392497, 0.308252, -0.0349873, -0.0542137, 0, 0.0489235, 0.213003, 0.0795305, 
[2025-10-13 19:03:07.363345] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11016] 1760396587363223, 26.325, 0.112637, -0.330575, -1.24047, -0.951238, -0.0105447, -0.00392497, 0.308252, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.366017] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11017] 1760396587365903, 26.3276, 0.112637, -0.330575, -1.24047, -0.951238, -0.0105447, -0.00392497, 0.308252, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.368539] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11018] 1760396587368420, 26.3301, 0.112188, -0.331072, -1.24039, -0.951157, -0.0108964, -0.00351871, 0.308494, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.372636] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11020] 1760396587372572, 26.3343, 0.112188, -0.331072, -1.24039, -0.951157, -0.0108964, -0.00351871, 0.308494, -0.0449744, -0.049681, 0.00808707, 0.0418663, 0.0995549, 0.0498414, 
[2025-10-13 19:03:07.375580] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11021] 1760396587375465, 26.3372, 0.112188, -0.331072, -1.24039, -0.951157, -0.0108964, -0.00351871, 0.308494, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.378017] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11022] 1760396587377899, 26.3396, 0.11176, -0.331623, -1.24028, -0.951103, -0.0110252, -0.00324096, 0.30866, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.380804] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11023] 1760396587380683, 26.3424, 0.11176, -0.331623, -1.24028, -0.951103, -0.0110252, -0.00324096, 0.30866, -0.0428016, -0.0551023, 0.0104732, 0, 0.0611878, 0, 
[2025-10-13 19:03:07.383285] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11025] 1760396587383175, 26.3449, 0.11176, -0.331623, -1.24028, -0.951103, -0.0110252, -0.00324096, 0.30866, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.386700] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11026] 1760396587386585, 26.3483, 0.11176, -0.331623, -1.24028, -0.951103, -0.0110252, -0.00324096, 0.30866, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.389415] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11027] 1760396587389298, 26.351, 0.11131, -0.33215, -1.24023, -0.950985, -0.0113887, -0.00273841, 0.309016, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.392266] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11029] 1760396587392148, 26.3539, 0.11131, -0.33215, -1.24023, -0.950985, -0.0113887, -0.00273841, 0.309016, -0.0450011, -0.0527148, 0.00547583, 0.0380754, 0.118912, 0.0736475, 
[2025-10-13 19:03:07.394878] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11030] 1760396587394763, 26.3565, 0.11131, -0.33215, -1.24023, -0.950985, -0.0113887, -0.00273841, 0.309016, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.398319] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11031] 1760396587398199, 26.3599, 0.110856, -0.332653, -1.24013, -0.950888, -0.0115892, -0.00236761, 0.30931, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.400230] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11032] 1760396587400109, 26.3618, 0.110856, -0.332653, -1.24013, -0.950888, -0.0115892, -0.00236761, 0.30931, -0.0453537, -0.0503287, 0.0100772, 0, 0.083642, 0.0609517, 
[2025-10-13 19:03:07.403238] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11034] 1760396587403076, 26.3648, 0.110856, -0.332653, -1.24013, -0.950888, -0.0115892, -0.00236761, 0.30931, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.405941] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11035] 1760396587405824, 26.3676, 0.110856, -0.332653, -1.24013, -0.950888, -0.0115892, -0.00236761, 0.30931, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.408596] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11036] 1760396587408476, 26.3702, 0.108945, -0.33272, -1.24076, -0.951437, -0.0108585, -0.004905, 0.307612, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.411150] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11037] 1760396587411063, 26.3728, 0.108945, -0.33272, -1.24076, -0.951437, -0.0108585, -0.004905, 0.307612, -0.191099, -0.00667895, -0.0629879, 0, -0.531988, -0.350857, 
[2025-10-13 19:03:07.413726] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11039] 1760396587413611, 26.3753, 0.108945, -0.33272, -1.24076, -0.951437, -0.0108585, -0.004905, 0.307612, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.416102] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11040] 1760396587415987, 26.3777, 0.108804, -0.332703, -1.2402, -0.952061, -0.011184, -0.00198187, 0.305696, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.420392] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11041] 1760396587420270, 26.382, 0.108804, -0.332703, -1.2402, -0.952061, -0.011184, -0.00198187, 0.305696, -0.014094, 0, 0.0558002, -0.117278, 0.571733, -0.409526, 
[2025-10-13 19:03:07.422403] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11043] 1760396587422280, 26.384, 0.108804, -0.332703, -1.2402, -0.952061, -0.011184, -0.00198187, 0.305696, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.424638] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11044] 1760396587424522, 26.3862, 0.108804, -0.332703, -1.2402, -0.952061, -0.011184, -0.00198187, 0.305696, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.427298] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11045] 1760396587427161, 26.3889, 0.108303, -0.333231, -1.24017, -0.951983, -0.0112807, -0.00161789, 0.305938, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.430005] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11046] 1760396587429888, 26.3916, 0.108303, -0.333231, -1.24017, -0.951983, -0.0112807, -0.00161789, 0.305938, -0.0500831, -0.0527625, 0.00288266, 0, 0.0757867, 0.049901, 
[2025-10-13 19:03:07.432427] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11048] 1760396587432308, 26.394, 0.108303, -0.333231, -1.24017, -0.951983, -0.0112807, -0.00161789, 0.305938, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.435410] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11049] 1760396587435295, 26.397, 0.108303, -0.333231, -1.24017, -0.951983, -0.0112807, -0.00161789, 0.305938, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.438295] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11050] 1760396587438176, 26.3999, 0.107886, -0.333786, -1.24007, -0.95189, -0.0112619, -0.0013465, 0.306231, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.440808] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11051] 1760396587440687, 26.4024, 0.107886, -0.333786, -1.24007, -0.95189, -0.0112619, -0.0013465, 0.306231, -0.0417176, -0.0555085, 0.0104331, 0, 0.0512093, 0.0609815, 
[2025-10-13 19:03:07.443146] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11053] 1760396587443017, 26.4047, 0.107886, -0.333786, -1.24007, -0.95189, -0.0112619, -0.0013465, 0.306231, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.445913] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11054] 1760396587445794, 26.4075, 0.107886, -0.333786, -1.24007, -0.95189, -0.0112619, -0.0013465, 0.306231, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.448567] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11055] 1760396587448448, 26.4102, 0.107464, -0.3343, -1.2399, -0.951816, -0.0111879, -0.00138322, 0.306464, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.451264] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11056] 1760396587451175, 26.4129, 0.107464, -0.3343, -1.2399, -0.951816, -0.0111879, -0.00138322, 0.306464, -0.042242, -0.0513568, 0.0166797, 0, 0, 0.0491023, 
[2025-10-13 19:03:07.453818] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11058] 1760396587453705, 26.4154, 0.107464, -0.3343, -1.2399, -0.951816, -0.0111879, -0.00138322, 0.306464, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.456482] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11059] 1760396587456345, 26.4181, 0.107032, -0.334848, -1.2398, -0.951718, -0.0111924, -0.00119065, 0.306769, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.459215] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11060] 1760396587459096, 26.4208, 0.107032, -0.334848, -1.2398, -0.951718, -0.0111924, -0.00119065, 0.306769, -0.043137, -0.0547915, 0.0103688, 0, 0.0376397, 0.063616, 
[2025-10-13 19:03:07.461737] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11062] 1760396587461661, 26.4234, 0.107032, -0.334848, -1.2398, -0.951718, -0.0111924, -0.00119065, 0.306769, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.464394] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11063] 1760396587464262, 26.426, 0.107032, -0.334848, -1.2398, -0.951718, -0.0111924, -0.00119065, 0.306769, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.466947] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11064] 1760396587466837, 26.4286, 0.106572, -0.335391, -1.2398, -0.951604, -0.0111874, -0.000871132, 0.307121, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.469929] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11065] 1760396587469773, 26.4315, 0.106572, -0.335391, -1.2398, -0.951604, -0.0111874, -0.000871132, 0.307121, -0.0459981, -0.0543707, 0, 0, 0.06132, 0.073415, 
[2025-10-13 19:03:07.472301] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11067] 1760396587472200, 26.4339, 0.106572, -0.335391, -1.2398, -0.951604, -0.0111874, -0.000871132, 0.307121, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.475059] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11068] 1760396587474936, 26.4367, 0.106572, -0.335391, -1.2398, -0.951604, -0.0111874, -0.000871132, 0.307121, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.477543] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11069] 1760396587477420, 26.4391, 0.107437, -0.336944, -1.23938, -0.950177, -0.0118281, -0.000494454, 0.311485, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.480335] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11070] 1760396587480216, 26.4419, 0.107437, -0.336944, -1.23938, -0.950177, -0.0118281, -0.000494454, 0.311485, 0.0864365, -0.155299, 0.0421444, 0.0959158, 0.121515, 0.916696, 
[2025-10-13 19:03:07.483779] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11072] 1760396587483664, 26.4454, 0.107437, -0.336944, -1.23938, -0.950177, -0.0118281, -0.000494454, 0.311485, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.485982] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11073] 1760396587485868, 26.4476, 0.106923, -0.337423, -1.23926, -0.950136, -0.0118781, -0.000852559, 0.311609, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.489110] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11074] 1760396587488993, 26.4507, 0.106923, -0.337423, -1.23926, -0.950136, -0.0118781, -0.000852559, 0.311609, -0.0513832, -0.0478468, 0.0114862, 0, -0.0646363, 0, 
[2025-10-13 19:03:07.491426] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11075] 1760396587491335, 26.4531, 0.106923, -0.337423, -1.23926, -0.950136, -0.0118781, -0.000852559, 0.311609, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.494058] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11077] 1760396587493939, 26.4557, 0.106923, -0.337423, -1.23926, -0.950136, -0.0118781, -0.000852559, 0.311609, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.497028] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11078] 1760396587496911, 26.4586, 0.106518, -0.337963, -1.23915, -0.950069, -0.0119418, -0.00090986, 0.311809, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.499718] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11079] 1760396587499602, 26.4613, 0.106518, -0.337963, -1.23915, -0.950069, -0.0119418, -0.00090986, 0.311809, -0.0404654, -0.0540138, 0.0113658, 0, 0, 0.0421643, 
[2025-10-13 19:03:07.502158] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11081] 1760396587502065, 26.4638, 0.106518, -0.337963, -1.23915, -0.950069, -0.0119418, -0.00090986, 0.311809, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.504948] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11082] 1760396587504834, 26.4666, 0.106518, -0.337963, -1.23915, -0.950069, -0.0119418, -0.00090986, 0.311809, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.507487] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11083] 1760396587507363, 26.4691, 0.106181, -0.338533, -1.23909, -0.949933, -0.0120579, -0.000588865, 0.312219, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.510339] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11084] 1760396587510221, 26.4719, 0.106181, -0.338533, -1.23909, -0.949933, -0.0120579, -0.000588865, 0.312219, -0.0337088, -0.0570368, 0.00592393, 0, 0.0692388, 0.0855923, 
[2025-10-13 19:03:07.512675] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11086] 1760396587512546, 26.4743, 0.106181, -0.338533, -1.23909, -0.949933, -0.0120579, -0.000588865, 0.312219, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.515375] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11087] 1760396587515261, 26.477, 0.106181, -0.338533, -1.23909, -0.949933, -0.0120579, -0.000588865, 0.312219, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.518111] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11088] 1760396587517990, 26.4797, 0.10572, -0.339034, -1.23903, -0.949853, -0.0122855, -0.000591703, 0.312454, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.520579] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11089] 1760396587520462, 26.4822, 0.10572, -0.339034, -1.23903, -0.949853, -0.0122855, -0.000591703, 0.312454, -0.0461066, -0.0500502, 0.00583742, 0.043273, 0, 0.0493705, 
[2025-10-13 19:03:07.523084] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11091] 1760396587522953, 26.4847, 0.10572, -0.339034, -1.23903, -0.949853, -0.0122855, -0.000591703, 0.312454, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.525639] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11092] 1760396587525524, 26.4873, 0.10572, -0.339034, -1.23903, -0.949853, -0.0122855, -0.000591703, 0.312454, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.528441] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11093] 1760396587528325, 26.4901, 0.105122, -0.339465, -1.2389, -0.949793, -0.0125338, -0.00119845, 0.312625, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.531913] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11095] 1760396587531848, 26.4936, 0.105122, -0.339465, -1.2389, -0.949793, -0.0125338, -0.00119845, 0.312625, -0.0598, -0.0431771, 0.0129248, 0.0849724, -0.0993119, 0.0371635, 
[2025-10-13 19:03:07.533579] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11096] 1760396587533396, 26.4951, 0.105122, -0.339465, -1.2389, -0.949793, -0.0125338, -0.00119845, 0.312625, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.535930] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11097] 1760396587535813, 26.4975, 0.105122, -0.339465, -1.2389, -0.949793, -0.0125338, -0.00119845, 0.312625, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.538590] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11098] 1760396587538472, 26.5002, 0.104888, -0.340026, -1.23884, -0.949632, -0.0128171, -0.000797502, 0.313105, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.541175] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11099] 1760396587541087, 26.5028, 0.104888, -0.340026, -1.23884, -0.949632, -0.0128171, -0.000797502, 0.313105, -0.0234158, -0.0559992, 0.00624743, 0, 0.0951366, 0.100029, 
[2025-10-13 19:03:07.544279] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11101] 1760396587544164, 26.5059, 0.104888, -0.340026, -1.23884, -0.949632, -0.0128171, -0.000797502, 0.313105, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.548289] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11102] 1760396587548171, 26.5099, 0.104624, -0.340539, -1.23876, -0.949544, -0.0131074, -0.000603302, 0.31336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.549885] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11103] 1760396587549715, 26.5114, 0.104624, -0.340539, -1.23876, -0.949544, -0.0131074, -0.000603302, 0.31336, -0.0264191, -0.0513489, 0.00752868, 0.0427961, 0.0557397, 0.0529468, 
[2025-10-13 19:03:07.552211] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11105] 1760396587552098, 26.5138, 0.104624, -0.340539, -1.23876, -0.949544, -0.0131074, -0.000603302, 0.31336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.554899] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11106] 1760396587554781, 26.5165, 0.104624, -0.340539, -1.23876, -0.949544, -0.0131074, -0.000603302, 0.31336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.557692] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11107] 1760396587557568, 26.5193, 0.104246, -0.341049, -1.23864, -0.949477, -0.0134478, -0.000786033, 0.313547, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.561009] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11108] 1760396587560923, 26.5226, 0.104246, -0.341049, -1.23864, -0.949477, -0.0134478, -0.000786033, 0.313547, -0.0377285, -0.0509642, 0.0119217, 0.075984, 0, 0.0397027, 
[2025-10-13 19:03:07.563204] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11110] 1760396587563055, 26.5248, 0.104246, -0.341049, -1.23864, -0.949477, -0.0134478, -0.000786033, 0.313547, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.565741] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11111] 1760396587565627, 26.5274, 0.104246, -0.341049, -1.23864, -0.949477, -0.0134478, -0.000786033, 0.313547, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.568315] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11112] 1760396587568191, 26.5299, 0.103715, -0.341476, -1.23852, -0.949474, -0.0138678, -0.00145108, 0.313536, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.571027] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11113] 1760396587570939, 26.5327, 0.103715, -0.341476, -1.23852, -0.949474, -0.0138678, -0.00145108, 0.313536, -0.0531235, -0.0427278, 0.0124126, 0.121474, -0.0999833, 0, 
[2025-10-13 19:03:07.573772] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11115] 1760396587573656, 26.5354, 0.103715, -0.341476, -1.23852, -0.949474, -0.0138678, -0.00145108, 0.313536, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.576519] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11116] 1760396587576360, 26.5381, 0.103715, -0.341476, -1.23852, -0.949474, -0.0138678, -0.00145108, 0.313536, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.579206] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11117] 1760396587579089, 26.5408, 0.103548, -0.342011, -1.2385, -0.949335, -0.0143375, -0.000872893, 0.313937, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.581875] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11118] 1760396587581785, 26.5435, 0.103548, -0.342011, -1.2385, -0.949335, -0.0143375, -0.000872893, 0.313937, -0.0166815, -0.0535085, 0.00235196, 0.0526428, 0.140422, 0.0827491, 
[2025-10-13 19:03:07.584532] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11120] 1760396587584415, 26.5461, 0.103548, -0.342011, -1.2385, -0.949335, -0.0143375, -0.000872893, 0.313937, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.587131] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11121] 1760396587587020, 26.5487, 0.103227, -0.342439, -1.23842, -0.949269, -0.0148288, -0.000938214, 0.314115, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.590236] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11122] 1760396587590114, 26.5518, 0.103227, -0.342439, -1.23842, -0.949269, -0.0148288, -0.000938214, 0.314115, -0.0321153, -0.0428221, 0.00787506, 0.0972748, 0, 0.0373363, 
[2025-10-13 19:03:07.592616] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11123] 1760396587592526, 26.5543, 0.103227, -0.342439, -1.23842, -0.949269, -0.0148288, -0.000938214, 0.314115, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:03:07.595257] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [11125] 1760396587595141, 26.5569, 0.103227, -0.342439, -1.23842, -0.949269, -0.0148288, -0.000938214, 0.314115, 0, 0, 0, 0, 0, 0, 
