[2025-10-01 20:48:16.811296] [0x0000007fa26517c0] [MocapTag] [0x00006aa9] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 20:48:34.656321] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8023] 1759366114656200, 20.6872, -2.86379, -0.72498, -1.25027, -0.295426, 0.0658465, 0.0243392, -0.952783, -0.47175, 0.629906, 0.0246152, -0.216913, -0.0952706, 2.24004, 
[2025-10-01 20:48:34.659137] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8024] 1759366114659024, 20.69, -2.86379, -0.72498, -1.25027, -0.295426, 0.0658465, 0.0243392, -0.952783, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.661736] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8025] 1759366114661618, 20.6926, -2.86837, -0.718676, -1.24996, -0.305344, 0.065927, 0.0241978, -0.949649, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.664481] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8026] 1759366114664366, 20.6953, -2.86837, -0.718676, -1.24996, -0.305344, 0.065927, 0.0241978, -0.949649, -0.457933, 0.630359, 0.0304568, -0.179386, 0, 2.09792, 
[2025-10-01 20:48:34.667104] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8028] 1759366114666983, 20.6979, -2.86837, -0.718676, -1.24996, -0.305344, 0.065927, 0.0241978, -0.949649, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.669642] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8029] 1759366114669528, 20.7005, -2.86837, -0.718676, -1.24996, -0.305344, 0.065927, 0.0241978, -0.949649, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.673006] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8030] 1759366114672889, 20.7038, -2.87276, -0.712334, -1.24965, -0.315631, 0.0657046, 0.0240241, -0.946299, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.675627] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8032] 1759366114675565, 20.7065, -2.87276, -0.712334, -1.24965, -0.315631, 0.0657046, 0.0240241, -0.946299, -0.439049, 0.634227, 0.0318447, -0.1724, -0.0479132, 2.18134, 
[2025-10-01 20:48:34.678615] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8033] 1759366114678494, 20.7095, -2.87276, -0.712334, -1.24965, -0.315631, 0.0657046, 0.0240241, -0.946299, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.681049] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8034] 1759366114680928, 20.7119, -2.87704, -0.705984, -1.24929, -0.326129, 0.0655158, 0.0240008, -0.942747, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.683956] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8035] 1759366114683832, 20.7148, -2.87704, -0.705984, -1.24929, -0.326129, 0.0655158, 0.0240008, -0.942747, -0.428262, 0.635001, 0.0359216, -0.148582, 0, 2.23246, 
[2025-10-01 20:48:34.686305] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8037] 1759366114686181, 20.7171, -2.87704, -0.705984, -1.24929, -0.326129, 0.0655158, 0.0240008, -0.942747, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.689398] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8038] 1759366114689284, 20.7202, -2.87704, -0.705984, -1.24929, -0.326129, 0.0655158, 0.0240008, -0.942747, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.691662] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8039] 1759366114691546, 20.7225, -2.8812, -0.699629, -1.24892, -0.337025, 0.0651035, 0.0237414, -0.938942, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.694476] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8040] 1759366114694358, 20.7253, -2.8812, -0.699629, -1.24892, -0.337025, 0.0651035, 0.0237414, -0.938942, -0.415984, 0.635452, 0.0368514, -0.183749, -0.0933692, 2.32666, 
[2025-10-01 20:48:34.696875] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8042] 1759366114696713, 20.7277, -2.8812, -0.699629, -1.24892, -0.337025, 0.0651035, 0.0237414, -0.938942, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.699583] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8043] 1759366114699469, 20.7304, -2.8812, -0.699629, -1.24892, -0.337025, 0.0651035, 0.0237414, -0.938942, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.702080] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8044] 1759366114701966, 20.7329, -2.88518, -0.693237, -1.24851, -0.348, 0.0646702, 0.0235894, -0.934964, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.705055] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8045] 1759366114704966, 20.7359, -2.88518, -0.693237, -1.24851, -0.348, 0.0646702, 0.0235894, -0.934964, -0.397916, 0.639265, 0.0411164, 628.157, -0.0921562, 2.35145, 
[2025-10-01 20:48:34.707783] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8047] 1759366114707666, 20.7386, -2.88518, -0.693237, -1.24851, -0.348, 0.0646702, 0.0235894, -0.934964, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.710250] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8048] 1759366114710114, 20.7411, -2.88901, -0.68683, -1.24809, -0.359244, 0.0638928, 0.0233868, -0.93076, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.713135] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8049] 1759366114713020, 20.744, -2.88901, -0.68683, -1.24809, -0.359244, 0.0638928, 0.0233868, -0.93076, -0.383065, 0.64073, 0.0422093, -0.148487, -0.162114, 2.41663, 
[2025-10-01 20:48:34.715630] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8051] 1759366114715565, 20.7465, -2.88901, -0.68683, -1.24809, -0.359244, 0.0638928, 0.0233868, -0.93076, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.720230] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8052] 1759366114720062, 20.751, -2.88901, -0.68683, -1.24809, -0.359244, 0.0638928, 0.0233868, -0.93076, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.722841] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8053] 1759366114722727, 20.7537, -2.89268, -0.680331, -1.24761, -0.370679, 0.0629062, 0.0234327, -0.926332, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.725453] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8054] 1759366114725325, 20.7563, -2.89268, -0.680331, -1.24761, -0.370679, 0.0629062, 0.0234327, -0.926332, -0.366517, 0.649872, 0.0471961, -0.0859022, -0.184181, 2.46367, 
[2025-10-01 20:48:34.728153] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8056] 1759366114728041, 20.759, -2.89268, -0.680331, -1.24761, -0.370679, 0.0629062, 0.0234327, -0.926332, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.730618] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8057] 1759366114730508, 20.7615, -2.89619, -0.673846, -1.24708, -0.382346, 0.0616976, 0.0234367, -0.921659, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.733522] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8058] 1759366114733346, 20.7643, -2.89619, -0.673846, -1.24708, -0.382346, 0.0616976, 0.0234367, -0.921659, -0.351398, 0.648469, 0.0537731, -0.0760794, -0.228611, 2.52378, 
[2025-10-01 20:48:34.736782] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8060] 1759366114736697, 20.7677, -2.89619, -0.673846, -1.24708, -0.382346, 0.0616976, 0.0234367, -0.921659, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.739419] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8061] 1759366114739306, 20.7703, -2.89619, -0.673846, -1.24708, -0.382346, 0.0616976, 0.0234367, -0.921659, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.742630] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8062] 1759366114742515, 20.7735, -2.89956, -0.667394, -1.24656, -0.394137, 0.0603544, 0.0235653, -0.916765, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.744786] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8063] 1759366114744699, 20.7757, -2.89956, -0.667394, -1.24656, -0.394137, 0.0603544, 0.0235653, -0.916765, -0.337323, 0.645181, 0.0520333, -0.039196, -0.243339, 2.56069, 
[2025-10-01 20:48:34.747375] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8065] 1759366114747263, 20.7782, -2.89956, -0.667394, -1.24656, -0.394137, 0.0603544, 0.0235653, -0.916765, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.749767] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8066] 1759366114749656, 20.7806, -2.90253, -0.660406, -1.24702, -0.405492, 0.0605882, 0.024322, -0.911764, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.753107] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8067] 1759366114752891, 20.7838, -2.90253, -0.660406, -1.24702, -0.405492, 0.0605882, 0.024322, -0.911764, -0.296702, 0.698784, -0.0469053, -0.0420094, 0.0979885, 2.48969, 
[2025-10-01 20:48:34.755507] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8069] 1759366114755449, 20.7864, -2.90253, -0.660406, -1.24702, -0.405492, 0.0605882, 0.024322, -0.911764, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.758198] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8070] 1759366114758083, 20.789, -2.90253, -0.660406, -1.24702, -0.405492, 0.0605882, 0.024322, -0.911764, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.760949] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8071] 1759366114760827, 20.7918, -2.90539, -0.653778, -1.24634, -0.417825, 0.0589387, 0.0250842, -0.906266, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.763798] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8072] 1759366114763679, 20.7946, -2.90539, -0.653778, -1.24634, -0.417825, 0.0589387, 0.0250842, -0.906266, -0.28629, 0.66281, 0.0680446, 0.10078, -0.24395, 2.69933, 
[2025-10-01 20:48:34.769304] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8074] 1759366114769189, 20.8001, -2.90539, -0.653778, -1.24634, -0.417825, 0.0589387, 0.0250842, -0.906266, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.770746] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8075] 1759366114770627, 20.8016, -2.90837, -0.647496, -1.24587, -0.429861, 0.057261, 0.0248029, -0.900736, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.773337] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8076] 1759366114773219, 20.8042, -2.90837, -0.647496, -1.24587, -0.429861, 0.057261, 0.0248029, -0.900736, -0.297028, 0.628219, 0.0475177, -0.0765085, -0.333903, 2.65851, 
[2025-10-01 20:48:34.775639] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8077] 1759366114775552, 20.8065, -2.90837, -0.647496, -1.24587, -0.429861, 0.057261, 0.0248029, -0.900736, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.778663] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8079] 1759366114778550, 20.8095, -2.90837, -0.647496, -1.24587, -0.429861, 0.057261, 0.0248029, -0.900736, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.781227] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8080] 1759366114781105, 20.8121, -2.9109, -0.640982, -1.24519, -0.44232, 0.0555342, 0.0252627, -0.89478, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.784837] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8081] 1759366114784719, 20.8157, -2.9109, -0.640982, -1.24519, -0.44232, 0.0555342, 0.0252627, -0.89478, -0.253891, 0.651438, 0.0674788, 0.0634432, -0.276858, 2.7627, 
[2025-10-01 20:48:34.787510] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8083] 1759366114787380, 20.8183, -2.9109, -0.640982, -1.24519, -0.44232, 0.0555342, 0.0252627, -0.89478, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.789766] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8084] 1759366114789652, 20.8206, -2.91333, -0.634455, -1.24453, -0.454836, 0.0534855, 0.0257931, -0.888593, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.792686] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8085] 1759366114792567, 20.8235, -2.91333, -0.634455, -1.24453, -0.454836, 0.0534855, 0.0257931, -0.888593, -0.242816, 0.652637, 0.0667431, 0.111318, -0.323652, 2.78993, 
[2025-10-01 20:48:34.795328] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8086] 1759366114795213, 20.8262, -2.91333, -0.634455, -1.24453, -0.454836, 0.0534855, 0.0257931, -0.888593, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.799527] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8088] 1759366114799414, 20.8304, -2.91333, -0.634455, -1.24453, -0.454836, 0.0534855, 0.0257931, -0.888593, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.802249] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8089] 1759366114802133, 20.8331, -2.91568, -0.627967, -1.24391, -0.46732, 0.0514491, 0.0263668, -0.882196, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.804963] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8090] 1759366114804847, 20.8358, -2.91568, -0.627967, -1.24391, -0.46732, 0.0514491, 0.0263668, -0.882196, -0.234644, 0.64885, 0.0614434, 0.125933, -0.311866, 2.80261, 
[2025-10-01 20:48:34.807501] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8092] 1759366114807375, 20.8383, -2.91568, -0.627967, -1.24391, -0.46732, 0.0514491, 0.0263668, -0.882196, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.810014] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8093] 1759366114809900, 20.8409, -2.91774, -0.621447, -1.24326, -0.480045, 0.049264, 0.0269836, -0.875443, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.813082] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8094] 1759366114812968, 20.8439, -2.91774, -0.621447, -1.24326, -0.480045, 0.049264, 0.0269836, -0.875443, -0.206626, 0.65204, 0.0652499, 0.152278, -0.327869, 2.87704, 
[2025-10-01 20:48:34.817926] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8096] 1759366114817813, 20.8488, -2.91774, -0.621447, -1.24326, -0.480045, 0.049264, 0.0269836, -0.875443, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.818712] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8097] 1759366114818611, 20.8496, -2.91774, -0.621447, -1.24326, -0.480045, 0.049264, 0.0269836, -0.875443, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.821246] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8098] 1759366114821129, 20.8521, -2.91993, -0.614626, -1.24246, -0.493651, 0.0462099, 0.0287014, -0.867957, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.824019] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8099] 1759366114823900, 20.8549, -2.91993, -0.614626, -1.24246, -0.493651, 0.0462099, 0.0287014, -0.867957, -0.218476, 0.682076, 0.0797468, -627.891, -0.36311, 3.08721, 
[2025-10-01 20:48:34.826485] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8101] 1759366114826430, 20.8574, -2.91993, -0.614626, -1.24246, -0.493651, 0.0462099, 0.0287014, -0.867957, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.829307] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8102] 1759366114829195, 20.8602, -2.91993, -0.614626, -1.24246, -0.493651, 0.0462099, 0.0287014, -0.867957, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.832360] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8103] 1759366114832244, 20.8632, -2.9218, -0.608182, -1.24189, -0.506487, 0.0440706, 0.029587, -0.860612, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.835015] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8104] 1759366114834926, 20.8659, -2.9218, -0.608182, -1.24189, -0.506487, 0.0440706, 0.029587, -0.860612, -0.18692, 0.644327, 0.0571821, 0.209379, -0.274298, 2.9515, 
[2025-10-01 20:48:34.837786] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8106] 1759366114837674, 20.8686, -2.9218, -0.608182, -1.24189, -0.506487, 0.0440706, 0.029587, -0.860612, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.840258] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8107] 1759366114840103, 20.8711, -2.92356, -0.601684, -1.2413, -0.519077, 0.0417032, 0.0304439, -0.853166, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:34.844917] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [8108] 1759366114844829, 20.8758, -2.92356, -0.601684, -1.2413, -0.519077, 0.0417032, 0.0304439, -0.853166, -0.176038, 0.649813, 0.0586198, 0.238013, -0.307804, 2.91822, 
