[2025-10-01 18:45:46.485367] [0x0000007fa00007c0] [MocapTag] [0x00000db6] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 18:46:10.688684] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10745] 1759358770688565, 26.8815, 0.0261015, -0.317871, -1.2435, -0.949088, 0.00172415, -0.00686085, 0.31493, 0.0238231, -0.0228901, 0, 0, -0.074802, 0, 
[2025-10-01 18:46:10.692934] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10747] 1759358770692820, 26.8857, 0.0261015, -0.317871, -1.2435, -0.949088, 0.00172415, -0.00686085, 0.31493, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.695569] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10748] 1759358770695456, 26.8884, 0.0262946, -0.318053, -1.24353, -0.949059, 0.00183851, -0.00736102, 0.315008, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.698754] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10749] 1759358770698640, 26.8915, 0.0262946, -0.318053, -1.24353, -0.949059, 0.00183851, -0.00736102, 0.315008, 0.0193114, -0.01827, -0.00366782, 0, -0.10214, 0, 
[2025-10-01 18:46:10.701614] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10751] 1759358770701451, 26.8944, 0.0262946, -0.318053, -1.24353, -0.949059, 0.00183851, -0.00736102, 0.315008, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.703649] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10752] 1759358770703538, 26.8964, 0.0262946, -0.318053, -1.24353, -0.949059, 0.00183851, -0.00736102, 0.315008, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.706224] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10753] 1759358770706108, 26.899, 0.0264728, -0.318273, -1.24356, -0.949082, 0.0017921, -0.00759612, 0.314934, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.709919] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10755] 1759358770709860, 26.9028, 0.0264728, -0.318273, -1.24356, -0.949082, 0.0017921, -0.00759612, 0.314934, 0.0178228, -0.0219498, -0.00313293, 0, -0.0417139, 0, 
[2025-10-01 18:46:10.712955] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10756] 1759358770712842, 26.9057, 0.0264728, -0.318273, -1.24356, -0.949082, 0.0017921, -0.00759612, 0.314934, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.715257] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10757] 1759358770715150, 26.908, 0.0266587, -0.318462, -1.24358, -0.949088, 0.0015918, -0.00773987, 0.314913, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.718094] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10758] 1759358770717978, 26.9109, 0.0266587, -0.318462, -1.24358, -0.949088, 0.0015918, -0.00773987, 0.314913, 0.0185943, -0.0189329, 0, 0.04704, 0, 0, 
[2025-10-01 18:46:10.720668] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10759] 1759358770720581, 26.9135, 0.0266587, -0.318462, -1.24358, -0.949088, 0.0015918, -0.00773987, 0.314913, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.724969] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10761] 1759358770724853, 26.9178, 0.0266587, -0.318462, -1.24358, -0.949088, 0.0015918, -0.00773987, 0.314913, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.727459] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10762] 1759358770727346, 26.9202, 0.026966, -0.318863, -1.24337, -0.949087, 0.00137782, -0.00786018, 0.314914, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.730930] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10764] 1759358770730865, 26.9238, 0.026966, -0.318863, -1.24337, -0.949087, 0.00137782, -0.00786018, 0.314914, 0.0307294, -0.0400379, 0.0211352, 0.0482082, 0, 0, 
[2025-10-01 18:46:10.732932] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10765] 1759358770732818, 26.9257, 0.026966, -0.318863, -1.24337, -0.949087, 0.00137782, -0.00786018, 0.314914, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.735446] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10766] 1759358770735333, 26.9282, 0.0273048, -0.319118, -1.24332, -0.948977, 0.000871931, -0.00780471, 0.315248, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.738181] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10767] 1759358770738031, 26.9309, 0.0273048, -0.319118, -1.24332, -0.948977, 0.000871931, -0.00780471, 0.315248, 0.0338722, -0.02552, 0.00552153, 0.0930786, 0.0425108, 0.0710249, 
[2025-10-01 18:46:10.741455] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10769] 1759358770741336, 26.9342, 0.0273048, -0.319118, -1.24332, -0.948977, 0.000871931, -0.00780471, 0.315248, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.744128] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10770] 1759358770744021, 26.9369, 0.0269209, -0.318843, -1.24353, -0.949744, 0.00125607, -0.00631058, 0.31296, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.747174] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10771] 1759358770747046, 26.9399, 0.0269209, -0.318843, -1.24353, -0.949744, 0.00125607, -0.00631058, 0.31296, -0.0383838, 0.0274842, -0.0215706, -0.170207, 0.25899, -0.484169, 
[2025-10-01 18:46:10.749592] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10772] 1759358770749508, 26.9424, 0.0269209, -0.318843, -1.24353, -0.949744, 0.00125607, -0.00631058, 0.31296, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.752584] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10774] 1759358770752470, 26.9454, 0.0269209, -0.318843, -1.24353, -0.949744, 0.00125607, -0.00631058, 0.31296, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.756788] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10775] 1759358770756671, 26.9496, 0.02753, -0.319368, -1.24361, -0.949089, 0.000581106, -0.00745669, 0.314919, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.760920] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10777] 1759358770760846, 26.9537, 0.02753, -0.319368, -1.24361, -0.949089, 0.000581106, -0.00745669, 0.314919, 0.0609098, -0.0524834, -0.00811357, 0.202966, -0.174722, 0.414741, 
[2025-10-01 18:46:10.762146] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10778] 1759358770762030, 26.9549, 0.02753, -0.319368, -1.24361, -0.949089, 0.000581106, -0.00745669, 0.314919, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.764651] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10779] 1759358770764541, 26.9574, 0.0277356, -0.319571, -1.2436, -0.949114, 0.000316667, -0.0073965, 0.314845, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.767371] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10780] 1759358770767254, 26.9602, 0.0277356, -0.319571, -1.2436, -0.949114, 0.000316667, -0.0073965, 0.314845, 0.0205623, -0.0202877, 0, 0.0463009, 0, 0, 
[2025-10-01 18:46:10.769844] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10781] 1759358770769731, 26.9626, 0.0277356, -0.319571, -1.2436, -0.949114, 0.000316667, -0.0073965, 0.314845, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.774057] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10783] 1759358770773933, 26.9668, 0.0277356, -0.319571, -1.2436, -0.949114, 0.000316667, -0.0073965, 0.314845, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.776741] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10784] 1759358770776625, 26.9695, 0.0279364, -0.319777, -1.24362, -0.949166, 7.72569e-05, -0.00721784, 0.314693, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.779494] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10785] 1759358770779383, 26.9723, 0.0279364, -0.319777, -1.24362, -0.949166, 7.72569e-05, -0.00721784, 0.314693, 0.0200794, -0.0206695, 0, 0, 0.0489219, 0, 
[2025-10-01 18:46:10.782619] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10787] 1759358770782504, 26.9754, 0.0279364, -0.319777, -1.24362, -0.949166, 7.72569e-05, -0.00721784, 0.314693, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.785508] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10788] 1759358770785398, 26.9783, 0.028202, -0.320026, -1.24359, -0.949171, -0.000177119, -0.00698747, 0.314685, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.789721] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10789] 1759358770789635, 26.9825, 0.028202, -0.320026, -1.24359, -0.949171, -0.000177119, -0.00698747, 0.314685, 0.0265569, -0.0248551, 0.00309856, 0, 0.0597399, 0, 
[2025-10-01 18:46:10.792696] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10791] 1759358770792579, 26.9855, 0.028202, -0.320026, -1.24359, -0.949171, -0.000177119, -0.00698747, 0.314685, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.795256] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10792] 1759358770795143, 26.988, 0.028802, -0.320508, -1.24323, -0.94891, -0.00105954, -0.00706289, 0.315465, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.797976] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10793] 1759358770797862, 26.9908, 0.028802, -0.320508, -1.24323, -0.94891, -0.00105954, -0.00706289, 0.315465, 0.0599956, -0.0481974, 0.0365201, 0.173306, 0.0417562, 0.165582, 
[2025-10-01 18:46:10.800927] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10794] 1759358770800850, 26.9937, 0.028802, -0.320508, -1.24323, -0.94891, -0.00105954, -0.00706289, 0.315465, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.805441] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10796] 1759358770805327, 26.9982, 0.028802, -0.320508, -1.24323, -0.94891, -0.00105954, -0.00706289, 0.315465, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.807992] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10797] 1759358770807880, 27.0008, 0.0290188, -0.320743, -1.24325, -0.948862, -0.00128031, -0.00704977, 0.315609, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.810699] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10798] 1759358770810610, 27.0035, 0.0290188, -0.320743, -1.24325, -0.948862, -0.00128031, -0.00704977, 0.315609, 0.0216844, -0.0235531, 0, 0.0412703, 0, 0, 
[2025-10-01 18:46:10.813609] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10800] 1759358770813494, 27.0064, 0.0290188, -0.320743, -1.24325, -0.948862, -0.00128031, -0.00704977, 0.315609, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.816100] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10801] 1759358770815983, 27.0089, 0.0289981, -0.320806, -1.24357, -0.949034, -0.000977238, -0.00691316, 0.315095, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.820351] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10803] 1759358770820278, 27.0132, 0.0289981, -0.320806, -1.24357, -0.949034, -0.000977238, -0.00691316, 0.315095, -0.00206873, -0.00624366, -0.0324836, -0.0668287, 0, -0.108755, 
[2025-10-01 18:46:10.823309] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10804] 1759358770823196, 27.0161, 0.0289981, -0.320806, -1.24357, -0.949034, -0.000977238, -0.00691316, 0.315095, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.826027] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10805] 1759358770825909, 27.0188, 0.0292203, -0.321062, -1.24359, -0.94904, -0.00113174, -0.00668312, 0.315084, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.828755] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10806] 1759358770828637, 27.0215, 0.0292203, -0.321062, -1.24359, -0.94904, -0.00113174, -0.00668312, 0.315084, 0.022221, -0.0256211, 0, 0, 0.0533942, 0, 
[2025-10-01 18:46:10.833430] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10808] 1759358770833317, 27.0262, 0.0292203, -0.321062, -1.24359, -0.94904, -0.00113174, -0.00668312, 0.315084, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.834078] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10809] 1759358770833968, 27.0269, 0.0294877, -0.321307, -1.24359, -0.949069, -0.00136039, -0.00641843, 0.315, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.837383] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10810] 1759358770837265, 27.0302, 0.0294877, -0.321307, -1.24359, -0.949069, -0.00136039, -0.00641843, 0.315, 0.0267365, -0.0244752, 0, 0, 0.0645944, 0, 
[2025-10-01 18:46:10.839856] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10811] 1759358770839732, 27.0326, 0.0294877, -0.321307, -1.24359, -0.949069, -0.00136039, -0.00641843, 0.315, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.842561] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10813] 1759358770842448, 27.0353, 0.0294877, -0.321307, -1.24359, -0.949069, -0.00136039, -0.00641843, 0.315, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.845184] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10814] 1759358770845076, 27.038, 0.0297289, -0.321554, -1.2436, -0.949068, -0.00151958, -0.00615084, 0.315008, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.847859] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10815] 1759358770847739, 27.0406, 0.0297289, -0.321554, -1.2436, -0.949068, -0.00151958, -0.00615084, 0.315008, 0.0241234, -0.0246891, 0, 0, 0.0608285, 0, 
[2025-10-01 18:46:10.850353] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10816] 1759358770850240, 27.0431, 0.0297289, -0.321554, -1.2436, -0.949068, -0.00151958, -0.00615084, 0.315008, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.853436] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10818] 1759358770853323, 27.0462, 0.0297289, -0.321554, -1.2436, -0.949068, -0.00151958, -0.00615084, 0.315008, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.856109] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10819] 1759358770855995, 27.0489, 0.0299977, -0.32183, -1.24363, -0.94906, -0.00170945, -0.00591306, 0.315036, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.858880] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10820] 1759358770858762, 27.0517, 0.0299977, -0.32183, -1.24363, -0.94906, -0.00170945, -0.00591306, 0.315036, 0.0268811, -0.0275954, -0.00294724, 0, 0.0571183, 0, 
[2025-10-01 18:46:10.861338] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10822] 1759358770861221, 27.0541, 0.0299977, -0.32183, -1.24363, -0.94906, -0.00170945, -0.00591306, 0.315036, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.863949] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10823] 1759358770863837, 27.0567, 0.0302436, -0.322081, -1.24367, -0.949075, -0.00170115, -0.00571669, 0.314995, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.868243] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10824] 1759358770868081, 27.061, 0.0302436, -0.322081, -1.24367, -0.949075, -0.00170115, -0.00571669, 0.314995, 0.0245902, -0.025089, -0.00381049, 0, 0.0367218, 0, 
[2025-10-01 18:46:10.870768] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10825] 1759358770870708, 27.0636, 0.0302436, -0.322081, -1.24367, -0.949075, -0.00170115, -0.00571669, 0.314995, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.873740] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10827] 1759358770873626, 27.0665, 0.0302436, -0.322081, -1.24367, -0.949075, -0.00170115, -0.00571669, 0.314995, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.876211] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10828] 1759358770876091, 27.069, 0.0300614, -0.32201, -1.24363, -0.949754, -0.0012926, -0.00436954, 0.312963, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.878994] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10829] 1759358770878877, 27.0718, 0.0300614, -0.32201, -1.24363, -0.949754, -0.0012926, -0.00436954, 0.312963, -0.0182209, 0.0070625, 0.00409469, -0.164032, 0.22886, -0.430024, 
[2025-10-01 18:46:10.881582] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10831] 1759358770881453, 27.0744, 0.0300614, -0.32201, -1.24363, -0.949754, -0.0012926, -0.00436954, 0.312963, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.885390] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10832] 1759358770885278, 27.0782, 0.0307696, -0.322592, -1.24379, -0.949074, -0.00160429, -0.00559831, 0.314999, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.889131] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10833] 1759358770889015, 27.0819, 0.0307696, -0.322592, -1.24379, -0.949074, -0.00160429, -0.00559831, 0.314999, 0.0708194, -0.0582223, -0.0169125, 0.138187, -0.212489, 0.43065, 
[2025-10-01 18:46:10.890972] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10835] 1759358770890849, 27.0837, 0.0307696, -0.322592, -1.24379, -0.949074, -0.00160429, -0.00559831, 0.314999, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.893316] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10836] 1759358770893203, 27.0861, 0.0307696, -0.322592, -1.24379, -0.949074, -0.00160429, -0.00559831, 0.314999, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.896093] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10837] 1759358770895975, 27.0889, 0.0310364, -0.322843, -1.24386, -0.949057, -0.00153725, -0.00560634, 0.31505, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.900326] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10838] 1759358770900225, 27.0931, 0.0310364, -0.322843, -1.24386, -0.949057, -0.00153725, -0.00560634, 0.31505, 0.0266816, -0.0250783, -0.00628099, 0, 0, 0, 
[2025-10-01 18:46:10.903198] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10840] 1759358770903087, 27.096, 0.0310364, -0.322843, -1.24386, -0.949057, -0.00153725, -0.00560634, 0.31505, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.905772] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10841] 1759358770905655, 27.0986, 0.0313252, -0.323085, -1.24393, -0.949106, -0.00144007, -0.00557363, 0.314905, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.908795] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10842] 1759358770908678, 27.1016, 0.0313252, -0.323085, -1.24393, -0.949106, -0.00144007, -0.00557363, 0.314905, 0.0288762, -0.0241913, -0.00762248, 0, 0, 0, 
[2025-10-01 18:46:10.911016] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10844] 1759358770910946, 27.1038, 0.0313252, -0.323085, -1.24393, -0.949106, -0.00144007, -0.00557363, 0.314905, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.915108] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10845] 1759358770914979, 27.1079, 0.0316033, -0.323339, -1.24404, -0.949162, -0.00117571, -0.00561898, 0.314737, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.917296] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10846] 1759358770917182, 27.1101, 0.0316033, -0.323339, -1.24404, -0.949162, -0.00117571, -0.00561898, 0.314737, 0.0278134, -0.0253679, -0.0109158, -0.0475168, 0, -0.0355601, 
[2025-10-01 18:46:10.919821] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10847] 1759358770919733, 27.1126, 0.0316033, -0.323339, -1.24404, -0.949162, -0.00117571, -0.00561898, 0.314737, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.922719] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10849] 1759358770922606, 27.1155, 0.0316033, -0.323339, -1.24404, -0.949162, -0.00117571, -0.00561898, 0.314737, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.925035] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10850] 1759358770924929, 27.1178, 0.0314815, -0.323296, -1.24401, -0.949813, -0.000631585, -0.00449361, 0.312785, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.927993] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10851] 1759358770927871, 27.1208, 0.0314815, -0.323296, -1.24401, -0.949813, -0.000631585, -0.00449361, 0.312785, -0.0121822, 0.00421201, 0.00290969, -0.17581, 0.178554, -0.412744, 
[2025-10-01 18:46:10.932195] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10853] 1759358770932082, 27.125, 0.0314815, -0.323296, -1.24401, -0.949813, -0.000631585, -0.00449361, 0.312785, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.936676] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10854] 1759358770936554, 27.1295, 0.032198, -0.323874, -1.24424, -0.949148, -0.000829498, -0.00592304, 0.314773, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.937617] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10855] 1759358770937499, 27.1304, 0.032198, -0.323874, -1.24424, -0.949148, -0.000829498, -0.00592304, 0.314773, 0.0716484, -0.0577925, -0.0226892, 0.129271, -0.25805, 0.420403, 
[2025-10-01 18:46:10.940167] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10856] 1759358770940081, 27.133, 0.032198, -0.323874, -1.24424, -0.949148, -0.000829498, -0.00592304, 0.314773, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.942943] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10858] 1759358770942824, 27.1357, 0.032198, -0.323874, -1.24424, -0.949148, -0.000829498, -0.00592304, 0.314773, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.945298] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10859] 1759358770945187, 27.1381, 0.0328879, -0.324367, -1.244, -0.948898, -0.00135768, -0.00650254, 0.315514, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.949151] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10860] 1759358770949037, 27.1419, 0.0328879, -0.324367, -1.244, -0.948898, -0.00135768, -0.00650254, 0.315514, 0.068994, -0.0492726, 0.024135, 0.137663, -0.0762333, 0.157398, 
[2025-10-01 18:46:10.951967] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10862] 1759358770951853, 27.1448, 0.0328879, -0.324367, -1.244, -0.948898, -0.00135768, -0.00650254, 0.315514, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.954413] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10863] 1759358770954297, 27.1472, 0.0325673, -0.32461, -1.2443, -0.949353, -0.00029051, -0.00711728, 0.314129, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.957256] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10864] 1759358770957141, 27.15, 0.0325673, -0.32461, -1.2443, -0.949353, -0.00029051, -0.00711728, 0.314129, -0.032059, -0.0243091, -0.0304748, -0.165677, -0.18475, -0.291979, 
[2025-10-01 18:46:10.959769] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10865] 1759358770959679, 27.1526, 0.0325673, -0.32461, -1.2443, -0.949353, -0.00029051, -0.00711728, 0.314129, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.964205] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10867] 1759358770964091, 27.157, 0.0325673, -0.32461, -1.2443, -0.949353, -0.00029051, -0.00711728, 0.314129, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.966878] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10868] 1759358770966759, 27.1597, 0.0329699, -0.324621, -1.2447, -0.94917, -0.000334434, -0.0073484, 0.314677, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.969724] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10869] 1759358770969633, 27.1625, 0.0329699, -0.324621, -1.2447, -0.94917, -0.000334434, -0.0073484, 0.314677, 0.0402553, 0, -0.0392066, 0, -0.0408209, 0.115687, 
[2025-10-01 18:46:10.972451] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10871] 1759358770972337, 27.1652, 0.0329699, -0.324621, -1.2447, -0.94917, -0.000334434, -0.0073484, 0.314677, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.975074] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10872] 1759358770974958, 27.1679, 0.0332722, -0.32489, -1.24485, -0.949165, -5.5292e-05, -0.0078271, 0.314681, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.979843] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10874] 1759358770979773, 27.1727, 0.0332722, -0.32489, -1.24485, -0.949165, -5.5292e-05, -0.0078271, 0.314681, 0.0302276, -0.026874, -0.0155797, 0, -0.108444, 0, 
[2025-10-01 18:46:10.982973] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10875] 1759358770982860, 27.1758, 0.0332722, -0.32489, -1.24485, -0.949165, -5.5292e-05, -0.0078271, 0.314681, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:46:10.985930] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [10876] 1759358770985806, 27.1787, 0.0335398, -0.325138, -1.24502, -0.949214, 0.000258826, -0.00831022, 0.314521, 0, 0, 0, 0, 0, 0, 
