[2024-07-29 17:59:31.049191] [0x0000007fbd68f7c0] [MocapTag] [0x0000129a] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 17:59:39.792895] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3878] 1722290379792789, 8.79139, 0.0717043, -0.204316, -0.307109, -0.999936, 0.0044452, -0.00478588, -0.00919009, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.795607] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3880] 1722290379795502, 8.7941, 0.071712, -0.204315, -0.307115, -0.999936, 0.00444011, -0.00477958, -0.00923584, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.798343] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3881] 1722290379798231, 8.79683, 0.071712, -0.204315, -0.307115, -0.999936, 0.00444011, -0.00477958, -0.00923584, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.800843] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3882] 1722290379800723, 8.79932, 0.071712, -0.204315, -0.307115, -0.999936, 0.00444011, -0.00477958, -0.00923584, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.804071] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3883] 1722290379803958, 8.80256, 0.071712, -0.204315, -0.307115, -0.999936, 0.00444011, -0.00477958, -0.00923584, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.806894] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3885] 1722290379806778, 8.80538, 0.071712, -0.204319, -0.307102, -0.999936, 0.00445294, -0.00477218, -0.00922163, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.809710] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3886] 1722290379809564, 8.80816, 0.071712, -0.204319, -0.307102, -0.999936, 0.00445294, -0.00477218, -0.00922163, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.812149] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3887] 1722290379812044, 8.81064, 0.071712, -0.204319, -0.307102, -0.999936, 0.00445294, -0.00477218, -0.00922163, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.815992] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3889] 1722290379815876, 8.81447, 0.071712, -0.204319, -0.307102, -0.999936, 0.00445294, -0.00477218, -0.00922163, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.819054] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3890] 1722290379818941, 8.81754, 0.071716, -0.204316, -0.307094, -0.999936, 0.00443736, -0.00476242, -0.00923025, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.821927] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3891] 1722290379821817, 8.82042, 0.071716, -0.204316, -0.307094, -0.999936, 0.00443736, -0.00476242, -0.00923025, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.824688] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3892] 1722290379824598, 8.8232, 0.071716, -0.204316, -0.307094, -0.999936, 0.00443736, -0.00476242, -0.00923025, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.827233] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3894] 1722290379827118, 8.82572, 0.0717069, -0.204307, -0.307068, -0.999936, 0.00427668, -0.0047863, -0.00928477, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.829978] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3895] 1722290379829869, 8.82847, 0.0717069, -0.204307, -0.307068, -0.999936, 0.00427668, -0.0047863, -0.00928477, 0, 0, 0.00257287, 0, 0, 0, 
[2024-07-29 17:59:39.834714] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3896] 1722290379834597, 8.8332, 0.0717069, -0.204307, -0.307068, -0.999936, 0.00427668, -0.0047863, -0.00928477, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.837056] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3898] 1722290379836933, 8.83553, 0.0717062, -0.204304, -0.307053, -0.999937, 0.00429498, -0.00495481, -0.0090783, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.839856] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3899] 1722290379839744, 8.83834, 0.0717062, -0.204304, -0.307053, -0.999937, 0.00429498, -0.00495481, -0.0090783, 0, 0, 0, 0, 0, 0.0411302, 
[2024-07-29 17:59:39.842408] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3900] 1722290379842295, 8.84089, 0.0717062, -0.204304, -0.307053, -0.999937, 0.00429498, -0.00495481, -0.0090783, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.845157] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3902] 1722290379845082, 8.84368, 0.0717062, -0.204304, -0.307053, -0.999937, 0.00429498, -0.00495481, -0.0090783, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.849603] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3903] 1722290379849486, 8.84808, 0.0716973, -0.204321, -0.3071, -0.999936, 0.00444307, -0.00481732, -0.00923139, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.852559] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3904] 1722290379852435, 8.85103, 0.0716973, -0.204321, -0.3071, -0.999936, 0.00444307, -0.00481732, -0.00923139, 0, 0, -0.00466812, 0, 0, 0, 
[2024-07-29 17:59:39.855458] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3906] 1722290379855356, 8.85395, 0.0716973, -0.204321, -0.3071, -0.999936, 0.00444307, -0.00481732, -0.00923139, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.858000] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3907] 1722290379857881, 8.85648, 0.0716947, -0.204324, -0.307103, -0.999936, 0.00447984, -0.00481004, -0.00923375, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.861667] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3908] 1722290379861556, 8.86016, 0.0716947, -0.204324, -0.307103, -0.999936, 0.00447984, -0.00481004, -0.00923375, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.865140] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3910] 1722290379865081, 8.86368, 0.0716947, -0.204324, -0.307103, -0.999936, 0.00447984, -0.00481004, -0.00923375, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.867885] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3911] 1722290379867769, 8.86637, 0.0716781, -0.204334, -0.307096, -0.999936, 0.00451529, -0.00482716, -0.00920472, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.870674] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3912] 1722290379870565, 8.86916, 0.0716781, -0.204334, -0.307096, -0.999936, 0.00451529, -0.00482716, -0.00920472, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.873273] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3913] 1722290379873159, 8.87176, 0.0716781, -0.204334, -0.307096, -0.999936, 0.00451529, -0.00482716, -0.00920472, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.875819] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3915] 1722290379875698, 8.8743, 0.0716678, -0.204327, -0.30711, -0.999935, 0.00447767, -0.00486818, -0.00924016, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.879848] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3916] 1722290379879734, 8.87833, 0.0716678, -0.204327, -0.30711, -0.999935, 0.00447767, -0.00486818, -0.00924016, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.881765] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3917] 1722290379881658, 8.88026, 0.0716678, -0.204327, -0.30711, -0.999935, 0.00447767, -0.00486818, -0.00924016, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.884543] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3918] 1722290379884456, 8.88306, 0.0716678, -0.204327, -0.30711, -0.999935, 0.00447767, -0.00486818, -0.00924016, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.887225] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3920] 1722290379887111, 8.88571, 0.0716592, -0.204325, -0.307113, -0.999935, 0.00448266, -0.00489318, -0.00924462, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.890085] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3921] 1722290379889970, 8.88857, 0.0716592, -0.204325, -0.307113, -0.999935, 0.00448266, -0.00489318, -0.00924462, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.892597] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3922] 1722290379892485, 8.89108, 0.0716592, -0.204325, -0.307113, -0.999935, 0.00448266, -0.00489318, -0.00924462, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.895373] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3924] 1722290379895266, 8.89386, 0.0716592, -0.204325, -0.307113, -0.999935, 0.00448266, -0.00489318, -0.00924462, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.899458] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3925] 1722290379899345, 8.89794, 0.0716545, -0.20432, -0.3071, -0.999935, 0.00447517, -0.00488569, -0.00925092, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.902307] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3926] 1722290379902189, 8.90079, 0.0716545, -0.20432, -0.3071, -0.999935, 0.00447517, -0.00488569, -0.00925092, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.905072] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3928] 1722290379905002, 8.9036, 0.0716545, -0.20432, -0.3071, -0.999935, 0.00447517, -0.00488569, -0.00925092, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.907776] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3929] 1722290379907660, 8.90626, 0.0716499, -0.20432, -0.307099, -0.999936, 0.00445554, -0.00487101, -0.00921171, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.910632] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3930] 1722290379910517, 8.90912, 0.0716499, -0.20432, -0.307099, -0.999936, 0.00445554, -0.00487101, -0.00921171, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.913692] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3931] 1722290379913582, 8.91218, 0.0716499, -0.20432, -0.307099, -0.999936, 0.00445554, -0.00487101, -0.00921171, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.916399] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3933] 1722290379916254, 8.91485, 0.0716449, -0.204316, -0.307114, -0.999935, 0.00447424, -0.00492193, -0.0092357, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.918929] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3934] 1722290379918820, 8.91742, 0.0716449, -0.204316, -0.307114, -0.999935, 0.00447424, -0.00492193, -0.0092357, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.921736] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3935] 1722290379921622, 8.92022, 0.0716449, -0.204316, -0.307114, -0.999935, 0.00447424, -0.00492193, -0.0092357, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.924576] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3936] 1722290379924488, 8.92309, 0.0716449, -0.204316, -0.307114, -0.999935, 0.00447424, -0.00492193, -0.0092357, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.927227] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3938] 1722290379927111, 8.92571, 0.0716342, -0.204316, -0.307105, -0.999936, 0.00440042, -0.00489916, -0.00923967, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.931580] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3939] 1722290379931468, 8.93007, 0.0716342, -0.204316, -0.307105, -0.999936, 0.00440042, -0.00489916, -0.00923967, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.934294] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3940] 1722290379934176, 8.93277, 0.0716342, -0.204316, -0.307105, -0.999936, 0.00440042, -0.00489916, -0.00923967, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.937106] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3942] 1722290379936990, 8.93559, 0.0716292, -0.204298, -0.307074, -0.999936, 0.00425621, -0.00504168, -0.00918562, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.940008] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3943] 1722290379939894, 8.93849, 0.0716292, -0.204298, -0.307074, -0.999936, 0.00425621, -0.00504168, -0.00918562, 0, 0, 0.00310357, 0, 0, 0, 
[2024-07-29 17:59:39.942159] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3944] 1722290379942053, 8.94065, 0.0716292, -0.204298, -0.307074, -0.999936, 0.00425621, -0.00504168, -0.00918562, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.945752] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3946] 1722290379945638, 8.94424, 0.0716292, -0.204298, -0.307074, -0.999936, 0.00425621, -0.00504168, -0.00918562, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.948084] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3947] 1722290379947968, 8.94657, 0.0716318, -0.204315, -0.307096, -0.999936, 0.00441981, -0.00499107, -0.00913466, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.950786] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3948] 1722290379950677, 8.94928, 0.0716318, -0.204315, -0.307096, -0.999936, 0.00441981, -0.00499107, -0.00913466, 0, 0, -0.00219164, 0, 0, 0, 
[2024-07-29 17:59:39.953465] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3949] 1722290379953350, 8.95195, 0.0716318, -0.204315, -0.307096, -0.999936, 0.00441981, -0.00499107, -0.00913466, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.956345] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3951] 1722290379956194, 8.95479, 0.0716332, -0.204322, -0.307115, -0.999935, 0.00447328, -0.00494805, -0.00921636, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.960410] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3952] 1722290379960300, 8.9589, 0.0716332, -0.204322, -0.307115, -0.999935, 0.00447328, -0.00494805, -0.00921636, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.963402] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3953] 1722290379963295, 8.96189, 0.0716332, -0.204322, -0.307115, -0.999935, 0.00447328, -0.00494805, -0.00921636, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.965949] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3955] 1722290379965860, 8.96446, 0.0716261, -0.204318, -0.307105, -0.999935, 0.00446163, -0.0049311, -0.00925611, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.968840] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3956] 1722290379968725, 8.96732, 0.0716261, -0.204318, -0.307105, -0.999935, 0.00446163, -0.0049311, -0.00925611, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.971972] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3957] 1722290379971860, 8.97046, 0.0716261, -0.204318, -0.307105, -0.999935, 0.00446163, -0.0049311, -0.00925611, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.973903] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3958] 1722290379973796, 8.9724, 0.0716261, -0.204318, -0.307105, -0.999935, 0.00446163, -0.0049311, -0.00925611, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.977746] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3960] 1722290379977632, 8.97623, 0.0716282, -0.204315, -0.307099, -0.999935, 0.00444478, -0.00487822, -0.00925236, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.980152] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3961] 1722290379980047, 8.97865, 0.0716282, -0.204315, -0.307099, -0.999935, 0.00444478, -0.00487822, -0.00925236, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.982867] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3962] 1722290379982754, 8.98135, 0.0716282, -0.204315, -0.307099, -0.999935, 0.00444478, -0.00487822, -0.00925236, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.985347] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3964] 1722290379985242, 8.98384, 0.0716312, -0.204317, -0.307107, -0.999935, 0.00446577, -0.00490319, -0.00925238, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.989898] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3965] 1722290379989778, 8.98838, 0.0716312, -0.204317, -0.307107, -0.999935, 0.00446577, -0.00490319, -0.00925238, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.992417] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3966] 1722290379992308, 8.99091, 0.0716312, -0.204317, -0.307107, -0.999935, 0.00446577, -0.00490319, -0.00925238, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.995062] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3968] 1722290379994997, 8.9936, 0.0716312, -0.204317, -0.307107, -0.999935, 0.00446577, -0.00490319, -0.00925238, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:39.997732] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3969] 1722290379997618, 8.99622, 0.0716362, -0.204331, -0.307112, -0.999936, 0.00445978, -0.00490957, -0.00918876, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.000830] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3970] 1722290380000713, 8.99931, 0.0716362, -0.204331, -0.307112, -0.999936, 0.00445978, -0.00490957, -0.00918876, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.003269] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3971] 1722290380003154, 9.00175, 0.0716362, -0.204331, -0.307112, -0.999936, 0.00445978, -0.00490957, -0.00918876, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.007491] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3973] 1722290380007370, 9.00597, 0.0716345, -0.204335, -0.307123, -0.999936, 0.0044653, -0.00491343, -0.00920032, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.010377] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3974] 1722290380010261, 9.00886, 0.0716345, -0.204335, -0.307123, -0.999936, 0.0044653, -0.00491343, -0.00920032, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.012770] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3975] 1722290380012662, 9.01126, 0.0716345, -0.204335, -0.307123, -0.999936, 0.0044653, -0.00491343, -0.00920032, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.015476] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3977] 1722290380015379, 9.01398, 0.0716405, -0.204333, -0.307123, -0.999935, 0.00448014, -0.00490034, -0.00922541, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.018259] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3978] 1722290380018144, 9.01674, 0.0716405, -0.204333, -0.307123, -0.999935, 0.00448014, -0.00490034, -0.00922541, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.020675] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3979] 1722290380020563, 9.01916, 0.0716405, -0.204333, -0.307123, -0.999935, 0.00448014, -0.00490034, -0.00922541, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.024470] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3980] 1722290380024349, 9.02295, 0.0716405, -0.204333, -0.307123, -0.999935, 0.00448014, -0.00490034, -0.00922541, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.027098] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3982] 1722290380026984, 9.02558, 0.0716409, -0.204308, -0.307099, -0.999936, 0.00426557, -0.00493133, -0.00925129, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.030052] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3983] 1722290380029938, 9.02854, 0.0716409, -0.204308, -0.307099, -0.999936, 0.00426557, -0.00493133, -0.00925129, 0, 0.00252345, 0.00240783, 0.0428438, 0, 0, 
[2024-07-29 17:59:40.032409] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3984] 1722290380032304, 9.0309, 0.0716409, -0.204308, -0.307099, -0.999936, 0.00426557, -0.00493133, -0.00925129, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.035042] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3986] 1722290380034978, 9.03358, 0.0716409, -0.204308, -0.307099, -0.999936, 0.00426557, -0.00493133, -0.00925129, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.039891] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3987] 1722290380039776, 9.03838, 0.0716547, -0.204291, -0.307099, -0.999936, 0.00430878, -0.00502992, -0.00913764, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.042792] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3988] 1722290380042684, 9.04128, 0.0716547, -0.204291, -0.307099, -0.999936, 0.00430878, -0.00502992, -0.00913764, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.045459] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3990] 1722290380045355, 9.04395, 0.0716547, -0.204291, -0.307099, -0.999936, 0.00430878, -0.00502992, -0.00913764, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.048357] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3991] 1722290380048243, 9.04684, 0.0716624, -0.204306, -0.307137, -0.999936, 0.00445134, -0.00488267, -0.00921739, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.050800] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3992] 1722290380050690, 9.04929, 0.0716624, -0.204306, -0.307137, -0.999936, 0.00445134, -0.00488267, -0.00921739, 0, 0, -0.00380965, 0, 0, 0, 
[2024-07-29 17:59:40.055221] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3994] 1722290380055133, 9.05373, 0.0716624, -0.204306, -0.307137, -0.999936, 0.00445134, -0.00488267, -0.00921739, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.058026] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3995] 1722290380057908, 9.05651, 0.0716673, -0.204308, -0.307145, -0.999935, 0.0044461, -0.00489619, -0.0092445, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.060729] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3996] 1722290380060603, 9.0592, 0.0716673, -0.204308, -0.307145, -0.999935, 0.0044461, -0.00489619, -0.0092445, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.063519] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3997] 1722290380063401, 9.062, 0.0716673, -0.204308, -0.307145, -0.999935, 0.0044461, -0.00489619, -0.0092445, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.066616] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [3999] 1722290380066495, 9.06509, 0.0716738, -0.204323, -0.307122, -0.999936, 0.00451043, -0.00483083, -0.0092124, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.068833] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [4000] 1722290380068718, 9.06732, 0.0716738, -0.204323, -0.307122, -0.999936, 0.00451043, -0.00483083, -0.0092124, 0, 0, 0.00230814, 0, 0, 0, 
[2024-07-29 17:59:40.071722] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [4001] 1722290380071609, 9.07021, 0.0716738, -0.204323, -0.307122, -0.999936, 0.00451043, -0.00483083, -0.0092124, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.074434] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [4002] 1722290380074324, 9.07292, 0.0716738, -0.204323, -0.307122, -0.999936, 0.00451043, -0.00483083, -0.0092124, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.077138] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [4004] 1722290380077019, 9.07562, 0.0716792, -0.204317, -0.307116, -0.999936, 0.00449486, -0.00483508, -0.00921575, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.079896] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [4005] 1722290380079725, 9.07832, 0.0716792, -0.204317, -0.307116, -0.999936, 0.00449486, -0.00483508, -0.00921575, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.082371] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [4006] 1722290380082256, 9.08085, 0.0716792, -0.204317, -0.307116, -0.999936, 0.00449486, -0.00483508, -0.00921575, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.084939] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [4008] 1722290380084878, 9.08348, 0.0716792, -0.204317, -0.307116, -0.999936, 0.00449486, -0.00483508, -0.00921575, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.089260] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [4009] 1722290380089141, 9.08774, 0.0716842, -0.204316, -0.307112, -0.999936, 0.00445575, -0.00482647, -0.00925089, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.092137] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [4010] 1722290380092023, 9.09062, 0.0716842, -0.204316, -0.307112, -0.999936, 0.00445575, -0.00482647, -0.00925089, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.094818] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [4012] 1722290380094741, 9.09334, 0.0716842, -0.204316, -0.307112, -0.999936, 0.00445575, -0.00482647, -0.00925089, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:40.097376] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [4013] 1722290380097261, 9.09586, 0.0716883, -0.204314, -0.307116, -0.999935, 0.00445552, -0.00485639, -0.00925334, 0, 0, 0, 0, 0, 0, 
