[2024-07-29 16:38:17.521588] [0x0000007f8657f7c0] [MocapTag] [0x0000262e] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 16:38:30.888614] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5896] 1722285510888498, 13.4106, -0.485435, -0.240589, -0.813972, -0.996198, -0.0106796, -0.0130067, 0.0854763, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.891329] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5898] 1722285510891213, 13.4133, -0.488463, -0.240254, -0.814483, -0.996244, -0.0118182, -0.0118909, 0.0849462, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.894652] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5899] 1722285510894537, 13.4166, -0.488463, -0.240254, -0.814483, -0.996244, -0.0118182, -0.0118909, 0.0849462, -0.302721, 0.0334451, -0.0511038, 0.206614, 0.240469, -0.107037, 
[2024-07-29 16:38:30.897180] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5900] 1722285510897058, 13.4191, -0.488463, -0.240254, -0.814483, -0.996244, -0.0118182, -0.0118909, 0.0849462, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.899930] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5902] 1722285510899812, 13.4219, -0.488463, -0.240254, -0.814483, -0.996244, -0.0118182, -0.0118909, 0.0849462, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.903849] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5903] 1722285510903731, 13.4258, -0.491402, -0.239926, -0.814721, -0.996339, -0.0132014, -0.0109625, 0.08375, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.905141] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5904] 1722285510905030, 13.4271, -0.491402, -0.239926, -0.814721, -0.996339, -0.0132014, -0.0109625, 0.08375, -0.293901, 0.0327765, -0.0237821, 0.257492, 0.205172, -0.240107, 
[2024-07-29 16:38:30.907900] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5905] 1722285510907783, 13.4299, -0.491402, -0.239926, -0.814721, -0.996339, -0.0132014, -0.0109625, 0.08375, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.910796] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5907] 1722285510910674, 13.4328, -0.494354, -0.239534, -0.815196, -0.996405, -0.0145576, -0.0097089, 0.0828922, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.913317] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5908] 1722285510913201, 13.4353, -0.494354, -0.239534, -0.815196, -0.996405, -0.0145576, -0.0097089, 0.0828922, -0.295229, 0.0392461, -0.0475244, 0.247788, 0.26993, -0.173783, 
[2024-07-29 16:38:30.915748] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5909] 1722285510915638, 13.4377, -0.494354, -0.239534, -0.815196, -0.996405, -0.0145576, -0.0097089, 0.0828922, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.918588] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5910] 1722285510918470, 13.4406, -0.494354, -0.239534, -0.815196, -0.996405, -0.0145576, -0.0097089, 0.0828922, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.921996] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5912] 1722285510921881, 13.444, -0.497282, -0.239191, -0.815866, -0.996439, -0.0157938, -0.00808483, 0.0824319, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.923808] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5913] 1722285510923694, 13.4458, -0.497282, -0.239191, -0.815866, -0.996439, -0.0157938, -0.00808483, 0.0824319, -0.292762, 0.0343449, -0.0670265, 0.218749, 0.342672, -0.0960976, 
[2024-07-29 16:38:30.926599] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5914] 1722285510926492, 13.4486, -0.497282, -0.239191, -0.815866, -0.996439, -0.0157938, -0.00808483, 0.0824319, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.929396] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5916] 1722285510929298, 13.4514, -0.497282, -0.239191, -0.815866, -0.996439, -0.0157938, -0.00808483, 0.0824319, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.931940] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5917] 1722285510931823, 13.4539, -0.500181, -0.238846, -0.816158, -0.996505, -0.0171507, -0.00691821, 0.0814606, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.934696] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5918] 1722285510934569, 13.4567, -0.500181, -0.238846, -0.816158, -0.996505, -0.0171507, -0.00691821, 0.0814606, -0.289971, 0.0344483, -0.0291889, 0.250125, 0.25146, -0.197475, 
[2024-07-29 16:38:30.937204] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5919] 1722285510937080, 13.4592, -0.500181, -0.238846, -0.816158, -0.996505, -0.0171507, -0.00691821, 0.0814606, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.941685] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5921] 1722285510941569, 13.4637, -0.500181, -0.238846, -0.816158, -0.996505, -0.0171507, -0.00691821, 0.0814606, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.944266] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5922] 1722285510944153, 13.4662, -0.503133, -0.238482, -0.816561, -0.996549, -0.0186154, -0.00543976, 0.0807137, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.947060] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5923] 1722285510946942, 13.469, -0.503133, -0.238482, -0.816561, -0.996549, -0.0186154, -0.00543976, 0.0807137, -0.295206, 0.0364327, -0.0402788, 0.267267, 0.315705, -0.154145, 
[2024-07-29 16:38:30.949797] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5925] 1722285510949676, 13.4718, -0.503133, -0.238482, -0.816561, -0.996549, -0.0186154, -0.00543976, 0.0807137, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.952314] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5926] 1722285510952198, 13.4743, -0.506063, -0.238184, -0.817021, -0.996584, -0.0199457, -0.0038999, 0.0800488, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.955021] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5927] 1722285510954907, 13.477, -0.506063, -0.238184, -0.817021, -0.996584, -0.0199457, -0.0038999, 0.0800488, -0.292974, 0.0298014, -0.0460106, 0.240016, 0.325711, -0.138776, 
[2024-07-29 16:38:30.957912] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5928] 1722285510957764, 13.4798, -0.506063, -0.238184, -0.817021, -0.996584, -0.0199457, -0.0038999, 0.0800488, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.960520] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5930] 1722285510960395, 13.4825, -0.508967, -0.237876, -0.817578, -0.996631, -0.0210724, -0.00214835, 0.0792311, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.963227] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5931] 1722285510963107, 13.4852, -0.508967, -0.237876, -0.817578, -0.996631, -0.0210724, -0.00214835, 0.0792311, -0.290408, 0.0307291, -0.0556926, 0.196505, 0.363687, -0.171064, 
[2024-07-29 16:38:30.965770] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5932] 1722285510965659, 13.4877, -0.508967, -0.237876, -0.817578, -0.996631, -0.0210724, -0.00214835, 0.0792311, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.968408] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5933] 1722285510968293, 13.4904, -0.508967, -0.237876, -0.817578, -0.996631, -0.0210724, -0.00214835, 0.0792311, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.971814] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5935] 1722285510971698, 13.4938, -0.5119, -0.237447, -0.817933, -0.996707, -0.0219169, -0.00119485, 0.0780536, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.974502] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5936] 1722285510974390, 13.4965, -0.5119, -0.237447, -0.817933, -0.996707, -0.0219169, -0.00119485, 0.0780536, -0.293272, 0.0429879, -0.0354843, 0.153422, 0.198259, -0.240311, 
[2024-07-29 16:38:30.977073] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5937] 1722285510976959, 13.499, -0.5119, -0.237447, -0.817933, -0.996707, -0.0219169, -0.00119485, 0.0780536, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.979796] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5939] 1722285510979730, 13.5018, -0.5119, -0.237447, -0.817933, -0.996707, -0.0219169, -0.00119485, 0.0780536, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.982236] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5940] 1722285510982110, 13.5042, -0.514821, -0.237039, -0.818594, -0.996783, -0.0226233, 0.000258327, 0.0768867, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.984925] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5941] 1722285510984808, 13.5069, -0.514821, -0.237039, -0.818594, -0.996783, -0.0226233, 0.000258327, 0.0768867, -0.292132, 0.0407695, -0.0661358, 0.118685, 0.295432, -0.240619, 
[2024-07-29 16:38:30.989210] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5943] 1722285510989123, 13.5112, -0.514821, -0.237039, -0.818594, -0.996783, -0.0226233, 0.000258327, 0.0768867, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.991966] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5944] 1722285510991850, 13.5139, -0.517723, -0.236621, -0.8191, -0.996866, -0.0234215, 0.00132265, 0.0755485, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:30.994918] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5945] 1722285510994797, 13.5169, -0.517723, -0.236621, -0.8191, -0.996866, -0.0234215, 0.00132265, 0.0755485, -0.290198, 0.041815, -0.0506003, 0.143695, 0.21821, -0.273573, 
[2024-07-29 16:38:30.997550] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5946] 1722285510997427, 13.5195, -0.517723, -0.236621, -0.8191, -0.996866, -0.0234215, 0.00132265, 0.0755485, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.000394] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5948] 1722285511000279, 13.5224, -0.517723, -0.236621, -0.8191, -0.996866, -0.0234215, 0.00132265, 0.0755485, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.002796] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5949] 1722285511002680, 13.5248, -0.520565, -0.236259, -0.81964, -0.99693, -0.0242824, 0.00236693, 0.0744026, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.006265] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5950] 1722285511006147, 13.5282, -0.520565, -0.236259, -0.81964, -0.99693, -0.0242824, 0.00236693, 0.0744026, -0.284225, 0.0361651, -0.0540098, 0.156975, 0.215679, -0.235231, 
[2024-07-29 16:38:31.008709] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5951] 1722285511008623, 13.5307, -0.520565, -0.236259, -0.81964, -0.99693, -0.0242824, 0.00236693, 0.0744026, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.011182] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5953] 1722285511011068, 13.5332, -0.523389, -0.235879, -0.820027, -0.996993, -0.0252201, 0.00338856, 0.0731882, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.013836] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5954] 1722285511013719, 13.5358, -0.523389, -0.235879, -0.820027, -0.996993, -0.0252201, 0.00338856, 0.0731882, -0.282332, 0.0380391, -0.0387225, 0.173211, 0.21158, -0.249222, 
[2024-07-29 16:38:31.016248] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5955] 1722285511016136, 13.5382, -0.523389, -0.235879, -0.820027, -0.996993, -0.0252201, 0.00338856, 0.0731882, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.019195] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5956] 1722285511019105, 13.5412, -0.523389, -0.235879, -0.820027, -0.996993, -0.0252201, 0.00338856, 0.0731882, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.023323] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5958] 1722285511023205, 13.5453, -0.526162, -0.235516, -0.820531, -0.99704, -0.0259293, 0.00466167, 0.0722362, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.025997] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5959] 1722285511025885, 13.548, -0.526162, -0.235516, -0.820531, -0.99704, -0.0259293, 0.00466167, 0.0722362, -0.277318, 0.0362386, -0.0503475, 0.12424, 0.259362, -0.19789, 
[2024-07-29 16:38:31.028761] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5960] 1722285511028646, 13.5507, -0.526162, -0.235516, -0.820531, -0.99704, -0.0259293, 0.00466167, 0.0722362, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.032093] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5962] 1722285511031977, 13.5541, -0.52894, -0.235147, -0.821088, -0.997087, -0.026718, 0.00621385, 0.0711672, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.034048] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5963] 1722285511033931, 13.556, -0.52894, -0.235147, -0.821088, -0.997087, -0.026718, 0.00621385, 0.0711672, -0.277806, 0.0369721, -0.0557059, 0.136876, 0.315291, -0.223167, 
[2024-07-29 16:38:31.037570] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5964] 1722285511037448, 13.5595, -0.52894, -0.235147, -0.821088, -0.997087, -0.026718, 0.00621385, 0.0711672, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.040221] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5966] 1722285511040134, 13.5622, -0.52894, -0.235147, -0.821088, -0.997087, -0.026718, 0.00621385, 0.0711672, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.042800] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5967] 1722285511042682, 13.5648, -0.531724, -0.234725, -0.821555, -0.997156, -0.0273232, 0.00744462, 0.069838, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.045383] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5968] 1722285511045270, 13.5674, -0.531724, -0.234725, -0.821555, -0.997156, -0.0273232, 0.00744462, 0.069838, -0.278387, 0.0421523, -0.0467313, 0.105906, 0.246928, -0.273739, 
[2024-07-29 16:38:31.047997] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5969] 1722285511047868, 13.57, -0.531724, -0.234725, -0.821555, -0.997156, -0.0273232, 0.00744462, 0.069838, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.050555] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5971] 1722285511050432, 13.5725, -0.531724, -0.234725, -0.821555, -0.997156, -0.0273232, 0.00744462, 0.069838, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.053815] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5972] 1722285511053698, 13.5758, -0.534413, -0.234258, -0.822056, -0.997236, -0.0276868, 0.00868254, 0.0684017, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.058134] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5973] 1722285511058010, 13.5801, -0.534413, -0.234258, -0.822056, -0.997236, -0.0276868, 0.00868254, 0.0684017, -0.268903, 0.046675, -0.0500867, 0.0585079, 0.24419, -0.294939, 
[2024-07-29 16:38:31.059210] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5974] 1722285511059093, 13.5812, -0.534413, -0.234258, -0.822056, -0.997236, -0.0276868, 0.00868254, 0.0684017, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.061753] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5976] 1722285511061632, 13.5837, -0.537089, -0.233774, -0.822597, -0.9973, -0.028209, 0.00997055, 0.067066, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.064534] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5977] 1722285511064419, 13.5865, -0.537089, -0.233774, -0.822597, -0.9973, -0.028209, 0.00997055, 0.067066, -0.267617, 0.0484108, -0.0540577, 0.0900269, 0.256692, -0.275508, 
[2024-07-29 16:38:31.068848] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5978] 1722285511068730, 13.5908, -0.537089, -0.233774, -0.822597, -0.9973, -0.028209, 0.00997055, 0.067066, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.071435] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5980] 1722285511071318, 13.5934, -0.539708, -0.233307, -0.823146, -0.997377, -0.0285945, 0.0108993, 0.0655927, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.074048] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5981] 1722285511073930, 13.596, -0.539708, -0.233307, -0.823146, -0.997377, -0.0285945, 0.0108993, 0.0655927, -0.261922, 0.0466782, -0.054921, 0.06845, 0.182216, -0.301056, 
[2024-07-29 16:38:31.076615] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5982] 1722285511076507, 13.5986, -0.539708, -0.233307, -0.823146, -0.997377, -0.0285945, 0.0108993, 0.0655927, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.079453] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5983] 1722285511079364, 13.6014, -0.539708, -0.233307, -0.823146, -0.997377, -0.0285945, 0.0108993, 0.0655927, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.082082] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5985] 1722285511081966, 13.6041, -0.542279, -0.23287, -0.823858, -0.997461, -0.0285442, 0.0116997, 0.064192, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.085645] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5986] 1722285511085527, 13.6076, -0.542279, -0.23287, -0.823858, -0.997461, -0.0285442, 0.0116997, 0.064192, -0.257075, 0.043737, -0.0712067, 0, 0.151247, -0.284763, 
[2024-07-29 16:38:31.088357] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5987] 1722285511088239, 13.6103, -0.542279, -0.23287, -0.823858, -0.997461, -0.0285442, 0.0116997, 0.064192, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.090906] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5989] 1722285511090791, 13.6129, -0.544807, -0.232421, -0.824562, -0.997543, -0.0283788, 0.0123123, 0.0628572, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.093676] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5990] 1722285511093561, 13.6156, -0.544807, -0.232421, -0.824562, -0.997543, -0.0283788, 0.0123123, 0.0628572, -0.252792, 0.0449137, -0.0704461, -0.0370264, 0.112759, -0.270198, 
[2024-07-29 16:38:31.096138] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5991] 1722285511096025, 13.6181, -0.544807, -0.232421, -0.824562, -0.997543, -0.0283788, 0.0123123, 0.0628572, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.098983] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5992] 1722285511098896, 13.621, -0.544807, -0.232421, -0.824562, -0.997543, -0.0283788, 0.0123123, 0.0628572, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.103187] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5994] 1722285511103072, 13.6252, -0.547279, -0.231984, -0.825264, -0.997623, -0.0281934, 0.0131175, 0.0614876, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.105760] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5995] 1722285511105645, 13.6277, -0.547279, -0.231984, -0.825264, -0.997623, -0.0281934, 0.0131175, 0.0614876, -0.24723, 0.0436726, -0.0702026, -0.0428915, 0.150863, -0.278036, 
[2024-07-29 16:38:31.108707] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5996] 1722285511108622, 13.6307, -0.547279, -0.231984, -0.825264, -0.997623, -0.0281934, 0.0131175, 0.0614876, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.111693] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5998] 1722285511111577, 13.6337, -0.549695, -0.231578, -0.825914, -0.997705, -0.028048, 0.0139658, 0.0600174, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.115387] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [5999] 1722285511115275, 13.6374, -0.549695, -0.231578, -0.825914, -0.997705, -0.028048, 0.0139658, 0.0600174, -0.241542, 0.0406221, -0.0649866, 0, 0.159533, -0.298467, 
[2024-07-29 16:38:31.118083] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [6000] 1722285511117964, 13.64, -0.549695, -0.231578, -0.825914, -0.997705, -0.028048, 0.0139658, 0.0600174, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.120562] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [6002] 1722285511120458, 13.6425, -0.552085, -0.231133, -0.826606, -0.997776, -0.0279836, 0.0151206, 0.0585766, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.123521] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [6003] 1722285511123404, 13.6455, -0.552085, -0.231133, -0.826606, -0.997776, -0.0279836, 0.0151206, 0.0585766, -0.239081, 0.0444785, -0.0691566, 0, 0.221923, -0.294317, 
[2024-07-29 16:38:31.125926] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [6004] 1722285511125810, 13.6479, -0.552085, -0.231133, -0.826606, -0.997776, -0.0279836, 0.0151206, 0.0585766, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.128612] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [6005] 1722285511128519, 13.6506, -0.552085, -0.231133, -0.826606, -0.997776, -0.0279836, 0.0151206, 0.0585766, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.131971] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [6007] 1722285511131853, 13.6539, -0.554392, -0.230712, -0.827217, -0.997845, -0.0276323, 0.016432, 0.0572082, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.134522] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [6008] 1722285511134408, 13.6565, -0.554392, -0.230712, -0.827217, -0.997845, -0.0276323, 0.016432, 0.0572082, -0.230693, 0.0421555, -0.0610813, -0.0802994, 0.250399, -0.279485, 
[2024-07-29 16:38:31.137164] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [6009] 1722285511137047, 13.6591, -0.554392, -0.230712, -0.827217, -0.997845, -0.0276323, 0.016432, 0.0572082, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.139829] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [6011] 1722285511139715, 13.6618, -0.554392, -0.230712, -0.827217, -0.997845, -0.0276323, 0.016432, 0.0572082, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.142434] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [6012] 1722285511142316, 13.6644, -0.556653, -0.230201, -0.827958, -0.997944, -0.0269955, 0.0174178, 0.0554615, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.146642] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [6013] 1722285511146526, 13.6686, -0.556653, -0.230201, -0.827958, -0.997944, -0.0269955, 0.0174178, 0.0554615, -0.226016, 0.0510375, -0.0741155, -0.131655, 0.180483, -0.352409, 
[2024-07-29 16:38:31.149415] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [6015] 1722285511149353, 13.6714, -0.556653, -0.230201, -0.827958, -0.997944, -0.0269955, 0.0174178, 0.0554615, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.152152] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [6016] 1722285511152030, 13.6741, -0.558861, -0.229659, -0.828713, -0.998059, -0.0260904, 0.0183245, 0.0534886, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.154731] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [6017] 1722285511154612, 13.6767, -0.558861, -0.229659, -0.828713, -0.998059, -0.0260904, 0.0183245, 0.0534886, -0.220802, 0.0541714, -0.0754904, -0.182939, 0.161178, -0.396039, 
[2024-07-29 16:38:31.157294] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [6018] 1722285511157140, 13.6792, -0.558861, -0.229659, -0.828713, -0.998059, -0.0260904, 0.0183245, 0.0534886, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.164214] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [6020] 1722285511164082, 13.6862, -0.558861, -0.229659, -0.828713, -0.998059, -0.0260904, 0.0183245, 0.0534886, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.164804] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [6021] 1722285511164716, 13.6868, -0.561019, -0.229118, -0.829391, -0.998171, -0.025167, 0.0194999, 0.0513916, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.167951] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [6022] 1722285511167828, 13.6899, -0.561019, -0.229118, -0.829391, -0.998171, -0.025167, 0.0194999, 0.0513916, -0.215792, 0.054195, -0.0678437, -0.188112, 0.214802, -0.421697, 
[2024-07-29 16:38:31.169498] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [6023] 1722285511169370, 13.6915, -0.561019, -0.229118, -0.829391, -0.998171, -0.025167, 0.0194999, 0.0513916, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:31.173470] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [6025] 1722285511173304, 13.6954, -0.563203, -0.228563, -0.8302, -0.998288, -0.0241161, 0.0204386, 0.0492203, 0, 0, 0, 0, 0, 0, 
