[2024-07-29 17:45:59.163113] [0x0000007faf9c07c0] [MocapTag] [0x00008ceb] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 17:46:25.006355] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11704] 1722289585006200, 25.8854, -2.896, -0.567998, -1.18498, -0.32326, 0.0160925, 0.0142433, -0.946066, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.008820] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11705] 1722289585008707, 25.8879, -2.896, -0.567998, -1.18498, -0.32326, 0.0160925, 0.0142433, -0.946066, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.012272] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11706] 1722289585012153, 25.8914, -2.90053, -0.564174, -1.18547, -0.327972, 0.0162795, 0.0144234, -0.944437, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.014954] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11708] 1722289585014828, 25.894, -2.90053, -0.564174, -1.18547, -0.327972, 0.0162795, 0.0144234, -0.944437, -0.452857, 0.382328, -0.0490454, 0, 0.0553668, 0.996995, 
[2024-07-29 17:46:25.017438] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11709] 1722289585017327, 25.8965, -2.90053, -0.564174, -1.18547, -0.327972, 0.0162795, 0.0144234, -0.944437, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.019991] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11710] 1722289585019876, 25.8991, -2.90508, -0.560261, -1.18604, -0.332488, 0.0173298, 0.0142536, -0.94284, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.022641] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11711] 1722289585022525, 25.9017, -2.90508, -0.560261, -1.18604, -0.332488, 0.0173298, 0.0142536, -0.94284, -0.454311, 0.391311, -0.0564275, -0.121164, 0.194765, 0.959229, 
[2024-07-29 17:46:25.025142] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11713] 1722289585025021, 25.9042, -2.90508, -0.560261, -1.18604, -0.332488, 0.0173298, 0.0142536, -0.94284, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.028247] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11714] 1722289585028133, 25.9073, -2.90508, -0.560261, -1.18604, -0.332488, 0.0173298, 0.0142536, -0.94284, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.030664] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11715] 1722289585030555, 25.9098, -2.90951, -0.556385, -1.18658, -0.337135, 0.0178557, 0.0142554, -0.941179, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.033504] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11717] 1722289585033447, 25.9126, -2.90951, -0.556385, -1.18658, -0.337135, 0.0178557, 0.0142554, -0.941179, -0.443884, 0.387622, -0.0544073, -0.0559568, 0.106692, 0.987601, 
[2024-07-29 17:46:25.035977] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11718] 1722289585035860, 25.9151, -2.90951, -0.556385, -1.18658, -0.337135, 0.0178557, 0.0142554, -0.941179, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.038543] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11719] 1722289585038433, 25.9176, -2.90951, -0.556385, -1.18658, -0.337135, 0.0178557, 0.0142554, -0.941179, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.041151] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11720] 1722289585041045, 25.9202, -2.91399, -0.55244, -1.18705, -0.341844, 0.018478, 0.014237, -0.939467, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.044215] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11722] 1722289585044139, 25.9233, -2.91399, -0.55244, -1.18705, -0.341844, 0.018478, 0.014237, -0.939467, -0.448022, 0.394518, -0.0470139, -0.067687, 0.123109, 1.003, 
[2024-07-29 17:46:25.046880] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11723] 1722289585046761, 25.926, -2.91399, -0.55244, -1.18705, -0.341844, 0.018478, 0.014237, -0.939467, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.049402] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11724] 1722289585049296, 25.9285, -2.91399, -0.55244, -1.18705, -0.341844, 0.018478, 0.014237, -0.939467, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.052081] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11725] 1722289585051965, 25.9312, -2.91622, -0.54924, -1.18869, -0.350234, 0.0162121, 0.013586, -0.936423, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.054716] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11727] 1722289585054637, 25.9338, -2.91622, -0.54924, -1.18869, -0.350234, 0.0162121, 0.013586, -0.936423, -0.222792, 0.319956, -0.163565, 0, -0.457737, 1.78869, 
[2024-07-29 17:46:25.057222] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11728] 1722289585057103, 25.9363, -2.91622, -0.54924, -1.18869, -0.350234, 0.0162121, 0.013586, -0.936423, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.060225] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11729] 1722289585060111, 25.9393, -2.92006, -0.545454, -1.18938, -0.355798, 0.0163568, 0.0136222, -0.934321, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.062879] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11730] 1722289585062766, 25.942, -2.92006, -0.545454, -1.18938, -0.355798, 0.0163568, 0.0136222, -0.934321, -0.383464, 0.378587, -0.0692025, 0, 0.0379417, 1.19004, 
[2024-07-29 17:46:25.065428] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11732] 1722289585065314, 25.9445, -2.92006, -0.545454, -1.18938, -0.355798, 0.0163568, 0.0136222, -0.934321, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.067936] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11733] 1722289585067824, 25.947, -2.92006, -0.545454, -1.18938, -0.355798, 0.0163568, 0.0136222, -0.934321, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.070529] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11734] 1722289585070420, 25.9496, -2.92384, -0.541675, -1.19019, -0.361302, 0.0164924, 0.013602, -0.932204, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.073291] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11735] 1722289585073201, 25.9524, -2.92384, -0.541675, -1.19019, -0.361302, 0.0164924, 0.013602, -0.932204, -0.37876, 0.377932, -0.0807066, -0.0373602, 0, 1.1802, 
[2024-07-29 17:46:25.075961] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11737] 1722289585075845, 25.955, -2.92384, -0.541675, -1.19019, -0.361302, 0.0164924, 0.013602, -0.932204, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.078616] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11738] 1722289585078499, 25.9577, -2.92384, -0.541675, -1.19019, -0.361302, 0.0164924, 0.013602, -0.932204, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.081056] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11739] 1722289585080946, 25.9601, -2.92755, -0.53793, -1.19084, -0.366913, 0.0166436, 0.0136511, -0.930006, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.083825] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11741] 1722289585083763, 25.963, -2.92755, -0.53793, -1.19084, -0.366913, 0.0166436, 0.0136511, -0.930006, -0.370912, 0.374517, -0.0655399, 0, 0.0397727, 1.20575, 
[2024-07-29 17:46:25.086392] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11742] 1722289585086237, 25.9654, -2.92755, -0.53793, -1.19084, -0.366913, 0.0166436, 0.0136511, -0.930006, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.088911] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11743] 1722289585088802, 25.968, -2.92755, -0.53793, -1.19084, -0.366913, 0.0166436, 0.0136511, -0.930006, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.092183] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11744] 1722289585092064, 25.9713, -2.93118, -0.534097, -1.19156, -0.37279, 0.0163624, 0.0138146, -0.927669, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.094877] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11746] 1722289585094752, 25.974, -2.93118, -0.534097, -1.19156, -0.37279, 0.0163624, 0.0138146, -0.927669, -0.362202, 0.383332, -0.0716134, 0, 0, 1.2651, 
[2024-07-29 17:46:25.097301] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11747] 1722289585097189, 25.9764, -2.93118, -0.534097, -1.19156, -0.37279, 0.0163624, 0.0138146, -0.927669, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.100091] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11748] 1722289585099976, 25.9792, -2.93467, -0.530372, -1.19233, -0.37888, 0.0162043, 0.0137538, -0.925202, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.102684] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11749] 1722289585102568, 25.9818, -2.93467, -0.530372, -1.19233, -0.37888, 0.0162043, 0.0137538, -0.925202, -0.349705, 0.372443, -0.0776841, 0, 0, 1.31514, 
[2024-07-29 17:46:25.105269] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11751] 1722289585105152, 25.9844, -2.93467, -0.530372, -1.19233, -0.37888, 0.0162043, 0.0137538, -0.925202, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.107981] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11752] 1722289585107869, 25.9871, -2.93467, -0.530372, -1.19233, -0.37888, 0.0162043, 0.0137538, -0.925202, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.110410] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11753] 1722289585110301, 25.9895, -2.93817, -0.526511, -1.19309, -0.38496, 0.0159367, 0.0135375, -0.922697, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.115405] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11755] 1722289585115265, 25.9945, -2.93817, -0.526511, -1.19309, -0.38496, 0.0159367, 0.0135375, -0.922697, -0.349949, 0.386151, -0.0752688, -0.0459671, -0.0574779, 1.31662, 
[2024-07-29 17:46:25.116052] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11756] 1722289585115953, 25.9952, -2.93817, -0.526511, -1.19309, -0.38496, 0.0159367, 0.0135375, -0.922697, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.118369] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11757] 1722289585118257, 25.9975, -2.93817, -0.526511, -1.19309, -0.38496, 0.0159367, 0.0135375, -0.922697, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.120943] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11758] 1722289585120829, 26, -2.94159, -0.522677, -1.19387, -0.390971, 0.0156489, 0.0132705, -0.920174, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.124234] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11760] 1722289585124139, 26.0033, -2.94159, -0.522677, -1.19387, -0.390971, 0.0156489, 0.0132705, -0.920174, -0.341655, 0.38332, -0.078053, -0.0526905, -0.065656, 1.30546, 
[2024-07-29 17:46:25.126793] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11761] 1722289585126678, 26.0059, -2.94159, -0.522677, -1.19387, -0.390971, 0.0156489, 0.0132705, -0.920174, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.129266] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11762] 1722289585129162, 26.0084, -2.94159, -0.522677, -1.19387, -0.390971, 0.0156489, 0.0132705, -0.920174, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.131833] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11763] 1722289585131715, 26.0109, -2.94493, -0.518894, -1.19461, -0.397134, 0.0156182, 0.0131189, -0.917534, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.134612] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11765] 1722289585134486, 26.0137, -2.94493, -0.518894, -1.19461, -0.397134, 0.0156182, 0.0131189, -0.917534, -0.334418, 0.378335, -0.0740826, -0.0517368, 0, 1.34239, 
[2024-07-29 17:46:25.137440] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11766] 1722289585137327, 26.0165, -2.94493, -0.518894, -1.19461, -0.397134, 0.0156182, 0.0131189, -0.917534, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.140023] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11767] 1722289585139909, 26.0191, -2.94816, -0.515091, -1.1954, -0.403538, 0.0153338, 0.0128907, -0.914743, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.142789] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11768] 1722289585142675, 26.0219, -2.94816, -0.515091, -1.1954, -0.403538, 0.0153338, 0.0128907, -0.914743, -0.322312, 0.380287, -0.0786978, -0.0461817, -0.0624038, 1.39873, 
[2024-07-29 17:46:25.145338] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11770] 1722289585145224, 26.0244, -2.94816, -0.515091, -1.1954, -0.403538, 0.0153338, 0.0128907, -0.914743, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.147923] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11771] 1722289585147810, 26.027, -2.94816, -0.515091, -1.1954, -0.403538, 0.0153338, 0.0128907, -0.914743, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.150405] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11772] 1722289585150297, 26.0295, -2.95129, -0.511242, -1.19612, -0.410119, 0.0147918, 0.0127439, -0.911823, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.153287] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11773] 1722289585153200, 26.0324, -2.95129, -0.511242, -1.19612, -0.410119, 0.0147918, 0.0127439, -0.911823, -0.313636, 0.384958, -0.0725501, 0, -0.102956, 1.44093, 
[2024-07-29 17:46:25.157878] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11775] 1722289585157764, 26.037, -2.95129, -0.511242, -1.19612, -0.410119, 0.0147918, 0.0127439, -0.911823, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.160424] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11776] 1722289585160315, 26.0395, -2.95435, -0.507448, -1.19687, -0.416579, 0.0147154, 0.0124931, -0.908894, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.163276] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11777] 1722289585163187, 26.0424, -2.95435, -0.507448, -1.19687, -0.416579, 0.0147154, 0.0124931, -0.908894, -0.305297, 0.379317, -0.074762, -0.0658512, 0, 1.42028, 
[2024-07-29 17:46:25.165800] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11779] 1722289585165657, 26.0449, -2.95435, -0.507448, -1.19687, -0.416579, 0.0147154, 0.0124931, -0.908894, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.168434] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11780] 1722289585168321, 26.0475, -2.95435, -0.507448, -1.19687, -0.416579, 0.0147154, 0.0124931, -0.908894, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.172139] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11781] 1722289585172022, 26.0512, -2.95726, -0.50359, -1.19755, -0.423485, 0.0143131, 0.0120645, -0.90571, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.174855] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11783] 1722289585174742, 26.0539, -2.95726, -0.50359, -1.19755, -0.423485, 0.0143131, 0.0120645, -0.90571, -0.291229, 0.385871, -0.0678715, -0.0719309, -0.101354, 1.52314, 
[2024-07-29 17:46:25.177578] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11784] 1722289585177465, 26.0567, -2.95726, -0.50359, -1.19755, -0.423485, 0.0143131, 0.0120645, -0.90571, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.180352] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11785] 1722289585180238, 26.0594, -2.96008, -0.499712, -1.19829, -0.430514, 0.014212, 0.0117482, -0.902396, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.183201] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11786] 1722289585183087, 26.0623, -2.96008, -0.499712, -1.19829, -0.430514, 0.014212, 0.0117482, -0.902396, -0.28175, 0.387724, -0.0738879, -0.0765562, -0.0380442, 1.55592, 
[2024-07-29 17:46:25.187735] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11788] 1722289585187619, 26.0668, -2.96008, -0.499712, -1.19829, -0.430514, 0.014212, 0.0117482, -0.902396, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.189837] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11789] 1722289585189721, 26.0689, -2.96299, -0.49582, -1.199, -0.437531, 0.0136983, 0.011856, -0.899021, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.192649] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11790] 1722289585192532, 26.0717, -2.96299, -0.49582, -1.199, -0.437531, 0.0136983, 0.011856, -0.899021, -0.291693, 0.389217, -0.0713781, 0.0364542, -0.0760965, 1.55735, 
[2024-07-29 17:46:25.195337] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11792] 1722289585195223, 26.0744, -2.96299, -0.49582, -1.199, -0.437531, 0.0136983, 0.011856, -0.899021, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.199440] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11793] 1722289585199325, 26.0785, -2.96299, -0.49582, -1.199, -0.437531, 0.0136983, 0.011856, -0.899021, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.200324] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11794] 1722289585200220, 26.0794, -2.96567, -0.491975, -1.19976, -0.444281, 0.0133706, 0.0120524, -0.895707, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.203846] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11795] 1722289585203755, 26.083, -2.96567, -0.491975, -1.19976, -0.444281, 0.0133706, 0.0120524, -0.895707, -0.268041, 0.384502, -0.0760175, 0.0379562, 0, 1.50361, 
[2024-07-29 17:46:25.206389] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11797] 1722289585206230, 26.0854, -2.96567, -0.491975, -1.19976, -0.444281, 0.0133706, 0.0120524, -0.895707, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.208945] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11798] 1722289585208833, 26.088, -2.96567, -0.491975, -1.19976, -0.444281, 0.0133706, 0.0120524, -0.895707, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.211647] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11799] 1722289585211528, 26.0907, -2.96821, -0.488189, -1.20054, -0.451284, 0.0126793, 0.0122171, -0.892207, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.214561] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11801] 1722289585214433, 26.0936, -2.96821, -0.488189, -1.20054, -0.451284, 0.0126793, 0.0122171, -0.892207, -0.253477, 0.378617, -0.07834, 0.0646353, -0.101037, 1.56536, 
[2024-07-29 17:46:25.216818] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11802] 1722289585216706, 26.0959, -2.96821, -0.488189, -1.20054, -0.451284, 0.0126793, 0.0122171, -0.892207, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.219705] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11803] 1722289585219566, 26.0988, -2.96821, -0.488189, -1.20054, -0.451284, 0.0126793, 0.0122171, -0.892207, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.222241] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11804] 1722289585222126, 26.1013, -2.97076, -0.484461, -1.20122, -0.457914, 0.0120754, 0.0123852, -0.888828, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.225420] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11806] 1722289585225303, 26.1045, -2.97076, -0.484461, -1.20122, -0.457914, 0.0120754, 0.0123852, -0.888828, -0.255084, 0.3728, -0.0674163, 0.0601292, -0.0843745, 1.48811, 
[2024-07-29 17:46:25.227921] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11807] 1722289585227811, 26.107, -2.97076, -0.484461, -1.20122, -0.457914, 0.0120754, 0.0123852, -0.888828, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.230536] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11808] 1722289585230426, 26.1096, -2.97318, -0.480708, -1.20202, -0.464744, 0.0111233, 0.0126041, -0.885285, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.234870] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11810] 1722289585234750, 26.114, -2.97318, -0.480708, -1.20202, -0.464744, 0.0111233, 0.0126041, -0.885285, -0.242053, 0.375327, -0.0806062, 0.101995, -0.139932, 1.53816, 
[2024-07-29 17:46:25.237550] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11811] 1722289585237436, 26.1166, -2.97318, -0.480708, -1.20202, -0.464744, 0.0111233, 0.0126041, -0.885285, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.240039] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11812] 1722289585239924, 26.1191, -2.97547, -0.476853, -1.20274, -0.471908, 0.0107634, 0.0127441, -0.88149, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.242760] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11813] 1722289585242644, 26.1218, -2.97547, -0.476853, -1.20274, -0.471908, 0.0107634, 0.0127441, -0.88149, -0.229533, 0.385441, -0.0718868, 0, -0.0406466, 1.62132, 
[2024-07-29 17:46:25.245420] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11815] 1722289585245303, 26.1245, -2.97547, -0.476853, -1.20274, -0.471908, 0.0107634, 0.0127441, -0.88149, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.247923] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11816] 1722289585247815, 26.127, -2.97547, -0.476853, -1.20274, -0.471908, 0.0107634, 0.0127441, -0.88149, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.251584] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11817] 1722289585251462, 26.1307, -2.97764, -0.472991, -1.20358, -0.479013, 0.0102471, 0.0133111, -0.877647, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.254050] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11819] 1722289585253994, 26.1332, -2.97764, -0.472991, -1.20358, -0.479013, 0.0102471, 0.0133111, -0.877647, -0.216982, 0.386203, -0.083313, 0.123954, 0, 1.61414, 
[2024-07-29 17:46:25.256786] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11820] 1722289585256658, 26.1359, -2.97764, -0.472991, -1.20358, -0.479013, 0.0102471, 0.0133111, -0.877647, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.259333] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11821] 1722289585259218, 26.1384, -2.97764, -0.472991, -1.20358, -0.479013, 0.0102471, 0.0133111, -0.877647, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.262036] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11822] 1722289585261918, 26.1411, -2.97973, -0.469197, -1.20426, -0.486087, 0.0103731, 0.0136801, -0.873742, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.265351] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11824] 1722289585265235, 26.1444, -2.97973, -0.469197, -1.20426, -0.486087, 0.0103731, 0.0136801, -0.873742, -0.208743, 0.379423, -0.0688323, 0, 0.0687508, 1.61529, 
[2024-07-29 17:46:25.267622] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11825] 1722289585267495, 26.1467, -2.97973, -0.469197, -1.20426, -0.486087, 0.0103731, 0.0136801, -0.873742, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.270196] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11826] 1722289585270080, 26.1493, -2.97838, -0.465667, -1.20716, -0.49362, 0.0104396, 0.0147614, -0.86949, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.273072] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11827] 1722289585272984, 26.1522, -2.97838, -0.465667, -1.20716, -0.49362, 0.0104396, 0.0147614, -0.86949, 0.13546, 0.352973, -0.290064, 0.154352, 0.13017, 1.72687, 
[2024-07-29 17:46:25.275611] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11829] 1722289585275494, 26.1547, -2.97838, -0.465667, -1.20716, -0.49362, 0.0104396, 0.0147614, -0.86949, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.278308] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11830] 1722289585278197, 26.1574, -2.97838, -0.465667, -1.20716, -0.49362, 0.0104396, 0.0147614, -0.86949, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.280821] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11831] 1722289585280710, 26.1599, -2.98035, -0.461774, -1.20779, -0.501186, 0.01012, 0.0152188, -0.865147, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:25.283610] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [11832] 1722289585283522, 26.1627, -2.98035, -0.461774, -1.20779, -0.501186, 0.01012, 0.0152188, -0.865147, -0.197024, 0.389332, -0.0624909, 0.082612, 0, 1.74379, 
