[2024-07-29 17:55:19.552336] [0x0000007fa7ad47c0] [MocapTag] [0x00000b98] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 17:55:19.870200] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [142] 1722290119870079, 0.378778, 0.0556245, -0.222028, -0.306893, -0.999961, 0.00480141, -0.00504865, 0.00537232, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.872929] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [143] 1722290119872818, 0.381517, 0.0556245, -0.222028, -0.306893, -0.999961, 0.00480141, -0.00504865, 0.00537232, 0, 0, -0.00515202, 0, 0.0574402, -0.0613795, 
[2024-07-29 17:55:19.875549] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [144] 1722290119875427, 0.384126, 0.0556245, -0.222028, -0.306893, -0.999961, 0.00480141, -0.00504865, 0.00537232, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.878171] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [145] 1722290119878082, 0.386781, 0.0556245, -0.222028, -0.306893, -0.999961, 0.00480141, -0.00504865, 0.00537232, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.882459] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [147] 1722290119882346, 0.391045, 0.0556175, -0.222028, -0.306894, -0.999961, 0.0047924, -0.00506857, 0.00536879, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.885234] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [148] 1722290119885121, 0.39382, 0.0556175, -0.222028, -0.306894, -0.999961, 0.0047924, -0.00506857, 0.00536879, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.887903] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [149] 1722290119887818, 0.396517, 0.0556175, -0.222028, -0.306894, -0.999961, 0.0047924, -0.00506857, 0.00536879, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.890454] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [151] 1722290119890340, 0.399039, 0.0556187, -0.222026, -0.306897, -0.999961, 0.0047902, -0.00505507, 0.00536782, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.893193] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [152] 1722290119893082, 0.401781, 0.0556187, -0.222026, -0.306897, -0.999961, 0.0047902, -0.00505507, 0.00536782, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.897081] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [153] 1722290119896968, 0.405667, 0.0556187, -0.222026, -0.306897, -0.999961, 0.0047902, -0.00505507, 0.00536782, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.899315] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [155] 1722290119899196, 0.407895, 0.0556187, -0.222026, -0.306897, -0.999961, 0.0047902, -0.00505507, 0.00536782, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.901826] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [156] 1722290119901693, 0.410392, 0.0556172, -0.222031, -0.3069, -0.999961, 0.00479914, -0.00506565, 0.00538879, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.904654] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [157] 1722290119904544, 0.413243, 0.0556172, -0.222031, -0.3069, -0.999961, 0.00479914, -0.00506565, 0.00538879, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.907125] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [158] 1722290119907017, 0.415716, 0.0556172, -0.222031, -0.3069, -0.999961, 0.00479914, -0.00506565, 0.00538879, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.909970] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [160] 1722290119909836, 0.418535, 0.0556172, -0.222031, -0.3069, -0.999961, 0.00479914, -0.00506565, 0.00538879, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.915614] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [161] 1722290119915475, 0.424174, 0.0556034, -0.222031, -0.306812, -0.999964, 0.00460111, -0.00491223, 0.00515885, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.916289] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [162] 1722290119916181, 0.42488, 0.0556034, -0.222031, -0.306812, -0.999964, 0.00460111, -0.00491223, 0.00515885, 0, 0, 0.00870648, 0.0392199, 0, -0.045649, 
[2024-07-29 17:55:19.918013] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [164] 1722290119917957, 0.426656, 0.0556034, -0.222031, -0.306812, -0.999964, 0.00460111, -0.00491223, 0.00515885, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.920566] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [165] 1722290119920453, 0.429152, 0.0556116, -0.222027, -0.306903, -0.999961, 0.00478505, -0.00507438, 0.00538214, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.923439] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [166] 1722290119923330, 0.432029, 0.0556116, -0.222027, -0.306903, -0.999961, 0.00478505, -0.00507438, 0.00538214, 0, 0, -0.00907421, -0.0363827, 0, 0.0443256, 
[2024-07-29 17:55:19.925878] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [167] 1722290119925766, 0.434465, 0.0556116, -0.222027, -0.306903, -0.999961, 0.00478505, -0.00507438, 0.00538214, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.929292] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [169] 1722290119929175, 0.437874, 0.0556116, -0.222027, -0.306903, -0.999961, 0.00478505, -0.00507438, 0.00538214, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.931654] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [170] 1722290119931545, 0.440244, 0.0556171, -0.222026, -0.306901, -0.999961, 0.004792, -0.00506137, 0.00537763, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.934463] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [171] 1722290119934349, 0.443048, 0.0556171, -0.222026, -0.306901, -0.999961, 0.004792, -0.00506137, 0.00537763, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.936890] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [172] 1722290119936781, 0.44548, 0.0556171, -0.222026, -0.306901, -0.999961, 0.004792, -0.00506137, 0.00537763, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.939723] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [174] 1722290119939558, 0.448257, 0.0556171, -0.222026, -0.306901, -0.999961, 0.004792, -0.00506137, 0.00537763, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.943907] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [175] 1722290119943799, 0.452498, 0.0556175, -0.222028, -0.3069, -0.999961, 0.00479522, -0.00506199, 0.00536891, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.947060] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [176] 1722290119946947, 0.455646, 0.0556175, -0.222028, -0.3069, -0.999961, 0.00479522, -0.00506199, 0.00536891, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.950000] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [178] 1722290119949887, 0.458586, 0.0556175, -0.222028, -0.3069, -0.999961, 0.00479522, -0.00506199, 0.00536891, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.952499] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [179] 1722290119952394, 0.461093, 0.0556155, -0.222026, -0.3069, -0.999961, 0.00478713, -0.00506458, 0.0053891, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.955484] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [180] 1722290119955366, 0.464065, 0.0556155, -0.222026, -0.3069, -0.999961, 0.00478713, -0.00506458, 0.0053891, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.960111] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [182] 1722290119959998, 0.468697, 0.0556155, -0.222026, -0.3069, -0.999961, 0.00478713, -0.00506458, 0.0053891, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.962575] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [183] 1722290119962458, 0.471157, 0.0556187, -0.222035, -0.3069, -0.999961, 0.00479733, -0.00506173, 0.00539447, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.965295] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [184] 1722290119965173, 0.473872, 0.0556187, -0.222035, -0.3069, -0.999961, 0.00479733, -0.00506173, 0.00539447, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.968025] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [185] 1722290119967939, 0.476638, 0.0556187, -0.222035, -0.3069, -0.999961, 0.00479733, -0.00506173, 0.00539447, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.970712] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [187] 1722290119970600, 0.479299, 0.0556146, -0.222034, -0.306895, -0.999961, 0.00480697, -0.00506688, 0.00539998, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.973797] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [188] 1722290119973682, 0.482381, 0.0556146, -0.222034, -0.306895, -0.999961, 0.00480697, -0.00506688, 0.00539998, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.976752] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [189] 1722290119976639, 0.485338, 0.0556146, -0.222034, -0.306895, -0.999961, 0.00480697, -0.00506688, 0.00539998, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.979451] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [191] 1722290119979338, 0.488037, 0.0556146, -0.222034, -0.306895, -0.999961, 0.00480697, -0.00506688, 0.00539998, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.981902] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [192] 1722290119981792, 0.490491, 0.0556204, -0.222026, -0.306875, -0.99996, 0.00477876, -0.00518977, 0.00551329, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.984753] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [193] 1722290119984647, 0.493346, 0.0556204, -0.222026, -0.306875, -0.99996, 0.00477876, -0.00518977, 0.00551329, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.987403] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [194] 1722290119987283, 0.495982, 0.0556204, -0.222026, -0.306875, -0.99996, 0.00477876, -0.00518977, 0.00551329, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.991981] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [196] 1722290119991867, 0.500566, 0.0556187, -0.222045, -0.306932, -0.999962, 0.00496992, -0.00487323, 0.00520342, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:19.994828] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [197] 1722290119994714, 0.503413, 0.0556187, -0.222045, -0.306932, -0.999962, 0.00496992, -0.00487323, 0.00520342, 0, 0, -0.00570659, -0.0388622, 0.0634036, -0.0618661, 
[2024-07-29 17:55:19.997262] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [198] 1722290119997150, 0.505849, 0.0556187, -0.222045, -0.306932, -0.999962, 0.00496992, -0.00487323, 0.00520342, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.000151] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [200] 1722290120000037, 0.508736, 0.0556076, -0.222017, -0.306847, -0.999965, 0.00445845, -0.00497468, 0.00512888, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.002770] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [201] 1722290120002660, 0.511359, 0.0556076, -0.222017, -0.306847, -0.999965, 0.00445845, -0.00497468, 0.00512888, 0, 0.00279904, 0.00853638, 0.102305, 0, 0, 
[2024-07-29 17:55:20.007339] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [202] 1722290120007223, 0.515922, 0.0556076, -0.222017, -0.306847, -0.999965, 0.00445845, -0.00497468, 0.00512888, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.009737] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [204] 1722290120009583, 0.518282, 0.0556076, -0.222017, -0.306847, -0.999965, 0.00445845, -0.00497468, 0.00512888, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.012208] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [205] 1722290120012092, 0.520791, 0.0556148, -0.22203, -0.306883, -0.999962, 0.00470835, -0.00501807, 0.00529597, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.014905] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [206] 1722290120014795, 0.523494, 0.0556148, -0.22203, -0.306883, -0.999962, 0.00470835, -0.00501807, 0.00529597, 0, 0, -0.0036242, -0.049758, 0, 0, 
[2024-07-29 17:55:20.017837] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [207] 1722290120017751, 0.52645, 0.0556148, -0.22203, -0.306883, -0.999962, 0.00470835, -0.00501807, 0.00529597, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.021944] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [209] 1722290120021831, 0.53053, 0.0556128, -0.222028, -0.306886, -0.999963, 0.00469591, -0.00500742, 0.00527361, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.025176] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [210] 1722290120025064, 0.533763, 0.0556128, -0.222028, -0.306886, -0.999963, 0.00469591, -0.00500742, 0.00527361, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.027262] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [211] 1722290120027152, 0.535851, 0.0556128, -0.222028, -0.306886, -0.999963, 0.00469591, -0.00500742, 0.00527361, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.029932] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [213] 1722290120029817, 0.538516, 0.0556095, -0.222024, -0.306872, -0.999964, 0.00453602, -0.00496573, 0.00515803, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.032722] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [214] 1722290120032605, 0.541304, 0.0556095, -0.222024, -0.306872, -0.999964, 0.00453602, -0.00496573, 0.00515803, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.035323] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [215] 1722290120035208, 0.543907, 0.0556095, -0.222024, -0.306872, -0.999964, 0.00453602, -0.00496573, 0.00515803, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.038291] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [216] 1722290120038201, 0.5469, 0.0556095, -0.222024, -0.306872, -0.999964, 0.00453602, -0.00496573, 0.00515803, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.041457] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [218] 1722290120041341, 0.55004, 0.0556099, -0.222011, -0.306838, -0.999964, 0.00437057, -0.00503955, 0.00519149, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.043691] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [219] 1722290120043578, 0.552277, 0.0556099, -0.222011, -0.306838, -0.999964, 0.00437057, -0.00503955, 0.00519149, 0, 0, 0.00339033, 0, 0, 0, 
[2024-07-29 17:55:20.046292] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [220] 1722290120046181, 0.55488, 0.0556099, -0.222011, -0.306838, -0.999964, 0.00437057, -0.00503955, 0.00519149, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.050320] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [222] 1722290120050208, 0.558907, 0.0556099, -0.222011, -0.306838, -0.999964, 0.00437057, -0.00503955, 0.00519149, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.051647] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [223] 1722290120051540, 0.560239, 0.0556169, -0.222047, -0.306949, -0.999962, 0.0049709, -0.0048654, 0.00521491, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.056217] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [224] 1722290120056104, 0.564803, 0.0556169, -0.222047, -0.306949, -0.999962, 0.0049709, -0.0048654, 0.00521491, 0, -0.00366535, -0.0110322, -0.120234, 0, 0, 
[2024-07-29 17:55:20.059081] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [226] 1722290120058965, 0.567664, 0.0556169, -0.222047, -0.306949, -0.999962, 0.0049709, -0.0048654, 0.00521491, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.061655] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [227] 1722290120061542, 0.570241, 0.0556188, -0.222053, -0.306944, -0.999962, 0.004976, -0.00486567, 0.00521681, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.064145] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [228] 1722290120064035, 0.572734, 0.0556188, -0.222053, -0.306944, -0.999962, 0.004976, -0.00486567, 0.00521681, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.068152] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [230] 1722290120068096, 0.576795, 0.0556188, -0.222053, -0.306944, -0.999962, 0.004976, -0.00486567, 0.00521681, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.070825] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [231] 1722290120070709, 0.579408, 0.0556178, -0.222052, -0.306947, -0.999962, 0.0049752, -0.00485246, 0.00522148, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.073562] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [232] 1722290120073448, 0.582147, 0.0556178, -0.222052, -0.306947, -0.999962, 0.0049752, -0.00485246, 0.00522148, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.076117] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [233] 1722290120076014, 0.584713, 0.0556178, -0.222052, -0.306947, -0.999962, 0.0049752, -0.00485246, 0.00522148, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.078868] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [235] 1722290120078749, 0.587448, 0.0556178, -0.222052, -0.306947, -0.999962, 0.0049752, -0.00485246, 0.00522148, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.081422] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [236] 1722290120081309, 0.590008, 0.0556198, -0.222048, -0.306945, -0.999962, 0.00497983, -0.00486365, 0.0052133, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.084458] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [237] 1722290120084345, 0.593044, 0.0556198, -0.222048, -0.306945, -0.999962, 0.00497983, -0.00486365, 0.0052133, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.086886] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [238] 1722290120086777, 0.595476, 0.0556198, -0.222048, -0.306945, -0.999962, 0.00497983, -0.00486365, 0.0052133, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.089830] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [240] 1722290120089714, 0.598413, 0.0556198, -0.222048, -0.306945, -0.999962, 0.00497983, -0.00486365, 0.0052133, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.092215] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [241] 1722290120092102, 0.600801, 0.055616, -0.222047, -0.306942, -0.999962, 0.0049819, -0.00485926, 0.00520493, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.094887] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [242] 1722290120094780, 0.603479, 0.055616, -0.222047, -0.306942, -0.999962, 0.0049819, -0.00485926, 0.00520493, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.099734] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [244] 1722290120099575, 0.608274, 0.055616, -0.222047, -0.306942, -0.999962, 0.0049819, -0.00485926, 0.00520493, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.102329] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [245] 1722290120102218, 0.610917, 0.0556186, -0.222052, -0.306941, -0.999962, 0.00499165, -0.00487301, 0.0052295, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.104887] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [246] 1722290120104780, 0.613479, 0.0556186, -0.222052, -0.306941, -0.999962, 0.00499165, -0.00487301, 0.0052295, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.107689] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [247] 1722290120107573, 0.616272, 0.0556186, -0.222052, -0.306941, -0.999962, 0.00499165, -0.00487301, 0.0052295, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.110480] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [249] 1722290120110366, 0.619065, 0.0556161, -0.222047, -0.306935, -0.999962, 0.00497911, -0.00487544, 0.00521059, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.115452] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [250] 1722290120115340, 0.624039, 0.0556161, -0.222047, -0.306935, -0.999962, 0.00497911, -0.00487544, 0.00521059, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.118133] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [252] 1722290120118072, 0.626771, 0.0556161, -0.222047, -0.306935, -0.999962, 0.00497911, -0.00487544, 0.00521059, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.121014] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [253] 1722290120120894, 0.629593, 0.0556174, -0.222043, -0.306934, -0.999962, 0.00497535, -0.00486543, 0.005199, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.123927] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [254] 1722290120123815, 0.632514, 0.0556174, -0.222043, -0.306934, -0.999962, 0.00497535, -0.00486543, 0.005199, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.126563] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [255] 1722290120126453, 0.635152, 0.0556174, -0.222043, -0.306934, -0.999962, 0.00497535, -0.00486543, 0.005199, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.129507] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [257] 1722290120129395, 0.638094, 0.0556174, -0.222043, -0.306934, -0.999962, 0.00497535, -0.00486543, 0.005199, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.134270] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [258] 1722290120134162, 0.642861, 0.055614, -0.222052, -0.306934, -0.999962, 0.00497396, -0.00486935, 0.00522538, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.137205] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [259] 1722290120137092, 0.645791, 0.055614, -0.222052, -0.306934, -0.999962, 0.00497396, -0.00486935, 0.00522538, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.139856] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [261] 1722290120139740, 0.648439, 0.055614, -0.222052, -0.306934, -0.999962, 0.00497396, -0.00486935, 0.00522538, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.142456] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [262] 1722290120142346, 0.651045, 0.0556159, -0.222052, -0.306937, -0.999962, 0.00499179, -0.00487426, 0.00520538, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.145466] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [263] 1722290120145354, 0.654053, 0.0556159, -0.222052, -0.306937, -0.999962, 0.00499179, -0.00487426, 0.00520538, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.149893] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [265] 1722290120149769, 0.658468, 0.0556159, -0.222052, -0.306937, -0.999962, 0.00499179, -0.00487426, 0.00520538, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.152275] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [266] 1722290120152163, 0.660862, 0.0556192, -0.222049, -0.306932, -0.999962, 0.00498569, -0.00486131, 0.00521923, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.156480] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [267] 1722290120156368, 0.665067, 0.0556192, -0.222049, -0.306932, -0.999962, 0.00498569, -0.00486131, 0.00521923, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.157774] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [268] 1722290120157662, 0.666361, 0.0556192, -0.222049, -0.306932, -0.999962, 0.00498569, -0.00486131, 0.00521923, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.160576] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [270] 1722290120160465, 0.669164, 0.0556172, -0.222052, -0.306936, -0.999962, 0.00497974, -0.00486899, 0.00521475, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.164455] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [271] 1722290120164319, 0.673018, 0.0556172, -0.222052, -0.306936, -0.999962, 0.00497974, -0.00486899, 0.00521475, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.166930] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [272] 1722290120166819, 0.675518, 0.0556172, -0.222052, -0.306936, -0.999962, 0.00497974, -0.00486899, 0.00521475, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.169764] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [274] 1722290120169598, 0.678297, 0.0556172, -0.222052, -0.306936, -0.999962, 0.00497974, -0.00486899, 0.00521475, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.172148] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [275] 1722290120172038, 0.680737, 0.0556177, -0.222051, -0.30694, -0.999962, 0.00499847, -0.00486336, 0.00520791, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.174880] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [276] 1722290120174772, 0.683471, 0.0556177, -0.222051, -0.30694, -0.999962, 0.00499847, -0.00486336, 0.00520791, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:20.179393] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [278] 1722290120179279, 0.687978, 0.0556177, -0.222051, -0.30694, -0.999962, 0.00499847, -0.00486336, 0.00520791, 0, 0, 0, 0, 0, 0, 
