[2024-07-29 16:26:28.554047] [0x0000007f8791f7c0] [MocapTag] [0x000012e8] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 16:26:41.696496] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5839] 1722284801696379, 13.1808, 0.477267, -0.148416, -0.949911, -0.99984, 0.000427574, -0.0177234, 0.00240072, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.699224] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5840] 1722284801699109, 13.1835, 0.477267, -0.148416, -0.949911, -0.99984, 0.000427574, -0.0177234, 0.00240072, -0.145541, 0.189957, -0.113055, 0, 0.0428744, 0, 
[2024-07-29 16:26:41.703434] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5841] 1722284801703282, 13.1877, 0.477267, -0.148416, -0.949911, -0.99984, 0.000427574, -0.0177234, 0.00240072, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.706080] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5843] 1722284801705957, 13.1904, 0.475722, -0.146668, -0.950964, -0.999841, 0.000479872, -0.0176225, 0.00274956, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.708711] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5844] 1722284801708596, 13.193, 0.475722, -0.146668, -0.950964, -0.999841, 0.000479872, -0.0176225, 0.00274956, -0.154483, 0.174823, -0.105287, 0, 0, 0.0696213, 
[2024-07-29 16:26:41.712704] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5845] 1722284801712578, 13.197, 0.475722, -0.146668, -0.950964, -0.999841, 0.000479872, -0.0176225, 0.00274956, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.721591] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5847] 1722284801721467, 13.2059, 0.475722, -0.146668, -0.950964, -0.999841, 0.000479872, -0.0176225, 0.00274956, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.722251] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5848] 1722284801722141, 13.2066, 0.474119, -0.14483, -0.951939, -0.999842, 0.000780311, -0.017495, 0.00288417, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.722903] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5849] 1722284801722788, 13.2072, 0.474119, -0.14483, -0.951939, -0.999842, 0.000780311, -0.017495, 0.00288417, -0.16037, 0.183755, -0.0975438, -0.0597239, 0, 0, 
[2024-07-29 16:26:41.723661] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5850] 1722284801723537, 13.208, 0.474119, -0.14483, -0.951939, -0.999842, 0.000780311, -0.017495, 0.00288417, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.725311] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5852] 1722284801725242, 13.2097, 0.474119, -0.14483, -0.951939, -0.999842, 0.000780311, -0.017495, 0.00288417, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.728129] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5853] 1722284801728014, 13.2124, 0.472477, -0.142916, -0.95291, -0.999841, 0.000892805, -0.017605, 0.00265807, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.730698] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5854] 1722284801730584, 13.215, 0.472477, -0.142916, -0.95291, -0.999841, 0.000892805, -0.017605, 0.00265807, -0.164164, 0.191378, -0.0970623, 0, 0, -0.0456531, 
[2024-07-29 16:26:41.733256] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5855] 1722284801733136, 13.2176, 0.472477, -0.142916, -0.95291, -0.999841, 0.000892805, -0.017605, 0.00265807, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.736312] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5857] 1722284801736194, 13.2206, 0.472477, -0.142916, -0.95291, -0.999841, 0.000892805, -0.017605, 0.00265807, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.738727] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5858] 1722284801738613, 13.223, 0.470708, -0.141134, -0.953822, -0.99984, 0.00104316, -0.0176615, 0.00261232, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.741734] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5859] 1722284801741619, 13.226, 0.470708, -0.141134, -0.953822, -0.99984, 0.00104316, -0.0176615, 0.00261232, -0.176883, 0.17819, -0.0911893, 0, 0, 0, 
[2024-07-29 16:26:41.744292] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5860] 1722284801744171, 13.2286, 0.470708, -0.141134, -0.953822, -0.99984, 0.00104316, -0.0176615, 0.00261232, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.746827] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5862] 1722284801746673, 13.2311, 0.46899, -0.139399, -0.954492, -0.99985, 0.00102288, -0.0170935, 0.00276551, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.751119] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5863] 1722284801751003, 13.2354, 0.46899, -0.139399, -0.954492, -0.99985, 0.00102288, -0.0170935, 0.00276551, -0.171794, 0.173536, -0.0669936, 0, 0.113606, 0, 
[2024-07-29 16:26:41.753663] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5864] 1722284801753546, 13.238, 0.46899, -0.139399, -0.954492, -0.99985, 0.00102288, -0.0170935, 0.00276551, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.756240] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5866] 1722284801756119, 13.2405, 0.467171, -0.137693, -0.955292, -0.999849, 0.0009365, -0.0171516, 0.00270297, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.758706] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5867] 1722284801758591, 13.243, 0.467171, -0.137693, -0.955292, -0.999849, 0.0009365, -0.0171516, 0.00270297, -0.181925, 0.170604, -0.0800101, 0, 0, 0, 
[2024-07-29 16:26:41.761174] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5868] 1722284801761064, 13.2455, 0.467171, -0.137693, -0.955292, -0.999849, 0.0009365, -0.0171516, 0.00270297, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.764051] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5869] 1722284801763928, 13.2484, 0.467171, -0.137693, -0.955292, -0.999849, 0.0009365, -0.0171516, 0.00270297, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.767501] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5871] 1722284801767385, 13.2518, 0.465347, -0.136005, -0.955919, -0.999854, 0.000869294, -0.016811, 0.00285094, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.770122] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5872] 1722284801769975, 13.2544, 0.465347, -0.136005, -0.955919, -0.999854, 0.000869294, -0.016811, 0.00285094, -0.182417, 0.168784, -0.0626831, 0, 0.0681467, 0, 
[2024-07-29 16:26:41.772560] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5873] 1722284801772442, 13.2569, 0.465347, -0.136005, -0.955919, -0.999854, 0.000869294, -0.016811, 0.00285094, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.775449] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5875] 1722284801775334, 13.2598, 0.465347, -0.136005, -0.955919, -0.999854, 0.000869294, -0.016811, 0.00285094, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.778872] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5876] 1722284801778756, 13.2632, 0.46349, -0.13428, -0.956635, -0.999851, 0.000890288, -0.0170343, 0.00253852, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.780568] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5877] 1722284801780454, 13.2649, 0.46349, -0.13428, -0.956635, -0.999851, 0.000890288, -0.0170343, 0.00253852, -0.185681, 0.172483, -0.0716524, 0, -0.0446253, -0.0626169, 
[2024-07-29 16:26:41.783394] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5878] 1722284801783279, 13.2677, 0.46349, -0.13428, -0.956635, -0.999851, 0.000890288, -0.0170343, 0.00253852, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.785891] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5880] 1722284801785764, 13.2702, 0.461594, -0.132678, -0.957248, -0.999854, 0.000799202, -0.0168457, 0.00269435, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.788632] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5881] 1722284801788515, 13.2729, 0.461594, -0.132678, -0.957248, -0.999854, 0.000799202, -0.0168457, 0.00269435, -0.189621, 0.160206, -0.0612386, 0, 0.0377405, 0, 
[2024-07-29 16:26:41.791095] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5882] 1722284801790980, 13.2754, 0.461594, -0.132678, -0.957248, -0.999854, 0.000799202, -0.0168457, 0.00269435, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.793894] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5883] 1722284801793776, 13.2782, 0.461594, -0.132678, -0.957248, -0.999854, 0.000799202, -0.0168457, 0.00269435, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.796421] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5885] 1722284801796305, 13.2807, 0.459746, -0.131063, -0.957799, -0.999856, 0.000539459, -0.0167249, 0.00266842, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.799630] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5886] 1722284801799515, 13.2839, 0.459746, -0.131063, -0.957799, -0.999856, 0.000539459, -0.0167249, 0.00266842, -0.184827, 0.161494, -0.0551074, 0.0518084, 0, 0, 
[2024-07-29 16:26:41.802068] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5887] 1722284801801955, 13.2864, 0.459746, -0.131063, -0.957799, -0.999856, 0.000539459, -0.0167249, 0.00266842, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.807311] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5889] 1722284801807180, 13.2916, 0.459746, -0.131063, -0.957799, -0.999856, 0.000539459, -0.0167249, 0.00266842, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.807909] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5890] 1722284801807813, 13.2922, 0.457754, -0.129571, -0.958252, -0.99986, 0.000516261, -0.0164785, 0.00302604, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.809941] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5891] 1722284801809820, 13.2942, 0.457754, -0.129571, -0.958252, -0.99986, 0.000516261, -0.0164785, 0.00302604, -0.199143, 0.149193, -0.045298, 0, 0.0492729, 0.0716501, 
[2024-07-29 16:26:41.812483] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5892] 1722284801812362, 13.2968, 0.457754, -0.129571, -0.958252, -0.99986, 0.000516261, -0.0164785, 0.00302604, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.816295] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5894] 1722284801816180, 13.3006, 0.457754, -0.129571, -0.958252, -0.99986, 0.000516261, -0.0164785, 0.00302604, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.818725] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5895] 1722284801818611, 13.303, 0.455804, -0.128077, -0.958654, -0.999868, 0.000238516, -0.0158456, 0.00351244, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.822713] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5896] 1722284801822588, 13.307, 0.455804, -0.128077, -0.958654, -0.999868, 0.000238516, -0.0158456, 0.00351244, -0.19501, 0.149472, -0.0402194, 0.0567198, 0.126742, 0.0982448, 
[2024-07-29 16:26:41.824212] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5897] 1722284801824097, 13.3085, 0.455804, -0.128077, -0.958654, -0.999868, 0.000238516, -0.0158456, 0.00351244, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.826799] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5899] 1722284801826650, 13.3111, 0.453815, -0.12653, -0.959042, -0.999875, -2.86626e-05, -0.0154012, 0.00353585, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.831612] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5900] 1722284801831495, 13.3159, 0.453815, -0.12653, -0.959042, -0.999875, -2.86626e-05, -0.0154012, 0.00353585, -0.198892, 0.154685, -0.0387702, -628.265, 0.0890816, 0, 
[2024-07-29 16:26:41.834254] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5901] 1722284801834123, 13.3185, 0.453815, -0.12653, -0.959042, -0.999875, -2.86626e-05, -0.0154012, 0.00353585, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.837200] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5903] 1722284801837082, 13.3215, 0.451771, -0.124967, -0.959412, -0.99988, -0.000276973, -0.015188, 0.00310394, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.839597] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5904] 1722284801839481, 13.3239, 0.451771, -0.124967, -0.959412, -0.99988, -0.000276973, -0.015188, 0.00310394, -0.204415, 0.156307, -0.0370252, 0.0482082, 0.042801, -0.0856661, 
[2024-07-29 16:26:41.842056] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5905] 1722284801841945, 13.3264, 0.451771, -0.124967, -0.959412, -0.99988, -0.000276973, -0.015188, 0.00310394, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.846839] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5907] 1722284801846673, 13.3311, 0.451771, -0.124967, -0.959412, -0.99988, -0.000276973, -0.015188, 0.00310394, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.849239] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5908] 1722284801849124, 13.3336, 0.449694, -0.123436, -0.959731, -0.999886, -0.000424348, -0.0148609, 0.00280974, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.851943] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5909] 1722284801851830, 13.3363, 0.449694, -0.123436, -0.959731, -0.999886, -0.000424348, -0.0148609, 0.00280974, -0.20772, 0.153086, -0.0319119, 0, 0.0654815, -0.0584494, 
[2024-07-29 16:26:41.854714] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5911] 1722284801854652, 13.3391, 0.449694, -0.123436, -0.959731, -0.999886, -0.000424348, -0.0148609, 0.00280974, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.857398] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5912] 1722284801857281, 13.3417, 0.447614, -0.122034, -0.95996, -0.999894, -0.000715912, -0.0143164, 0.00270585, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.859928] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5913] 1722284801859815, 13.3442, 0.447614, -0.122034, -0.95996, -0.999894, -0.000715912, -0.0143164, 0.00270585, -0.207963, 0.140158, -0.0229167, 0.0577211, 0.109055, 0, 
[2024-07-29 16:26:41.863273] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5914] 1722284801863149, 13.3476, 0.447614, -0.122034, -0.95996, -0.999894, -0.000715912, -0.0143164, 0.00270585, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.865800] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5916] 1722284801865682, 13.3501, 0.447614, -0.122034, -0.95996, -0.999894, -0.000715912, -0.0143164, 0.00270585, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.868359] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5917] 1722284801868243, 13.3527, 0.445519, -0.120708, -0.960091, -0.999901, -0.00106438, -0.0136779, 0.00305588, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.871115] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5918] 1722284801870997, 13.3554, 0.445519, -0.120708, -0.960091, -0.999901, -0.00106438, -0.0136779, 0.00305588, -0.209499, 0.132641, -0.0130375, 0.0703096, 0.127992, 0.0708722, 
[2024-07-29 16:26:41.873871] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5919] 1722284801873753, 13.3582, 0.445519, -0.120708, -0.960091, -0.999901, -0.00106438, -0.0136779, 0.00305588, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.876257] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5921] 1722284801876138, 13.3606, 0.443372, -0.119446, -0.960165, -0.999911, -0.00137483, -0.012837, 0.00327529, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.880006] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5922] 1722284801879890, 13.3643, 0.443372, -0.119446, -0.960165, -0.999911, -0.00137483, -0.012837, 0.00327529, -0.214731, 0.126193, -0.00745672, 0.0621557, 0.16845, 0.04449, 
[2024-07-29 16:26:41.882433] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5923] 1722284801882321, 13.3667, 0.443372, -0.119446, -0.960165, -0.999911, -0.00137483, -0.012837, 0.00327529, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.885119] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5924] 1722284801885028, 13.3695, 0.443372, -0.119446, -0.960165, -0.999911, -0.00137483, -0.012837, 0.00327529, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.888754] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5926] 1722284801888636, 13.3731, 0.441257, -0.118171, -0.960185, -0.999919, -0.00159606, -0.0121804, 0.00324406, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.890521] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5927] 1722284801890406, 13.3748, 0.441257, -0.118171, -0.960185, -0.999919, -0.00159606, -0.0121804, 0.00324406, -0.211517, 0.127497, 0, 0.0437498, 0.131463, 0, 
[2024-07-29 16:26:41.894750] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5928] 1722284801894662, 13.3791, 0.441257, -0.118171, -0.960185, -0.999919, -0.00159606, -0.0121804, 0.00324406, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.897318] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5930] 1722284801897194, 13.3816, 0.439077, -0.116815, -0.960286, -0.999926, -0.00195977, -0.0115974, 0.00308251, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.900099] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5931] 1722284801899950, 13.3844, 0.439077, -0.116815, -0.960286, -0.999926, -0.00195977, -0.0115974, 0.00308251, -0.217973, 0.135625, -0.0101073, 0.0719786, 0.116773, 0, 
[2024-07-29 16:26:41.902553] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5932] 1722284801902436, 13.3869, 0.439077, -0.116815, -0.960286, -0.999926, -0.00195977, -0.0115974, 0.00308251, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.905413] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5934] 1722284801905299, 13.3897, 0.439077, -0.116815, -0.960286, -0.999926, -0.00195977, -0.0115974, 0.00308251, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.907877] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5935] 1722284801907762, 13.3922, 0.436856, -0.11556, -0.960228, -0.999933, -0.00227365, -0.0109744, 0.00298906, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.911361] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5936] 1722284801911239, 13.3957, 0.436856, -0.11556, -0.960228, -0.999933, -0.00227365, -0.0109744, 0.00298906, -0.22212, 0.125491, 0.00572308, 0.0622034, 0.124751, 0, 
[2024-07-29 16:26:41.914044] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5937] 1722284801913929, 13.3984, 0.436856, -0.11556, -0.960228, -0.999933, -0.00227365, -0.0109744, 0.00298906, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.916509] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5939] 1722284801916394, 13.4008, 0.434607, -0.114242, -0.960235, -0.999938, -0.00251542, -0.0105527, 0.00253122, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.919225] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5940] 1722284801919110, 13.4035, 0.434607, -0.114242, -0.960235, -0.999938, -0.00251542, -0.0105527, 0.00253122, -0.224832, 0.131814, 0, 0.0471354, 0.0842646, -0.0912732, 
[2024-07-29 16:26:41.921686] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5941] 1722284801921574, 13.406, 0.434607, -0.114242, -0.960235, -0.999938, -0.00251542, -0.0105527, 0.00253122, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.924995] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5943] 1722284801924920, 13.4093, 0.434607, -0.114242, -0.960235, -0.999938, -0.00251542, -0.0105527, 0.00253122, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.928862] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5944] 1722284801928745, 13.4132, 0.432435, -0.112997, -0.960217, -0.999945, -0.00278881, -0.00989992, 0.00215262, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.931373] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5945] 1722284801931258, 13.4157, 0.432435, -0.112997, -0.960217, -0.999945, -0.00278881, -0.00989992, 0.00215262, -0.217252, 0.124501, 0, 0.0535965, 0.130492, -0.0755296, 
[2024-07-29 16:26:41.933954] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5946] 1722284801933834, 13.4183, 0.432435, -0.112997, -0.960217, -0.999945, -0.00278881, -0.00989992, 0.00215262, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.936722] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5948] 1722284801936604, 13.421, 0.430159, -0.111805, -0.960079, -0.99995, -0.00308155, -0.00926004, 0.00215818, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.939194] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5949] 1722284801939080, 13.4235, 0.430159, -0.111805, -0.960079, -0.99995, -0.00308155, -0.00926004, 0.00215818, -0.227576, 0.119119, 0.0138208, 0.0582695, 0.128111, 0, 
[2024-07-29 16:26:41.942838] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5950] 1722284801942721, 13.4271, 0.430159, -0.111805, -0.960079, -0.99995, -0.00308155, -0.00926004, 0.00215818, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.945590] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5952] 1722284801945522, 13.4299, 0.430159, -0.111805, -0.960079, -0.99995, -0.00308155, -0.00926004, 0.00215818, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.948021] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5953] 1722284801947905, 13.4323, 0.427884, -0.110707, -0.959952, -0.999956, -0.00368713, -0.00827526, 0.00240332, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.950690] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5954] 1722284801950575, 13.435, 0.427884, -0.110707, -0.959952, -0.999956, -0.00368713, -0.00827526, 0.00240332, -0.227543, 0.109864, 0.0126343, 0.121093, 0.197409, 0.0494163, 
[2024-07-29 16:26:41.953261] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5955] 1722284801953147, 13.4376, 0.427884, -0.110707, -0.959952, -0.999956, -0.00368713, -0.00827526, 0.00240332, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.955877] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5957] 1722284801955755, 13.4402, 0.427884, -0.110707, -0.959952, -0.999956, -0.00368713, -0.00827526, 0.00240332, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.958840] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5958] 1722284801958724, 13.4431, 0.425605, -0.109563, -0.959746, -0.999961, -0.00416254, -0.00734832, 0.00238251, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.961712] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5959] 1722284801961596, 13.446, 0.425605, -0.109563, -0.959746, -0.999961, -0.00416254, -0.00734832, 0.00238251, -0.227849, 0.114357, 0.020598, 0.0946045, 0.185607, 0, 
[2024-07-29 16:26:41.964343] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5960] 1722284801964256, 13.4487, 0.425605, -0.109563, -0.959746, -0.999961, -0.00416254, -0.00734832, 0.00238251, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.966892] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5962] 1722284801966773, 13.4512, 0.423288, -0.10842, -0.959621, -0.999966, -0.00459578, -0.00651051, 0.00204831, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.969753] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5963] 1722284801969638, 13.4541, 0.423288, -0.10842, -0.959621, -0.999966, -0.00459578, -0.00651051, 0.00204831, -0.231693, 0.114304, 0.0124937, 0.0858068, 0.167464, -0.0669875, 
[2024-07-29 16:26:41.972838] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5964] 1722284801972717, 13.4571, 0.423288, -0.10842, -0.959621, -0.999966, -0.00459578, -0.00651051, 0.00204831, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.976584] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5966] 1722284801976464, 13.4609, 0.420912, -0.107227, -0.959411, -0.999968, -0.00496108, -0.00599651, 0.00180191, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.979198] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5967] 1722284801979084, 13.4635, 0.420912, -0.107227, -0.959411, -0.999968, -0.00496108, -0.00599651, 0.00180191, -0.237651, 0.119329, 0.0210736, 0.0725508, 0.102707, -0.0493211, 
[2024-07-29 16:26:41.981716] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5968] 1722284801981603, 13.466, 0.420912, -0.107227, -0.959411, -0.999968, -0.00496108, -0.00599651, 0.00180191, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:41.984502] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [5969] 1722284801984416, 13.4688, 0.420912, -0.107227, -0.959411, -0.999968, -0.00496108, -0.00599651, 0.00180191, 0, 0, 0, 0, 0, 0, 
