[2024-06-13 11:56:33.188281] [0x0000007f887dd010] [MocapTag] [0x00000af8] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-06-13 11:56:59.858897] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12105] 1718294219858780, 26.7208, 0.134361, -0.138338, -1.24823, -0.934045, -0.00194869, -0.00710759, 0.35708, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.862518] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12106] 1718294219862419, 26.7244, 0.134361, -0.138338, -1.24823, -0.934045, -0.00194869, -0.00710759, 0.35708, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.865055] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12108] 1718294219864934, 26.7269, 0.133786, -0.13854, -1.24603, -0.934099, -0.00221031, -0.00715876, 0.356936, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.867742] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12109] 1718294219867633, 26.7296, 0.133786, -0.13854, -1.24603, -0.934099, -0.00221031, -0.00715876, 0.356936, -0.0575225, -0.0202142, 0.219976, 0.0523567, 0, 0, 
[2024-06-13 11:56:59.870081] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12110] 1718294219869977, 26.732, 0.133786, -0.13854, -1.24603, -0.934099, -0.00221031, -0.00715876, 0.356936, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.872890] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12111] 1718294219872777, 26.7348, 0.133786, -0.13854, -1.24603, -0.934099, -0.00221031, -0.00715876, 0.356936, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.875480] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12113] 1718294219875361, 26.7374, 0.133263, -0.138743, -1.24381, -0.934111, -0.00248085, -0.00704597, 0.356906, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.880232] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12114] 1718294219880122, 26.7421, 0.133263, -0.138743, -1.24381, -0.934111, -0.00248085, -0.00704597, 0.356906, -0.0522884, -0.0202632, 0.221349, 0.0424623, 0.0403563, 0, 
[2024-06-13 11:56:59.882478] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12115] 1718294219882385, 26.7444, 0.133263, -0.138743, -1.24381, -0.934111, -0.00248085, -0.00704597, 0.356906, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.883812] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12116] 1718294219883693, 26.7457, 0.132717, -0.138959, -1.24156, -0.934136, -0.00272425, -0.00704228, 0.356839, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.886417] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12118] 1718294219886293, 26.7483, 0.132717, -0.138959, -1.24156, -0.934136, -0.00272425, -0.00704228, 0.356839, -0.0545989, -0.0215924, 0.225576, 0.0451326, 0, 0, 
[2024-06-13 11:56:59.889386] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12119] 1718294219889267, 26.7513, 0.132717, -0.138959, -1.24156, -0.934136, -0.00272425, -0.00704228, 0.356839, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.891650] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12120] 1718294219891526, 26.7535, 0.132717, -0.138959, -1.24156, -0.934136, -0.00272425, -0.00704228, 0.356839, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.894387] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12121] 1718294219894295, 26.7563, 0.132163, -0.139199, -1.23925, -0.934186, -0.00295384, -0.00711967, 0.356704, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.898444] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12123] 1718294219898323, 26.7603, 0.132163, -0.139199, -1.23925, -0.934186, -0.00295384, -0.00711967, 0.356704, -0.0553998, -0.0240435, 0.230727, 0.0482559, 0, 0, 
[2024-06-13 11:56:59.899607] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12124] 1718294219899480, 26.7615, 0.132163, -0.139199, -1.23925, -0.934186, -0.00295384, -0.00711967, 0.356704, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.902384] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12125] 1718294219902278, 26.7643, 0.132163, -0.139199, -1.23925, -0.934186, -0.00295384, -0.00711967, 0.356704, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.905102] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12127] 1718294219904839, 26.7668, 0.131741, -0.139395, -1.23698, -0.934201, -0.00312717, -0.00704017, 0.356665, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.908957] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12128] 1718294219908836, 26.7708, 0.131741, -0.139395, -1.23698, -0.934201, -0.00312717, -0.00704017, 0.356665, -0.0422312, -0.0195484, 0.2275, 0, 0, 0, 
[2024-06-13 11:56:59.910155] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12129] 1718294219910043, 26.772, 0.131741, -0.139395, -1.23698, -0.934201, -0.00312717, -0.00704017, 0.356665, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.912932] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12130] 1718294219912813, 26.7748, 0.131741, -0.139395, -1.23698, -0.934201, -0.00312717, -0.00704017, 0.356665, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.916139] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12132] 1718294219916022, 26.778, 0.131259, -0.139581, -1.23465, -0.934272, -0.00324431, -0.00711808, 0.356475, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.918955] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12133] 1718294219918834, 26.7808, 0.131259, -0.139581, -1.23465, -0.934272, -0.00324431, -0.00711808, 0.356475, -0.0481911, -0.0186185, 0.232722, 0, 0, -0.0405014, 
[2024-06-13 11:56:59.920719] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12134] 1718294219920604, 26.7826, 0.131259, -0.139581, -1.23465, -0.934272, -0.00324431, -0.00711808, 0.356475, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.923888] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12135] 1718294219923766, 26.7858, 0.131259, -0.139581, -1.23465, -0.934272, -0.00324431, -0.00711808, 0.356475, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.927748] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12137] 1718294219927635, 26.7896, 0.130744, -0.139796, -1.23226, -0.934326, -0.00343742, -0.00707017, 0.356332, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.930128] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12138] 1718294219930013, 26.792, 0.130744, -0.139796, -1.23226, -0.934326, -0.00343742, -0.00707017, 0.356332, -0.0514952, -0.0214833, 0.238757, 0, 0, 0, 
[2024-06-13 11:56:59.931582] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12139] 1718294219931466, 26.7935, 0.130744, -0.139796, -1.23226, -0.934326, -0.00343742, -0.00707017, 0.356332, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.934208] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12141] 1718294219934100, 26.7961, 0.130306, -0.140009, -1.22988, -0.934353, -0.00354839, -0.00691646, 0.356265, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.937044] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12142] 1718294219936931, 26.7989, 0.130306, -0.140009, -1.22988, -0.934353, -0.00354839, -0.00691646, 0.356265, -0.0437888, -0.0213466, 0.23813, 0, 0.0365505, 0, 
[2024-06-13 11:56:59.939847] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12143] 1718294219939734, 26.8017, 0.130306, -0.140009, -1.22988, -0.934353, -0.00354839, -0.00691646, 0.356265, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.942244] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12144] 1718294219942123, 26.8041, 0.130306, -0.140009, -1.22988, -0.934353, -0.00354839, -0.00691646, 0.356265, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.944853] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12146] 1718294219944735, 26.8067, 0.129812, -0.140261, -1.22744, -0.934309, -0.00354987, -0.00696169, 0.356378, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.948179] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12147] 1718294219948064, 26.8101, 0.129812, -0.140261, -1.22744, -0.934309, -0.00354987, -0.00696169, 0.356378, -0.0493888, -0.0251775, 0.243843, 0, 0, 0, 
[2024-06-13 11:56:59.949942] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12148] 1718294219949830, 26.8118, 0.129812, -0.140261, -1.22744, -0.934309, -0.00354987, -0.00696169, 0.356378, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.953684] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12150] 1718294219953623, 26.8156, 0.129812, -0.140261, -1.22744, -0.934309, -0.00354987, -0.00696169, 0.356378, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.955098] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12151] 1718294219954985, 26.817, 0.129312, -0.140509, -1.22495, -0.934266, -0.00364338, -0.00698794, 0.35649, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.959292] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12152] 1718294219958957, 26.8209, 0.129312, -0.140509, -1.22495, -0.934266, -0.00364338, -0.00698794, 0.35649, -0.0500269, -0.0248073, 0.249703, 0, 0, 0, 
[2024-06-13 11:56:59.961179] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12153] 1718294219961063, 26.8231, 0.129312, -0.140509, -1.22495, -0.934266, -0.00364338, -0.00698794, 0.35649, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.963503] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12154] 1718294219963389, 26.8254, 0.129312, -0.140509, -1.22495, -0.934266, -0.00364338, -0.00698794, 0.35649, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.965924] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12156] 1718294219965806, 26.8278, 0.128808, -0.140735, -1.22242, -0.93431, -0.00379427, -0.007066, 0.356371, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.968569] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12157] 1718294219968460, 26.8305, 0.128808, -0.140735, -1.22242, -0.93431, -0.00379427, -0.007066, 0.356371, -0.0504091, -0.0226537, 0.252294, 0, 0, 0, 
[2024-06-13 11:56:59.971210] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12158] 1718294219971098, 26.8331, 0.128808, -0.140735, -1.22242, -0.93431, -0.00379427, -0.007066, 0.356371, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.974775] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12160] 1718294219974580, 26.8366, 0.128263, -0.140987, -1.21981, -0.934406, -0.00384587, -0.00713287, 0.356119, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.977522] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12161] 1718294219977401, 26.8394, 0.128263, -0.140987, -1.21981, -0.934406, -0.00384587, -0.00713287, 0.356119, -0.054516, -0.0251467, 0.261363, 0, 0, -0.0538945, 
[2024-06-13 11:56:59.979934] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12162] 1718294219979823, 26.8418, 0.128263, -0.140987, -1.21981, -0.934406, -0.00384587, -0.00713287, 0.356119, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.982599] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12163] 1718294219982487, 26.8445, 0.128263, -0.140987, -1.21981, -0.934406, -0.00384587, -0.00713287, 0.356119, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.985185] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12165] 1718294219985061, 26.8471, 0.127841, -0.141183, -1.21721, -0.93451, -0.00390893, -0.00700485, 0.355847, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.989983] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12166] 1718294219989864, 26.8519, 0.127841, -0.141183, -1.21721, -0.93451, -0.00390893, -0.00700485, 0.355847, -0.0421641, -0.0196208, 0.259993, 0, 0, -0.0583887, 
[2024-06-13 11:56:59.992999] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12167] 1718294219992885, 26.8549, 0.127841, -0.141183, -1.21721, -0.93451, -0.00390893, -0.00700485, 0.355847, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.995673] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12169] 1718294219995552, 26.8575, 0.127376, -0.141375, -1.21457, -0.934588, -0.00395718, -0.00705289, 0.355639, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:59.998390] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12170] 1718294219998276, 26.8603, 0.127376, -0.141375, -1.21457, -0.934588, -0.00395718, -0.00705289, 0.355639, -0.0465508, -0.0191981, 0.264176, 0, 0, -0.044328, 
[2024-06-13 11:57:00.000978] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12171] 1718294220000866, 26.8629, 0.127376, -0.141375, -1.21457, -0.934588, -0.00395718, -0.00705289, 0.355639, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.005569] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12173] 1718294220005437, 26.8674, 0.127376, -0.141375, -1.21457, -0.934588, -0.00395718, -0.00705289, 0.355639, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.008153] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12174] 1718294220008040, 26.87, 0.126946, -0.141586, -1.21188, -0.934572, -0.00413274, -0.00701009, 0.355682, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.011143] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12175] 1718294220011029, 26.873, 0.126946, -0.141586, -1.21188, -0.934572, -0.00413274, -0.00701009, 0.355682, -0.043003, -0.0210556, 0.269174, 0, 0, 0, 
[2024-06-13 11:57:00.014671] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12177] 1718294220014487, 26.8765, 0.126946, -0.141586, -1.21188, -0.934572, -0.00413274, -0.00701009, 0.355682, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.015980] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12178] 1718294220015852, 26.8778, 0.126483, -0.141817, -1.20911, -0.934531, -0.00425712, -0.00708601, 0.355787, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.018988] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12179] 1718294220018874, 26.8809, 0.126483, -0.141817, -1.20911, -0.934531, -0.00425712, -0.00708601, 0.355787, -0.0462231, -0.0231148, 0.276272, 0, 0, 0, 
[2024-06-13 11:57:00.022915] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12180] 1718294220022795, 26.8848, 0.126483, -0.141817, -1.20911, -0.934531, -0.00425712, -0.00708601, 0.355787, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.025652] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12182] 1718294220025533, 26.8875, 0.126043, -0.14201, -1.20631, -0.93453, -0.00436184, -0.00729469, 0.355783, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.028350] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12183] 1718294220028232, 26.8902, 0.126043, -0.14201, -1.20631, -0.93453, -0.00436184, -0.00729469, 0.355783, -0.0440371, -0.0192679, 0.280024, 0, 0, 0, 
[2024-06-13 11:57:00.030805] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12184] 1718294220030692, 26.8927, 0.126043, -0.14201, -1.20631, -0.93453, -0.00436184, -0.00729469, 0.355783, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.033613] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12185] 1718294220033491, 26.8955, 0.126043, -0.14201, -1.20631, -0.93453, -0.00436184, -0.00729469, 0.355783, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.036744] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12187] 1718294220036622, 26.8986, 0.125634, -0.142171, -1.20347, -0.934614, -0.00452937, -0.00748408, 0.355555, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.039458] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12188] 1718294220039346, 26.9013, 0.125634, -0.142171, -1.20347, -0.934614, -0.00452937, -0.00748408, 0.355555, -0.0408847, -0.0161108, 0.283746, 0.0445127, 0, -0.0481546, 
[2024-06-13 11:57:00.042235] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12189] 1718294220042111, 26.9041, 0.125634, -0.142171, -1.20347, -0.934614, -0.00452937, -0.00748408, 0.355555, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.044854] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12191] 1718294220044733, 26.9067, 0.125193, -0.142347, -1.20059, -0.934715, -0.00460831, -0.007595, 0.355286, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.047366] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12192] 1718294220047250, 26.9092, 0.125193, -0.142347, -1.20059, -0.934715, -0.00460831, -0.007595, 0.355286, -0.0441495, -0.0176449, 0.288857, 0, 0, -0.057292, 
[2024-06-13 11:57:00.051840] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12193] 1718294220051726, 26.9137, 0.125193, -0.142347, -1.20059, -0.934715, -0.00460831, -0.007595, 0.355286, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.055505] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12195] 1718294220055388, 26.9174, 0.124775, -0.142532, -1.19765, -0.934742, -0.00462196, -0.00764169, 0.355216, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.056970] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12196] 1718294220056856, 26.9188, 0.124775, -0.142532, -1.19765, -0.934742, -0.00462196, -0.00764169, 0.355216, -0.0417707, -0.0184923, 0.294068, 0, 0, 0, 
[2024-06-13 11:57:00.059593] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12197] 1718294220059480, 26.9215, 0.124775, -0.142532, -1.19765, -0.934742, -0.00462196, -0.00764169, 0.355216, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.062173] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12198] 1718294220062051, 26.924, 0.124775, -0.142532, -1.19765, -0.934742, -0.00462196, -0.00764169, 0.355216, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.064817] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12200] 1718294220064700, 26.9267, 0.124355, -0.142706, -1.19468, -0.934756, -0.00465134, -0.00770818, 0.355176, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.068269] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12201] 1718294220068148, 26.9301, 0.124355, -0.142706, -1.19468, -0.934756, -0.00465134, -0.00770818, 0.355176, -0.0420541, -0.0174286, 0.296785, 0, 0, 0, 
[2024-06-13 11:57:00.070855] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12202] 1718294220070742, 26.9327, 0.124355, -0.142706, -1.19468, -0.934756, -0.00465134, -0.00770818, 0.355176, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.073569] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12204] 1718294220073480, 26.9355, 0.124355, -0.142706, -1.19468, -0.934756, -0.00465134, -0.00770818, 0.355176, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.075849] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12205] 1718294220075732, 26.9377, 0.123939, -0.142879, -1.1917, -0.934753, -0.00471631, -0.00776805, 0.355181, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.078586] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12206] 1718294220078471, 26.9405, 0.123939, -0.142879, -1.1917, -0.934753, -0.00471631, -0.00776805, 0.355181, -0.0415147, -0.0172562, 0.298106, 0, 0, 0, 
[2024-06-13 11:57:00.083219] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12207] 1718294220083109, 26.9451, 0.123939, -0.142879, -1.1917, -0.934753, -0.00471631, -0.00776805, 0.355181, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.085480] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12209] 1718294220085360, 26.9474, 0.123524, -0.143044, -1.18863, -0.934752, -0.00476993, -0.00784939, 0.355181, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.088269] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12210] 1718294220088151, 26.9501, 0.123524, -0.143044, -1.18863, -0.934752, -0.00476993, -0.00784939, 0.355181, -0.0414917, -0.0165292, 0.307037, 0, 0, 0, 
[2024-06-13 11:57:00.090721] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12211] 1718294220090607, 26.9526, 0.123524, -0.143044, -1.18863, -0.934752, -0.00476993, -0.00784939, 0.355181, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.093349] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12212] 1718294220093233, 26.9552, 0.123524, -0.143044, -1.18863, -0.934752, -0.00476993, -0.00784939, 0.355181, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.095895] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12214] 1718294220095776, 26.9578, 0.123089, -0.143253, -1.18549, -0.934768, -0.00475989, -0.00789924, 0.355139, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.099910] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12215] 1718294220099791, 26.9618, 0.123089, -0.143253, -1.18549, -0.934768, -0.00475989, -0.00789924, 0.355139, -0.0435663, -0.0208717, 0.313587, 0, 0, 0, 
[2024-06-13 11:57:00.102508] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12216] 1718294220102398, 26.9644, 0.123089, -0.143253, -1.18549, -0.934768, -0.00475989, -0.00789924, 0.355139, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.105180] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12218] 1718294220105055, 26.967, 0.12264, -0.14346, -1.18233, -0.934825, -0.00470509, -0.00799108, 0.354987, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.107743] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12219] 1718294220107625, 26.9696, 0.12264, -0.14346, -1.18233, -0.934825, -0.00470509, -0.00799108, 0.354987, -0.0448926, -0.0207406, 0.316009, 0, 0, 0, 
[2024-06-13 11:57:00.110475] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12220] 1718294220110364, 26.9724, 0.12264, -0.14346, -1.18233, -0.934825, -0.00470509, -0.00799108, 0.354987, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:57:00.112706] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [12221] 1718294220112599, 26.9746, 0.12264, -0.14346, -1.18233, -0.934825, -0.00470509, -0.00799108, 0.354987, 0, 0, 0, 0, 0, 0, 
