[2024-07-20 02:03:15.777755] [0x0000007f959c57c0] [MocapTag] [0x00002b2d] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-20 02:03:34.023934] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8228] 1721455414023815, 18.2938, -2.69213, -0.551219, -1.25842, -0.828034, -0.0559607, 0.106134, -0.547689, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:34.026812] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8230] 1721455414026684, 18.2967, -2.69213, -0.551219, -1.25842, -0.828034, -0.0559607, 0.106134, -0.547689, -0.0391428, 0.540515, -0.0832956, 1.34697, 0.861664, 2.2458, 
[2024-07-20 02:03:34.029152] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8231] 1721455414029035, 18.299, -2.69213, -0.551219, -1.25842, -0.828034, -0.0559607, 0.106134, -0.547689, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:34.033466] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8232] 1721455414033337, 18.3033, -2.69213, -0.551219, -1.25842, -0.828034, -0.0559607, 0.106134, -0.547689, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:34.036220] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8234] 1721455414036160, 18.3062, -2.69243, -0.545693, -1.25937, -0.833341, -0.0596809, 0.113036, -0.537777, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:34.040304] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8235] 1721455414040158, 18.3102, -2.69243, -0.545693, -1.25937, -0.833341, -0.0596809, 0.113036, -0.537777, -0.0301397, 0.552688, -0.0952553, 1.27594, 0.980837, 2.07233, 
[2024-07-20 02:03:34.042465] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8236] 1721455414042353, 18.3124, -2.69243, -0.545693, -1.25937, -0.833341, -0.0596809, 0.113036, -0.537777, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:34.044024] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8237] 1721455414043907, 18.3139, -2.69274, -0.540055, -1.26052, -0.838218, -0.0629049, 0.119829, -0.528275, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:34.048826] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8239] 1721455414048708, 18.3187, -2.69274, -0.540055, -1.26052, -0.838218, -0.0629049, 0.119829, -0.528275, -0.0302155, 0.563767, -0.114762, 1.17264, 1.03045, 1.9485, 
[2024-07-20 02:03:34.050224] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8240] 1721455414050115, 18.3201, -2.69274, -0.540055, -1.26052, -0.838218, -0.0629049, 0.119829, -0.528275, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:34.053901] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8241] 1721455414053781, 18.3238, -2.69274, -0.540055, -1.26052, -0.838218, -0.0629049, 0.119829, -0.528275, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:34.056644] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8243] 1721455414056527, 18.3265, -2.69292, -0.534288, -1.2618, -0.842562, -0.0648871, 0.126541, -0.519487, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:34.060689] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8244] 1721455414060571, 18.3306, -2.69292, -0.534288, -1.2618, -0.842562, -0.0648871, 0.126541, -0.519487, -0.0182161, 0.576698, -0.128786, 0.950623, 1.15121, 1.76204, 
[2024-07-20 02:03:34.061285] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8245] 1721455414061189, 18.3312, -2.69292, -0.534288, -1.2618, -0.842562, -0.0648871, 0.126541, -0.519487, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:34.063508] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8246] 1721455414063388, 18.3334, -2.69292, -0.534288, -1.2618, -0.842562, -0.0648871, 0.126541, -0.519487, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:34.066138] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8248] 1721455414066024, 18.336, -2.69302, -0.52835, -1.26337, -0.846582, -0.065676, 0.132786, -0.511227, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:34.071694] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8249] 1721455414071547, 18.3416, -2.69302, -0.52835, -1.26337, -0.846582, -0.065676, 0.132786, -0.511227, -0.0105827, 0.593812, -0.156789, 0.689173, 1.19951, 1.64396, 
[2024-07-20 02:03:34.072319] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8250] 1721455414072216, 18.3422, -2.69302, -0.52835, -1.26337, -0.846582, -0.065676, 0.132786, -0.511227, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:34.074158] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8251] 1721455414074039, 18.344, -2.69296, -0.522206, -1.26519, -0.850447, -0.0653576, 0.138543, -0.503263, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:34.077909] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8253] 1721455414077786, 18.3478, -2.69296, -0.522206, -1.26519, -0.850447, -0.0653576, 0.138543, -0.503263, 0.0065651, 0.614404, -0.181396, 0.4354, 1.23525, 1.58828, 
[2024-07-20 02:03:34.079070] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8254] 1721455414078952, 18.349, -2.69296, -0.522206, -1.26519, -0.850447, -0.0653576, 0.138543, -0.503263, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:34.082219] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8255] 1721455414082107, 18.3521, -2.69296, -0.522206, -1.26519, -0.850447, -0.0653576, 0.138543, -0.503263, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:34.085151] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8256] 1721455414085026, 18.355, -2.69261, -0.515855, -1.26714, -0.854112, -0.0642024, 0.143951, -0.49563, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:34.087755] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8258] 1721455414087637, 18.3576, -2.69261, -0.515855, -1.26714, -0.854112, -0.0642024, 0.143951, -0.49563, 0.0349875, 0.635032, -0.195639, 0.243473, 1.25923, 1.52183, 
[2024-07-20 02:03:34.090330] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [8259] 1721455414090202, 18.3602, -2.69261, -0.515855, -1.26714, -0.854112, -0.0642024, 0.143951, -0.49563, 0, 0, 0, 0, 0, 0, 
