[2025-10-20 16:16:01.766932] [0x0000007fadcc47c0] [MocapTag] [0x00004b61] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 16:16:12.185350] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4931] 1760991372185240, 13.122, 0.795956, 0.318679, -1.16704, 0.661445, 0.686825, 0.217108, 0.208867, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.188115] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4932] 1760991372188001, 13.1248, 0.802228, 0.321265, -1.16757, 0.661706, 0.686642, 0.216314, 0.209465, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.190767] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4933] 1760991372190678, 13.1275, 0.802228, 0.321265, -1.16757, 0.661706, 0.686642, 0.216314, 0.209465, 0.627209, 0.258593, -0.0530415, -0.146246, 0, -0.253319, 
[2025-10-20 16:16:12.193569] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4935] 1760991372193456, 13.1303, 0.802228, 0.321265, -1.16757, 0.661706, 0.686642, 0.216314, 0.209465, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.197033] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4936] 1760991372196916, 13.1337, 0.802228, 0.321265, -1.16757, 0.661706, 0.686642, 0.216314, 0.209465, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.199557] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4937] 1760991372199441, 13.1362, 0.808501, 0.32388, -1.16814, 0.661963, 0.686473, 0.21551, 0.210036, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.202136] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4939] 1760991372202045, 13.1388, 0.808501, 0.32388, -1.16814, 0.661963, 0.686473, 0.21551, 0.210036, 0.627323, 0.261585, -0.0573511, -0.142574, 0, -0.249715, 
[2025-10-20 16:16:12.204727] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4940] 1760991372204615, 13.1414, 0.808501, 0.32388, -1.16814, 0.661963, 0.686473, 0.21551, 0.210036, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.207185] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4941] 1760991372207069, 13.1439, 0.814763, 0.326535, -1.16877, 0.662268, 0.686199, 0.21487, 0.210626, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.210006] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4942] 1760991372209920, 13.1467, 0.814763, 0.326535, -1.16877, 0.662268, 0.686199, 0.21487, 0.210626, 0.626206, 0.265436, -0.062891, -0.159371, 0, -0.232875, 
[2025-10-20 16:16:12.213277] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4944] 1760991372213162, 13.15, 0.814763, 0.326535, -1.16877, 0.662268, 0.686199, 0.21487, 0.210626, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.216114] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4945] 1760991372216002, 13.1528, 0.814763, 0.326535, -1.16877, 0.662268, 0.686199, 0.21487, 0.210626, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.218690] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4946] 1760991372218577, 13.1554, 0.821019, 0.329211, -1.1694, 0.662539, 0.686027, 0.214054, 0.211164, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.221333] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4948] 1760991372221213, 13.158, 0.821019, 0.329211, -1.1694, 0.662539, 0.686027, 0.214054, 0.211164, 0.625634, 0.267632, -0.0631234, -0.144327, 0.0365615, -0.247114, 
[2025-10-20 16:16:12.223892] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4949] 1760991372223780, 13.1606, 0.821019, 0.329211, -1.1694, 0.662539, 0.686027, 0.214054, 0.211164, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.226877] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4950] 1760991372226764, 13.1636, 0.821019, 0.329211, -1.1694, 0.662539, 0.686027, 0.214054, 0.211164, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.229937] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4951] 1760991372229853, 13.1667, 0.827243, 0.331886, -1.17012, 0.662865, 0.685774, 0.213276, 0.211751, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.232769] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4953] 1760991372232654, 13.1695, 0.827243, 0.331886, -1.17012, 0.662865, 0.685774, 0.213276, 0.211751, 0.622344, 0.267447, -0.0722644, -0.166726, 0, -0.255593, 
[2025-10-20 16:16:12.235337] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4954] 1760991372235228, 13.172, 0.827243, 0.331886, -1.17012, 0.662865, 0.685774, 0.213276, 0.211751, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.238199] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4955] 1760991372238087, 13.1749, 0.833459, 0.334604, -1.17085, 0.663249, 0.685471, 0.212477, 0.21233, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.240927] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4957] 1760991372240816, 13.1776, 0.833459, 0.334604, -1.17085, 0.663249, 0.685471, 0.212477, 0.21233, 0.621659, 0.271812, -0.0729295, -0.18518, 0, -0.26319, 
[2025-10-20 16:16:12.244452] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4958] 1760991372244335, 13.1811, 0.833459, 0.334604, -1.17085, 0.663249, 0.685471, 0.212477, 0.21233, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.247163] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4959] 1760991372247046, 13.1838, 0.833459, 0.334604, -1.17085, 0.663249, 0.685471, 0.212477, 0.21233, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.249684] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4960] 1760991372249568, 13.1864, 0.83971, 0.337388, -1.17163, 0.663662, 0.685113, 0.211719, 0.212951, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.252301] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4962] 1760991372252196, 13.189, 0.83971, 0.337388, -1.17163, 0.663662, 0.685113, 0.211719, 0.212951, 0.625103, 0.278392, -0.0774149, -0.198793, 0, -0.267411, 
[2025-10-20 16:16:12.255009] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4963] 1760991372254894, 13.1917, 0.83971, 0.337388, -1.17163, 0.663662, 0.685113, 0.211719, 0.212951, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.257436] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4964] 1760991372257318, 13.1941, 0.845963, 0.340213, -1.17245, 0.664111, 0.68472, 0.210897, 0.213631, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.261098] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4965] 1760991372261010, 13.1978, 0.845963, 0.340213, -1.17245, 0.664111, 0.68472, 0.210897, 0.213631, 0.625237, 0.282499, -0.0817971, -0.216579, 0, -0.291291, 
[2025-10-20 16:16:12.263516] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4967] 1760991372263403, 13.2002, 0.845963, 0.340213, -1.17245, 0.664111, 0.68472, 0.210897, 0.213631, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.266163] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4968] 1760991372266044, 13.2028, 0.845963, 0.340213, -1.17245, 0.664111, 0.68472, 0.210897, 0.213631, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.268681] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4969] 1760991372268566, 13.2054, 0.852212, 0.343011, -1.17333, 0.664659, 0.684271, 0.210009, 0.214238, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.272161] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4971] 1760991372272048, 13.2088, 0.852212, 0.343011, -1.17333, 0.664659, 0.684271, 0.210009, 0.214238, 0.624916, 0.279863, -0.0880767, -0.24209, 0.0377357, -0.298477, 
[2025-10-20 16:16:12.274147] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4972] 1760991372274034, 13.2108, 0.852212, 0.343011, -1.17333, 0.664659, 0.684271, 0.210009, 0.214238, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.277287] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4973] 1760991372277168, 13.214, 0.852212, 0.343011, -1.17333, 0.664659, 0.684271, 0.210009, 0.214238, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.279801] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4974] 1760991372279686, 13.2165, 0.858432, 0.345813, -1.17427, 0.665314, 0.683704, 0.209277, 0.21473, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.282624] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4976] 1760991372282505, 13.2193, 0.858432, 0.345813, -1.17427, 0.665314, 0.683704, 0.209277, 0.21473, 0.622057, 0.280202, -0.0945995, -0.264513, 0, -0.265028, 
[2025-10-20 16:16:12.285173] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4977] 1760991372285060, 13.2219, 0.858432, 0.345813, -1.17427, 0.665314, 0.683704, 0.209277, 0.21473, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.288045] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4978] 1760991372287928, 13.2247, 0.864691, 0.34868, -1.17524, 0.666031, 0.683029, 0.208502, 0.21541, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.290621] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4979] 1760991372290535, 13.2273, 0.864691, 0.34868, -1.17524, 0.666031, 0.683029, 0.208502, 0.21541, 0.62583, 0.286661, -0.0965984, -0.304389, 0, -0.311522, 
[2025-10-20 16:16:12.292935] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4981] 1760991372292822, 13.2296, 0.864691, 0.34868, -1.17524, 0.666031, 0.683029, 0.208502, 0.21541, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.295522] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4982] 1760991372295410, 13.2322, 0.864691, 0.34868, -1.17524, 0.666031, 0.683029, 0.208502, 0.21541, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.298163] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4983] 1760991372298050, 13.2349, 0.870976, 0.351562, -1.17623, 0.666781, 0.682382, 0.207642, 0.21597, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.300973] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4985] 1760991372300812, 13.2376, 0.870976, 0.351562, -1.17623, 0.666781, 0.682382, 0.207642, 0.21597, 0.628478, 0.288181, -0.0989625, -0.303304, 0.0425398, -0.306232, 
[2025-10-20 16:16:12.303420] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4986] 1760991372303306, 13.2401, 0.870976, 0.351562, -1.17623, 0.666781, 0.682382, 0.207642, 0.21597, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.306324] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4987] 1760991372306206, 13.243, 0.870976, 0.351562, -1.17623, 0.666781, 0.682382, 0.207642, 0.21597, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.308937] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4988] 1760991372308822, 13.2456, 0.877248, 0.354412, -1.17728, 0.667755, 0.681524, 0.206765, 0.216511, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.311783] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4990] 1760991372311663, 13.2485, 0.877248, 0.354412, -1.17728, 0.667755, 0.681524, 0.206765, 0.216511, 0.627212, 0.285012, -0.10499, -0.374711, 0.0487208, -0.328192, 
[2025-10-20 16:16:12.314154] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4991] 1760991372314042, 13.2508, 0.877248, 0.354412, -1.17728, 0.667755, 0.681524, 0.206765, 0.216511, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.316774] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4992] 1760991372316660, 13.2535, 0.877248, 0.354412, -1.17728, 0.667755, 0.681524, 0.206765, 0.216511, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.319426] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4993] 1760991372319309, 13.2561, 0.883548, 0.357287, -1.17837, 0.668784, 0.680596, 0.205834, 0.217138, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.321987] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4994] 1760991372321901, 13.2587, 0.883548, 0.357287, -1.17837, 0.668784, 0.680596, 0.205834, 0.217138, 0.630018, 0.287496, -0.109055, -0.401974, 0.0446379, -0.357347, 
[2025-10-20 16:16:12.324797] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4996] 1760991372324683, 13.2615, 0.883548, 0.357287, -1.17837, 0.668784, 0.680596, 0.205834, 0.217138, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.327424] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4997] 1760991372327312, 13.2641, 0.889879, 0.360201, -1.17946, 0.669772, 0.679719, 0.20495, 0.217674, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.330411] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [4998] 1760991372330323, 13.2671, 0.889879, 0.360201, -1.17946, 0.669772, 0.679719, 0.20495, 0.217674, 0.63315, 0.291383, -0.109341, -0.3793, 0.0523031, -0.329444, 
[2025-10-20 16:16:12.332907] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5000] 1760991372332793, 13.2696, 0.889879, 0.360201, -1.17946, 0.669772, 0.679719, 0.20495, 0.217674, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.335100] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5001] 1760991372334990, 13.2718, 0.889879, 0.360201, -1.17946, 0.669772, 0.679719, 0.20495, 0.217674, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.338850] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5002] 1760991372338735, 13.2755, 0.896219, 0.363083, -1.18064, 0.670882, 0.678718, 0.204062, 0.218215, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.341052] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5004] 1760991372340937, 13.2777, 0.896219, 0.363083, -1.18064, 0.670882, 0.678718, 0.204062, 0.218215, 0.633928, 0.288263, -0.117532, -0.419831, 0.0532746, -0.343261, 
[2025-10-20 16:16:12.343732] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5005] 1760991372343617, 13.2804, 0.896219, 0.363083, -1.18064, 0.670882, 0.678718, 0.204062, 0.218215, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.346382] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5006] 1760991372346263, 13.2831, 0.896219, 0.363083, -1.18064, 0.670882, 0.678718, 0.204062, 0.218215, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.348947] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5007] 1760991372348831, 13.2856, 0.902589, 0.36598, -1.18184, 0.672083, 0.677629, 0.203261, 0.218652, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.351679] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5009] 1760991372351552, 13.2884, 0.902589, 0.36598, -1.18184, 0.672083, 0.677629, 0.203261, 0.218652, 0.637015, 0.289663, -0.120423, -0.439012, 0.0573635, -0.320653, 
[2025-10-20 16:16:12.354016] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5010] 1760991372353903, 13.2907, 0.902589, 0.36598, -1.18184, 0.672083, 0.677629, 0.203261, 0.218652, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.357174] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5011] 1760991372357049, 13.2939, 0.902589, 0.36598, -1.18184, 0.672083, 0.677629, 0.203261, 0.218652, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.359711] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5012] 1760991372359599, 13.2964, 0.908998, 0.368887, -1.18304, 0.673319, 0.676536, 0.202337, 0.219089, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.362111] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5014] 1760991372361991, 13.2988, 0.908998, 0.368887, -1.18304, 0.673319, 0.676536, 0.202337, 0.219089, 0.640947, 0.290743, -0.119478, -0.451231, 0.0764489, -0.342254, 
[2025-10-20 16:16:12.364602] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5015] 1760991372364487, 13.3013, 0.908998, 0.368887, -1.18304, 0.673319, 0.676536, 0.202337, 0.219089, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.367699] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5016] 1760991372367578, 13.3044, 0.908998, 0.368887, -1.18304, 0.673319, 0.676536, 0.202337, 0.219089, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.369676] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5017] 1760991372369562, 13.3064, 0.915409, 0.371774, -1.18427, 0.674675, 0.675319, 0.201373, 0.219561, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.373301] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5019] 1760991372373173, 13.31, 0.915409, 0.371774, -1.18427, 0.674675, 0.675319, 0.201373, 0.219561, 0.641091, 0.288644, -0.123207, -0.494242, 0.0786543, -0.366483, 
[2025-10-20 16:16:12.375510] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5020] 1760991372375398, 13.3122, 0.915409, 0.371774, -1.18427, 0.674675, 0.675319, 0.201373, 0.219561, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.378201] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5021] 1760991372378088, 13.3149, 0.921836, 0.374655, -1.18553, 0.676086, 0.674026, 0.200577, 0.219922, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.380710] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5023] 1760991372380647, 13.3174, 0.921836, 0.374655, -1.18553, 0.676086, 0.674026, 0.200577, 0.219922, 0.642658, 0.28808, -0.125815, -0.501347, 0.0714839, -0.326875, 
[2025-10-20 16:16:12.383278] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5024] 1760991372383166, 13.32, 0.921836, 0.374655, -1.18553, 0.676086, 0.674026, 0.200577, 0.219922, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.386002] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5025] 1760991372385892, 13.3227, 0.921836, 0.374655, -1.18553, 0.676086, 0.674026, 0.200577, 0.219922, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.388715] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5026] 1760991372388601, 13.3254, 0.928332, 0.377578, -1.1868, 0.677459, 0.672763, 0.199731, 0.220334, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.391362] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5028] 1760991372391237, 13.328, 0.928332, 0.377578, -1.1868, 0.677459, 0.672763, 0.199731, 0.220334, 0.649588, 0.292327, -0.127033, -0.494707, 0.0725448, -0.339431, 
[2025-10-20 16:16:12.394087] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5029] 1760991372393960, 13.3308, 0.928332, 0.377578, -1.1868, 0.677459, 0.672763, 0.199731, 0.220334, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.397069] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5030] 1760991372396953, 13.3338, 0.928332, 0.377578, -1.1868, 0.677459, 0.672763, 0.199731, 0.220334, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.399692] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5031] 1760991372399579, 13.3364, 0.934848, 0.380521, -1.18807, 0.67886, 0.671453, 0.199013, 0.220666, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.401747] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5033] 1760991372401685, 13.3385, 0.934848, 0.380521, -1.18807, 0.67886, 0.671453, 0.199013, 0.220666, 0.651592, 0.294312, -0.127632, -0.496018, 0.0664294, -0.308592, 
[2025-10-20 16:16:12.404706] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5034] 1760991372404592, 13.3414, 0.934848, 0.380521, -1.18807, 0.67886, 0.671453, 0.199013, 0.220666, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.407198] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5035] 1760991372407082, 13.3439, 0.941396, 0.383437, -1.18936, 0.680251, 0.670175, 0.198253, 0.220954, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.410338] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5036] 1760991372410226, 13.347, 0.941396, 0.383437, -1.18936, 0.680251, 0.670175, 0.198253, 0.220954, 0.654805, 0.291596, -0.128645, -0.488186, 0.0799537, -0.305325, 
[2025-10-20 16:16:12.412414] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5038] 1760991372412297, 13.3491, 0.941396, 0.383437, -1.18936, 0.680251, 0.670175, 0.198253, 0.220954, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.415047] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5039] 1760991372414933, 13.3517, 0.941396, 0.383437, -1.18936, 0.680251, 0.670175, 0.198253, 0.220954, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.417770] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5040] 1760991372417653, 13.3545, 0.947945, 0.38632, -1.19064, 0.681609, 0.668959, 0.197555, 0.221078, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.421093] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5042] 1760991372420989, 13.3578, 0.947945, 0.38632, -1.19064, 0.681609, 0.668959, 0.197555, 0.221078, 0.654962, 0.288348, -0.128268, -0.460112, 0.094974, -0.262474, 
[2025-10-20 16:16:12.423535] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5043] 1760991372423420, 13.3602, 0.947945, 0.38632, -1.19064, 0.681609, 0.668959, 0.197555, 0.221078, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.426243] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5044] 1760991372426125, 13.3629, 0.947945, 0.38632, -1.19064, 0.681609, 0.668959, 0.197555, 0.221078, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.429222] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5045] 1760991372429107, 13.3659, 0.954554, 0.389202, -1.19194, 0.683009, 0.667697, 0.19681, 0.221236, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.431633] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5047] 1760991372431551, 13.3684, 0.954554, 0.389202, -1.19194, 0.683009, 0.667697, 0.19681, 0.221236, 0.660852, 0.288206, -0.129685, -0.477815, 0.0982583, -0.279171, 
[2025-10-20 16:16:12.434378] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5048] 1760991372434263, 13.3711, 0.954554, 0.389202, -1.19194, 0.683009, 0.667697, 0.19681, 0.221236, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.437372] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5049] 1760991372437257, 13.3741, 0.954554, 0.389202, -1.19194, 0.683009, 0.667697, 0.19681, 0.221236, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.439785] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5050] 1760991372439701, 13.3765, 0.961176, 0.392116, -1.19323, 0.684426, 0.666373, 0.196059, 0.221514, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:12.442469] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5052] 1760991372442353, 13.3792, 0.961176, 0.392116, -1.19323, 0.684426, 0.666373, 0.196059, 0.221514, 0.662181, 0.291335, -0.128599, -0.497198, 0.0831425, -0.303937, 
[2025-10-20 16:16:12.445116] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [5053] 1760991372445003, 13.3818, 0.961176, 0.392116, -1.19323, 0.684426, 0.666373, 0.196059, 0.221514, 0, 0, 0, 0, 0, 0, 
