[2025-10-20 15:39:44.690780] [0x0000007f900067c0] [MocapTag] [0x00000a55] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:39:53.898952] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4342] 1760989193898840, 11.9605, 0.23129, 0.0397074, -0.887383, 0.670546, 0.66854, 0.214748, 0.239387, 0.18866, 0.216385, -0.544188, -0.142741, 0.0586271, 0, 
[2025-10-20 15:39:53.903023] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4343] 1760989193902904, 11.9645, 0.23129, 0.0397074, -0.887383, 0.670546, 0.66854, 0.214748, 0.239387, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.904076] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4344] 1760989193903986, 11.9656, 0.233456, 0.0418495, -0.892926, 0.67146, 0.668046, 0.21443, 0.238486, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.906861] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4346] 1760989193906748, 11.9684, 0.233456, 0.0418495, -0.892926, 0.67146, 0.668046, 0.21443, 0.238486, 0.216555, 0.214206, -0.554341, -0.198114, 0.185519, 0, 
[2025-10-20 15:39:53.909325] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4347] 1760989193909211, 11.9708, 0.233456, 0.0418495, -0.892926, 0.67146, 0.668046, 0.21443, 0.238486, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.912642] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4348] 1760989193912524, 11.9742, 0.233456, 0.0418495, -0.892926, 0.67146, 0.668046, 0.21443, 0.238486, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.914528] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4350] 1760989193914472, 11.9761, 0.235611, 0.0442167, -0.898158, 0.671719, 0.667954, 0.214123, 0.238292, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.917890] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4351] 1760989193917774, 11.9794, 0.235611, 0.0442167, -0.898158, 0.671719, 0.667954, 0.214123, 0.238292, 0.215493, 0.236724, -0.523221, -0.0629187, 0.0761032, -0.0367798, 
[2025-10-20 15:39:53.919848] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4352] 1760989193919733, 11.9814, 0.235611, 0.0442167, -0.898158, 0.671719, 0.667954, 0.214123, 0.238292, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.922527] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4353] 1760989193922413, 11.984, 0.235611, 0.0442167, -0.898158, 0.671719, 0.667954, 0.214123, 0.238292, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.925730] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4355] 1760989193925617, 11.9872, 0.237836, 0.0465578, -0.903354, 0.672095, 0.667757, 0.213798, 0.238073, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.927649] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4356] 1760989193927541, 11.9892, 0.237836, 0.0465578, -0.903354, 0.672095, 0.667757, 0.213798, 0.238073, 0.222498, 0.234107, -0.519619, -0.0995517, 0.0830889, -0.0479531, 
[2025-10-20 15:39:53.930896] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4357] 1760989193930782, 11.9924, 0.237836, 0.0465578, -0.903354, 0.672095, 0.667757, 0.213798, 0.238073, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.932855] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4358] 1760989193932739, 11.9944, 0.237836, 0.0465578, -0.903354, 0.672095, 0.667757, 0.213798, 0.238073, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.935410] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4360] 1760989193935291, 11.9969, 0.240384, 0.048985, -0.908328, 0.672478, 0.66789, 0.212818, 0.237498, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.938147] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4361] 1760989193938033, 11.9997, 0.240384, 0.048985, -0.908328, 0.672478, 0.66789, 0.212818, 0.237498, 0.254822, 0.242722, -0.497403, -0.056684, 0.233382, -0.0752706, 
[2025-10-20 15:39:53.940633] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4362] 1760989193940515, 12.0021, 0.240384, 0.048985, -0.908328, 0.672478, 0.66789, 0.212818, 0.237498, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.943090] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4363] 1760989193943006, 12.0046, 0.240384, 0.048985, -0.908328, 0.672478, 0.66789, 0.212818, 0.237498, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.945699] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4365] 1760989193945585, 12.0072, 0.242117, 0.0510791, -0.913497, 0.673081, 0.66751, 0.212821, 0.236852, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.948444] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4366] 1760989193948331, 12.01, 0.242117, 0.0510791, -0.913497, 0.673081, 0.66751, 0.212821, 0.236852, 0.173271, 0.209409, -0.516805, -0.125241, 0.09799, 0.0565492, 
[2025-10-20 15:39:53.951207] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4367] 1760989193951091, 12.0127, 0.242117, 0.0510791, -0.913497, 0.673081, 0.66751, 0.212821, 0.236852, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.953571] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4368] 1760989193953484, 12.0151, 0.244479, 0.0533888, -0.918485, 0.673644, 0.667207, 0.212055, 0.236793, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.955675] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4370] 1760989193955552, 12.0172, 0.244479, 0.0533888, -0.918485, 0.673644, 0.667207, 0.212055, 0.236793, 0.236238, 0.230969, -0.498812, -0.180626, 0.127149, -0.163481, 
[2025-10-20 15:39:53.959085] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4371] 1760989193958972, 12.0206, 0.244479, 0.0533888, -0.918485, 0.673644, 0.667207, 0.212055, 0.236793, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.961880] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4372] 1760989193961764, 12.0234, 0.244479, 0.0533888, -0.918485, 0.673644, 0.667207, 0.212055, 0.236793, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.964313] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4374] 1760989193964234, 12.0259, 0.246926, 0.0556789, -0.923376, 0.674296, 0.666773, 0.211346, 0.236794, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.969849] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4375] 1760989193969734, 12.0314, 0.246926, 0.0556789, -0.923376, 0.674296, 0.666773, 0.211346, 0.236794, 0.244723, 0.229004, -0.489139, -0.21795, 0.110555, -0.176553, 
[2025-10-20 15:39:53.970589] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4376] 1760989193970474, 12.0321, 0.246926, 0.0556789, -0.923376, 0.674296, 0.666773, 0.211346, 0.236794, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.972197] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4377] 1760989193972082, 12.0337, 0.246926, 0.0556789, -0.923376, 0.674296, 0.666773, 0.211346, 0.236794, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.974702] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4378] 1760989193974615, 12.0362, 0.249804, 0.0581579, -0.928141, 0.674678, 0.666327, 0.210334, 0.237861, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.977618] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4380] 1760989193977505, 12.0391, 0.249804, 0.0581579, -0.928141, 0.674678, 0.666327, 0.210334, 0.237861, 0.287801, 0.247907, -0.476446, -0.255764, 0, -0.395503, 
[2025-10-20 15:39:53.980500] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4381] 1760989193980387, 12.042, 0.249804, 0.0581579, -0.928141, 0.674678, 0.666327, 0.210334, 0.237861, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.983073] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4382] 1760989193982990, 12.0446, 0.249804, 0.0581579, -0.928141, 0.674678, 0.666327, 0.210334, 0.237861, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.985638] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4384] 1760989193985523, 12.0472, 0.25236, 0.0604638, -0.932985, 0.675107, 0.666033, 0.209749, 0.237983, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.988176] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4385] 1760989193988065, 12.0497, 0.25236, 0.0604638, -0.932985, 0.675107, 0.666033, 0.209749, 0.237983, 0.255524, 0.230586, -0.484475, -0.157714, 0.0733495, -0.156417, 
[2025-10-20 15:39:53.990780] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4386] 1760989193990662, 12.0523, 0.25236, 0.0604638, -0.932985, 0.675107, 0.666033, 0.209749, 0.237983, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.993665] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4388] 1760989193993613, 12.0552, 0.254954, 0.0627679, -0.937749, 0.675491, 0.665789, 0.209097, 0.238151, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:53.996074] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4389] 1760989193995960, 12.0576, 0.254954, 0.0627679, -0.937749, 0.675491, 0.665789, 0.209097, 0.238151, 0.259492, 0.230416, -0.476342, -0.147927, 0.0767231, -0.169693, 
[2025-10-20 15:39:53.998736] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4390] 1760989193998622, 12.0603, 0.254954, 0.0627679, -0.937749, 0.675491, 0.665789, 0.209097, 0.238151, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.001767] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4391] 1760989194001651, 12.0633, 0.254954, 0.0627679, -0.937749, 0.675491, 0.665789, 0.209097, 0.238151, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.003912] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4393] 1760989194003848, 12.0655, 0.257593, 0.0650841, -0.942428, 0.675911, 0.665576, 0.208322, 0.238232, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.006612] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4394] 1760989194006497, 12.0681, 0.257593, 0.0650841, -0.942428, 0.675911, 0.665576, 0.208322, 0.238232, 0.263814, 0.231612, -0.467927, -0.14888, 0.10792, -0.174502, 
[2025-10-20 15:39:54.009144] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4395] 1760989194009036, 12.0707, 0.257593, 0.0650841, -0.942428, 0.675911, 0.665576, 0.208322, 0.238232, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.011888] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4396] 1760989194011771, 12.0734, 0.257593, 0.0650841, -0.942428, 0.675911, 0.665576, 0.208322, 0.238232, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.014469] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4397] 1760989194014343, 12.076, 0.260333, 0.0673719, -0.946884, 0.676202, 0.665557, 0.207306, 0.238347, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.017215] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4399] 1760989194017101, 12.0787, 0.260333, 0.0673719, -0.946884, 0.676202, 0.665557, 0.207306, 0.238347, 0.273997, 0.228788, -0.445605, -0.108206, 0.138402, -0.20086, 
[2025-10-20 15:39:54.019774] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4400] 1760989194019656, 12.0813, 0.260333, 0.0673719, -0.946884, 0.676202, 0.665557, 0.207306, 0.238347, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.022407] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4401] 1760989194022292, 12.0839, 0.260333, 0.0673719, -0.946884, 0.676202, 0.665557, 0.207306, 0.238347, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.025008] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4403] 1760989194024889, 12.0865, 0.263116, 0.0696854, -0.951372, 0.676518, 0.66543, 0.206446, 0.23855, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.027597] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4404] 1760989194027483, 12.0891, 0.263116, 0.0696854, -0.951372, 0.676518, 0.66543, 0.206446, 0.23855, 0.27834, 0.231345, -0.448789, -0.128329, 0.102603, -0.198092, 
[2025-10-20 15:39:54.030120] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4405] 1760989194030004, 12.0916, 0.263116, 0.0696854, -0.951372, 0.676518, 0.66543, 0.206446, 0.23855, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.032774] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4406] 1760989194032662, 12.0943, 0.263116, 0.0696854, -0.951372, 0.676518, 0.66543, 0.206446, 0.23855, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.035300] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4408] 1760989194035186, 12.0968, 0.265915, 0.0720008, -0.955828, 0.676712, 0.665407, 0.205803, 0.238619, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.037954] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4409] 1760989194037841, 12.0995, 0.265915, 0.0720008, -0.955828, 0.676712, 0.665407, 0.205803, 0.238619, 0.279874, 0.231545, -0.44557, -0.0711441, 0.0883281, -0.127203, 
[2025-10-20 15:39:54.040753] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4410] 1760989194040637, 12.1023, 0.265915, 0.0720008, -0.955828, 0.676712, 0.665407, 0.205803, 0.238619, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.043124] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4411] 1760989194043008, 12.1046, 0.268751, 0.0743626, -0.960216, 0.676875, 0.665395, 0.205167, 0.23874, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.046061] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4413] 1760989194045937, 12.1076, 0.268751, 0.0743626, -0.960216, 0.676875, 0.665395, 0.205167, 0.23874, 0.283593, 0.236171, -0.438881, -0.0669837, 0.0796556, -0.132768, 
[2025-10-20 15:39:54.048452] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4414] 1760989194048340, 12.11, 0.268751, 0.0743626, -0.960216, 0.676875, 0.665395, 0.205167, 0.23874, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.051014] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4415] 1760989194050899, 12.1125, 0.268751, 0.0743626, -0.960216, 0.676875, 0.665395, 0.205167, 0.23874, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.053785] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4416] 1760989194053693, 12.1153, 0.271635, 0.0766906, -0.964554, 0.677012, 0.665446, 0.204512, 0.238771, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.056473] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4418] 1760989194056354, 12.118, 0.271635, 0.0766906, -0.964554, 0.677012, 0.665446, 0.204512, 0.238771, 0.288403, 0.232802, -0.433805, -0.0472665, 0.095135, -0.115051, 
[2025-10-20 15:39:54.059090] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4419] 1760989194058975, 12.1206, 0.271635, 0.0766906, -0.964554, 0.677012, 0.665446, 0.204512, 0.238771, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.062053] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4420] 1760989194061939, 12.1236, 0.271635, 0.0766906, -0.964554, 0.677012, 0.665446, 0.204512, 0.238771, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.064486] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4421] 1760989194064363, 12.126, 0.274591, 0.079005, -0.968898, 0.676953, 0.665693, 0.203907, 0.238767, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.067226] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4423] 1760989194067108, 12.1287, 0.274591, 0.079005, -0.968898, 0.676953, 0.665693, 0.203907, 0.238767, 0.295641, 0.231447, -0.434322, 0, 0.0908136, -0.0791401, 
[2025-10-20 15:39:54.069699] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4424] 1760989194069578, 12.1312, 0.274591, 0.079005, -0.968898, 0.676953, 0.665693, 0.203907, 0.238767, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.072525] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4425] 1760989194072411, 12.134, 0.274591, 0.079005, -0.968898, 0.676953, 0.665693, 0.203907, 0.238767, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.075380] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4427] 1760989194075266, 12.1369, 0.277599, 0.0813333, -0.973113, 0.676989, 0.665898, 0.203207, 0.23869, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.078910] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4428] 1760989194078797, 12.1404, 0.277599, 0.0813333, -0.973113, 0.676989, 0.665898, 0.203207, 0.23869, 0.300789, 0.232822, -0.421487, 0, 0.116599, -0.0892982, 
[2025-10-20 15:39:54.080497] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4429] 1760989194080380, 12.142, 0.277599, 0.0813333, -0.973113, 0.676989, 0.665898, 0.203207, 0.23869, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.082887] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4430] 1760989194082774, 12.1444, 0.277599, 0.0813333, -0.973113, 0.676989, 0.665898, 0.203207, 0.23869, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.086322] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4432] 1760989194086209, 12.1478, 0.28062, 0.0836337, -0.977287, 0.677046, 0.665979, 0.20277, 0.238672, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.088364] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4433] 1760989194088244, 12.1499, 0.28062, 0.0836337, -0.977287, 0.677046, 0.665979, 0.20277, 0.238672, 0.302083, 0.230041, -0.417457, 0, 0.0687003, -0.0654578, 
[2025-10-20 15:39:54.090899] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4434] 1760989194090782, 12.1524, 0.28062, 0.0836337, -0.977287, 0.677046, 0.665979, 0.20277, 0.238672, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.093640] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4435] 1760989194093525, 12.1552, 0.283711, 0.0859097, -0.981454, 0.677025, 0.666166, 0.202441, 0.238488, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.096178] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4437] 1760989194096060, 12.1577, 0.283711, 0.0859097, -0.981454, 0.677025, 0.666166, 0.202441, 0.238488, 0.309127, 0.227601, -0.416649, 0, 0.0755489, 0, 
[2025-10-20 15:39:54.098680] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4438] 1760989194098571, 12.1602, 0.283711, 0.0859097, -0.981454, 0.677025, 0.666166, 0.202441, 0.238488, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.102261] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4439] 1760989194102145, 12.1638, 0.283711, 0.0859097, -0.981454, 0.677025, 0.666166, 0.202441, 0.238488, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.104964] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4441] 1760989194104865, 12.1665, 0.286895, 0.0884075, -0.985438, 0.677135, 0.666471, 0.202147, 0.237574, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.107089] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4442] 1760989194106975, 12.1686, 0.286895, 0.0884075, -0.985438, 0.677135, 0.666471, 0.202147, 0.237574, 0.318411, 0.249778, -0.398414, 0.0760078, 0.176972, 0.122415, 
[2025-10-20 15:39:54.109608] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4443] 1760989194109493, 12.1711, 0.286895, 0.0884075, -0.985438, 0.677135, 0.666471, 0.202147, 0.237574, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.112405] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4444] 1760989194112287, 12.1739, 0.286895, 0.0884075, -0.985438, 0.677135, 0.666471, 0.202147, 0.237574, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.115045] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4446] 1760989194114922, 12.1766, 0.289576, 0.0910996, -0.989206, 0.67617, 0.666137, 0.202285, 0.241115, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.117768] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4447] 1760989194117606, 12.1792, 0.289576, 0.0910996, -0.989206, 0.67617, 0.666137, 0.202285, 0.241115, 0.268072, 0.269218, -0.376863, -0.111687, -0.540787, -0.5597, 
[2025-10-20 15:39:54.120400] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4448] 1760989194120284, 12.1819, 0.289576, 0.0910996, -0.989206, 0.67617, 0.666137, 0.202285, 0.241115, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.122906] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4449] 1760989194122793, 12.1844, 0.289576, 0.0910996, -0.989206, 0.67617, 0.666137, 0.202285, 0.241115, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.125739] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4451] 1760989194125625, 12.1873, 0.293186, 0.0928964, -0.993697, 0.676815, 0.666783, 0.201766, 0.237931, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.128350] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4452] 1760989194128224, 12.1899, 0.293186, 0.0928964, -0.993697, 0.676815, 0.666783, 0.201766, 0.237931, 0.361025, 0.179673, -0.449034, 0.176883, 0.543296, 0.471269, 
[2025-10-20 15:39:54.131232] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4453] 1760989194131113, 12.1927, 0.293186, 0.0928964, -0.993697, 0.676815, 0.666783, 0.201766, 0.237931, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.133451] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4454] 1760989194133364, 12.195, 0.296512, 0.09515, -0.997709, 0.676682, 0.667139, 0.201554, 0.237494, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.136283] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4456] 1760989194136164, 12.1978, 0.296512, 0.09515, -0.997709, 0.676682, 0.667139, 0.201554, 0.237494, 0.332629, 0.225368, -0.401255, 0.0988364, 0.0935853, 0.0685669, 
[2025-10-20 15:39:54.138810] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4457] 1760989194138701, 12.2003, 0.296512, 0.09515, -0.997709, 0.676682, 0.667139, 0.201554, 0.237494, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.141596] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4458] 1760989194141473, 12.2031, 0.296512, 0.09515, -0.997709, 0.676682, 0.667139, 0.201554, 0.237494, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.144063] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4459] 1760989194143978, 12.2056, 0.299799, 0.0974175, -1.00173, 0.676579, 0.667412, 0.20152, 0.237047, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.146853] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4461] 1760989194146737, 12.2084, 0.299799, 0.0974175, -1.00173, 0.676579, 0.667412, 0.20152, 0.237047, 0.328661, 0.226744, -0.401897, 0.0888228, 0.0685036, 0.0923835, 
[2025-10-20 15:39:54.150374] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4462] 1760989194150257, 12.2119, 0.299799, 0.0974175, -1.00173, 0.676579, 0.667412, 0.20152, 0.237047, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.152755] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4463] 1760989194152639, 12.2143, 0.299799, 0.0974175, -1.00173, 0.676579, 0.667412, 0.20152, 0.237047, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.155499] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4465] 1760989194155389, 12.217, 0.303123, 0.0996805, -1.00568, 0.676601, 0.667541, 0.201541, 0.236606, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.158042] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4466] 1760989194157927, 12.2196, 0.303123, 0.0996805, -1.00568, 0.676601, 0.667541, 0.201541, 0.236606, 0.332372, 0.226304, -0.395607, 0.0459671, 0.0607848, 0.0853643, 
[2025-10-20 15:39:54.160669] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4467] 1760989194160544, 12.2222, 0.303123, 0.0996805, -1.00568, 0.676601, 0.667541, 0.201541, 0.236606, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.163835] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4469] 1760989194163779, 12.2254, 0.306515, 0.101927, -1.00961, 0.676642, 0.667685, 0.201583, 0.236043, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:39:54.166464] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4470] 1760989194166349, 12.228, 0.306515, 0.101927, -1.00961, 0.676642, 0.667685, 0.201583, 0.236043, 0.339177, 0.224608, -0.392775, 0.0537276, 0.0754774, 0.109476, 
[2025-10-20 15:39:54.169035] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [4471] 1760989194168925, 12.2306, 0.306515, 0.101927, -1.00961, 0.676642, 0.667685, 0.201583, 0.236043, 0, 0, 0, 0, 0, 0, 
