[2025-10-20 15:46:08.810090] [0x0000007fbcd6b7c0] [MocapTag] [0x00001580] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:46:11.858556] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1436] 1760989571858441, 5.79809, 0.154068, -0.217266, -0.32005, 0.705956, 0.70813, 0.00721899, 0.0112427, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.861248] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1438] 1760989571861136, 5.80079, 0.154068, -0.217266, -0.32005, 0.705956, 0.70813, 0.00721899, 0.0112427, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.863715] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1439] 1760989571863602, 5.80325, 0.154091, -0.217256, -0.320145, 0.705884, 0.708201, 0.00737586, 0.0111629, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.866436] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1440] 1760989571866325, 5.80598, 0.154091, -0.217256, -0.320145, 0.705884, 0.708201, 0.00737586, 0.0111629, 0.00227338, 0, -0.00954276, 0, 0, 0, 
[2025-10-20 15:46:11.869046] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1441] 1760989571868961, 5.80861, 0.154091, -0.217256, -0.320145, 0.705884, 0.708201, 0.00737586, 0.0111629, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.871824] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1443] 1760989571871712, 5.81136, 0.154091, -0.217256, -0.320145, 0.705884, 0.708201, 0.00737586, 0.0111629, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.875532] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1444] 1760989571875423, 5.81508, 0.15406, -0.217265, -0.320076, 0.705874, 0.70821, 0.00721169, 0.0113076, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.877710] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1445] 1760989571877569, 5.81722, 0.15406, -0.217265, -0.320076, 0.705874, 0.70821, 0.00721169, 0.0113076, -0.00306875, 0, 0.0069803, 0, 0, -0.0436545, 
[2025-10-20 15:46:11.880547] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1447] 1760989571880438, 5.82009, 0.15406, -0.217265, -0.320076, 0.705874, 0.70821, 0.00721169, 0.0113076, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.882782] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1448] 1760989571882674, 5.82233, 0.154063, -0.217292, -0.32006, 0.705951, 0.708136, 0.00719366, 0.0111659, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.885719] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1449] 1760989571885608, 5.82526, 0.154063, -0.217292, -0.32006, 0.705951, 0.708136, 0.00719366, 0.0111659, 0, -0.00269331, 0, 0, 0, 0, 
[2025-10-20 15:46:11.888170] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1450] 1760989571888062, 5.82771, 0.154063, -0.217292, -0.32006, 0.705951, 0.708136, 0.00719366, 0.0111659, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.891392] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1452] 1760989571891274, 5.83093, 0.154063, -0.217292, -0.32006, 0.705951, 0.708136, 0.00719366, 0.0111659, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.894825] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1453] 1760989571894717, 5.83437, 0.154067, -0.217284, -0.320071, 0.705967, 0.708121, 0.00722644, 0.0110627, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.896634] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1454] 1760989571896529, 5.83618, 0.154067, -0.217284, -0.320071, 0.705967, 0.708121, 0.00722644, 0.0110627, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.899321] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1455] 1760989571899231, 5.83888, 0.154067, -0.217284, -0.320071, 0.705967, 0.708121, 0.00722644, 0.0110627, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.901816] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1457] 1760989571901703, 5.84136, 0.154067, -0.217284, -0.320071, 0.705967, 0.708121, 0.00722644, 0.0110627, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.904570] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1458] 1760989571904461, 5.84411, 0.154088, -0.217266, -0.320108, 0.705894, 0.708193, 0.00731246, 0.0110751, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.907047] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1459] 1760989571906936, 5.84659, 0.154088, -0.217266, -0.320108, 0.705894, 0.708193, 0.00731246, 0.0110751, 0.00212073, 0, -0.00376228, 0, 0, 0, 
[2025-10-20 15:46:11.909656] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1461] 1760989571909591, 5.84924, 0.154088, -0.217266, -0.320108, 0.705894, 0.708193, 0.00731246, 0.0110751, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.912665] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1462] 1760989571912550, 5.8522, 0.154079, -0.217291, -0.320086, 0.705978, 0.708112, 0.00722216, 0.0109561, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.915050] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1463] 1760989571914939, 5.85459, 0.154079, -0.217291, -0.320086, 0.705978, 0.708112, 0.00722216, 0.0109561, 0, -0.00253125, 0.00222079, 0, 0, 0, 
[2025-10-20 15:46:11.917374] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1464] 1760989571917271, 5.85692, 0.154079, -0.217291, -0.320086, 0.705978, 0.708112, 0.00722216, 0.0109561, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.921145] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1466] 1760989571920994, 5.86065, 0.154079, -0.217291, -0.320086, 0.705978, 0.708112, 0.00722216, 0.0109561, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.923521] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1467] 1760989571923415, 5.86307, 0.154071, -0.217292, -0.320042, 0.705996, 0.708093, 0.0072017, 0.0110281, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.926289] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1468] 1760989571926174, 5.86583, 0.154071, -0.217292, -0.320042, 0.705996, 0.708093, 0.0072017, 0.0110281, 0, 0, 0.00442814, 0, 0, 0, 
[2025-10-20 15:46:11.928781] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1469] 1760989571928695, 5.86835, 0.154071, -0.217292, -0.320042, 0.705996, 0.708093, 0.0072017, 0.0110281, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.931534] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1471] 1760989571931424, 5.87108, 0.154071, -0.217292, -0.320042, 0.705996, 0.708093, 0.0072017, 0.0110281, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.933947] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1472] 1760989571933829, 5.87348, 0.154079, -0.217276, -0.320069, 0.705949, 0.708138, 0.0072583, 0.0111328, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.937449] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1473] 1760989571937337, 5.87699, 0.154079, -0.217276, -0.320069, 0.705949, 0.708138, 0.0072583, 0.0111328, 0, 0, -0.00276773, 0, 0, 0, 
[2025-10-20 15:46:11.940195] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1475] 1760989571940076, 5.87973, 0.154079, -0.217276, -0.320069, 0.705949, 0.708138, 0.0072583, 0.0111328, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.943600] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1476] 1760989571943487, 5.88314, 0.154083, -0.217277, -0.320074, 0.705902, 0.708183, 0.00725946, 0.0112506, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.945414] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1477] 1760989571945308, 5.88496, 0.154083, -0.217277, -0.320074, 0.705902, 0.708183, 0.00725946, 0.0112506, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.947975] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1478] 1760989571947865, 5.88752, 0.154083, -0.217277, -0.320074, 0.705902, 0.708183, 0.00725946, 0.0112506, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.950526] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1480] 1760989571950410, 5.89006, 0.154083, -0.217277, -0.320074, 0.705902, 0.708183, 0.00725946, 0.0112506, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.953171] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1481] 1760989571953059, 5.89271, 0.154027, -0.217305, -0.320175, 0.705926, 0.708161, 0.00726114, 0.0111122, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.954887] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1482] 1760989571954773, 5.89443, 0.154027, -0.217305, -0.320175, 0.705926, 0.708161, 0.00726114, 0.0111122, -0.00568652, -0.00279126, -0.0100706, 0, 0, 0, 
[2025-10-20 15:46:11.958344] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1483] 1760989571958226, 5.89788, 0.154027, -0.217305, -0.320175, 0.705926, 0.708161, 0.00726114, 0.0111122, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.961137] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1485] 1760989571960985, 5.90064, 0.154027, -0.217305, -0.320175, 0.705926, 0.708161, 0.00726114, 0.0111122, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.963585] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1486] 1760989571963474, 5.90313, 0.153906, -0.2173, -0.320244, 0.705942, 0.708146, 0.007476, 0.0109662, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.966160] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1487] 1760989571966050, 5.9057, 0.153906, -0.2173, -0.320244, 0.705942, 0.708146, 0.007476, 0.0109662, -0.0120317, 0, -0.00697884, 0, 0, 0.0510108, 
[2025-10-20 15:46:11.969087] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1488] 1760989571968986, 5.90864, 0.153906, -0.2173, -0.320244, 0.705942, 0.708146, 0.007476, 0.0109662, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.972221] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1490] 1760989571972107, 5.91176, 0.153906, -0.2173, -0.320244, 0.705942, 0.708146, 0.007476, 0.0109662, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.974809] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1491] 1760989571974701, 5.91435, 0.15392, -0.21729, -0.32017, 0.705895, 0.708189, 0.0077077, 0.0110325, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.977546] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1492] 1760989571977436, 5.91709, 0.15392, -0.21729, -0.32017, 0.705895, 0.708189, 0.0077077, 0.0110325, 0, 0, 0.00741016, 0, -0.0421386, 0, 
[2025-10-20 15:46:11.980214] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1494] 1760989571980106, 5.91976, 0.15392, -0.21729, -0.32017, 0.705895, 0.708189, 0.0077077, 0.0110325, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.983338] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1495] 1760989571983225, 5.92288, 0.153941, -0.217332, -0.320054, 0.705947, 0.70814, 0.0074663, 0.0110311, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.986284] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1496] 1760989571986177, 5.92583, 0.153941, -0.217332, -0.320054, 0.705947, 0.70814, 0.0074663, 0.0110311, 0.00215178, -0.00426612, 0.0115828, 0, 0, 0, 
[2025-10-20 15:46:11.989471] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1498] 1760989571989383, 5.92903, 0.153941, -0.217332, -0.320054, 0.705947, 0.70814, 0.0074663, 0.0110311, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.991977] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1499] 1760989571991867, 5.93152, 0.153941, -0.217332, -0.320054, 0.705947, 0.70814, 0.0074663, 0.0110311, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.994446] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1500] 1760989571994283, 5.93393, 0.153966, -0.217318, -0.319993, 0.705981, 0.708108, 0.00729695, 0.0110358, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:11.997167] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1501] 1760989571997056, 5.93671, 0.153966, -0.217318, -0.319993, 0.705981, 0.708108, 0.00729695, 0.0110358, 0.00241985, 0, 0.00617765, 0, 0, 0, 
[2025-10-20 15:46:11.999730] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1503] 1760989571999636, 5.93929, 0.153966, -0.217318, -0.319993, 0.705981, 0.708108, 0.00729695, 0.0110358, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.002580] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1504] 1760989572002471, 5.94212, 0.153966, -0.217318, -0.319993, 0.705981, 0.708108, 0.00729695, 0.0110358, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.005191] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1505] 1760989572005068, 5.94472, 0.154, -0.217265, -0.320052, 0.705937, 0.70815, 0.00736595, 0.0111126, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.007858] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1506] 1760989572007748, 5.9474, 0.154, -0.217265, -0.320052, 0.705937, 0.70815, 0.00736595, 0.0111126, 0.00342723, 0.00530093, -0.00594259, 0, 0, 0, 
[2025-10-20 15:46:12.010178] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1508] 1760989572010076, 5.94973, 0.154, -0.217265, -0.320052, 0.705937, 0.70815, 0.00736595, 0.0111126, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.012775] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1509] 1760989572012663, 5.95231, 0.15395, -0.217241, -0.32019, 0.705918, 0.708168, 0.00750629, 0.011015, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.015336] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1510] 1760989572015228, 5.95488, 0.15395, -0.217241, -0.32019, 0.705918, 0.708168, 0.00750629, 0.011015, -0.00494752, 0.00239011, -0.0138418, 0, 0, 0, 
[2025-10-20 15:46:12.017830] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1511] 1760989572017721, 5.95737, 0.15395, -0.217241, -0.32019, 0.705918, 0.708168, 0.00750629, 0.011015, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.020965] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1513] 1760989572020854, 5.96051, 0.15395, -0.217241, -0.32019, 0.705918, 0.708168, 0.00750629, 0.011015, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.023035] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1514] 1760989572022929, 5.96258, 0.153903, -0.217278, -0.320154, 0.705988, 0.708102, 0.0074575, 0.010829, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.025658] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1515] 1760989572025550, 5.9652, 0.153903, -0.217278, -0.320154, 0.705988, 0.708102, 0.0074575, 0.010829, -0.00474444, -0.00372364, 0.00367231, 0, 0, 0, 
[2025-10-20 15:46:12.028217] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1516] 1760989572028107, 5.96776, 0.153903, -0.217278, -0.320154, 0.705988, 0.708102, 0.0074575, 0.010829, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.030968] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1518] 1760989572030856, 5.97051, 0.153903, -0.217278, -0.320154, 0.705988, 0.708102, 0.0074575, 0.010829, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.033597] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1519] 1760989572033484, 5.97314, 0.153891, -0.2173, -0.320095, 0.706027, 0.708064, 0.00738255, 0.0107844, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.036278] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1520] 1760989572036169, 5.97582, 0.153891, -0.2173, -0.320095, 0.706027, 0.708064, 0.00738255, 0.0107844, 0, -0.00217659, 0.00590513, 0, 0, 0, 
[2025-10-20 15:46:12.038933] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1521] 1760989572038850, 5.9785, 0.153891, -0.2173, -0.320095, 0.706027, 0.708064, 0.00738255, 0.0107844, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.041777] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1523] 1760989572041664, 5.98132, 0.153891, -0.2173, -0.320095, 0.706027, 0.708064, 0.00738255, 0.0107844, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.044038] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1524] 1760989572043931, 5.98358, 0.153913, -0.217233, -0.320051, 0.705936, 0.708151, 0.00753146, 0.0109731, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.047229] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1525] 1760989572047115, 5.98677, 0.153913, -0.217233, -0.320051, 0.705936, 0.708151, 0.00753146, 0.0109731, 0.00228589, 0.00663012, 0.00434619, 0, -0.0478148, 0, 
[2025-10-20 15:46:12.049736] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1527] 1760989572049635, 5.98929, 0.153913, -0.217233, -0.320051, 0.705936, 0.708151, 0.00753146, 0.0109731, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.052229] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1528] 1760989572052113, 5.99177, 0.153968, -0.217226, -0.319986, 0.705857, 0.708229, 0.00739176, 0.0110721, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.055065] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1529] 1760989572054954, 5.99461, 0.153968, -0.217226, -0.319986, 0.705857, 0.708229, 0.00739176, 0.0110721, 0.00545125, 0, 0.00651821, 0, 0, 0, 
[2025-10-20 15:46:12.057526] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1530] 1760989572057421, 5.99707, 0.153968, -0.217226, -0.319986, 0.705857, 0.708229, 0.00739176, 0.0110721, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.060243] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1532] 1760989572060143, 5.99979, 0.153968, -0.217226, -0.319986, 0.705857, 0.708229, 0.00739176, 0.0110721, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.062994] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1533] 1760989572062883, 6.00253, 0.154008, -0.217221, -0.319981, 0.705872, 0.708212, 0.00725931, 0.011321, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.065673] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1534] 1760989572065560, 6.00521, 0.154008, -0.217221, -0.319981, 0.705872, 0.708212, 0.00725931, 0.011321, 0.0040096, 0, 0, 0, 0, -0.0539861, 
[2025-10-20 15:46:12.068359] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1535] 1760989572068241, 6.00789, 0.154008, -0.217221, -0.319981, 0.705872, 0.708212, 0.00725931, 0.011321, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.071140] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1537] 1760989572070992, 6.01064, 0.154008, -0.217221, -0.319981, 0.705872, 0.708212, 0.00725931, 0.011321, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.073723] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1538] 1760989572073614, 6.01327, 0.154064, -0.217245, -0.320019, 0.705921, 0.708164, 0.00711298, 0.0113733, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.076919] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1539] 1760989572076810, 6.01646, 0.154064, -0.217245, -0.320019, 0.705921, 0.708164, 0.00711298, 0.0113733, 0.00554747, -0.00244821, -0.00386196, 0, 0, 0, 
[2025-10-20 15:46:12.079409] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1540] 1760989572079340, 6.01899, 0.154064, -0.217245, -0.320019, 0.705921, 0.708164, 0.00711298, 0.0113733, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.082108] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1542] 1760989572081997, 6.02165, 0.154064, -0.217245, -0.320019, 0.705921, 0.708164, 0.00711298, 0.0113733, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.084701] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1543] 1760989572084594, 6.02425, 0.154159, -0.217267, -0.320144, 0.705901, 0.708184, 0.00723454, 0.0112564, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.087402] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1544] 1760989572087291, 6.02694, 0.154159, -0.217267, -0.320144, 0.705901, 0.708184, 0.00723454, 0.0112564, 0.00953038, -0.00214942, -0.0124555, 0, 0, 0, 
[2025-10-20 15:46:12.090259] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1546] 1760989572090142, 6.02979, 0.154159, -0.217267, -0.320144, 0.705901, 0.708184, 0.00723454, 0.0112564, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.093233] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1547] 1760989572093111, 6.03276, 0.154151, -0.217279, -0.320137, 0.705908, 0.708178, 0.00717646, 0.0112908, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.096816] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1548] 1760989572096703, 6.03636, 0.154151, -0.217279, -0.320137, 0.705908, 0.708178, 0.00717646, 0.0112908, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.098271] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1549] 1760989572098160, 6.03781, 0.154151, -0.217279, -0.320137, 0.705908, 0.708178, 0.00717646, 0.0112908, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.100960] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1551] 1760989572100841, 6.04049, 0.154151, -0.217279, -0.320137, 0.705908, 0.708178, 0.00717646, 0.0112908, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.103460] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1552] 1760989572103348, 6.043, 0.15418, -0.217313, -0.320024, 0.706, 0.708089, 0.00707167, 0.0111343, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.106163] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1553] 1760989572106055, 6.04571, 0.15418, -0.217313, -0.320024, 0.706, 0.708089, 0.00707167, 0.0111343, 0.00292604, -0.00334836, 0.0112258, 0, 0.0370495, 0, 
[2025-10-20 15:46:12.108700] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1554] 1760989572108612, 6.04826, 0.15418, -0.217313, -0.320024, 0.706, 0.708089, 0.00707167, 0.0111343, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.111248] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1556] 1760989572111135, 6.05079, 0.15418, -0.217313, -0.320024, 0.706, 0.708089, 0.00707167, 0.0111343, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.113848] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1557] 1760989572113738, 6.05339, 0.154184, -0.217313, -0.320013, 0.706025, 0.708065, 0.00698755, 0.0111302, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.116416] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1558] 1760989572116310, 6.05596, 0.154184, -0.217313, -0.320013, 0.706025, 0.708065, 0.00698755, 0.0111302, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.118925] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1559] 1760989572118839, 6.05849, 0.154184, -0.217313, -0.320013, 0.706025, 0.708065, 0.00698755, 0.0111302, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.121789] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1561] 1760989572121679, 6.06133, 0.154184, -0.217313, -0.320013, 0.706025, 0.708065, 0.00698755, 0.0111302, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.124699] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1562] 1760989572124592, 6.06424, 0.154227, -0.217278, -0.320069, 0.705945, 0.708142, 0.00710545, 0.0112613, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.127393] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1563] 1760989572127290, 6.06694, 0.154227, -0.217278, -0.320069, 0.705945, 0.708142, 0.00710545, 0.0112613, 0.00429327, 0.0034466, -0.00558073, 0, -0.035294, 0, 
[2025-10-20 15:46:12.130234] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1565] 1760989572130122, 6.06977, 0.154227, -0.217278, -0.320069, 0.705945, 0.708142, 0.00710545, 0.0112613, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.132715] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1566] 1760989572132606, 6.07226, 0.154249, -0.217293, -0.320047, 0.705966, 0.708121, 0.00697209, 0.0113163, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:12.135489] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1567] 1760989572135375, 6.07503, 0.154249, -0.217293, -0.320047, 0.705966, 0.708121, 0.00697209, 0.0113163, 0.00223819, 0, 0.00223286, 0, 0, 0, 
[2025-10-20 15:46:12.138079] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [1568] 1760989572137973, 6.07763, 0.154249, -0.217293, -0.320047, 0.705966, 0.708121, 0.00697209, 0.0113163, 0, 0, 0, 0, 0, 0, 
