[2025-10-20 16:13:10.969425] [0x0000007f9c4d37c0] [MocapTag] [0x00004483] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 16:13:30.169936] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9090] 1760991210169822, 21.9388, -1.98809, 0.21261, -1.27284, 0.639761, 0.724027, 0.191474, 0.172708, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.172612] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9091] 1760991210172492, 21.9415, -1.98809, 0.21261, -1.27284, 0.639761, 0.724027, 0.191474, 0.172708, 1.54272, 0.616603, 0.253893, 0.230384, 0.644356, 0.258762, 
[2025-10-20 16:13:30.175161] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9093] 1760991210175078, 21.9441, -1.98809, 0.21261, -1.27284, 0.639761, 0.724027, 0.191474, 0.172708, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.177906] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9094] 1760991210177792, 21.9468, -1.9727, 0.218792, -1.2704, 0.640125, 0.724775, 0.189977, 0.169852, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.180629] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9095] 1760991210180510, 21.9495, -1.9727, 0.218792, -1.2704, 0.640125, 0.724775, 0.189977, 0.169852, 1.53982, 0.618223, 0.243507, 0.0666142, 0.650042, 0.165256, 
[2025-10-20 16:13:30.183207] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9096] 1760991210183116, 21.9521, -1.9727, 0.218792, -1.2704, 0.640125, 0.724775, 0.189977, 0.169852, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.185715] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9098] 1760991210185600, 21.9546, -1.9727, 0.218792, -1.2704, 0.640125, 0.724775, 0.189977, 0.169852, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.188271] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9099] 1760991210188163, 21.9572, -1.9573, 0.225022, -1.2681, 0.641027, 0.725068, 0.188295, 0.167051, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.190873] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9100] 1760991210190732, 21.9598, -1.9573, 0.225022, -1.2681, 0.641027, 0.725068, 0.188295, 0.167051, 1.53984, 0.622989, 0.230322, -0.101137, 0.661194, 0.0851586, 
[2025-10-20 16:13:30.193297] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9101] 1760991210193210, 21.9622, -1.9573, 0.225022, -1.2681, 0.641027, 0.725068, 0.188295, 0.167051, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.196063] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9103] 1760991210195949, 21.965, -1.9573, 0.225022, -1.2681, 0.641027, 0.725068, 0.188295, 0.167051, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.199202] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9104] 1760991210199070, 21.9681, -1.94196, 0.231253, -1.2659, 0.642348, 0.724893, 0.186606, 0.164614, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.201854] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9105] 1760991210201740, 21.9708, -1.94196, 0.231253, -1.2659, 0.642348, 0.724893, 0.186606, 0.164614, 1.53405, 0.623116, 0.21947, -0.25022, 0.600454, 0, 
[2025-10-20 16:13:30.204338] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9106] 1760991210204244, 21.9733, -1.94196, 0.231253, -1.2659, 0.642348, 0.724893, 0.186606, 0.164614, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.207445] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9108] 1760991210207329, 21.9764, -1.94196, 0.231253, -1.2659, 0.642348, 0.724893, 0.186606, 0.164614, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.209431] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9109] 1760991210209313, 21.9783, -1.92668, 0.237524, -1.26378, 0.643981, 0.724462, 0.1848, 0.162148, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.212113] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9110] 1760991210211994, 21.981, -1.92668, 0.237524, -1.26378, 0.643981, 0.724462, 0.1848, 0.162148, 1.52734, 0.627109, 0.212048, -0.343037, 0.617445, -0.0384852, 
[2025-10-20 16:13:30.214687] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9112] 1760991210214609, 21.9836, -1.92668, 0.237524, -1.26378, 0.643981, 0.724462, 0.1848, 0.162148, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.217192] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9113] 1760991210217079, 21.9861, -1.91144, 0.243856, -1.26178, 0.645999, 0.723642, 0.182777, 0.160062, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.219862] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9114] 1760991210219743, 21.9888, -1.91144, 0.243856, -1.26178, 0.645999, 0.723642, 0.182777, 0.160062, 1.52423, 0.633219, 0.200329, -0.482631, 0.583836, -0.155775, 
[2025-10-20 16:13:30.222463] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9115] 1760991210222347, 21.9914, -1.91144, 0.243856, -1.26178, 0.645999, 0.723642, 0.182777, 0.160062, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.224891] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9117] 1760991210224833, 21.9939, -1.91144, 0.243856, -1.26178, 0.645999, 0.723642, 0.182777, 0.160062, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.227865] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9118] 1760991210227752, 21.9968, -1.89626, 0.25019, -1.25987, 0.648422, 0.722448, 0.180614, 0.158104, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.230546] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9119] 1760991210230432, 21.9995, -1.89626, 0.25019, -1.25987, 0.648422, 0.722448, 0.180614, 0.158104, 1.51815, 0.633395, 0.190988, -0.611269, 0.579673, -0.223038, 
[2025-10-20 16:13:30.233483] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9120] 1760991210233368, 22.0024, -1.89626, 0.25019, -1.25987, 0.648422, 0.722448, 0.180614, 0.158104, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.235962] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9122] 1760991210235843, 22.0049, -1.89626, 0.25019, -1.25987, 0.648422, 0.722448, 0.180614, 0.158104, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.238382] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9123] 1760991210238274, 22.0073, -1.88115, 0.256565, -1.25804, 0.651025, 0.721008, 0.178422, 0.156461, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.241346] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9124] 1760991210241231, 22.0103, -1.88115, 0.256565, -1.25804, 0.651025, 0.721008, 0.178422, 0.156461, 1.51146, 0.637453, 0.183012, -0.68357, 0.533852, -0.284078, 
[2025-10-20 16:13:30.243599] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9125] 1760991210243486, 22.0125, -1.88115, 0.256565, -1.25804, 0.651025, 0.721008, 0.178422, 0.156461, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.246690] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9127] 1760991210246575, 22.0156, -1.88115, 0.256565, -1.25804, 0.651025, 0.721008, 0.178422, 0.156461, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.249141] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9128] 1760991210249023, 22.018, -1.86603, 0.262977, -1.25635, 0.65413, 0.71916, 0.176095, 0.15464, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.252008] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9129] 1760991210251883, 22.0209, -1.86603, 0.262977, -1.25635, 0.65413, 0.71916, 0.176095, 0.15464, 1.51193, 0.641231, 0.169407, -0.821352, 0.576529, -0.309326, 
[2025-10-20 16:13:30.254437] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9130] 1760991210254364, 22.0234, -1.86603, 0.262977, -1.25635, 0.65413, 0.71916, 0.176095, 0.15464, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.257185] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9132] 1760991210257071, 22.0261, -1.86603, 0.262977, -1.25635, 0.65413, 0.71916, 0.176095, 0.15464, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.259685] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9133] 1760991210259566, 22.0286, -1.85095, 0.269354, -1.25473, 0.657529, 0.716985, 0.173701, 0.153021, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.262750] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9134] 1760991210262635, 22.0317, -1.85095, 0.269354, -1.25473, 0.657529, 0.716985, 0.173701, 0.153021, 1.50771, 0.637697, 0.161575, -0.921142, 0.553924, -0.365667, 
[2025-10-20 16:13:30.265346] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9136] 1760991210265237, 22.0343, -1.85095, 0.269354, -1.25473, 0.657529, 0.716985, 0.173701, 0.153021, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.267885] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9137] 1760991210267773, 22.0368, -1.8359, 0.275758, -1.2532, 0.661265, 0.71448, 0.171176, 0.151477, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.270516] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9138] 1760991210270399, 22.0394, -1.8359, 0.275758, -1.2532, 0.661265, 0.71448, 0.171176, 0.151477, 1.50514, 0.640429, 0.153195, -1.0262, 0.559917, -0.414692, 
[2025-10-20 16:13:30.272835] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9139] 1760991210272719, 22.0417, -1.8359, 0.275758, -1.2532, 0.661265, 0.71448, 0.171176, 0.151477, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.275463] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9141] 1760991210275351, 22.0444, -1.8359, 0.275758, -1.2532, 0.661265, 0.71448, 0.171176, 0.151477, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.278377] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9142] 1760991210278272, 22.0473, -1.82093, 0.282165, -1.25177, 0.665134, 0.711763, 0.168537, 0.150285, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.282629] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9143] 1760991210282518, 22.0515, -1.82093, 0.282165, -1.25177, 0.665134, 0.711763, 0.168537, 0.150285, 1.4972, 0.640673, 0.14256, -1.08833, 0.524303, -0.488515, 
[2025-10-20 16:13:30.283751] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9145] 1760991210283679, 22.0527, -1.82093, 0.282165, -1.25177, 0.665134, 0.711763, 0.168537, 0.150285, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.286996] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9146] 1760991210286885, 22.0559, -1.82093, 0.282165, -1.25177, 0.665134, 0.711763, 0.168537, 0.150285, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.290041] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9147] 1760991210289928, 22.059, -1.80666, 0.28826, -1.25055, 0.668347, 0.708414, 0.166676, 0.153886, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.293065] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9148] 1760991210292979, 22.062, -1.80666, 0.28826, -1.25055, 0.668347, 0.708414, 0.166676, 0.153886, 1.42647, 0.609461, 0.121712, -1.19035, -0.299597, -1.05783, 
[2025-10-20 16:13:30.295825] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9150] 1760991210295710, 22.0647, -1.80666, 0.28826, -1.25055, 0.668347, 0.708414, 0.166676, 0.153886, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.298388] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9151] 1760991210298278, 22.0673, -1.79186, 0.294689, -1.24932, 0.672724, 0.705113, 0.163961, 0.152888, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.301177] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9152] 1760991210301063, 22.0701, -1.79186, 0.294689, -1.24932, 0.672724, 0.705113, 0.163961, 0.152888, 1.48019, 0.6429, 0.123338, -1.25542, 0.513774, -0.557069, 
[2025-10-20 16:13:30.304268] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9154] 1760991210304120, 22.0731, -1.79186, 0.294689, -1.24932, 0.672724, 0.705113, 0.163961, 0.152888, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.306319] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9155] 1760991210306189, 22.0752, -1.79186, 0.294689, -1.24932, 0.672724, 0.705113, 0.163961, 0.152888, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.308964] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9156] 1760991210308850, 22.0779, -1.77711, 0.301084, -1.24819, 0.677178, 0.701675, 0.161249, 0.151922, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.311624] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9157] 1760991210311506, 22.0805, -1.77711, 0.301084, -1.24819, 0.677178, 0.701675, 0.161249, 0.151922, 1.47457, 0.639567, 0.112737, -1.28242, 0.512624, -0.559881, 
[2025-10-20 16:13:30.314303] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9159] 1760991210314143, 22.0832, -1.77711, 0.301084, -1.24819, 0.677178, 0.701675, 0.161249, 0.151922, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.316695] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9160] 1760991210316583, 22.0856, -1.77711, 0.301084, -1.24819, 0.677178, 0.701675, 0.161249, 0.151922, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.319297] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9161] 1760991210319181, 22.0882, -1.75886, 0.306706, -1.2455, 0.677988, 0.706802, 0.147742, 0.137603, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.322129] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9162] 1760991210322010, 22.091, -1.75886, 0.306706, -1.2455, 0.677988, 0.706802, 0.147742, 0.137603, 1.82531, 0.562122, 0.269007, 0.590253, 4.03485, 0.146954, 
[2025-10-20 16:13:30.324649] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9164] 1760991210324533, 22.0936, -1.75886, 0.306706, -1.2455, 0.677988, 0.706802, 0.147742, 0.137603, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.327154] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9165] 1760991210327045, 22.0961, -1.75886, 0.306706, -1.2455, 0.677988, 0.706802, 0.147742, 0.137603, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.329746] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9166] 1760991210329627, 22.0986, -1.74412, 0.313044, -1.24455, 0.682707, 0.703014, 0.145004, 0.136586, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.332536] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9167] 1760991210332416, 22.1014, -1.74412, 0.313044, -1.24455, 0.682707, 0.703014, 0.145004, 0.136586, 1.47365, 0.633791, 0.0956188, -1.34554, 0.523624, -0.535242, 
[2025-10-20 16:13:30.335129] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9169] 1760991210335004, 22.104, -1.74412, 0.313044, -1.24455, 0.682707, 0.703014, 0.145004, 0.136586, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.337603] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9170] 1760991210337454, 22.1065, -1.72947, 0.319359, -1.24367, 0.68752, 0.699046, 0.142299, 0.135655, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.340754] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9171] 1760991210340640, 22.1097, -1.72947, 0.319359, -1.24367, 0.68752, 0.699046, 0.142299, 0.135655, 1.46541, 0.631561, 0.088179, -1.3819, 0.510785, -0.542501, 
[2025-10-20 16:13:30.343311] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9172] 1760991210343223, 22.1122, -1.72947, 0.319359, -1.24367, 0.68752, 0.699046, 0.142299, 0.135655, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.346227] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9174] 1760991210346114, 22.1151, -1.72947, 0.319359, -1.24367, 0.68752, 0.699046, 0.142299, 0.135655, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.348646] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9175] 1760991210348538, 22.1176, -1.71493, 0.325744, -1.24294, 0.692261, 0.695093, 0.139633, 0.134625, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.351420] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9176] 1760991210351304, 22.1203, -1.71493, 0.325744, -1.24294, 0.692261, 0.695093, 0.139633, 0.134625, 1.45431, 0.638522, 0.0721391, -1.35883, 0.524676, -0.510287, 
[2025-10-20 16:13:30.353792] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9178] 1760991210353738, 22.1228, -1.71493, 0.325744, -1.24294, 0.692261, 0.695093, 0.139633, 0.134625, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.356448] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9179] 1760991210356333, 22.1254, -1.71493, 0.325744, -1.24294, 0.692261, 0.695093, 0.139633, 0.134625, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.359302] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9180] 1760991210359187, 22.1282, -1.70041, 0.332068, -1.24229, 0.696966, 0.69107, 0.137169, 0.133587, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.361623] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9181] 1760991210361506, 22.1305, -1.70041, 0.332068, -1.24229, 0.696966, 0.69107, 0.137169, 0.133587, 1.45205, 0.632349, 0.065671, -1.35176, 0.501078, -0.470866, 
[2025-10-20 16:13:30.364085] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9183] 1760991210363996, 22.133, -1.70041, 0.332068, -1.24229, 0.696966, 0.69107, 0.137169, 0.133587, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.366703] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9184] 1760991210366591, 22.1356, -1.70041, 0.332068, -1.24229, 0.696966, 0.69107, 0.137169, 0.133587, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.369158] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9185] 1760991210369039, 22.1381, -1.68597, 0.338305, -1.24177, 0.701468, 0.687243, 0.13457, 0.132405, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.372563] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9186] 1760991210372447, 22.1415, -1.68597, 0.338305, -1.24177, 0.701468, 0.687243, 0.13457, 0.132405, 1.44411, 0.623736, 0.0522821, -1.28647, 0.545269, -0.44963, 
[2025-10-20 16:13:30.375055] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9188] 1760991210374936, 22.144, -1.68597, 0.338305, -1.24177, 0.701468, 0.687243, 0.13457, 0.132405, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.377612] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9189] 1760991210377458, 22.1465, -1.67153, 0.344517, -1.24138, 0.705844, 0.68343, 0.132246, 0.13122, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.380122] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9190] 1760991210380006, 22.149, -1.67153, 0.344517, -1.24138, 0.705844, 0.68343, 0.132246, 0.13122, 1.44323, 0.621139, 0.0380182, -1.2529, 0.509027, -0.39623, 
[2025-10-20 16:13:30.382839] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9191] 1760991210382755, 22.1518, -1.67153, 0.344517, -1.24138, 0.705844, 0.68343, 0.132246, 0.13122, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.385324] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9193] 1760991210385210, 22.1542, -1.67153, 0.344517, -1.24138, 0.705844, 0.68343, 0.132246, 0.13122, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.388140] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9194] 1760991210388033, 22.1571, -1.66127, 0.35158, -1.24301, 0.713377, 0.670565, 0.142984, 0.144884, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.391042] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9195] 1760991210390911, 22.1599, -1.66127, 0.35158, -1.24301, 0.713377, 0.670565, 0.142984, 0.144884, 1.02675, 0.706345, -0.162158, -3.20582, -3.49141, -1.14885, 
[2025-10-20 16:13:30.393449] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9196] 1760991210393363, 22.1624, -1.66127, 0.35158, -1.24301, 0.713377, 0.670565, 0.142984, 0.144884, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.396248] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9198] 1760991210396123, 22.1651, -1.66127, 0.35158, -1.24301, 0.713377, 0.670565, 0.142984, 0.144884, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.399193] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9199] 1760991210399078, 22.1681, -1.64692, 0.357726, -1.24292, 0.717608, 0.666729, 0.141118, 0.143518, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.401410] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9200] 1760991210401291, 22.1703, -1.64692, 0.357726, -1.24292, 0.717608, 0.666729, 0.141118, 0.143518, 1.4347, 0.614584, 0.0082607, -1.22124, 0.479433, -0.30682, 
[2025-10-20 16:13:30.403959] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9202] 1760991210403866, 22.1729, -1.64692, 0.357726, -1.24292, 0.717608, 0.666729, 0.141118, 0.143518, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.406629] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9203] 1760991210406515, 22.1755, -1.64692, 0.357726, -1.24292, 0.717608, 0.666729, 0.141118, 0.143518, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.409190] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9204] 1760991210409067, 22.1781, -1.63261, 0.363741, -1.24287, 0.721837, 0.66291, 0.139106, 0.141954, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.411888] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9205] 1760991210411762, 22.1808, -1.63261, 0.363741, -1.24287, 0.721837, 0.66291, 0.139106, 0.141954, 1.43126, 0.601553, 0.00513662, -1.21156, 0.530171, -0.288969, 
[2025-10-20 16:13:30.414237] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9207] 1760991210414109, 22.1831, -1.63261, 0.363741, -1.24287, 0.721837, 0.66291, 0.139106, 0.141954, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.416978] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9208] 1760991210416859, 22.1859, -1.63261, 0.363741, -1.24287, 0.721837, 0.66291, 0.139106, 0.141954, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.419498] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9209] 1760991210419378, 22.1884, -1.61838, 0.369723, -1.24295, 0.725884, 0.659099, 0.137015, 0.141097, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.422277] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9210] 1760991210422157, 22.1912, -1.61838, 0.369723, -1.24295, 0.725884, 0.659099, 0.137015, 0.141097, 1.42299, 0.598178, -0.00787527, -1.20584, 0.44708, -0.399034, 
[2025-10-20 16:13:30.424821] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9212] 1760991210424698, 22.1937, -1.61838, 0.369723, -1.24295, 0.725884, 0.659099, 0.137015, 0.141097, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.427207] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9213] 1760991210427093, 22.1961, -1.60418, 0.375552, -1.24313, 0.729891, 0.655354, 0.134803, 0.139994, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.429967] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9214] 1760991210429852, 22.1989, -1.60418, 0.375552, -1.24313, 0.729891, 0.655354, 0.134803, 0.139994, 1.41983, 0.58291, -0.0181822, -1.18012, 0.5014, -0.367391, 
[2025-10-20 16:13:30.432528] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9215] 1760991210432407, 22.2014, -1.60418, 0.375552, -1.24313, 0.729891, 0.655354, 0.134803, 0.139994, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.435467] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9217] 1760991210435357, 22.2044, -1.60418, 0.375552, -1.24313, 0.729891, 0.655354, 0.134803, 0.139994, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.438050] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9218] 1760991210437929, 22.207, -1.58988, 0.381275, -1.24335, 0.73363, 0.651866, 0.132784, 0.138662, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.440622] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9219] 1760991210440504, 22.2095, -1.58988, 0.381275, -1.24335, 0.73363, 0.651866, 0.132784, 0.138662, 1.43012, 0.572314, -0.0216049, -1.08504, 0.504312, -0.281527, 
[2025-10-20 16:13:30.443367] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9220] 1760991210443254, 22.2123, -1.58988, 0.381275, -1.24335, 0.73363, 0.651866, 0.132784, 0.138662, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.445835] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9222] 1760991210445711, 22.2147, -1.58988, 0.381275, -1.24335, 0.73363, 0.651866, 0.132784, 0.138662, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:30.448528] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [9223] 1760991210448406, 22.2174, -1.57486, 0.385624, -1.24485, 0.740142, 0.646791, 0.129258, 0.130933, 0, 0, 0, 0, 0, 0, 
