[2025-10-20 16:10:56.148938] [0x0000007fa68637c0] [MocapTag] [0x00003fad] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 16:11:11.888174] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7454] 1760991071888087, 18.5021, 1.04465, -1.07921, -1.23848, 0.100593, -0.00872373, -0.660629, -0.743891, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.891258] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7456] 1760991071891138, 18.5052, 1.04465, -1.07921, -1.23848, 0.100593, -0.00872373, -0.660629, -0.743891, -2.13986, -0.164606, -0.141999, 0.547004, -0.397895, 0.0566959, 
[2025-10-20 16:11:11.894290] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7457] 1760991071894125, 18.5082, 1.04465, -1.07921, -1.23848, 0.100593, -0.00872373, -0.660629, -0.743891, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.896344] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7458] 1760991071896228, 18.5103, 1.04465, -1.07921, -1.23848, 0.100593, -0.00872373, -0.660629, -0.743891, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.898896] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7460] 1760991071898821, 18.5129, 1.02328, -1.08095, -1.23993, 0.099177, -0.0101279, -0.658577, -0.745881, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.901702] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7461] 1760991071901584, 18.5156, 1.02328, -1.08095, -1.23993, 0.099177, -0.0101279, -0.658577, -0.745881, -2.13639, -0.173412, -0.144855, 0.537694, -0.443795, 0, 
[2025-10-20 16:11:11.904140] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7462] 1760991071904025, 18.5181, 1.02328, -1.08095, -1.23993, 0.099177, -0.0101279, -0.658577, -0.745881, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.907381] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7463] 1760991071907263, 18.5213, 1.02328, -1.08095, -1.23993, 0.099177, -0.0101279, -0.658577, -0.745881, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.909575] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7465] 1760991071909445, 18.5235, 1.0016, -1.08241, -1.24135, 0.0977237, -0.0107273, -0.656731, -0.74769, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.912215] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7466] 1760991071912096, 18.5262, 1.0016, -1.08241, -1.24135, 0.0977237, -0.0107273, -0.656731, -0.74769, -2.16805, -0.14682, -0.141831, 0.485826, -0.322903, 0.114632, 
[2025-10-20 16:11:11.914737] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7467] 1760991071914618, 18.5287, 1.0016, -1.08241, -1.24135, 0.0977237, -0.0107273, -0.656731, -0.74769, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.917149] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7468] 1760991071917028, 18.5311, 1.0016, -1.08241, -1.24135, 0.0977237, -0.0107273, -0.656731, -0.74769, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.920565] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7470] 1760991071920449, 18.5345, 0.979881, -1.08383, -1.24275, 0.0962608, -0.0118912, -0.65514, -0.749256, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.923152] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7471] 1760991071923039, 18.5371, 0.979881, -1.08383, -1.24275, 0.0962608, -0.0118912, -0.65514, -0.749256, -2.17194, -0.141712, -0.140085, 0.412536, -0.403009, 0.0475883, 
[2025-10-20 16:11:11.926377] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7472] 1760991071926262, 18.5403, 0.979881, -1.08383, -1.24275, 0.0962608, -0.0118912, -0.65514, -0.749256, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.928583] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7473] 1760991071928489, 18.5425, 0.958156, -1.08528, -1.24419, 0.0947549, -0.0131136, -0.653756, -0.750635, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.931238] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7475] 1760991071931122, 18.5452, 0.958156, -1.08528, -1.24419, 0.0947549, -0.0131136, -0.653756, -0.750635, -2.17248, -0.14511, -0.143811, 0.355482, -0.412674, 0.0509739, 
[2025-10-20 16:11:11.933792] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7476] 1760991071933675, 18.5477, 0.958156, -1.08528, -1.24419, 0.0947549, -0.0131136, -0.653756, -0.750635, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.937136] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7477] 1760991071937018, 18.5511, 0.958156, -1.08528, -1.24419, 0.0947549, -0.0131136, -0.653756, -0.750635, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.939033] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7479] 1760991071938948, 18.553, 0.936308, -1.08656, -1.24552, 0.0933018, -0.0139118, -0.652341, -0.752032, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.941768] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7480] 1760991071941642, 18.5557, 0.936308, -1.08656, -1.24552, 0.0933018, -0.0139118, -0.652341, -0.752032, -2.18482, -0.127967, -0.133517, 0.366032, -0.341915, 0.0990152, 
[2025-10-20 16:11:11.944181] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7481] 1760991071944063, 18.5581, 0.936308, -1.08656, -1.24552, 0.0933018, -0.0139118, -0.652341, -0.752032, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.946843] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7482] 1760991071946725, 18.5608, 0.936308, -1.08656, -1.24552, 0.0933018, -0.0139118, -0.652341, -0.752032, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.949378] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7484] 1760991071949257, 18.5633, 0.914232, -1.08764, -1.2468, 0.0919222, -0.0141779, -0.650951, -0.7534, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.952025] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7485] 1760991071951910, 18.566, 0.914232, -1.08764, -1.2468, 0.0919222, -0.0141779, -0.650951, -0.7534, -2.20759, -0.108023, -0.128041, 0.362873, -0.250687, 0.15831, 
[2025-10-20 16:11:11.954729] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7486] 1760991071954606, 18.5687, 0.914232, -1.08764, -1.2468, 0.0919222, -0.0141779, -0.650951, -0.7534, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.957272] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7487] 1760991071957151, 18.5712, 0.914232, -1.08764, -1.2468, 0.0919222, -0.0141779, -0.650951, -0.7534, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.959671] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7489] 1760991071959556, 18.5736, 0.892091, -1.08869, -1.24802, 0.0906809, -0.0146619, -0.649863, -0.75448, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.962286] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7490] 1760991071962170, 18.5762, 0.892091, -1.08869, -1.24802, 0.0906809, -0.0146619, -0.649863, -0.75448, -2.21416, -0.104589, -0.121352, 0.281036, -0.258645, 0.113559, 
[2025-10-20 16:11:11.964917] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7491] 1760991071964797, 18.5789, 0.892091, -1.08869, -1.24802, 0.0906809, -0.0146619, -0.649863, -0.75448, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.967487] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7492] 1760991071967370, 18.5814, 0.869966, -1.08972, -1.24921, 0.0894578, -0.0152413, -0.649036, -0.755326, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.970961] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7494] 1760991071970805, 18.5849, 0.869966, -1.08972, -1.24921, 0.0894578, -0.0152413, -0.649036, -0.755326, -2.21248, -0.103043, -0.119707, 0.211215, -0.264984, 0.10221, 
[2025-10-20 16:11:11.973466] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7495] 1760991071973361, 18.5874, 0.869966, -1.08972, -1.24921, 0.0894578, -0.0152413, -0.649036, -0.755326, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.976383] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7496] 1760991071976267, 18.5903, 0.869966, -1.08972, -1.24921, 0.0894578, -0.0152413, -0.649036, -0.755326, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.978860] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7498] 1760991071978802, 18.5929, 0.847687, -1.09062, -1.25041, 0.0880508, -0.0159359, -0.648415, -0.75601, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.981687] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7499] 1760991071981571, 18.5956, 0.847687, -1.09062, -1.25041, 0.0880508, -0.0159359, -0.648415, -0.75601, -2.22795, -0.0902886, -0.119321, 0.155032, -0.301954, 0.118542, 
[2025-10-20 16:11:11.984253] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7500] 1760991071984103, 18.5982, 0.847687, -1.09062, -1.25041, 0.0880508, -0.0159359, -0.648415, -0.75601, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.987143] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7501] 1760991071987028, 18.6011, 0.847687, -1.09062, -1.25041, 0.0880508, -0.0159359, -0.648415, -0.75601, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.989679] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7503] 1760991071989558, 18.6036, 0.825335, -1.09149, -1.25155, 0.0867391, -0.0164144, -0.648023, -0.756487, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.992921] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7504] 1760991071992807, 18.6069, 0.825335, -1.09149, -1.25155, 0.0867391, -0.0164144, -0.648023, -0.756487, -2.23512, -0.0865832, -0.11404, 0.096488, -0.251812, 0.13485, 
[2025-10-20 16:11:11.994792] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7505] 1760991071994672, 18.6087, 0.825335, -1.09149, -1.25155, 0.0867391, -0.0164144, -0.648023, -0.756487, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:11.996520] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7506] 1760991071996403, 18.6105, 0.803274, -1.09258, -1.25268, 0.0850244, -0.0169541, -0.648349, -0.75639, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.000291] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7508] 1760991072000175, 18.6142, 0.803274, -1.09258, -1.25268, 0.0850244, -0.0169541, -0.648349, -0.75639, -2.20612, -0.109657, -0.113466, -0.0939012, -0.299111, 0.196958, 
[2025-10-20 16:11:12.002764] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7509] 1760991072002639, 18.6167, 0.803274, -1.09258, -1.25268, 0.0850244, -0.0169541, -0.648349, -0.75639, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.005461] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7510] 1760991072005343, 18.6194, 0.803274, -1.09258, -1.25268, 0.0850244, -0.0169541, -0.648349, -0.75639, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.008075] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7511] 1760991072007956, 18.622, 0.780674, -1.09325, -1.2537, 0.0839553, -0.0174683, -0.648331, -0.756513, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.010818] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7513] 1760991072010693, 18.6247, 0.780674, -1.09325, -1.2537, 0.0839553, -0.0174683, -0.648331, -0.756513, -2.26002, -0.0668932, -0.102196, 0, -0.21792, 0.0972509, 
[2025-10-20 16:11:12.013170] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7514] 1760991072013057, 18.6271, 0.780674, -1.09325, -1.2537, 0.0839553, -0.0174683, -0.648331, -0.756513, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.016509] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7515] 1760991072016393, 18.6304, 0.780674, -1.09325, -1.2537, 0.0839553, -0.0174683, -0.648331, -0.756513, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.019063] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7516] 1760991072018975, 18.633, 0.757908, -1.09372, -1.25464, 0.0831401, -0.0182266, -0.648326, -0.75659, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.021811] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7518] 1760991072021693, 18.6357, 0.757908, -1.09372, -1.25464, 0.0831401, -0.0182266, -0.648326, -0.75659, -2.27661, -0.0470485, -0.0940353, 0, -0.221529, 0, 
[2025-10-20 16:11:12.024309] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7519] 1760991072024143, 18.6382, 0.757908, -1.09372, -1.25464, 0.0831401, -0.0182266, -0.648326, -0.75659, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.026945] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7520] 1760991072026830, 18.6409, 0.757908, -1.09372, -1.25464, 0.0831401, -0.0182266, -0.648326, -0.75659, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.030594] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7522] 1760991072030473, 18.6445, 0.735199, -1.09417, -1.25552, 0.0819488, -0.0184555, -0.648571, -0.756505, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.033428] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7523] 1760991072033314, 18.6474, 0.735199, -1.09417, -1.25552, 0.0819488, -0.0184555, -0.648571, -0.756505, -2.27092, -0.0449088, -0.087728, -0.0687242, -0.185363, 0.155497, 
[2025-10-20 16:11:12.035872] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7524] 1760991072035757, 18.6498, 0.735199, -1.09417, -1.25552, 0.0819488, -0.0184555, -0.648571, -0.756505, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.038427] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7525] 1760991072038320, 18.6524, 0.711579, -1.09496, -1.25615, 0.0814202, -0.0213834, -0.649768, -0.755457, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.041358] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7527] 1760991072041240, 18.6553, 0.711579, -1.09496, -1.25615, 0.0814202, -0.0213834, -0.649768, -0.755457, -2.36194, -0.078467, -0.0629956, -0.345254, -0.488988, -0.286341, 
[2025-10-20 16:11:12.043493] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7528] 1760991072043386, 18.6574, 0.711579, -1.09496, -1.25615, 0.0814202, -0.0213834, -0.649768, -0.755457, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.046238] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7529] 1760991072046118, 18.6602, 0.711579, -1.09496, -1.25615, 0.0814202, -0.0213834, -0.649768, -0.755457, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.048761] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7530] 1760991072048697, 18.6628, 0.689037, -1.0955, -1.25686, 0.0813874, -0.0230695, -0.649506, -0.755636, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.051609] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7532] 1760991072051491, 18.6655, 0.689037, -1.0955, -1.25686, 0.0813874, -0.0230695, -0.649506, -0.755636, -2.25421, -0.0540793, -0.07071, 0.0508785, -0.264811, -0.216031, 
[2025-10-20 16:11:12.054052] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7533] 1760991072053938, 18.668, 0.689037, -1.0955, -1.25686, 0.0813874, -0.0230695, -0.649506, -0.755636, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.056877] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7534] 1760991072056757, 18.6708, 0.689037, -1.0955, -1.25686, 0.0813874, -0.0230695, -0.649506, -0.755636, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.059379] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7536] 1760991072059207, 18.6733, 0.666049, -1.09553, -1.25716, 0.0810373, -0.0254056, -0.65017, -0.755027, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.062206] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7537] 1760991072062090, 18.6761, 0.666049, -1.09553, -1.25716, 0.0810373, -0.0254056, -0.65017, -0.755027, -2.29882, -0.00369195, -0.0300363, -0.20225, -0.385594, -0.243449, 
[2025-10-20 16:11:12.065292] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7538] 1760991072065172, 18.6792, 0.666049, -1.09553, -1.25716, 0.0810373, -0.0254056, -0.65017, -0.755027, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.067345] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7539] 1760991072067230, 18.6813, 0.666049, -1.09553, -1.25716, 0.0810373, -0.0254056, -0.65017, -0.755027, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.069859] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7541] 1760991072069739, 18.6838, 0.635555, -1.08829, -1.2583, 0.0797816, -0.0401739, -0.641887, -0.761579, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.072392] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7542] 1760991072072276, 18.6863, 0.635555, -1.08829, -1.2583, 0.0797816, -0.0401739, -0.641887, -0.761579, -3.04936, 0.724586, -0.114442, 1.95321, -2.58203, -1.77264, 
[2025-10-20 16:11:12.075084] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7543] 1760991072074967, 18.689, 0.635555, -1.08829, -1.2583, 0.0797816, -0.0401739, -0.641887, -0.761579, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.077617] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7544] 1760991072077470, 18.6915, 0.612597, -1.08856, -1.25918, 0.0793802, -0.0387328, -0.642972, -0.76078, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:11:12.080176] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7546] 1760991072080081, 18.6941, 0.612597, -1.08856, -1.25918, 0.0793802, -0.0387328, -0.642972, -0.76078, -2.29581, -0.027494, -0.0874652, -0.258708, 0.191544, 0.253034, 
[2025-10-20 16:11:12.082810] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [7547] 1760991072082695, 18.6967, 0.612597, -1.08856, -1.25918, 0.0793802, -0.0387328, -0.642972, -0.76078, 0, 0, 0, 0, 0, 0, 
