[2025-10-20 10:50:17.740805] [0x0000007f947297c0] [MocapTag] [0x0000080a] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 10:50:18.730127] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [469] 1760971818730017, 3.77257, 0.104434, -0.248896, -0.324194, 0.706944, 0.707268, 0.0013059, 0.000330896, 0.00207179, 0.00585609, -0.00945523, 0.0935674, 0, 0, 
[2025-10-20 10:50:18.732586] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [471] 1760971818732462, 3.77501, 0.104434, -0.248896, -0.324194, 0.706944, 0.707268, 0.0013059, 0.000330896, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.735541] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [472] 1760971818735424, 3.77798, 0.104434, -0.248896, -0.324194, 0.706944, 0.707268, 0.0013059, 0.000330896, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.738059] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [473] 1760971818737950, 3.7805, 0.104449, -0.248924, -0.324248, 0.707005, 0.707207, 0.00126175, 0.000312036, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.740647] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [474] 1760971818740557, 3.78311, 0.104449, -0.248924, -0.324248, 0.707005, 0.707207, 0.00126175, 0.000312036, 0, -0.0027322, -0.0053765, 0, 0, 0, 
[2025-10-20 10:50:18.743589] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [476] 1760971818743474, 3.78603, 0.104449, -0.248924, -0.324248, 0.707005, 0.707207, 0.00126175, 0.000312036, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.745775] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [477] 1760971818745666, 3.78822, 0.104449, -0.248924, -0.324248, 0.707005, 0.707207, 0.00126175, 0.000312036, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.748345] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [478] 1760971818748232, 3.79079, 0.104473, -0.248911, -0.324201, 0.707022, 0.707191, 0.00121845, 0.000359203, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.751018] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [479] 1760971818750931, 3.79348, 0.104473, -0.248911, -0.324201, 0.707022, 0.707191, 0.00121845, 0.000359203, 0.00236561, 0, 0.00475443, 0, 0, 0, 
[2025-10-20 10:50:18.753825] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [481] 1760971818753713, 3.79627, 0.104473, -0.248911, -0.324201, 0.707022, 0.707191, 0.00121845, 0.000359203, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.756262] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [482] 1760971818756150, 3.7987, 0.104467, -0.248909, -0.324141, 0.707056, 0.707156, 0.00122993, 0.000319736, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.759200] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [483] 1760971818759088, 3.80164, 0.104467, -0.248909, -0.324141, 0.707056, 0.707156, 0.00122993, 0.000319736, 0, 0, 0.00598678, 0, 0, 0, 
[2025-10-20 10:50:18.761706] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [485] 1760971818761621, 3.80417, 0.104467, -0.248909, -0.324141, 0.707056, 0.707156, 0.00122993, 0.000319736, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.764347] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [486] 1760971818764232, 3.80679, 0.104467, -0.248909, -0.324141, 0.707056, 0.707156, 0.00122993, 0.000319736, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.767011] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [487] 1760971818766905, 3.80946, 0.10449, -0.248896, -0.324128, 0.707019, 0.707194, 0.00117943, 0.000386269, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.769737] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [488] 1760971818769591, 3.81214, 0.10449, -0.248896, -0.324128, 0.707019, 0.707194, 0.00117943, 0.000386269, 0.00232321, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.772398] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [490] 1760971818772284, 3.81484, 0.10449, -0.248896, -0.324128, 0.707019, 0.707194, 0.00117943, 0.000386269, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.775039] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [491] 1760971818774931, 3.81748, 0.10449, -0.248896, -0.324128, 0.707019, 0.707194, 0.00117943, 0.000386269, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.777574] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [492] 1760971818777463, 3.82002, 0.104492, -0.248928, -0.324161, 0.707052, 0.70716, 0.00120743, 0.000352174, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.780280] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [493] 1760971818780162, 3.82272, 0.104492, -0.248928, -0.324161, 0.707052, 0.70716, 0.00120743, 0.000352174, 0, -0.00310881, -0.00335814, 0, 0, 0, 
[2025-10-20 10:50:18.782715] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [495] 1760971818782597, 3.82515, 0.104492, -0.248928, -0.324161, 0.707052, 0.70716, 0.00120743, 0.000352174, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.785386] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [496] 1760971818785281, 3.82783, 0.104492, -0.248928, -0.324161, 0.707052, 0.70716, 0.00120743, 0.000352174, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.787914] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [497] 1760971818787798, 3.83035, 0.10451, -0.24893, -0.324188, 0.707022, 0.70719, 0.00119543, 0.000405932, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.790636] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [498] 1760971818790548, 3.8331, 0.10451, -0.24893, -0.324188, 0.707022, 0.70719, 0.00119543, 0.000405932, 0, 0, -0.00267224, 0, 0, 0, 
[2025-10-20 10:50:18.793321] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [500] 1760971818793208, 3.83576, 0.10451, -0.24893, -0.324188, 0.707022, 0.70719, 0.00119543, 0.000405932, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.795697] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [501] 1760971818795584, 3.83814, 0.10451, -0.24893, -0.324188, 0.707022, 0.70719, 0.00119543, 0.000405932, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.798539] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [502] 1760971818798431, 3.84098, 0.104517, -0.248943, -0.324233, 0.707062, 0.70715, 0.00117757, 0.000384579, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.801223] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [504] 1760971818801165, 3.84372, 0.104517, -0.248943, -0.324233, 0.707062, 0.70715, 0.00117757, 0.000384579, 0, 0, -0.00447674, 0, 0, 0, 
[2025-10-20 10:50:18.803964] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [505] 1760971818803846, 3.8464, 0.104517, -0.248943, -0.324233, 0.707062, 0.70715, 0.00117757, 0.000384579, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.806391] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [506] 1760971818806280, 3.84883, 0.104532, -0.24895, -0.324217, 0.707028, 0.707184, 0.00112238, 0.000443712, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.809090] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [507] 1760971818808975, 3.85153, 0.104532, -0.24895, -0.324217, 0.707028, 0.707184, 0.00112238, 0.000443712, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.811709] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [509] 1760971818811592, 3.85414, 0.104532, -0.24895, -0.324217, 0.707028, 0.707184, 0.00112238, 0.000443712, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.814514] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [510] 1760971818814403, 3.85696, 0.104532, -0.24895, -0.324217, 0.707028, 0.707184, 0.00112238, 0.000443712, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.817071] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [511] 1760971818816958, 3.85951, 0.10451, -0.248959, -0.32421, 0.707071, 0.707142, 0.00116881, 0.000350404, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.819776] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [512] 1760971818819666, 3.86222, 0.10451, -0.248959, -0.32421, 0.707071, 0.707142, 0.00116881, 0.000350404, -0.00217805, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.822253] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [514] 1760971818822140, 3.86469, 0.10451, -0.248959, -0.32421, 0.707071, 0.707142, 0.00116881, 0.000350404, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.824880] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [515] 1760971818824698, 3.86725, 0.10451, -0.248959, -0.32421, 0.707071, 0.707142, 0.00116881, 0.000350404, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.827501] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [516] 1760971818827396, 3.86995, 0.104537, -0.248939, -0.32415, 0.707058, 0.707155, 0.00112015, 0.000396919, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.830424] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [517] 1760971818830336, 3.87289, 0.104537, -0.248939, -0.32415, 0.707058, 0.707155, 0.00112015, 0.000396919, 0.00273626, 0, 0.00599331, 0, 0, 0, 
[2025-10-20 10:50:18.832934] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [519] 1760971818832822, 3.87538, 0.104537, -0.248939, -0.32415, 0.707058, 0.707155, 0.00112015, 0.000396919, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.835508] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [520] 1760971818835401, 3.87795, 0.104537, -0.248939, -0.32415, 0.707058, 0.707155, 0.00112015, 0.000396919, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.838235] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [521] 1760971818838079, 3.88063, 0.104529, -0.248968, -0.324084, 0.707338, 0.706875, 0.00105252, 0.000398186, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.842158] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [523] 1760971818842033, 3.88459, 0.104529, -0.248968, -0.324084, 0.707338, 0.706875, 0.00105252, 0.000398186, 0, -0.00287489, 0.00655611, -0.0792027, 0, 0, 
[2025-10-20 10:50:18.843430] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [524] 1760971818843323, 3.88588, 0.104529, -0.248968, -0.324084, 0.707338, 0.706875, 0.00105252, 0.000398186, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.846299] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [525] 1760971818846186, 3.88874, 0.104509, -0.24894, -0.324088, 0.707278, 0.706935, 0.001125, 0.000402032, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.849139] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [526] 1760971818849029, 3.89158, 0.104509, -0.24894, -0.324088, 0.707278, 0.706935, 0.001125, 0.000402032, -0.0020127, 0.00278976, 0, 0, 0, 0, 
[2025-10-20 10:50:18.851670] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [528] 1760971818851613, 3.89417, 0.104509, -0.24894, -0.324088, 0.707278, 0.706935, 0.001125, 0.000402032, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.854460] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [529] 1760971818854346, 3.8969, 0.104509, -0.24894, -0.324088, 0.707278, 0.706935, 0.001125, 0.000402032, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.857043] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [530] 1760971818856934, 3.89949, 0.104523, -0.248928, -0.324128, 0.707035, 0.707178, 0.00110532, 0.000391948, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.859693] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [531] 1760971818859581, 3.90213, 0.104523, -0.248928, -0.324128, 0.707035, 0.707178, 0.00110532, 0.000391948, 0, 0, -0.00399867, 0.068748, 0, 0, 
[2025-10-20 10:50:18.862210] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [533] 1760971818862086, 3.90464, 0.104523, -0.248928, -0.324128, 0.707035, 0.707178, 0.00110532, 0.000391948, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.864957] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [534] 1760971818864814, 3.90737, 0.104523, -0.248928, -0.324128, 0.707035, 0.707178, 0.00110532, 0.000391948, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.867617] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [535] 1760971818867512, 3.91006, 0.104516, -0.248924, -0.32418, 0.707001, 0.707212, 0.00115948, 0.00034728, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.870265] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [536] 1760971818870145, 3.9127, 0.104516, -0.248924, -0.32418, 0.707001, 0.707212, 0.00115948, 0.00034728, 0, 0, -0.00519646, 0, 0, 0, 
[2025-10-20 10:50:18.872699] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [538] 1760971818872587, 3.91514, 0.104516, -0.248924, -0.32418, 0.707001, 0.707212, 0.00115948, 0.00034728, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.876020] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [539] 1760971818875912, 3.91846, 0.104516, -0.248924, -0.32418, 0.707001, 0.707212, 0.00115948, 0.00034728, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.879824] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [540] 1760971818879713, 3.92227, 0.104504, -0.248902, -0.324191, 0.706977, 0.707235, 0.00120461, 0.000346194, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.880865] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [541] 1760971818880784, 3.92334, 0.104504, -0.248902, -0.324191, 0.706977, 0.707235, 0.00120461, 0.000346194, 0, 0.00218195, 0, 0, 0, 0, 
[2025-10-20 10:50:18.883317] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [543] 1760971818883204, 3.92576, 0.104504, -0.248902, -0.324191, 0.706977, 0.707235, 0.00120461, 0.000346194, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.885794] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [544] 1760971818885685, 3.92824, 0.104507, -0.248956, -0.324147, 0.707114, 0.707099, 0.00111525, 0.000371257, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.888642] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [545] 1760971818888533, 3.93109, 0.104507, -0.248956, -0.324147, 0.707114, 0.707099, 0.00111525, 0.000371257, 0, -0.00533007, 0.00433734, -0.0387311, 0, 0, 
[2025-10-20 10:50:18.891024] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [547] 1760971818890969, 3.93352, 0.104507, -0.248956, -0.324147, 0.707114, 0.707099, 0.00111525, 0.000371257, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.894444] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [548] 1760971818894331, 3.93688, 0.104507, -0.248956, -0.324147, 0.707114, 0.707099, 0.00111525, 0.000371257, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.896895] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [549] 1760971818896789, 3.93934, 0.104485, -0.249005, -0.324082, 0.707201, 0.707012, 0.00106451, 0.000414631, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.899700] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [550] 1760971818899586, 3.94214, 0.104485, -0.249005, -0.324082, 0.707201, 0.707012, 0.00106451, 0.000414631, -0.00223685, -0.00493466, 0.00656925, 0, 0, 0, 
[2025-10-20 10:50:18.902291] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [552] 1760971818902179, 3.94473, 0.104485, -0.249005, -0.324082, 0.707201, 0.707012, 0.00106451, 0.000414631, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.904987] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [553] 1760971818904865, 3.94742, 0.104485, -0.249005, -0.324082, 0.707201, 0.707012, 0.00106451, 0.000414631, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.907512] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [554] 1760971818907403, 3.94996, 0.104466, -0.249, -0.324136, 0.707358, 0.706854, 0.00114371, 0.000325235, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.910655] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [555] 1760971818910534, 3.95309, 0.104466, -0.249, -0.324136, 0.707358, 0.706854, 0.00114371, 0.000325235, 0, 0, -0.00539935, -0.0445127, 0, 0, 
[2025-10-20 10:50:18.913330] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [557] 1760971818913204, 3.95576, 0.104466, -0.249, -0.324136, 0.707358, 0.706854, 0.00114371, 0.000325235, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.915924] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [558] 1760971818915813, 3.95837, 0.104466, -0.249, -0.324136, 0.707358, 0.706854, 0.00114371, 0.000325235, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.918448] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [559] 1760971818918331, 3.96088, 0.104463, -0.248988, -0.324129, 0.707344, 0.706869, 0.00115621, 0.00034017, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.921231] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [561] 1760971818921178, 3.96373, 0.104463, -0.248988, -0.324129, 0.707344, 0.706869, 0.00115621, 0.00034017, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.924197] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [562] 1760971818924084, 3.96664, 0.104463, -0.248988, -0.324129, 0.707344, 0.706869, 0.00115621, 0.00034017, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.927173] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [563] 1760971818927059, 3.96961, 0.104451, -0.248984, -0.324123, 0.707366, 0.706846, 0.0011431, 0.000348854, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.929877] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [564] 1760971818929769, 3.97232, 0.104451, -0.248984, -0.324123, 0.707366, 0.706846, 0.0011431, 0.000348854, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.932603] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [566] 1760971818932487, 3.97504, 0.104451, -0.248984, -0.324123, 0.707366, 0.706846, 0.0011431, 0.000348854, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.935463] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [567] 1760971818935351, 3.9779, 0.104451, -0.248984, -0.324123, 0.707366, 0.706846, 0.0011431, 0.000348854, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.937881] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [568] 1760971818937775, 3.98033, 0.104475, -0.248958, -0.324126, 0.707317, 0.706895, 0.00113285, 0.000405295, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.941438] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [570] 1760971818941365, 3.98392, 0.104475, -0.248958, -0.324126, 0.707317, 0.706895, 0.00113285, 0.000405295, 0.00248831, 0.00265728, 0, 0, 0, 0, 
[2025-10-20 10:50:18.944384] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [571] 1760971818944273, 3.98683, 0.104475, -0.248958, -0.324126, 0.707317, 0.706895, 0.00113285, 0.000405295, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.946649] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [572] 1760971818946542, 3.98909, 0.104456, -0.248968, -0.324116, 0.707184, 0.707029, 0.0011441, 0.00029131, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.949406] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [573] 1760971818949295, 3.99185, 0.104456, -0.248968, -0.324116, 0.707184, 0.707029, 0.0011441, 0.00029131, 0, 0, 0, 0.0377297, 0, 0, 
[2025-10-20 10:50:18.951862] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [575] 1760971818951769, 3.99432, 0.104456, -0.248968, -0.324116, 0.707184, 0.707029, 0.0011441, 0.00029131, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.954707] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [576] 1760971818954589, 3.99714, 0.104456, -0.248968, -0.324116, 0.707184, 0.707029, 0.0011441, 0.00029131, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.957812] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [577] 1760971818957701, 4.00025, 0.104458, -0.248981, -0.324148, 0.707181, 0.707032, 0.00113671, 0.000292708, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.960689] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [578] 1760971818960599, 4.00315, 0.104458, -0.248981, -0.324148, 0.707181, 0.707032, 0.00113671, 0.000292708, 0, 0, -0.00318712, 0, 0, 0, 
[2025-10-20 10:50:18.963189] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [580] 1760971818963077, 4.00563, 0.104458, -0.248981, -0.324148, 0.707181, 0.707032, 0.00113671, 0.000292708, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.965610] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [581] 1760971818965502, 4.00805, 0.104458, -0.248981, -0.324148, 0.707181, 0.707032, 0.00113671, 0.000292708, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.968325] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [582] 1760971818968209, 4.01076, 0.104475, -0.248987, -0.324121, 0.707226, 0.706987, 0.00108369, 0.000328593, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.971059] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [583] 1760971818970970, 4.01352, 0.104475, -0.248987, -0.324121, 0.707226, 0.706987, 0.00108369, 0.000328593, 0, 0, 0.00263485, 0, 0, 0, 
[2025-10-20 10:50:18.974136] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [585] 1760971818974022, 4.01657, 0.104475, -0.248987, -0.324121, 0.707226, 0.706987, 0.00108369, 0.000328593, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.976668] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [586] 1760971818976558, 4.01911, 0.104454, -0.248992, -0.324115, 0.707233, 0.706979, 0.00111436, 0.000275411, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.979397] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [587] 1760971818979290, 4.02184, 0.104454, -0.248992, -0.324115, 0.707233, 0.706979, 0.00111436, 0.000275411, -0.00206062, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.982109] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [589] 1760971818981994, 4.02455, 0.104454, -0.248992, -0.324115, 0.707233, 0.706979, 0.00111436, 0.000275411, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.985555] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [590] 1760971818985446, 4.028, 0.104454, -0.248992, -0.324115, 0.707233, 0.706979, 0.00111436, 0.000275411, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.987234] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [591] 1760971818987132, 4.02968, 0.104467, -0.248986, -0.324118, 0.707196, 0.707017, 0.00110214, 0.000344763, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.990844] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [592] 1760971818990755, 4.03331, 0.104467, -0.248986, -0.324118, 0.707196, 0.707017, 0.00110214, 0.000344763, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.992883] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [594] 1760971818992770, 4.03532, 0.104467, -0.248986, -0.324118, 0.707196, 0.707017, 0.00110214, 0.000344763, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.995483] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [595] 1760971818995367, 4.03792, 0.104467, -0.248986, -0.324118, 0.707196, 0.707017, 0.00110214, 0.000344763, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:18.997915] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [596] 1760971818997800, 4.04035, 0.104515, -0.248996, -0.324084, 0.707237, 0.706975, 0.00102893, 0.000363697, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:19.000760] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [597] 1760971819000596, 4.04315, 0.104515, -0.248996, -0.324084, 0.707237, 0.706975, 0.00102893, 0.000363697, 0.00473117, 0, 0.00344017, 0, 0, 0, 
[2025-10-20 10:50:19.003343] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [599] 1760971819003228, 4.04578, 0.104515, -0.248996, -0.324084, 0.707237, 0.706975, 0.00102893, 0.000363697, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:19.006432] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [600] 1760971819006321, 4.04887, 0.104515, -0.248996, -0.324084, 0.707237, 0.706975, 0.00102893, 0.000363697, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:19.008979] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [601] 1760971819008814, 4.05137, 0.104463, -0.248951, -0.32411, 0.70728, 0.706932, 0.00115281, 0.000331187, 0, 0, 0, 0, 0, 0, 
