[2025-10-20 10:54:58.262578] [0x0000007f8102e7c0] [MocapTag] [0x0000107d] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 10:55:18.805712] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9676] 1760972118805599, 23.2877, -0.251891, 0.196599, -1.26688, 0.729888, 0.665067, -0.0769181, -0.137964, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:18.809569] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9677] 1760972118809451, 23.2915, -0.251891, 0.196599, -1.26688, 0.729888, 0.665067, -0.0769181, -0.137964, 1.02857, -0.432168, -0.0383197, -0.119483, 0.292966, 0.203881, 
[2025-10-20 10:55:18.811052] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9678] 1760972118810936, 23.293, -0.251891, 0.196599, -1.26688, 0.729888, 0.665067, -0.0769181, -0.137964, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:18.813788] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9680] 1760972118813707, 23.2958, -0.251891, 0.196599, -1.26688, 0.729888, 0.665067, -0.0769181, -0.137964, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:18.816396] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9681] 1760972118816281, 23.2984, -0.241704, 0.192228, -1.26725, 0.729817, 0.664739, -0.0772682, -0.139709, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:18.819108] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9682] 1760972118818990, 23.3011, -0.241704, 0.192228, -1.26725, 0.729817, 0.664739, -0.0772682, -0.139709, 1.01871, -0.437071, -0.0372547, -0.0901461, 0.285849, 0.231816, 
[2025-10-20 10:55:18.821834] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9683] 1760972118821719, 23.3038, -0.241704, 0.192228, -1.26725, 0.729817, 0.664739, -0.0772682, -0.139709, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:18.824413] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9685] 1760972118824294, 23.3064, -0.241704, 0.192228, -1.26725, 0.729817, 0.664739, -0.0772682, -0.139709, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:18.827002] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9686] 1760972118826891, 23.309, -0.231601, 0.187769, -1.26761, 0.729734, 0.664413, -0.0776743, -0.141458, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:18.829870] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9687] 1760972118829751, 23.3118, -0.231601, 0.187769, -1.26761, 0.729734, 0.664413, -0.0776743, -0.141458, 1.01027, -0.445886, -0.0360167, -0.0882626, 0.2949, 0.2251, 
[2025-10-20 10:55:18.832537] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9688] 1760972118832451, 23.3145, -0.231601, 0.187769, -1.26761, 0.729734, 0.664413, -0.0776743, -0.141458, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:18.835297] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9690] 1760972118835184, 23.3173, -0.231601, 0.187769, -1.26761, 0.729734, 0.664413, -0.0776743, -0.141458, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:18.837712] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9691] 1760972118837607, 23.3197, -0.221403, 0.18323, -1.26815, 0.729416, 0.664361, -0.0782408, -0.143017, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:18.840591] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9692] 1760972118840468, 23.3226, -0.221403, 0.18323, -1.26815, 0.729416, 0.664361, -0.0782408, -0.143017, 1.01975, -0.453934, -0.0530381, 0, 0.297353, 0.162375, 
[2025-10-20 10:55:18.843142] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9693] 1760972118843056, 23.3252, -0.221403, 0.18323, -1.26815, 0.729416, 0.664361, -0.0782408, -0.143017, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:18.846531] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9695] 1760972118846417, 23.3285, -0.21182, 0.178683, -1.26846, 0.72911, 0.664241, -0.0783114, -0.145089, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:18.849317] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9696] 1760972118849200, 23.3313, -0.21182, 0.178683, -1.26846, 0.72911, 0.664241, -0.0783114, -0.145089, 0.958323, -0.454729, -0.0318522, -0.0419617, 0.291219, 0.312596, 
[2025-10-20 10:55:18.851871] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9697] 1760972118851756, 23.3339, -0.21182, 0.178683, -1.26846, 0.72911, 0.664241, -0.0783114, -0.145089, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:18.854425] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9699] 1760972118854301, 23.3364, -0.21182, 0.178683, -1.26846, 0.72911, 0.664241, -0.0783114, -0.145089, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:18.857045] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9700] 1760972118856932, 23.339, -0.201941, 0.174044, -1.26896, 0.728591, 0.664385, -0.0788216, -0.146745, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:18.860594] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [9701] 1760972118860483, 23.3426, -0.201941, 0.174044, -1.26896, 0.728591, 0.664385, -0.0788216, -0.146745, 0.987896, -0.463855, -0.0495402, 0.0465512, 0.305384, 0.176673, 
