[2024-04-18 18:38:55.308869] [0x00007fbb43831f80] [info] [0x000100c9] [1] Initial timestamp, Current time, User-defined position x, User-defined position y, User-defined position z, User-defined velocity x, User-defined velocity y, User-defined velocity z, User-defined acceleration x, User-defined acceleration y, User-defined acceleration z, User-defined yaw, User-defined yaw_dot, User-defined yaw_dot_dot
[2024-04-18 18:38:56.300147] [0x00007fbb43831f80] [info] [0x000100c9] [100] 1713479935308783, 0.991251, -0.017398, -0.0112308, 0.0124463, -0.0618362, -0.0390401, 0.0435498, -0.147573, -0.0887624, 0.100478, -2.57844, -0.0509578, -0.0268819
[2024-04-18 18:38:56.310100] [0x00007fbb43831f80] [info] [0x000100c9] [101] 1713479935308783, 1.00121, -0.0180212, -0.011624, 0.012885, -0.0633136, -0.0399278, 0.044555, -0.149092, -0.0894895, 0.101366, -2.57895, -0.0512265, -0.0270872
[2024-04-18 18:38:56.320153] [0x00007fbb43831f80] [info] [0x000100c9] [102] 1713479935308783, 1.01125, -0.0186642, -0.0120293, 0.0133373, -0.0648177, -0.0408296, 0.0455768, -0.150602, -0.0902039, 0.102242, -2.57947, -0.0514994, -0.0272964
[2024-04-18 18:38:56.330133] [0x00007fbb43831f80] [info] [0x000100c9] [103] 1713479935308783, 1.02122, -0.0193181, -0.0124409, 0.0137969, -0.0663269, -0.0417326, 0.0466006, -0.152081, -0.0908954, 0.103094, -2.57998, -0.0517727, -0.0275065
[2024-04-18 18:38:56.340140] [0x00007fbb43831f80] [info] [0x000100c9] [104] 1713479935308783, 1.03124, -0.0199907, -0.0128639, 0.0142693, -0.0678588, -0.0426472, 0.0476383, -0.153546, -0.0915717, 0.10393, -2.5805, -0.0520495, -0.0277201
[2024-04-18 18:38:56.350084] [0x00007fbb43831f80] [info] [0x000100c9] [105] 1713479935308783, 1.0412, -0.0206742, -0.0132932, 0.0147489, -0.0693953, -0.0435625, 0.0486775, -0.154979, -0.0922249, 0.104742, -2.58102, -0.0523267, -0.0279347
[2024-04-18 18:38:56.360141] [0x00007fbb43831f80] [info] [0x000100c9] [106] 1713479935308783, 1.05124, -0.0213787, -0.0137352, 0.0152429, -0.0709583, -0.0444916, 0.0497331, -0.1564, -0.092864, 0.105541, -2.58155, -0.0526082, -0.0281535
[2024-04-18 18:38:56.370132] [0x00007fbb43831f80] [info] [0x000100c9] [107] 1713479935308783, 1.06122, -0.0220944, -0.0141837, 0.0157443, -0.0725255, -0.0454211, 0.0507898, -0.15779, -0.0934797, 0.106315, -2.58207, -0.0528902, -0.0283733
[2024-04-18 18:38:56.380158] [0x00007fbb43831f80] [info] [0x000100c9] [108] 1713479935308783, 1.07125, -0.0228297, -0.0146439, 0.016259, -0.0741149, -0.0463616, 0.0518599, -0.159163, -0.094079, 0.107072, -2.58261, -0.0531758, -0.0285968
[2024-04-18 18:38:56.390133] [0x00007fbb43831f80] [info] [0x000100c9] [109] 1713479935308783, 1.08121, -0.0235758, -0.0151104, 0.0167809, -0.0757068, -0.0473016, 0.05293, -0.160503, -0.0946544, 0.107804, -2.58314, -0.0534618, -0.0288213
[2024-04-18 18:38:56.400150] [0x00007fbb43831f80] [info] [0x000100c9] [110] 1713479935308783, 1.09125, -0.0243441, -0.0155901, 0.0173178, -0.0773251, -0.0482548, 0.0540161, -0.161829, -0.0952144, 0.10852, -2.58368, -0.0537523, -0.0290502
[2024-04-18 18:38:56.410078] [0x00007fbb43831f80] [info] [0x000100c9] [111] 1713479935308783, 1.1012, -0.0251216, -0.016075, 0.0178608, -0.0789421, -0.0492051, 0.0550995, -0.163119, -0.0957492, 0.10921, -2.58421, -0.0540426, -0.0292798
[2024-04-18 18:38:56.420135] [0x00007fbb43831f80] [info] [0x000100c9] [112] 1713479935308783, 1.11122, -0.0259211, -0.016573, 0.0184185, -0.0805834, -0.0501674, 0.0561975, -0.164393, -0.0962674, 0.109883, -2.58476, -0.0543372, -0.0295136
[2024-04-18 18:38:56.430127] [0x00007fbb43831f80] [info] [0x000100c9] [113] 1713479935308783, 1.12122, -0.0267348, -0.0170793, 0.0189858, -0.0822329, -0.0511322, 0.0572991, -0.165638, -0.0967634, 0.110532, -2.5853, -0.0546334, -0.0297495
[2024-04-18 18:38:56.440119] [0x00007fbb43831f80] [info] [0x000100c9] [114] 1713479935308783, 1.13123, -0.0275666, -0.0175962, 0.0195651, -0.0838978, -0.0521035, 0.0584092, -0.166859, -0.0972395, 0.111161, -2.58585, -0.0549325, -0.0299886
[2024-04-18 18:38:56.450085] [0x00007fbb43831f80] [info] [0x000100c9] [115] 1713479935308783, 1.14121, -0.0284114, -0.0181205, 0.020153, -0.0855673, -0.0530753, 0.0595205, -0.16805, -0.0976925, 0.111765, -2.5864, -0.0552327, -0.0302294
[2024-04-18 18:38:56.460118] [0x00007fbb43831f80] [info] [0x000100c9] [116] 1713479935308783, 1.15122, -0.0292771, -0.0186572, 0.0207549, -0.0872567, -0.0540562, 0.0606431, -0.169219, -0.0981265, 0.11235, -2.58695, -0.0555367, -0.0304743
[2024-04-18 18:38:56.470136] [0x00007fbb43831f80] [info] [0x000100c9] [117] 1713479935308783, 1.16122, -0.0301577, -0.0192024, 0.0213666, -0.0889538, -0.055039, 0.0617689, -0.170359, -0.0985381, 0.112912, -2.58751, -0.0558426, -0.0307215
[2024-04-18 18:38:56.480166] [0x00007fbb43831f80] [info] [0x000100c9] [118] 1713479935308783, 1.17125, -0.0310585, -0.0197594, 0.0219919, -0.0906681, -0.0560293, 0.0629041, -0.171475, -0.0989294, 0.113452, -2.58807, -0.056152, -0.0309725
[2024-04-18 18:38:56.490121] [0x00007fbb43831f80] [info] [0x000100c9] [119] 1713479935308783, 1.18122, -0.0319712, -0.020323, 0.0226248, -0.0923835, -0.0570177, 0.064038, -0.172557, -0.0992969, 0.113967, -2.58863, -0.0564621, -0.0312251
[2024-04-18 18:38:56.500119] [0x00007fbb43831f80] [info] [0x000100c9] [120] 1713479935308783, 1.19124, -0.0329052, -0.0208991, 0.0232719, -0.0941171, -0.058014, 0.065182, -0.173617, -0.099644, 0.114461, -2.5892, -0.0567761, -0.0314818
[2024-04-18 18:38:56.510079] [0x00007fbb43831f80] [info] [0x000100c9] [121] 1713479935308783, 1.2012, -0.0338518, -0.0214822, 0.0239272, -0.0958525, -0.0590087, 0.0663251, -0.174643, -0.0999675, 0.114929, -2.58977, -0.0570911, -0.0317404
[2024-04-18 18:38:56.520161] [0x00007fbb43831f80] [info] [0x000100c9] [122] 1713479935308783, 1.21126, -0.0348245, -0.0220807, 0.0246, -0.0976138, -0.0600155, 0.0674831, -0.17565, -0.100272, 0.115379, -2.59034, -0.0574117, -0.0320044
[2024-04-18 18:38:56.530131] [0x00007fbb43831f80] [info] [0x000100c9] [123] 1713479935308783, 1.22122, -0.0358056, -0.0226835, 0.0252779, -0.0993683, -0.0610157, 0.0686345, -0.176619, -0.100551, 0.1158, -2.59092, -0.0577318, -0.0322692
[2024-04-18 18:38:56.540121] [0x00007fbb43831f80] [info] [0x000100c9] [124] 1713479935308783, 1.23123, -0.0368095, -0.0232995, 0.0259711, -0.101142, -0.062024, 0.0697961, -0.177564, -0.100809, 0.1162, -2.5915, -0.0580563, -0.0325386
[2024-04-18 18:38:56.550149] [0x00007fbb43831f80] [info] [0x000100c9] [125] 1713479935308783, 1.24123, -0.0378291, -0.0239244, 0.0266743, -0.102921, -0.0630325, 0.0709592, -0.178477, -0.101044, 0.116576, -2.59208, -0.0583828, -0.0328108
[2024-04-18 18:38:56.560083] [0x00007fbb43831f80] [info] [0x000100c9] [126] 1713479935308783, 1.2512, -0.0388649, -0.0245583, 0.0273882, -0.104706, -0.0640418, 0.0721242, -0.17936, -0.101256, 0.116927, -2.59266, -0.0587115, -0.033086
[2024-04-18 18:38:56.570112] [0x00007fbb43831f80] [info] [0x000100c9] [127] 1713479935308783, 1.26122, -0.0399224, -0.0252047, 0.0281162, -0.106506, -0.0650567, 0.0732966, -0.180216, -0.101446, 0.117255, -2.59325, -0.0590442, -0.0333655
[2024-04-18 18:38:56.580178] [0x00007fbb43831f80] [info] [0x000100c9] [128] 1713479935308783, 1.27125, -0.0410005, -0.0258627, 0.0288578, -0.108319, -0.0660758, 0.0744751, -0.181044, -0.101613, 0.11756, -2.59385, -0.0593805, -0.0336493
[2024-04-18 18:38:56.590127] [0x00007fbb43831f80] [info] [0x000100c9] [129] 1713479935308783, 1.28122, -0.0420888, -0.0265262, 0.0296057, -0.110127, -0.067089, 0.0756479, -0.181836, -0.101756, 0.117838, -2.59444, -0.0597172, -0.0339346
[2024-04-18 18:38:56.600122] [0x00007fbb43831f80] [info] [0x000100c9] [130] 1713479935308783, 1.29124, -0.0432018, -0.0272038, 0.0303699, -0.111954, -0.0681096, 0.0768304, -0.182602, -0.101877, 0.118093, -2.59504, -0.0600588, -0.0342252
[2024-04-18 18:38:56.610124] [0x00007fbb43831f80] [info] [0x000100c9] [131] 1713479935308783, 1.30121, -0.0443273, -0.027888, 0.031142, -0.113778, -0.069126, 0.0780091, -0.183333, -0.101975, 0.118322, -2.59564, -0.0604016, -0.034518
[2024-04-18 18:38:56.620152] [0x00007fbb43831f80] [info] [0x000100c9] [132] 1713479935308783, 1.31125, -0.0454788, -0.0285871, 0.0319311, -0.115622, -0.0701501, 0.079198, -0.184037, -0.102049, 0.118528, -2.59625, -0.0607496, -0.0348165
[2024-04-18 18:38:56.630127] [0x00007fbb43831f80] [info] [0x000100c9] [133] 1713479935308783, 1.32122, -0.04664, -0.0292912, 0.0327261, -0.117459, -0.0711672, 0.08038, -0.184706, -0.1021, 0.118708, -2.59686, -0.061098, -0.0351166
[2024-04-18 18:38:56.640152] [0x00007fbb43831f80] [info] [0x000100c9] [134] 1713479935308783, 1.33125, -0.0478278, -0.0300103, 0.0335385, -0.119316, -0.0721918, 0.0815718, -0.185347, -0.102127, 0.118864, -2.59747, -0.0614519, -0.0354228
[2024-04-18 18:38:56.650113] [0x00007fbb43831f80] [info] [0x000100c9] [135] 1713479935308783, 1.34122, -0.0490263, -0.030735, 0.0343575, -0.121166, -0.0732098, 0.0827573, -0.185953, -0.102131, 0.118994, -2.59808, -0.0618065, -0.0357309
[2024-04-18 18:38:56.660085] [0x00007fbb43831f80] [info] [0x000100c9] [136] 1713479935308783, 1.3512, -0.0502457, -0.0314713, 0.03519, -0.123026, -0.0742297, 0.0839462, -0.186527, -0.102112, 0.119099, -2.5987, -0.0621649, -0.0360436
[2024-04-18 18:38:56.670117] [0x00007fbb43831f80] [info] [0x000100c9] [137] 1713479935308783, 1.36122, -0.0514869, -0.0322196, 0.0360365, -0.124897, -0.075252, 0.0851392, -0.187072, -0.102068, 0.119179, -2.59933, -0.0625274, -0.0363613
[2024-04-18 18:38:56.680156] [0x00007fbb43831f80] [info] [0x000100c9] [138] 1713479935308783, 1.37125, -0.0527494, -0.0329798, 0.0368967, -0.126776, -0.0762757, 0.0863352, -0.187584, -0.102001, 0.119234, -2.59996, -0.0628938, -0.0366838
[2024-04-18 18:38:56.690109] [0x00007fbb43831f80] [info] [0x000100c9] [139] 1713479935308783, 1.38121, -0.0540209, -0.0337442, 0.0377622, -0.128646, -0.0772908, 0.0875224, -0.188061, -0.101911, 0.119263, -2.60058, -0.0632606, -0.0370081
[2024-04-18 18:38:56.700191] [0x00007fbb43831f80] [info] [0x000100c9] [140] 1713479935308783, 1.39126, -0.0553233, -0.0345262, 0.0386478, -0.130539, -0.0783144, 0.0887211, -0.188509, -0.101796, 0.119266, -2.60122, -0.0636342, -0.0373399
[2024-04-18 18:38:56.710116] [0x00007fbb43831f80] [info] [0x000100c9] [141] 1713479935308783, 1.40122, -0.0566327, -0.0353111, 0.0395373, -0.132418, -0.0793276, 0.0899088, -0.18892, -0.101658, 0.119244, -2.60186, -0.0640078, -0.0376731
[2024-04-18 18:38:56.720154] [0x00007fbb43831f80] [info] [0x000100c9] [142] 1713479935308783, 1.41125, -0.0579715, -0.0361125, 0.0404458, -0.134316, -0.0803472, 0.0911055, -0.189301, -0.101496, 0.119197, -2.6025, -0.0643876, -0.0380135
[2024-04-18 18:38:56.730142] [0x00007fbb43831f80] [info] [0x000100c9] [143] 1713479935308783, 1.42122, -0.0593199, -0.0369186, 0.0413599, -0.136205, -0.0813581, 0.0922934, -0.189646, -0.10131, 0.119124, -2.60315, -0.0647683, -0.0383562
[2024-04-18 18:38:56.740156] [0x00007fbb43831f80] [info] [0x000100c9] [144] 1713479935308783, 1.43125, -0.0606953, -0.0377395, 0.0422914, -0.138109, -0.082373, 0.0934875, -0.18996, -0.1011, 0.119024, -2.6038, -0.0651547, -0.0387056
[2024-04-18 18:38:56.750086] [0x00007fbb43831f80] [info] [0x000100c9] [145] 1713479935308783, 1.44121, -0.0620794, -0.0385645, 0.0432279, -0.140001, -0.0833782, 0.0946717, -0.190238, -0.100867, 0.1189, -2.60445, -0.0655417, -0.0390572
[2024-04-18 18:38:56.760111] [0x00007fbb43831f80] [info] [0x000100c9] [146] 1713479935308783, 1.45123, -0.0634928, -0.0394056, 0.0441832, -0.14191, -0.0843883, 0.0958632, -0.190485, -0.100608, 0.118749, -2.60511, -0.0659351, -0.0394163
[2024-04-18 18:38:56.770145] [0x00007fbb43831f80] [info] [0x000100c9] [147] 1713479935308783, 1.46122, -0.0649198, -0.0402535, 0.0451466, -0.143814, -0.0853919, 0.0970485, -0.190696, -0.100327, 0.118573, -2.60577, -0.0663307, -0.0397791
[2024-04-18 18:38:56.780154] [0x00007fbb43831f80] [info] [0x000100c9] [148] 1713479935308783, 1.47125, -0.066372, -0.0411151, 0.0461261, -0.145727, -0.0863968, 0.0982369, -0.190875, -0.10002, 0.11837, -2.60644, -0.0667315, -0.0401485
[2024-04-18 18:38:56.790105] [0x00007fbb43831f80] [info] [0x000100c9] [149] 1713479935308783, 1.48121, -0.0678319, -0.04198, 0.0471097, -0.147628, -0.0873907, 0.0994139, -0.191018, -0.0996923, 0.118143, -2.6071, -0.067133, -0.0405202
[2024-04-18 18:38:56.800153] [0x00007fbb43831f80] [info] [0x000100c9] [150] 1713479935308783, 1.49125, -0.0693243, -0.0428628, 0.0481142, -0.149547, -0.0883902, 0.100599, -0.191128, -0.0993372, 0.117887, -2.60778, -0.0675419, -0.0409006
[2024-04-18 18:38:56.810093] [0x00007fbb43831f80] [info] [0x000100c9] [151] 1713479935308783, 1.50121, -0.0708233, -0.0437481, 0.049122, -0.151451, -0.0893778, 0.101772, -0.191202, -0.0989612, 0.117608, -2.60845, -0.0679511, -0.0412832
[2024-04-18 18:38:56.820159] [0x00007fbb43831f80] [info] [0x000100c9] [152] 1713479935308783, 1.51125, -0.0723535, -0.0446504, 0.0501497, -0.153371, -0.0903693, 0.102951, -0.191243, -0.0985582, 0.117301, -2.60914, -0.0683676, -0.0416745
[2024-04-18 18:38:56.830180] [0x00007fbb43831f80] [info] [0x000100c9] [153] 1713479935308783, 1.52123, -0.0738946, -0.0455577, 0.0511836, -0.155281, -0.0913514, 0.104121, -0.191248, -0.0981334, 0.116969, -2.60982, -0.0687857, -0.0420693
[2024-04-18 18:38:56.840134] [0x00007fbb43831f80] [info] [0x000100c9] [154] 1713479935308783, 1.53124, -0.0754582, -0.0464769, 0.0522315, -0.157195, -0.0923313, 0.10529, -0.191219, -0.0976838, 0.116611, -2.61051, -0.0692087, -0.0424707
[2024-04-18 18:38:56.850084] [0x00007fbb43831f80] [info] [0x000100c9] [155] 1713479935308783, 1.5412, -0.0770335, -0.0474014, 0.0532861, -0.159099, -0.093302, 0.10645, -0.191156, -0.0972126, 0.116228, -2.6112, -0.0696338, -0.0428761
[2024-04-18 18:38:56.860167] [0x00007fbb43831f80] [info] [0x000100c9] [156] 1713479935308783, 1.55125, -0.0786418, -0.0483438, 0.0543616, -0.161019, -0.0942763, 0.107615, -0.191057, -0.0967133, 0.115816, -2.61191, -0.0700667, -0.043291
[2024-04-18 18:38:56.870121] [0x00007fbb43831f80] [info] [0x000100c9] [157] 1713479935308783, 1.56122, -0.080256, -0.0492882, 0.0554398, -0.162923, -0.0952376, 0.108768, -0.190923, -0.0961944, 0.115381, -2.61261, -0.0705002, -0.0437086
[2024-04-18 18:38:56.880164] [0x00007fbb43831f80] [info] [0x000100c9] [158] 1713479935308783, 1.57125, -0.0819004, -0.0502486, 0.056537, -0.164838, -0.0962001, 0.109923, -0.190754, -0.0956481, 0.114918, -2.61332, -0.0709409, -0.0441354
[2024-04-18 18:38:56.890130] [0x00007fbb43831f80] [info] [0x000100c9] [159] 1713479935308783, 1.58122, -0.0835526, -0.0512121, 0.0576382, -0.166738, -0.0971505, 0.111066, -0.19055, -0.0950819, 0.114431, -2.61402, -0.0713829, -0.0445657
[2024-04-18 18:38:56.900139] [0x00007fbb43831f80] [info] [0x000100c9] [160] 1713479935308783, 1.59125, -0.0852344, -0.0521912, 0.0587578, -0.168648, -0.0981011, 0.112211, -0.19031, -0.0944885, 0.113916, -2.61474, -0.0718321, -0.0450052
[2024-04-18 18:38:56.910077] [0x00007fbb43831f80] [info] [0x000100c9] [161] 1713479935308783, 1.6012, -0.0869226, -0.0531724, 0.0598804, -0.170541, -0.0990387, 0.113342, -0.190036, -0.093876, 0.113378, -2.61546, -0.0722822, -0.045448
[2024-04-18 18:38:56.920131] [0x00007fbb43831f80] [info] [0x000100c9] [162] 1713479935308783, 1.61122, -0.0886406, -0.0541692, 0.0610215, -0.172443, -0.0999759, 0.114475, -0.189725, -0.093236, 0.112812, -2.61619, -0.0727398, -0.0459006
[2024-04-18 18:38:56.930126] [0x00007fbb43831f80] [info] [0x000100c9] [163] 1713479935308783, 1.62122, -0.0903746, -0.0551737, 0.062172, -0.174339, -0.100905, 0.1156, -0.189379, -0.0925736, 0.11222, -2.61692, -0.0732011, -0.0463593
[2024-04-18 18:38:56.940116] [0x00007fbb43831f80] [info] [0x000100c9] [164] 1713479935308783, 1.63123, -0.09213, -0.0561888, 0.0633353, -0.176233, -0.101829, 0.116721, -0.188998, -0.0918869, 0.111602, -2.61765, -0.0736677, -0.0468257
[2024-04-18 18:38:56.950127] [0x00007fbb43831f80] [info] [0x000100c9] [165] 1713479935308783, 1.64122, -0.0938987, -0.05721, 0.064506, -0.178118, -0.102742, 0.117832, -0.188581, -0.0911791, 0.11096, -2.61839, -0.0741375, -0.0472979
[2024-04-18 18:38:56.960119] [0x00007fbb43831f80] [info] [0x000100c9] [166] 1713479935308783, 1.65122, -0.095689, -0.0582417, 0.0656896, -0.180001, -0.10365, 0.118938, -0.188129, -0.0904469, 0.110291, -2.61913, -0.0746128, -0.0477783
[2024-04-18 18:38:56.970112] [0x00007fbb43831f80] [info] [0x000100c9] [167] 1713479935308783, 1.66122, -0.0974989, -0.0592831, 0.0668849, -0.181881, -0.104551, 0.120038, -0.18764, -0.0896913, 0.109597, -2.61988, -0.0750932, -0.0482665
[2024-04-18 18:38:56.980163] [0x00007fbb43831f80] [info] [0x000100c9] [168] 1713479935308783, 1.67126, -0.0993344, -0.0603373, 0.0680956, -0.183762, -0.105448, 0.121135, -0.187114, -0.0889096, 0.108874, -2.62064, -0.0755803, -0.0487643
[2024-04-18 18:38:56.990120] [0x00007fbb43831f80] [info] [0x000100c9] [169] 1713479935308783, 1.68121, -0.101173, -0.0613914, 0.0693069, -0.185622, -0.106329, 0.122215, -0.186557, -0.0881116, 0.108131, -2.62139, -0.0760682, -0.0492659
[2024-04-18 18:38:57.000129] [0x00007fbb43831f80] [info] [0x000100c9] [170] 1713479935308783, 1.69124, -0.103044, -0.062462, 0.0705377, -0.187489, -0.107209, 0.123295, -0.185959, -0.0872849, 0.107358, -2.62216, -0.0765648, -0.0497791
[2024-04-18 18:38:57.010133] [0x00007fbb43831f80] [info] [0x000100c9] [171] 1713479935308783, 1.70121, -0.104922, -0.0635349, 0.0717721, -0.18934, -0.108074, 0.124361, -0.18533, -0.0864404, 0.106565, -2.62292, -0.0770635, -0.0502977
[2024-04-18 18:38:57.020165] [0x00007fbb43831f80] [info] [0x000100c9] [172] 1713479935308783, 1.71125, -0.106832, -0.0646246, 0.0730263, -0.191198, -0.108938, 0.125427, -0.18466, -0.0855668, 0.10574, -2.6237, -0.0775713, -0.0508286
[2024-04-18 18:38:57.030125] [0x00007fbb43831f80] [info] [0x000100c9] [173] 1713479935308783, 1.72122, -0.108747, -0.0657146, 0.0742816, -0.193035, -0.109787, 0.126477, -0.183959, -0.0846772, 0.104895, -2.62448, -0.0780805, -0.0513643
[2024-04-18 18:38:57.040114] [0x00007fbb43831f80] [info] [0x000100c9] [174] 1713479935308783, 1.73121, -0.110685, -0.0668158, 0.0755506, -0.194869, -0.110628, 0.127521, -0.183221, -0.0837629, 0.104024, -2.62526, -0.0785965, -0.0519101
[2024-04-18 18:38:57.050128] [0x00007fbb43831f80] [info] [0x000100c9] [175] 1713479935308783, 1.74122, -0.112645, -0.0679274, 0.0768323, -0.196699, -0.111462, 0.128558, -0.182445, -0.0828245, 0.103126, -2.62605, -0.0791189, -0.0524661
[2024-04-18 18:38:57.060081] [0x00007fbb43831f80] [info] [0x000100c9] [176] 1713479935308783, 1.7512, -0.114618, -0.0690445, 0.0781212, -0.198517, -0.112284, 0.129583, -0.181635, -0.0818662, 0.102206, -2.62684, -0.0796456, -0.0530301
[2024-04-18 18:38:57.070115] [0x00007fbb43831f80] [info] [0x000100c9] [177] 1713479935308783, 1.76122, -0.116616, -0.0701733, 0.0794242, -0.200332, -0.113099, 0.130602, -0.180788, -0.0808829, 0.101257, -2.62764, -0.0801797, -0.0536053
[2024-04-18 18:38:57.080165] [0x00007fbb43831f80] [info] [0x000100c9] [178] 1713479935308783, 1.77126, -0.118635, -0.0713123, 0.0807399, -0.202142, -0.113906, 0.131613, -0.179902, -0.0798755, 0.100282, -2.62845, -0.0807205, -0.0541914
[2024-04-18 18:38:57.090091] [0x00007fbb43831f80] [info] [0x000100c9] [179] 1713479935308783, 1.78121, -0.120655, -0.0724496, 0.0820544, -0.203928, -0.114696, 0.132606, -0.178988, -0.0788549, 0.0992909, -2.62925, -0.0812627, -0.0547826
[2024-04-18 18:38:57.100119] [0x00007fbb43831f80] [info] [0x000100c9] [180] 1713479935308783, 1.79124, -0.12271, -0.0736039, 0.0833894, -0.205718, -0.115481, 0.133597, -0.178031, -0.0778043, 0.098267, -2.63007, -0.0818152, -0.0553887
[2024-04-18 18:38:57.110118] [0x00007fbb43831f80] [info] [0x000100c9] [181] 1713479935308783, 1.80122, -0.124772, -0.0747603, 0.0847276, -0.20749, -0.116252, 0.134572, -0.177043, -0.0767373, 0.0972238, -2.63089, -0.082371, -0.0560024
[2024-04-18 18:38:57.120161] [0x00007fbb43831f80] [info] [0x000100c9] [182] 1713479935308783, 1.81125, -0.126862, -0.0759304, 0.0860825, -0.209261, -0.117017, 0.135542, -0.176014, -0.0756433, 0.0961508, -2.63172, -0.0829359, -0.05663
[2024-04-18 18:38:57.130112] [0x00007fbb43831f80] [info] [0x000100c9] [183] 1713479935308783, 1.82122, -0.128957, -0.0771006, 0.0874385, -0.21101, -0.117765, 0.136495, -0.174956, -0.0745348, 0.0950603, -2.63255, -0.0835036, -0.0572647
[2024-04-18 18:38:57.140129] [0x00007fbb43831f80] [info] [0x000100c9] [184] 1713479935308783, 1.83122, -0.131076, -0.0782822, 0.0888084, -0.212755, -0.118505, 0.137441, -0.173858, -0.0734015, 0.0939422, -2.63339, -0.0840796, -0.0579128
[2024-04-18 18:38:57.150091] [0x00007fbb43831f80] [info] [0x000100c9] [185] 1713479935308783, 1.84121, -0.13321, -0.0794695, 0.0901858, -0.214486, -0.119233, 0.138373, -0.172727, -0.0722487, 0.0928017, -2.63423, -0.0846613, -0.0585716
[2024-04-18 18:38:57.160125] [0x00007fbb43831f80] [info] [0x000100c9] [186] 1713479935308783, 1.85124, -0.135371, -0.0806694, 0.0915788, -0.216213, -0.119952, 0.139299, -0.171554, -0.0710698, 0.0916321, -2.63508, -0.0852524, -0.0592453
[2024-04-18 18:38:57.170139] [0x00007fbb43831f80] [info] [0x000100c9] [187] 1713479935308783, 1.86122, -0.137538, -0.0818706, 0.0929742, -0.21792, -0.120655, 0.140208, -0.170352, -0.0698758, 0.0904444, -2.63594, -0.0858473, -0.0599279
[2024-04-18 18:38:57.180161] [0x00007fbb43831f80] [info] [0x000100c9] [188] 1713479935308783, 1.87125, -0.139731, -0.0830836, 0.0943842, -0.219621, -0.12135, 0.141108, -0.169109, -0.0686565, 0.0892285, -2.6368, -0.0864515, -0.0606257
