[2024-04-19 15:12:38.215545] [0x00007f50543bdf80] [info] [0x0000d691] [1] Initial timestamp, Current time, User-defined position x, User-defined position y, User-defined position z, User-defined velocity x, User-defined velocity y, User-defined velocity z, User-defined acceleration x, User-defined acceleration y, User-defined acceleration z, User-defined yaw, User-defined yaw_dot, User-defined yaw_dot_dot
[2024-04-19 15:12:48.757204] [0x00007f50543bdf80] [info] [0x0000d691] [1055] 1713553958215421, 10.5413, -2.16171, 4.02338, -0.961828, -2.97768, -1.84762, 0.0572724, 3.78848, -0.0466316, -0.0563655, -2.58624, 0.5813, 0.914754
[2024-04-19 15:12:48.767034] [0x00007f50543bdf80] [info] [0x0000d691] [1056] 1713553958215421, 10.5513, -2.19124, 4.00493, -0.961259, -2.93986, -1.84805, 0.0567081, 3.78804, -0.0408879, -0.056691, -2.5804, 0.590533, 0.935132
[2024-04-19 15:12:48.776945] [0x00007f50543bdf80] [info] [0x0000d691] [1057] 1713553958215421, 10.5613, -2.22042, 3.98647, -0.960696, -2.90203, -1.84843, 0.0561403, 3.78739, -0.0351736, -0.05701, -2.57445, 0.599976, 0.955905
[2024-04-19 15:12:48.787063] [0x00007f50543bdf80] [info] [0x0000d691] [1058] 1713553958215421, 10.5715, -2.24969, 3.9677, -0.960128, -2.86357, -1.84876, 0.0555597, 3.78652, -0.0293968, -0.0573273, -2.56831, 0.609792, 0.977418
[2024-04-19 15:12:48.796949] [0x00007f50543bdf80] [info] [0x0000d691] [1059] 1713553958215421, 10.5814, -2.27782, 3.94941, -0.959582, -2.82613, -1.84902, 0.0549913, 3.78547, -0.0238028, -0.0576296, -2.56223, 0.619563, 0.99875
[2024-04-19 15:12:48.806911] [0x00007f50543bdf80] [info] [0x0000d691] [1060] 1713553958215421, 10.5913, -2.30584, 3.93096, -0.959036, -2.78836, -1.84923, 0.0544147, 3.7842, -0.0181882, -0.0579278, -2.556, 0.62964, 1.02066
[2024-04-19 15:12:48.817123] [0x00007f50543bdf80] [info] [0x0000d691] [1061] 1713553958215421, 10.6015, -2.33392, 3.91221, -0.958487, -2.75, -1.84939, 0.0538258, 3.78269, -0.0125148, -0.0582238, -2.54956, 0.640104, 1.04331
[2024-04-19 15:12:48.827097] [0x00007f50543bdf80] [info] [0x0000d691] [1062] 1713553958215421, 10.6114, -2.3609, 3.89394, -0.957958, -2.71264, -1.84949, 0.0532493, 3.78101, -0.00701765, -0.0585053, -2.54318, 0.65052, 1.06575
[2024-04-19 15:12:48.837235] [0x00007f50543bdf80] [info] [0x0000d691] [1063] 1713553958215421, 10.6214, -2.38783, 3.87545, -0.957429, -2.67485, -1.84953, 0.0526631, 3.7791, -0.00148409, -0.0587832, -2.53663, 0.661288, 1.08883
[2024-04-19 15:12:48.847369] [0x00007f50543bdf80] [info] [0x0000d691] [1064] 1713553958215421, 10.6315, -2.41477, 3.85669, -0.956898, -2.63652, -1.84952, 0.0520652, 3.77694, 0.00410295, -0.0590582, -2.52986, 0.672456, 1.11264
[2024-04-19 15:12:48.857292] [0x00007f50543bdf80] [info] [0x0000d691] [1065] 1713553958215421, 10.6414, -2.44063, 3.83842, -0.956386, -2.59923, -1.84945, 0.0514806, 3.77462, 0.00951432, -0.0593189, -2.52316, 0.683563, 1.13618
[2024-04-19 15:12:48.867205] [0x00007f50543bdf80] [info] [0x0000d691] [1066] 1713553958215421, 10.6514, -2.4664, 3.81995, -0.955875, -2.56155, -1.84933, 0.050887, 3.77205, 0.0149567, -0.0595756, -2.51628, 0.695028, 1.16033
[2024-04-19 15:12:48.877223] [0x00007f50543bdf80] [info] [0x0000d691] [1067] 1713553958215421, 10.6614, -2.4918, 3.80147, -0.95537, -2.52387, -1.84915, 0.0502904, 3.76927, 0.0203755, -0.0598253, -2.50928, 0.706744, 1.18485
[2024-04-19 15:12:48.887364] [0x00007f50543bdf80] [info] [0x0000d691] [1068] 1713553958215421, 10.6715, -2.51721, 3.78272, -0.954863, -2.48566, -1.84891, 0.0496824, 3.76622, 0.0258483, -0.0600716, -2.50205, 0.718888, 1.21007
[2024-04-19 15:12:48.897236] [0x00007f50543bdf80] [info] [0x0000d691] [1069] 1713553958215421, 10.6814, -2.54154, 3.76448, -0.954375, -2.44852, -1.84863, 0.0490887, 3.76303, 0.0311456, -0.0603041, -2.4949, 0.730948, 1.23492
[2024-04-19 15:12:48.907222] [0x00007f50543bdf80] [info] [0x0000d691] [1070] 1713553958215421, 10.6914, -2.56588, 3.74597, -0.953887, -2.41084, -1.84829, 0.0484835, 3.75956, 0.0364987, -0.0605331, -2.48751, 0.743446, 1.26047
[2024-04-19 15:12:48.917397] [0x00007f50543bdf80] [info] [0x0000d691] [1071] 1713553958215421, 10.7015, -2.5901, 3.72725, -0.953399, -2.37279, -1.8479, 0.0478694, 3.75583, 0.041884, -0.0607573, -2.47992, 0.756341, 1.28658
[2024-04-19 15:12:48.927237] [0x00007f50543bdf80] [info] [0x0000d691] [1072] 1713553958215421, 10.7114, -2.61336, 3.709, -0.952929, -2.33571, -1.84746, 0.0472681, 3.75197, 0.0471134, -0.0609689, -2.47239, 0.769178, 1.31233
[2024-04-19 15:12:48.937290] [0x00007f50543bdf80] [info] [0x0000d691] [1073] 1713553958215421, 10.7214, -2.63653, 3.69053, -0.952459, -2.29821, -1.84696, 0.0466574, 3.74783, 0.0523819, -0.061176, -2.46463, 0.782432, 1.33863
[2024-04-19 15:12:48.947249] [0x00007f50543bdf80] [info] [0x0000d691] [1074] 1713553958215421, 10.7314, -2.65932, 3.67206, -0.951996, -2.26075, -1.84641, 0.0460446, 3.74347, 0.0576273, -0.0613759, -2.45674, 0.795952, 1.36516
[2024-04-19 15:12:48.957275] [0x00007f50543bdf80] [info] [0x0000d691] [1075] 1713553958215421, 10.7414, -2.68173, 3.65361, -0.951539, -2.22337, -1.84581, 0.0454304, 3.73888, 0.0628444, -0.0615685, -2.44872, 0.809726, 1.39187
[2024-04-19 15:12:48.967171] [0x00007f50543bdf80] [info] [0x0000d691] [1076] 1713553958215421, 10.7513, -2.7037, 3.63522, -0.951089, -2.18613, -1.84516, 0.0448158, 3.73407, 0.0680253, -0.0617533, -2.44058, 0.823732, 1.41866
[2024-04-19 15:12:48.977263] [0x00007f50543bdf80] [info] [0x0000d691] [1077] 1713553958215421, 10.7614, -2.72545, 3.61671, -0.950643, -2.14869, -1.84445, 0.0441953, 3.729, 0.0732176, -0.0619321, -2.43224, 0.838101, 1.44577
[2024-04-19 15:12:48.987229] [0x00007f50543bdf80] [info] [0x0000d691] [1078] 1713553958215421, 10.7714, -2.74675, 3.59827, -0.950204, -2.11142, -1.84369, 0.0435751, 3.72371, 0.0783708, -0.0621031, -2.42378, 0.852696, 1.47288
[2024-04-19 15:12:48.997378] [0x00007f50543bdf80] [info] [0x0000d691] [1079] 1713553958215421, 10.7815, -2.76789, 3.57965, -0.949767, -2.07384, -1.84287, 0.0429469, 3.71813, 0.0835532, -0.0622684, -2.4151, 0.867712, 1.5003
[2024-04-19 15:12:49.007336] [0x00007f50543bdf80] [info] [0x0000d691] [1080] 1713553958215421, 10.7915, -2.78842, 3.56124, -0.949341, -2.03673, -1.84201, 0.0423241, 3.71238, 0.0886563, -0.0624246, -2.40635, 0.882834, 1.52742
[2024-04-19 15:12:49.017406] [0x00007f50543bdf80] [info] [0x0000d691] [1081] 1713553958215421, 10.8015, -2.80867, 3.54276, -0.948919, -1.9995, -1.8411, 0.0416969, 3.70637, 0.0937616, -0.0625741, -2.39742, 0.898298, 1.55462
[2024-04-19 15:12:49.027206] [0x00007f50543bdf80] [info] [0x0000d691] [1082] 1713553958215421, 10.8114, -2.82821, 3.52461, -0.948511, -1.96298, -1.84015, 0.0410792, 3.70023, 0.0987577, -0.062714, -2.38848, 0.91376, 1.58125
[2024-04-19 15:12:49.037256] [0x00007f50543bdf80] [info] [0x0000d691] [1083] 1713553958215421, 10.8214, -2.84767, 3.5062, -0.948103, -1.92598, -1.83913, 0.0404508, 3.69377, 0.103808, -0.0628487, -2.37926, 0.929721, 1.60811
[2024-04-19 15:12:49.047256] [0x00007f50543bdf80] [info] [0x0000d691] [1084] 1713553958215421, 10.8314, -2.86677, 3.48779, -0.947701, -1.88903, -1.83807, 0.0398209, 3.68707, 0.108841, -0.0629761, -2.36987, 0.945957, 1.63475
[2024-04-19 15:12:49.057231] [0x00007f50543bdf80] [info] [0x0000d691] [1085] 1713553958215421, 10.8414, -2.88544, 3.46945, -0.947307, -1.85227, -1.83696, 0.0391918, 3.68016, 0.113837, -0.0630958, -2.36034, 0.962403, 1.66101
[2024-04-19 15:12:49.067368] [0x00007f50543bdf80] [info] [0x0000d691] [1086] 1713553958215421, 10.8515, -2.90402, 3.45084, -0.946913, -1.815, -1.83578, 0.0385516, 3.6729, 0.118891, -0.06321, -2.3505, 0.979372, 1.6873
[2024-04-19 15:12:49.077418] [0x00007f50543bdf80] [info] [0x0000d691] [1087] 1713553958215421, 10.8615, -2.92202, 3.43245, -0.94653, -1.77823, -1.83456, 0.0379177, 3.66548, 0.123867, -0.0633155, -2.3406, 0.996408, 1.71284
[2024-04-19 15:12:49.087240] [0x00007f50543bdf80] [info] [0x0000d691] [1088] 1713553958215421, 10.8714, -2.93937, 3.41438, -0.946159, -1.74215, -1.83332, 0.0372934, 3.65795, 0.128743, -0.063412, -2.3307, 1.01341, 1.73742
[2024-04-19 15:12:49.097245] [0x00007f50543bdf80] [info] [0x0000d691] [1089] 1713553958215421, 10.8814, -2.95659, 3.39608, -0.94579, -1.70566, -1.83201, 0.0366596, 3.65009, 0.133666, -0.0635027, -2.32049, 1.03088, 1.7617
[2024-04-19 15:12:49.107238] [0x00007f50543bdf80] [info] [0x0000d691] [1090] 1713553958215421, 10.8914, -2.97348, 3.37774, -0.945426, -1.66915, -1.83064, 0.0360233, 3.64197, 0.138584, -0.0635863, -2.31008, 1.04864, 1.78533
[2024-04-19 15:12:49.117273] [0x00007f50543bdf80] [info] [0x0000d691] [1091] 1713553958215421, 10.9014, -2.99, 3.35943, -0.945069, -1.63275, -1.82923, 0.0353867, 3.63362, 0.143479, -0.0636625, -2.2995, 1.06662, 1.80809
[2024-04-19 15:12:49.127205] [0x00007f50543bdf80] [info] [0x0000d691] [1092] 1713553958215421, 10.9114, -3.00612, 3.34118, -0.944719, -1.59653, -1.82778, 0.034751, 3.62506, 0.148344, -0.0637313, -2.28877, 1.08477, 1.82986
[2024-04-19 15:12:49.137257] [0x00007f50543bdf80] [info] [0x0000d691] [1093] 1713553958215421, 10.9214, -3.02192, 3.32288, -0.944374, -1.56027, -1.82627, 0.0341124, 3.61622, 0.153208, -0.063793, -2.27781, 1.1032, 1.85065
[2024-04-19 15:12:49.147254] [0x00007f50543bdf80] [info] [0x0000d691] [1094] 1713553958215421, 10.9314, -3.03735, 3.30462, -0.944036, -1.52414, -1.82471, 0.033474, 3.60716, 0.15805, -0.0638473, -2.26668, 1.12181, 1.87023
[2024-04-19 15:12:49.157223] [0x00007f50543bdf80] [info] [0x0000d691] [1095] 1713553958215421, 10.9413, -3.05232, 3.28649, -0.943706, -1.48832, -1.82311, 0.032839, 3.59792, 0.162844, -0.0638941, -2.25544, 1.1405, 1.88839
[2024-04-19 15:12:49.167365] [0x00007f50543bdf80] [info] [0x0000d691] [1096] 1713553958215421, 10.9515, -3.06729, 3.26794, -0.943375, -1.45175, -1.82143, 0.0321884, 3.58822, 0.167736, -0.0639346, -2.24373, 1.15981, 1.9055
[2024-04-19 15:12:49.177402] [0x00007f50543bdf80] [info] [0x0000d691] [1097] 1713553958215421, 10.9615, -3.08158, 3.24979, -0.943058, -1.41603, -1.81974, 0.0315509, 3.57848, 0.17251, -0.063967, -2.23207, 1.17888, 1.92067
[2024-04-19 15:12:49.187241] [0x00007f50543bdf80] [info] [0x0000d691] [1098] 1713553958215421, 10.9714, -3.09544, 3.23176, -0.942748, -1.38061, -1.818, 0.0309168, 3.56857, 0.177241, -0.0639921, -2.22029, 1.19799, 1.93405
[2024-04-19 15:12:49.197421] [0x00007f50543bdf80] [info] [0x0000d691] [1099] 1713553958215421, 10.9815, -3.10926, 3.21334, -0.942438, -1.34447, -1.81618, 0.0302677, 3.55819, 0.182064, -0.0640104, -2.20804, 1.21766, 1.94583
[2024-04-19 15:12:49.207235] [0x00007f50543bdf80] [info] [0x0000d691] [1100] 1713553958215421, 10.9914, -3.12233, 3.19545, -0.942143, -1.30946, -1.81436, 0.0296369, 3.54786, 0.186735, -0.0640211, -2.19595, 1.23688, 1.95528
[2024-04-19 15:12:49.217228] [0x00007f50543bdf80] [info] [0x0000d691] [1101] 1713553958215421, 11.0014, -3.13523, 3.17734, -0.94185, -1.27409, -1.81248, 0.0289976, 3.53717, 0.191453, -0.0640248, -2.1835, 1.25645, 1.96268
[2024-04-19 15:12:49.227246] [0x00007f50543bdf80] [info] [0x0000d691] [1102] 1713553958215421, 11.0114, -3.14782, 3.15919, -0.941563, -1.2387, -1.81053, 0.0283561, 3.5262, 0.196171, -0.0640213, -2.17081, 1.27614, 1.96774
[2024-04-19 15:12:49.237408] [0x00007f50543bdf80] [info] [0x0000d691] [1103] 1713553958215421, 11.0215, -3.16019, 3.14085, -0.941279, -1.20302, -1.80852, 0.0277073, 3.51487, 0.200928, -0.0640105, -2.15778, 1.2961, 1.9703
[2024-04-19 15:12:49.247238] [0x00007f50543bdf80] [info] [0x0000d691] [1104] 1713553958215421, 11.0314, -3.17189, 3.12302, -0.941008, -1.16841, -1.80652, 0.0270761, 3.50362, 0.205542, -0.0639929, -2.1449, 1.31553, 1.97015
[2024-04-19 15:12:49.257237] [0x00007f50543bdf80] [info] [0x0000d691] [1105] 1713553958215421, 11.0414, -3.18338, 3.105, -0.940741, -1.13349, -1.80444, 0.0264373, 3.49199, 0.210197, -0.063968, -2.13167, 1.33519, 1.96717
[2024-04-19 15:12:49.267245] [0x00007f50543bdf80] [info] [0x0000d691] [1106] 1713553958215421, 11.0514, -3.19456, 3.08693, -0.94048, -1.09856, -1.80231, 0.0257965, 3.48009, 0.214855, -0.063936, -2.11819, 1.35487, 1.96117
[2024-04-19 15:12:49.277278] [0x00007f50543bdf80] [info] [0x0000d691] [1107] 1713553958215421, 11.0614, -3.20538, 3.06891, -0.940225, -1.06381, -1.80014, 0.0251572, 3.46797, 0.219489, -0.0638968, -2.10454, 1.37445, 1.952
[2024-04-19 15:12:49.287222] [0x00007f50543bdf80] [info] [0x0000d691] [1108] 1713553958215421, 11.0714, -3.21583, 3.05094, -0.939977, -1.02923, -1.79792, 0.0245191, 3.45565, 0.224102, -0.0638507, -2.09072, 1.39388, 1.93952
[2024-04-19 15:12:49.297272] [0x00007f50543bdf80] [info] [0x0000d691] [1109] 1713553958215421, 11.0814, -3.22596, 3.03295, -0.939734, -0.994697, -1.79566, 0.0238802, 3.44306, 0.228711, -0.0637975, -2.07666, 1.41322, 1.92352
[2024-04-19 15:12:49.307246] [0x00007f50543bdf80] [info] [0x0000d691] [1110] 1713553958215421, 11.0914, -3.23572, 3.01504, -0.939499, -0.960399, -1.79335, 0.0232438, 3.43028, 0.233291, -0.0637373, -2.06246, 1.43233, 1.90395
[2024-04-19 15:12:49.317211] [0x00007f50543bdf80] [info] [0x0000d691] [1111] 1713553958215421, 11.1013, -3.24513, 2.99716, -0.93927, -0.926226, -1.791, 0.0226079, 3.41728, 0.237857, -0.0636702, -2.04807, 1.45122, 1.88062
[2024-04-19 15:12:49.327329] [0x00007f50543bdf80] [info] [0x0000d691] [1112] 1713553958215421, 11.1115, -3.25432, 2.97906, -0.939045, -0.891748, -1.78857, 0.0219647, 3.40387, 0.242468, -0.0635952, -2.03331, 1.47009, 1.85303
[2024-04-19 15:12:49.337424] [0x00007f50543bdf80] [info] [0x0000d691] [1113] 1713553958215421, 11.1215, -3.26312, 2.96107, -0.938827, -0.857557, -1.78611, 0.021325, 3.3903, 0.247044, -0.0635135, -2.01842, 1.48859, 1.82148
[2024-04-19 15:12:49.347205] [0x00007f50543bdf80] [info] [0x0000d691] [1114] 1713553958215421, 11.1314, -3.2714, 2.9435, -0.93862, -0.824252, -1.78366, 0.0207002, 3.3768, 0.251505, -0.0634267, -2.00368, 1.50635, 1.78659
[2024-04-19 15:12:49.357225] [0x00007f50543bdf80] [info] [0x0000d691] [1115] 1713553958215421, 11.1414, -3.27947, 2.92569, -0.938417, -0.790567, -1.78112, 0.0200667, 3.36286, 0.256022, -0.0633318, -1.98853, 1.52401, 1.74698
[2024-04-19 15:12:49.367373] [0x00007f50543bdf80] [info] [0x0000d691] [1116] 1713553958215421, 11.1515, -3.28732, 2.90763, -0.938216, -0.756524, -1.7785, 0.0194247, 3.34849, 0.260592, -0.0632285, -1.97298, 1.54151, 1.70241
[2024-04-19 15:12:49.377306] [0x00007f50543bdf80] [info] [0x0000d691] [1117] 1713553958215421, 11.1614, -3.29464, 2.89005, -0.938027, -0.723461, -1.7759, 0.0187996, 3.33425, 0.265035, -0.0631209, -1.95765, 1.55813, 1.65465
[2024-04-19 15:12:49.387277] [0x00007f50543bdf80] [info] [0x0000d691] [1118] 1713553958215421, 11.1714, -3.30171, 2.87229, -0.937842, -0.690174, -1.77322, 0.0181686, 3.31964, 0.269514, -0.0630054, -1.94198, 1.57442, 1.60202
[2024-04-19 15:12:49.397417] [0x00007f50543bdf80] [info] [0x0000d691] [1119] 1713553958215421, 11.1815, -3.30853, 2.85437, -0.937662, -0.656669, -1.77048, 0.0175319, 3.30463, 0.274029, -0.0628817, -1.92597, 1.59034, 1.54436
[2024-04-19 15:12:49.407222] [0x00007f50543bdf80] [info] [0x0000d691] [1120] 1713553958215421, 11.1914, -3.31483, 2.83696, -0.937492, -0.62422, -1.76776, 0.0169137, 3.28982, 0.278408, -0.0627547, -1.91024, 1.60524, 1.48401
[2024-04-19 15:12:49.417229] [0x00007f50543bdf80] [info] [0x0000d691] [1121] 1713553958215421, 11.2014, -3.3209, 2.8193, -0.937326, -0.591411, -1.76495, 0.0162871, 3.27456, 0.282842, -0.0626191, -1.89412, 1.61975, 1.41843
[2024-04-19 15:12:49.427413] [0x00007f50543bdf80] [info] [0x0000d691] [1122] 1713553958215421, 11.2115, -3.32673, 2.80141, -0.937164, -0.55828, -1.76206, 0.0156527, 3.25885, 0.287327, -0.0624747, -1.87762, 1.63378, 1.34758
[2024-04-19 15:12:49.437413] [0x00007f50543bdf80] [info] [0x0000d691] [1123] 1713553958215421, 11.2215, -3.33215, 2.7838, -0.937011, -0.525761, -1.75916, 0.0150285, 3.24314, 0.291737, -0.0623256, -1.86122, 1.6469, 1.27353
[2024-04-19 15:12:49.447207] [0x00007f50543bdf80] [info] [0x0000d691] [1124] 1713553958215421, 11.2314, -3.33718, 2.76647, -0.936866, -0.493851, -1.75627, 0.0144146, 3.22743, 0.296072, -0.0621721, -1.84491, 1.65908, 1.19659
[2024-04-19 15:12:49.457283] [0x00007f50543bdf80] [info] [0x0000d691] [1125] 1713553958215421, 11.2414, -3.34197, 2.7489, -0.936724, -0.461615, -1.75328, 0.0137928, 3.21128, 0.30046, -0.0620097, -1.82824, 1.67065, 1.11466
[2024-04-19 15:12:49.467202] [0x00007f50543bdf80] [info] [0x0000d691] [1126] 1713553958215421, 11.2513, -3.3464, 2.73145, -0.93659, -0.429715, -1.75027, 0.0131761, 3.195, 0.30481, -0.0618417, -1.81155, 1.68133, 1.02951
[2024-04-19 15:12:49.477232] [0x00007f50543bdf80] [info] [0x0000d691] [1127] 1713553958215421, 11.2614, -3.35055, 2.71392, -0.936461, -0.397771, -1.74719, 0.0125571, 3.1784, 0.309175, -0.0616661, -1.79464, 1.69121, 0.94035
[2024-04-19 15:12:49.487198] [0x00007f50543bdf80] [info] [0x0000d691] [1128] 1713553958215421, 11.2714, -3.35437, 2.69647, -0.936339, -0.36608, -1.74408, 0.0119415, 3.16164, 0.313515, -0.0614846, -1.77769, 1.70015, 0.84821
[2024-04-19 15:12:49.497424] [0x00007f50543bdf80] [info] [0x0000d691] [1129] 1713553958215421, 11.2815, -3.35793, 2.67875, -0.936221, -0.334024, -1.74087, 0.0113174, 3.14438, 0.317915, -0.0612933, -1.76036, 1.70829, 0.751478
[2024-04-19 15:12:49.507182] [0x00007f50543bdf80] [info] [0x0000d691] [1130] 1713553958215421, 11.2913, -3.36106, 2.66167, -0.936112, -0.303216, -1.73772, 0.0107162, 3.1275, 0.322153, -0.0611023, -1.74355, 1.7152, 0.655399
[2024-04-19 15:12:49.517407] [0x00007f50543bdf80] [info] [0x0000d691] [1131] 1713553958215421, 11.3015, -3.36398, 2.64403, -0.936007, -0.271524, -1.73443, 0.0100963, 3.10983, 0.326523, -0.0608983, -1.72609, 1.72135, 0.553632
[2024-04-19 15:12:49.527255] [0x00007f50543bdf80] [info] [0x0000d691] [1132] 1713553958215421, 11.3114, -3.36651, 2.62693, -0.93591, -0.240922, -1.73118, 0.00949633, 3.09247, 0.330754, -0.0606939, -1.70907, 1.72631, 0.452819
[2024-04-19 15:12:49.537203] [0x00007f50543bdf80] [info] [0x0000d691] [1133] 1713553958215421, 11.3213, -3.36875, 2.60972, -0.935818, -0.210236, -1.72787, 0.00889342, 3.07477, 0.335006, -0.0604817, -1.69187, 1.73031, 0.349518
[2024-04-19 15:12:49.547362] [0x00007f50543bdf80] [info] [0x0000d691] [1134] 1713553958215421, 11.3315, -3.37073, 2.59217, -0.935731, -0.179077, -1.72444, 0.00827981, 3.05648, 0.339336, -0.0602585, -1.67427, 1.73332, 0.242679
[2024-04-19 15:12:49.557277] [0x00007f50543bdf80] [info] [0x0000d691] [1135] 1713553958215421, 11.3414, -3.37235, 2.57514, -0.935652, -0.148956, -1.72107, 0.00768531, 3.0385, 0.343533, -0.0600354, -1.65713, 1.7352, 0.137872
[2024-04-19 15:12:49.567236] [0x00007f50543bdf80] [info] [0x0000d691] [1136] 1713553958215421, 11.3514, -3.37369, 2.55794, -0.935578, -0.118653, -1.71761, 0.00708593, 3.0201, 0.347766, -0.0598036, -1.63977, 1.73604, 0.0312712
[2024-04-19 15:12:49.577245] [0x00007f50543bdf80] [info] [0x0000d691] [1137] 1713553958215421, 11.3614, -3.37472, 2.54081, -0.935511, -0.0885931, -1.71412, 0.00649003, 3.00155, 0.351978, -0.0595661, -1.62243, 1.73582, -0.075272
[2024-04-19 15:12:49.587317] [0x00007f50543bdf80] [info] [0x0000d691] [1138] 1713553958215421, 11.3714, -3.37546, 2.52364, -0.935448, -0.0585909, -1.71057, 0.00589399, 2.98272, 0.356194, -0.0593216, -1.60504, 1.73453, -0.182027
[2024-04-19 15:12:49.597432] [0x00007f50543bdf80] [info] [0x0000d691] [1139] 1713553958215421, 11.3815, -3.3759, 2.50634, -0.935392, -0.028479, -1.70694, 0.00529445, 2.9635, 0.360438, -0.0590685, -1.58748, 1.73215, -0.289206
[2024-04-19 15:12:49.607206] [0x00007f50543bdf80] [info] [0x0000d691] [1140] 1713553958215421, 11.3914, -3.37604, 2.48957, -0.935343, 0.000574514, -1.70337, 0.00471475, 2.94466, 0.364545, -0.0588168, -1.57046, 1.72879, -0.392281
[2024-04-19 15:12:49.617281] [0x00007f50543bdf80] [info] [0x0000d691] [1141] 1713553958215421, 11.4014, -3.37589, 2.47251, -0.935298, 0.0300006, -1.6997, 0.00412636, 2.92526, 0.368719, -0.0585545, -1.55315, 1.72434, -0.495969
[2024-04-19 15:12:49.627373] [0x00007f50543bdf80] [info] [0x0000d691] [1142] 1713553958215421, 11.4115, -3.37543, 2.45533, -0.93526, 0.0594956, -1.69595, 0.00353533, 2.9055, 0.372916, -0.0582838, -1.53573, 1.7188, -0.598808
[2024-04-19 15:12:49.637252] [0x00007f50543bdf80] [info] [0x0000d691] [1143] 1713553958215421, 11.4214, -3.3747, 2.43861, -0.935227, 0.088077, -1.69224, 0.00296139, 2.88603, 0.376996, -0.058014, -1.5188, 1.7124, -0.697061
[2024-04-19 15:12:49.647258] [0x00007f50543bdf80] [info] [0x0000d691] [1144] 1713553958215421, 11.4314, -3.37368, 2.42167, -0.935201, 0.116892, -1.68845, 0.00238155, 2.8661, 0.381123, -0.0577345, -1.50168, 1.70493, -0.794375
[2024-04-19 15:12:49.657288] [0x00007f50543bdf80] [info] [0x0000d691] [1145] 1713553958215421, 11.4414, -3.37237, 2.40482, -0.93518, 0.145428, -1.68462, 0.00180614, 2.84603, 0.385225, -0.05745, -1.48468, 1.69652, -0.888682
[2024-04-19 15:12:49.667195] [0x00007f50543bdf80] [info] [0x0000d691] [1146] 1713553958215421, 11.4514, -3.37077, 2.38803, -0.935165, 0.173739, -1.68075, 0.00123406, 2.82581, 0.389308, -0.0571601, -1.46779, 1.68719, -0.979903
[2024-04-19 15:12:49.677420] [0x00007f50543bdf80] [info] [0x0000d691] [1147] 1713553958215421, 11.4615, -3.36886, 2.37098, -0.935155, 0.202332, -1.67678, 0.000655062, 2.80505, 0.393448, -0.0568595, -1.45071, 1.67678, -1.06935
[2024-04-19 15:12:49.687372] [0x00007f50543bdf80] [info] [0x0000d691] [1148] 1713553958215421, 11.4715, -3.3667, 2.35424, -0.935151, 0.230258, -1.67283, 8.84221e-05, 2.78446, 0.397506, -0.0565582, -1.43401, 1.66567, -1.15382
