[2024-04-19 12:28:51.697880] [0x0000007fab19c010] [info] [0x000150da] [1] Initial timestamp, Current time, User-defined position x, User-defined position y, User-defined position z, User-defined velocity x, User-defined velocity y, User-defined velocity z, User-defined acceleration x, User-defined acceleration y, User-defined acceleration z, User-defined yaw, User-defined yaw_dot, User-defined yaw_dot_dot
[2024-04-19 12:28:55.849983] [0x0000007fa4a749a0] [info] [0x000150da] [415] 1713544131697163, 4.15184, 16.6951, -0.826467, -1.30062, 4.57064, 0.300708, 0.371306, -1.39049, 1.42247, 0.125773, 0.0656965, 0.329806, 0.38111
[2024-04-19 12:28:55.859903] [0x0000007f97ffe9a0] [info] [0x000150da] [416] 1713544131697163, 4.16162, 16.7397, -0.82346, -1.29698, 4.55702, 0.314652, 0.372506, -1.39692, 1.43074, 0.119714, 0.0689383, 0.333539, 0.382675
[2024-04-19 12:28:55.870936] [0x0000007f97ffe9a0] [info] [0x000150da] [417] 1713544131697163, 4.17211, 16.7875, -0.820078, -1.29307, 4.54232, 0.329718, 0.373729, -1.40382, 1.43951, 0.113208, 0.0724609, 0.337565, 0.384334
[2024-04-19 12:28:55.879874] [0x0000007f97ffe9a0] [info] [0x000150da] [418] 1713544131697163, 4.18177, 16.8313, -0.816828, -1.28946, 4.52874, 0.34365, 0.374792, -1.41017, 1.44747, 0.10723, 0.075737, 0.341282, 0.385837
[2024-04-19 12:28:55.889470] [0x0000007f97ffe9a0] [info] [0x000150da] [419] 1713544131697163, 4.19165, 16.8759, -0.813361, -1.28575, 4.51477, 0.357996, 0.375822, -1.41666, 1.45552, 0.101112, 0.0791287, 0.345103, 0.387356
[2024-04-19 12:28:55.899475] [0x0000007fa4a749a0] [info] [0x000150da] [420] 1713544131697163, 4.20162, 16.9209, -0.809718, -1.28199, 4.50061, 0.372555, 0.3768, -1.42322, 1.46355, 0.0949408, 0.0825904, 0.348974, 0.388866
[2024-04-19 12:28:55.910214] [0x0000007fa52759a0] [info] [0x000150da] [421] 1713544131697163, 4.21192, 16.9672, -0.805804, -1.27811, 4.48592, 0.387664, 0.377744, -1.42999, 1.47171, 0.0885776, 0.0862038, 0.352986, 0.3904
[2024-04-19 12:28:55.920540] [0x0000007fa52759a0] [info] [0x000150da] [422] 1713544131697163, 4.22265, 17.0152, -0.80156, -1.27405, 4.47054, 0.403499, 0.378659, -1.43705, 1.4801, 0.0819527, 0.0900134, 0.357183, 0.391971
[2024-04-19 12:28:55.930302] [0x0000007f97ffe9a0] [info] [0x000150da] [423] 1713544131697163, 4.23179, 17.056, -0.79781, -1.27059, 4.45738, 0.41706, 0.379382, -1.44306, 1.48715, 0.0763152, 0.0932945, 0.360771, 0.393287
[2024-04-19 12:28:55.939840] [0x0000007fab19c010] [info] [0x000150da] [424] 1713544131697163, 4.24164, 17.0998, -0.793631, -1.26685, 4.44314, 0.43174, 0.380104, -1.44955, 1.49464, 0.0702485, 0.0968661, 0.364651, 0.39468
[2024-04-19 12:28:55.950979] [0x0000007fab19c010] [info] [0x000150da] [425] 1713544131697163, 4.25192, 17.1455, -0.789111, -1.26293, 4.42819, 0.447156, 0.380794, -1.45633, 1.50234, 0.0639194, 0.100638, 0.368718, 0.396109
[2024-04-19 12:28:55.959638] [0x0000007fab19c010] [info] [0x000150da] [426] 1713544131697163, 4.2617, 17.1887, -0.784665, -1.25921, 4.41391, 0.461885, 0.38139, -1.46278, 1.50956, 0.0579106, 0.104264, 0.372599, 0.397441
