[2024-04-19 11:18:28.931160] [0x00007f38cfd6af80] [info] [0x00003b40] [1] Initial timestamp, Current time, User-defined position x, User-defined position y, User-defined position z, User-defined velocity x, User-defined velocity y, User-defined velocity z, User-defined acceleration x, User-defined acceleration y, User-defined acceleration z, User-defined yaw, User-defined yaw_dot, User-defined yaw_dot_dot
[2024-04-19 11:18:29.945969] [0x00007f38c9df4700] [info] [0x00003b40] [102] 1713539908930092, 1.01545, 0.879663, 0.0423518, -0.215825, 2.57878, 0.090443, -0.603113, 4.09228, -0.0242825, -0.80715, 0.0350576, -0.0649923, -0.0645828
[2024-04-19 11:18:29.956111] [0x00007f38c9df4700] [info] [0x00003b40] [103] 1713539908930092, 1.02547, 0.905702, 0.0432565, -0.221908, 2.61971, 0.0901621, -0.61115, 4.07783, -0.0318153, -0.797299, 0.0344033, -0.0656402, -0.0647486
[2024-04-19 11:18:29.966023] [0x00007f38c9df4700] [info] [0x00003b40] [104] 1713539908930092, 1.03546, 0.932089, 0.044156, -0.228056, 2.66039, 0.0898062, -0.619069, 4.06236, -0.0394206, -0.787159, 0.033744, -0.0662881, -0.0648912
[2024-04-19 11:18:29.976078] [0x00007f38c9df4700] [info] [0x00003b40] [105] 1713539908930092, 1.04549, 0.958966, 0.0450542, -0.234302, 2.70103, 0.0893723, -0.626909, 4.04581, -0.0471348, -0.776688, 0.0330761, -0.0669393, -0.0650104
[2024-04-19 11:18:29.986009] [0x00007f38c9df4700] [info] [0x00003b40] [106] 1713539908930092, 1.05546, 0.986105, 0.0459431, -0.240593, 2.7413, 0.0888637, -0.634601, 4.02836, -0.0548879, -0.765985, 0.0324053, -0.0675881, -0.0651045
[2024-04-19 11:18:29.996129] [0x00007f38c9df4700] [info] [0x00003b40] [107] 1713539908930092, 1.06558, 1.01404, 0.0468389, -0.24705, 2.78195, 0.0882685, -0.642292, 4.00969, -0.062827, -0.754848, 0.0317184, -0.0682469, -0.0651738
[2024-04-19 11:18:30.006043] [0x00007f38c9df4700] [info] [0x00003b40] [108] 1713539908930092, 1.07549, 1.0418, 0.0477103, -0.253451, 2.82158, 0.0876071, -0.649717, 3.99048, -0.0706746, -0.743673, 0.0310389, -0.068893, -0.0652153
[2024-04-19 11:18:30.016044] [0x00007f38c9df4700] [info] [0x00003b40] [109] 1713539908930092, 1.0855, 1.07026, 0.0485841, -0.259995, 2.86145, 0.0868593, -0.657107, 3.97019, -0.078671, -0.732123, 0.0303457, -0.0695462, -0.0652297
[2024-04-19 11:18:30.026009] [0x00007f38c9df4700] [info] [0x00003b40] [110] 1713539908930092, 1.09546, 1.09894, 0.0494449, -0.266574, 2.90087, 0.0860361, -0.664339, 3.94917, -0.0866807, -0.720397, 0.02965, -0.0701957, -0.0652156
[2024-04-19 11:18:30.036121] [0x00007f38c9df4700] [info] [0x00003b40] [111] 1713539908930092, 1.10556, 1.12846, 0.0503099, -0.273325, 2.94068, 0.0851187, -0.671559, 3.927, -0.0948668, -0.708258, 0.0289372, -0.0708546, -0.0651714
[2024-04-19 11:18:30.046034] [0x00007f38c9df4700] [info] [0x00003b40] [112] 1713539908930092, 1.11548, 1.15782, 0.0511491, -0.280019, 2.97951, 0.084138, -0.678522, 3.90449, -0.102948, -0.696128, 0.0282314, -0.0715005, -0.0650977
[2024-04-19 11:18:30.056093] [0x00007f38c9df4700] [info] [0x00003b40] [113] 1713539908930092, 1.12546, 1.18776, 0.0519838, -0.286827, 3.01837, 0.0830695, -0.685409, 3.88107, -0.111128, -0.683707, 0.0275144, -0.0721499, -0.0649921
[2024-04-19 11:18:30.066126] [0x00007f38c9df4700] [info] [0x00003b40] [114] 1713539908930092, 1.13549, 1.2182, 0.0528107, -0.293731, 3.05715, 0.0819143, -0.692199, 3.85686, -0.11938, -0.671037, 0.0267879, -0.0728006, -0.0648536
[2024-04-19 11:18:30.076019] [0x00007f38c9df4700] [info] [0x00003b40] [115] 1713539908930092, 1.14547, 1.24892, 0.0536225, -0.300676, 3.09554, 0.0806811, -0.698835, 3.83207, -0.127635, -0.658227, 0.0260578, -0.0734473, -0.0646821
[2024-04-19 11:18:30.086004] [0x00007f38c9df4700] [info] [0x00003b40] [116] 1713539908930092, 1.15546, 1.28003, 0.0544218, -0.307688, 3.13368, 0.0793651, -0.705344, 3.80664, -0.135922, -0.645239, 0.0253211, -0.0740923, -0.0644761
[2024-04-19 11:18:30.096235] [0x00007f38c9df4700] [info] [0x00003b40] [117] 1713539908930092, 1.16552, 1.31175, 0.0552133, -0.314818, 3.17185, 0.0779553, -0.71177, 3.78041, -0.144295, -0.631986, 0.0245723, -0.0747399, -0.0642329
[2024-04-19 11:18:30.106040] [0x00007f38c9df4700] [info] [0x00003b40] [118] 1713539908930092, 1.17549, 1.34355, 0.055983, -0.321943, 3.2094, 0.0764757, -0.718003, 3.75387, -0.152608, -0.618706, 0.0238242, -0.0753788, -0.0639556
[2024-04-19 11:18:30.116184] [0x00007f38c9df4700] [info] [0x00003b40] [119] 1713539908930092, 1.18564, 1.37631, 0.0567511, -0.329261, 3.24735, 0.074884, -0.724213, 3.7263, -0.161087, -0.605039, 0.0230559, -0.0760262, -0.0636352
[2024-04-19 11:18:30.126028] [0x00007f38c9df4700] [info] [0x00003b40] [120] 1713539908930092, 1.19547, 1.40844, 0.0574799, -0.336415, 3.28388, 0.0732588, -0.730099, 3.6991, -0.169315, -0.591661, 0.0223049, -0.0766505, -0.0632869
[2024-04-19 11:18:30.136182] [0x00007f38c9df4700] [info] [0x00003b40] [121] 1713539908930092, 1.20563, 1.44199, 0.0582151, -0.343861, 3.32131, 0.0714957, -0.736039, 3.67055, -0.177814, -0.577727, 0.021523, -0.0772914, -0.0628875
[2024-04-19 11:18:30.146004] [0x00007f38c9df4700] [info] [0x00003b40] [122] 1713539908930092, 1.21546, 1.4748, 0.0589089, -0.351121, 3.35724, 0.0697081, -0.741649, 3.64251, -0.186035, -0.564141, 0.0207605, -0.0779073, -0.0624618
[2024-04-19 11:18:30.156142] [0x00007f38c9df4700] [info] [0x00003b40] [123] 1713539908930092, 1.22558, 1.50895, 0.0596045, -0.358653, 3.39394, 0.0677832, -0.747285, 3.61326, -0.194492, -0.550055, 0.0199692, -0.0785368, -0.0619822
[2024-04-19 11:18:30.165986] [0x00007f38c9df4700] [info] [0x00003b40] [124] 1713539908930092, 1.23547, 1.5427, 0.0602654, -0.366072, 3.42954, 0.0658185, -0.752658, 3.58431, -0.202751, -0.536197, 0.0191893, -0.0791475, -0.0614719
[2024-04-19 11:18:30.176182] [0x00007f38c9df4700] [info] [0x00003b40] [125] 1713539908930092, 1.24563, 1.57774, 0.0609237, -0.37375, 3.46582, 0.0637146, -0.758035, 3.55425, -0.21122, -0.521881, 0.0183816, -0.0797694, -0.0609043
[2024-04-19 11:18:30.186010] [0x00007f38c9df4700] [info] [0x00003b40] [126] 1713539908930092, 1.25545, 1.61196, 0.0615393, -0.381221, 3.50059, 0.0615995, -0.763094, 3.52491, -0.219385, -0.50798, 0.0175951, -0.0803649, -0.0603133
[2024-04-19 11:18:30.195997] [0x00007f38c9df4700] [info] [0x00003b40] [127] 1713539908930092, 1.26548, 1.64722, 0.0621455, -0.388894, 3.53577, 0.0593594, -0.768113, 3.49473, -0.227687, -0.493747, 0.0167867, -0.0809661, -0.0596666
[2024-04-19 11:18:30.206061] [0x00007f38c9df4700] [info] [0x00003b40] [128] 1713539908930092, 1.2755, 1.68284, 0.0627289, -0.396618, 3.57065, 0.0570356, -0.772991, 3.46433, -0.235961, -0.479467, 0.0159721, -0.0815607, -0.058975
[2024-04-19 11:18:30.216191] [0x00007f38c9df4700] [info] [0x00003b40] [129] 1713539908930092, 1.28563, 1.71918, 0.0632944, -0.404473, 3.60558, 0.0546031, -0.777774, 3.43342, -0.244287, -0.465002, 0.0151429, -0.0821544, -0.0582299
[2024-04-19 11:18:30.226113] [0x00007f38c9df4700] [info] [0x00003b40] [130] 1713539908930092, 1.29549, 1.75491, 0.0638209, -0.412165, 3.63929, 0.0521541, -0.782291, 3.40319, -0.252352, -0.450897, 0.0143299, -0.0827249, -0.0574595
[2024-04-19 11:18:30.236146] [0x00007f38c9df4700] [info] [0x00003b40] [131] 1713539908930092, 1.3055, 1.79152, 0.0643303, -0.42002, 3.67321, 0.0495868, -0.786733, 3.37237, -0.260494, -0.436565, 0.0134987, -0.0832961, -0.0566313
[2024-04-19 11:18:30.246086] [0x00007f38c9df4700] [info] [0x00003b40] [132] 1713539908930092, 1.31546, 1.82826, 0.064811, -0.427875, 3.70664, 0.0469529, -0.791009, 3.34163, -0.268543, -0.42231, 0.0126666, -0.0838557, -0.0557614
[2024-04-19 11:18:30.256116] [0x00007f38c9df4700] [info] [0x00003b40] [133] 1713539908930092, 1.3255, 1.86562, 0.0652686, -0.435834, 3.74002, 0.0442173, -0.795175, 3.31059, -0.276601, -0.407948, 0.0118222, -0.0844107, -0.0548374
[2024-04-19 11:18:30.266076] [0x00007f38c9df4700] [info] [0x00003b40] [134] 1713539908930092, 1.33546, 1.90304, 0.0656951, -0.443775, 3.77284, 0.0414225, -0.799168, 3.27976, -0.284541, -0.393711, 0.0109787, -0.0849522, -0.0538734
[2024-04-19 11:18:30.276178] [0x00007f38c9df4700] [info] [0x00003b40] [135] 1713539908930092, 1.34563, 1.9416, 0.0661018, -0.451927, 3.80605, 0.0384863, -0.8031, 3.24826, -0.292586, -0.379194, 0.0101115, -0.0854951, -0.0528402
[2024-04-19 11:18:30.286187] [0x00007f38c9df4700] [info] [0x00003b40] [136] 1713539908930092, 1.35548, 1.97924, 0.0664665, -0.459855, 3.8379, 0.0355666, -0.806766, 3.21781, -0.300307, -0.365177, 0.00926694, -0.0860104, -0.0517932
[2024-04-19 11:18:30.296311] [0x00007f38c9df4700] [info] [0x00003b40] [137] 1713539908930092, 1.3655, 2.01786, 0.0668076, -0.467956, 3.86998, 0.0325187, -0.810353, 3.18688, -0.30809, -0.350962, 0.00840262, -0.0865238, -0.0506811
[2024-04-19 11:18:30.306156] [0x00007f38c9df4700] [info] [0x00003b40] [138] 1713539908930092, 1.37546, 2.05657, 0.0671162, -0.476047, 3.90158, 0.029411, -0.81378, 3.15621, -0.315754, -0.336879, 0.00753809, -0.087023, -0.049528
[2024-04-19 11:18:30.316323] [0x00007f38c9df4700] [info] [0x00003b40] [139] 1713539908930092, 1.38563, 2.0964, 0.0673988, -0.484338, 3.93351, 0.026161, -0.817132, 3.12501, -0.323494, -0.322569, 0.0066507, -0.0875205, -0.0483031
[2024-04-19 11:18:30.326131] [0x00007f38c9df4700] [info] [0x00003b40] [140] 1713539908930092, 1.39546, 2.13521, 0.0676401, -0.492384, 3.96407, 0.0229456, -0.820235, 3.095, -0.330892, -0.308806, 0.00578832, -0.0879891, -0.0470734
[2024-04-19 11:18:30.336212] [0x00007f38c9df4700] [info] [0x00003b40] [141] 1713539908930092, 1.40563, 2.1757, 0.0678563, -0.500744, 3.9954, 0.0195405, -0.823304, 3.06408, -0.338462, -0.294635, 0.00489071, -0.0884614, -0.0457531
[2024-04-19 11:18:30.346155] [0x00007f38c9df4700] [info] [0x00003b40] [142] 1713539908930092, 1.41546, 2.21509, 0.0680318, -0.508846, 4.02536, 0.0161803, -0.826132, 3.0344, -0.345681, -0.281037, 0.00401957, -0.0889044, -0.0444336
[2024-04-19 11:18:30.356195] [0x00007f38c9df4700] [info] [0x00003b40] [143] 1713539908930092, 1.42558, 2.256, 0.0681778, -0.517223, 4.05592, 0.0126437, -0.828906, 3.00402, -0.353024, -0.267115, 0.00311733, -0.0893471, -0.0430284
[2024-04-19 11:18:30.366089] [0x00007f38c9df4700] [info] [0x00003b40] [144] 1713539908930092, 1.43546, 2.29622, 0.0682854, -0.525426, 4.08546, 0.00912046, -0.831479, 2.97459, -0.360094, -0.253624, 0.00223242, -0.0897653, -0.0416133
[2024-04-19 11:18:30.376253] [0x00007f38c9df4700] [info] [0x00003b40] [145] 1713539908930092, 1.44563, 2.33793, 0.0683594, -0.533897, 4.11556, 0.00542101, -0.833988, 2.94453, -0.367268, -0.239842, 0.0013172, -0.090181, -0.0401125
[2024-04-19 11:18:30.386262] [0x00007f38c9df4700] [info] [0x00003b40] [146] 1713539908930092, 1.4555, 2.37869, 0.0683949, -0.542139, 4.14448, 0.00176253, -0.83629, 2.91563, -0.374124, -0.226581, 0.000425272, -0.0905695, -0.038615
[2024-04-19 11:18:30.396173] [0x00007f38c9df4700] [info] [0x00003b40] [147] 1713539908930092, 1.46548, 2.4202, 0.0683937, -0.550497, 4.17343, -0.00200575, -0.838485, 2.88667, -0.38095, -0.213285, -0.0004806, -0.0909472, -0.0370603
[2024-04-19 11:18:30.406220] [0x00007f38c9df4700] [info] [0x00003b40] [148] 1713539908930092, 1.47548, 2.46206, 0.0683545, -0.558889, 4.20215, -0.00584743, -0.840551, 2.85795, -0.387674, -0.200092, -0.00139153, -0.0913097, -0.0354641
[2024-04-19 11:18:30.416077] [0x00007f38c9df4700] [info] [0x00003b40] [149] 1713539908930092, 1.48547, 2.50421, 0.0682766, -0.567301, 4.23057, -0.00975576, -0.842485, 2.82954, -0.394285, -0.187027, -0.00230601, -0.0916561, -0.0338305
[2024-04-19 11:18:30.426006] [0x00007f38c9df4700] [info] [0x00003b40] [150] 1713539908930092, 1.49546, 2.54661, 0.0681594, -0.575725, 4.2587, -0.0137268, -0.844289, 2.80147, -0.400773, -0.174103, -0.00322322, -0.0919857, -0.0321624
[2024-04-19 11:18:30.436132] [0x00007f38c9df4700] [info] [0x00003b40] [151] 1713539908930092, 1.5055, 2.58951, 0.0680013, -0.584211, 4.28668, -0.0177828, -0.845972, 2.77359, -0.407174, -0.16125, -0.00414835, -0.0923001, -0.0304518
[2024-04-19 11:18:30.446121] [0x00007f38c9df4700] [info] [0x00003b40] [152] 1713539908930092, 1.51548, 2.6324, 0.0678035, -0.592657, 4.31421, -0.0218755, -0.847518, 2.74622, -0.413411, -0.148621, -0.00507053, -0.0925952, -0.0287209
[2024-04-19 11:18:30.456401] [0x00007f38c9df4700] [info] [0x00003b40] [153] 1713539908930092, 1.52558, 2.67611, 0.0675614, -0.601223, 4.34181, -0.0260819, -0.848955, 2.71887, -0.419598, -0.135981, -0.00600708, -0.0928763, -0.0269389
[2024-04-19 11:18:30.466244] [0x00007f38c9df4700] [info] [0x00003b40] [154] 1713539908930092, 1.53546, 2.71915, 0.0672831, -0.609618, 4.36854, -0.0302574, -0.850238, 2.69246, -0.425527, -0.12376, -0.00692608, -0.0931337, -0.0251691
[2024-04-19 11:18:30.476390] [0x00007f38c9df4700] [info] [0x00003b40] [155] 1713539908930092, 1.54564, 2.76374, 0.066953, -0.618278, 4.39581, -0.0346185, -0.851434, 2.66563, -0.431501, -0.111325, -0.00787517, -0.0933805, -0.0233219
[2024-04-19 11:18:30.485974] [0x00007f38c9df4700] [info] [0x00003b40] [156] 1713539908930092, 1.55547, 2.80708, 0.0665918, -0.626652, 4.42188, -0.0388879, -0.85247, 2.64008, -0.437142, -0.0994643, -0.0087942, -0.0936009, -0.0215171
[2024-04-19 11:18:30.496344] [0x00007f38c9df4700] [info] [0x00003b40] [157] 1713539908930092, 1.56563, 2.85217, 0.0661738, -0.635323, 4.44859, -0.0433606, -0.853419, 2.61402, -0.442841, -0.0873554, -0.00974674, -0.0938101, -0.0196328
[2024-04-19 11:18:30.506191] [0x00007f38c9df4700] [info] [0x00003b40] [158] 1713539908930092, 1.57548, 2.89613, 0.065725, -0.643736, 4.47422, -0.047751, -0.854223, 2.58913, -0.448233, -0.0757699, -0.0106721, -0.0939945, -0.017792
[2024-04-19 11:18:30.516098] [0x00007f38c9df4700] [info] [0x00003b40] [159] 1713539908930092, 1.58548, 2.94097, 0.0652254, -0.652275, 4.49997, -0.0522565, -0.854922, 2.56426, -0.453565, -0.0641767, -0.0116121, -0.0941629, -0.0159148
[2024-04-19 11:18:30.526190] [0x00007f38c9df4700] [info] [0x00003b40] [160] 1713539908930092, 1.59546, 2.98602, 0.064681, -0.660813, 4.52545, -0.0568105, -0.855505, 2.53977, -0.458756, -0.0527494, -0.0125529, -0.0943124, -0.0140322
[2024-04-19 11:18:30.536419] [0x00007f38c9df4700] [info] [0x00003b40] [161] 1713539908930092, 1.60563, 3.03218, 0.0640793, -0.669518, 4.55115, -0.0615032, -0.855983, 2.51518, -0.463903, -0.0412653, -0.0135129, -0.0944453, -0.0121109
[2024-04-19 11:18:30.546236] [0x00007f38c9df4700] [info] [0x00003b40] [162] 1713539908930092, 1.61545, 3.07701, 0.0634527, -0.677928, 4.57575, -0.066084, -0.856335, 2.49179, -0.468738, -0.0303274, -0.0144412, -0.0945552, -0.0102568
[2024-04-19 11:18:30.556121] [0x00007f38c9df4700] [info] [0x00003b40] [163] 1713539908930092, 1.62547, 3.12298, 0.062767, -0.686509, 4.60059, -0.0708044, -0.856583, 2.46828, -0.47353, -0.019324, -0.0153891, -0.0946485, -0.00837131
[2024-04-19 11:18:30.566220] [0x00007f38c9df4700] [info] [0x00003b40] [164] 1713539908930092, 1.63546, 3.16904, 0.0620363, -0.695063, 4.62513, -0.0755564, -0.856722, 2.44518, -0.478166, -0.00850822, -0.0163346, -0.0947227, -0.00650243
[2024-04-19 11:18:30.576134] [0x00007f38c9df4700] [info] [0x00003b40] [165] 1713539908930092, 1.64548, 3.21549, 0.0612554, -0.703645, 4.6495, -0.0803684, -0.856754, 2.42234, -0.482676, 0.00219055, -0.0172836, -0.0947785, -0.00464323
[2024-04-19 11:18:30.586189] [0x00007f38c9df4700] [info] [0x00003b40] [166] 1713539908930092, 1.65546, 3.26204, 0.0604286, -0.712201, 4.67358, -0.0852107, -0.856679, 2.39987, -0.487032, 0.0127123, -0.0182304, -0.0948157, -0.0028098
[2024-04-19 11:18:30.596247] [0x00007f38c9df4700] [info] [0x00003b40] [167] 1713539908930092, 1.66563, 3.3097, 0.0595367, -0.720913, 4.69788, -0.0901863, -0.856496, 2.3773, -0.491324, 0.0232818, -0.0191949, -0.0948349, -0.000969039
[2024-04-19 11:18:30.606177] [0x00007f38c9df4700] [info] [0x00003b40] [168] 1713539908930092, 1.67549, 3.35612, 0.0586239, -0.729353, 4.7212, -0.0950487, -0.856217, 2.35569, -0.495346, 0.0333874, -0.0201296, -0.0948358, 0.000783735
[2024-04-19 11:18:30.615979] [0x00007f38c9df4700] [info] [0x00003b40] [169] 1713539908930092, 1.68547, 3.40337, 0.0576503, -0.737899, 4.74461, -0.100013, -0.855833, 2.33406, -0.499281, 0.043491, -0.0210763, -0.0948193, 0.00252225
[2024-04-19 11:18:30.626067] [0x00007f38c9df4700] [info] [0x00003b40] [170] 1713539908930092, 1.69546, 3.45088, 0.0566263, -0.746446, 4.76782, -0.10502, -0.855348, 2.31265, -0.50308, 0.0534728, -0.0220233, -0.0947856, 0.00421872
[2024-04-19 11:18:30.636066] [0x00007f38c9df4700] [info] [0x00003b40] [171] 1713539908930092, 1.70549, 3.49883, 0.0555471, -0.755025, 4.79091, -0.110086, -0.854762, 2.29136, -0.506758, 0.063377, -0.0229741, -0.0947349, 0.00587312
[2024-04-19 11:18:30.646186] [0x00007f38c9df4700] [info] [0x00003b40] [172] 1713539908930092, 1.71548, 3.54679, 0.0544225, -0.763558, 4.81369, -0.115165, -0.854081, 2.27035, -0.510281, 0.0731186, -0.0239198, -0.0946683, 0.00746366
[2024-04-19 11:18:30.656188] [0x00007f38c9df4700] [info] [0x00003b40] [173] 1713539908930092, 1.7255, 3.59515, 0.0532426, -0.772114, 4.83634, -0.120296, -0.853299, 2.24942, -0.513682, 0.0827869, -0.0248682, -0.0945857, 0.00899709
[2024-04-19 11:18:30.666239] [0x00007f38c9df4700] [info] [0x00003b40] [174] 1713539908930092, 1.73548, 3.64349, 0.0520173, -0.780619, 4.85867, -0.125435, -0.852426, 2.22872, -0.516934, 0.0923084, -0.025811, -0.0944887, 0.0104536
[2024-04-19 11:18:30.676253] [0x00007f38c9df4700] [info] [0x00003b40] [175] 1713539908930092, 1.7455, 3.6923, 0.050734, -0.789158, 4.8809, -0.130632, -0.851453, 2.208, -0.520069, 0.101786, -0.0267575, -0.0943769, 0.0118405
[2024-04-19 11:18:30.686091] [0x00007f38c9df4700] [info] [0x00003b40] [176] 1713539908930092, 1.75546, 3.74103, 0.0494069, -0.797634, 4.9028, -0.135827, -0.850393, 2.18747, -0.523057, 0.111124, -0.027697, -0.0942524, 0.013135
[2024-04-19 11:18:30.696216] [0x00007f38c9df4700] [info] [0x00003b40] [177] 1713539908930092, 1.76563, 3.79101, 0.0479982, -0.806279, 4.92494, -0.141163, -0.849214, 2.16651, -0.525978, 0.120586, -0.028655, -0.0941125, 0.0143629
[2024-04-19 11:18:30.706107] [0x00007f38c9df4700] [info] [0x00003b40] [178] 1713539908930092, 1.77548, 3.83964, 0.0465817, -0.81464, 4.94619, -0.146359, -0.847981, 2.14619, -0.528684, 0.129691, -0.0295816, -0.0939655, 0.015454
[2024-04-19 11:18:30.716196] [0x00007f38c9df4700] [info] [0x00003b40] [179] 1713539908930092, 1.78561, 3.88982, 0.045073, -0.823217, 4.96781, -0.151724, -0.846621, 2.12524, -0.531342, 0.138995, -0.030532, -0.0938038, 0.0164661
[2024-04-19 11:18:30.726017] [0x00007f38c9df4700] [info] [0x00003b40] [180] 1713539908930092, 1.79546, 3.93888, 0.0435521, -0.831553, 4.98865, -0.156972, -0.845207, 2.10474, -0.533813, 0.148016, -0.0314555, -0.0936372, 0.0173372
[2024-04-19 11:18:30.736365] [0x00007f38c9df4700] [info] [0x00003b40] [181] 1713539908930092, 1.80564, 3.98975, 0.0419272, -0.840145, 5.00996, -0.162416, -0.843654, 2.0834, -0.536247, 0.157306, -0.0324074, -0.0934567, 0.0181099
[2024-04-19 11:18:30.746278] [0x00007f38c9df4700] [info] [0x00003b40] [182] 1713539908930092, 1.81548, 4.03916, 0.0403027, -0.848441, 5.03036, -0.167705, -0.842061, 2.06254, -0.538492, 0.166282, -0.0333263, -0.0932754, 0.018726
[2024-04-19 11:18:30.756181] [0x00007f38c9df4700] [info] [0x00003b40] [183] 1713539908930092, 1.82547, 4.0895, 0.0386009, -0.856842, 5.05085, -0.173094, -0.840355, 2.04112, -0.540664, 0.175395, -0.0342569, -0.0930858, 0.0192106
[2024-04-19 11:18:30.766072] [0x00007f38c9df4700] [info] [0x00003b40] [184] 1713539908930092, 1.83545, 4.14002, 0.036846, -0.865222, 5.07112, -0.178502, -0.838559, 2.01938, -0.542733, 0.184523, -0.0351852, -0.0928922, 0.0195442
[2024-04-19 11:18:30.776334] [0x00007f38c9df4700] [info] [0x00003b40] [185] 1713539908930092, 1.84563, 4.19175, 0.0350005, -0.87375, 5.09156, -0.184038, -0.836633, 1.99681, -0.544741, 0.193868, -0.0361299, -0.0926922, 0.0197195
[2024-04-19 11:18:30.786289] [0x00007f38c9df4700] [info] [0x00003b40] [186] 1713539908930092, 1.85546, 4.24191, 0.0331647, -0.881966, 5.11109, -0.189403, -0.834682, 1.97458, -0.546588, 0.202945, -0.0370403, -0.0924982, 0.0197212
[2024-04-19 11:18:30.796264] [0x00007f38c9df4700] [info] [0x00003b40] [187] 1713539908930092, 1.86548, 4.2932, 0.0312402, -0.890316, 5.13075, -0.194887, -0.832603, 1.95143, -0.548382, 0.212261, -0.0379658, -0.0923014, 0.0195437
[2024-04-19 11:18:30.806149] [0x00007f38c9df4700] [info] [0x00003b40] [188] 1713539908930092, 1.87549, 4.34469, 0.0292606, -0.898645, 5.15018, -0.200388, -0.83043, 1.92769, -0.550092, 0.221666, -0.0388893, -0.0921073, 0.0191752
[2024-04-19 11:18:30.816255] [0x00007f38c9df4700] [info] [0x00003b40] [189] 1713539908930092, 1.88563, 4.397, 0.0272008, -0.907052, 5.16959, -0.205973, -0.828134, 1.903, -0.551743, 0.231297, -0.0398221, -0.0919157, 0.018597
[2024-04-19 11:18:30.826213] [0x00007f38c9df4700] [info] [0x00003b40] [190] 1713539908930092, 1.8955, 4.44809, 0.0251418, -0.915211, 5.18825, -0.211424, -0.825805, 1.87827, -0.553279, 0.240796, -0.0407281, -0.0917358, 0.0178254
[2024-04-19 11:18:30.836131] [0x00007f38c9df4700] [info] [0x00003b40] [191] 1713539908930092, 1.9055, 4.50009, 0.022999, -0.92346, 5.20691, -0.216967, -0.823347, 1.85239, -0.554772, 0.250576, -0.0416449, -0.0915623, 0.0168217
[2024-04-19 11:18:30.846038] [0x00007f38c9df4700] [info] [0x00003b40] [192] 1713539908930092, 1.91549, 4.55218, 0.0208047, -0.931669, 5.22527, -0.222514, -0.820795, 1.82568, -0.556203, 0.26051, -0.0425584, -0.0914003, 0.0155862
[2024-04-19 11:18:30.855592] [0x00007f38c9df4700] [info] [0x00003b40] [193] 1713539908930092, 1.9254, 4.60407, 0.0185713, -0.939794, 5.24324, -0.228035, -0.818163, 1.79821, -0.557572, 0.270564, -0.0434638, -0.0912529, 0.0141172
[2024-04-19 11:18:30.865691] [0x00007f38c9df4700] [info] [0x00003b40] [194] 1713539908930092, 1.93546, 4.65691, 0.016249, -0.948011, 5.26118, -0.233651, -0.815389, 1.76929, -0.558917, 0.280984, -0.0443812, -0.0911194, 0.0123676
