[2026-03-25 15:15:22.566655] [0x0000007f8f54a7c0] [MocapTag] [0x00000c24] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2026-03-25 15:15:36.072474] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6015] 1774466136072361, 16.1393, 2.52328, -0.447824, -2.65112, 0.528172, 0.520953, -0.466921, -0.481277, -0.00732813, -0.997573, -0.69989, -1.74088, 0.407422, 1.63849, 
[2026-03-25 15:15:36.075015] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6016] 1774466136074909, 16.1418, 2.52328, -0.447824, -2.65112, 0.528172, 0.520953, -0.466921, -0.481277, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.077638] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6017] 1774466136077527, 16.1444, 2.52319, -0.457669, -2.65804, 0.527731, 0.519521, -0.467797, -0.482456, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.080247] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6019] 1774466136080132, 16.147, 2.52319, -0.457669, -2.65804, 0.527731, 0.519521, -0.467797, -0.482456, -0.00887302, -0.984442, -0.692258, -2.12814, 0.355351, 2.05919, 
[2026-03-25 15:15:36.084286] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6020] 1774466136084177, 16.1511, 2.52319, -0.457669, -2.65804, 0.527731, 0.519521, -0.467797, -0.482456, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.086320] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6021] 1774466136086200, 16.1531, 2.52311, -0.467471, -2.6648, 0.527142, 0.518109, -0.468644, -0.483796, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.089164] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6023] 1774466136089108, 16.156, 2.52311, -0.467471, -2.6648, 0.527142, 0.518109, -0.468644, -0.483796, -0.00766928, -0.98028, -0.675763, -2.35459, 0.375271, 2.32142, 
[2026-03-25 15:15:36.091682] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6024] 1774466136091573, 16.1585, 2.52311, -0.467471, -2.6648, 0.527142, 0.518109, -0.468644, -0.483796, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.094694] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6025] 1774466136094584, 16.1615, 2.52311, -0.467471, -2.6648, 0.527142, 0.518109, -0.468644, -0.483796, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.096758] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6026] 1774466136096645, 16.1635, 2.52297, -0.47713, -2.67143, 0.526061, 0.51698, -0.469265, -0.485574, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.100293] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6028] 1774466136100172, 16.1671, 2.52297, -0.47713, -2.67143, 0.526061, 0.51698, -0.469265, -0.485574, -0.014907, -0.965903, -0.663369, -2.48151, 0.413132, 2.59259, 
[2026-03-25 15:15:36.102654] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6029] 1774466136102548, 16.1695, 2.52297, -0.47713, -2.67143, 0.526061, 0.51698, -0.469265, -0.485574, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.105788] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6030] 1774466136105672, 16.1726, 2.52297, -0.47713, -2.67143, 0.526061, 0.51698, -0.469265, -0.485574, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.108190] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6031] 1774466136108071, 16.175, 2.52264, -0.486976, -2.67817, 0.525986, 0.515266, -0.470114, -0.486654, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.110812] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6033] 1774466136110699, 16.1776, 2.52264, -0.486976, -2.67817, 0.525986, 0.515266, -0.470114, -0.486654, -0.0323487, -0.984561, -0.673343, -3.25413, 0.301433, 3.11301, 
[2026-03-25 15:15:36.113278] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6034] 1774466136113165, 16.1801, 2.52264, -0.486976, -2.67817, 0.525986, 0.515266, -0.470114, -0.486654, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.116205] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6035] 1774466136116093, 16.183, 2.52264, -0.486976, -2.67817, 0.525986, 0.515266, -0.470114, -0.486654, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.118598] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6036] 1774466136118486, 16.1854, 2.52234, -0.496707, -2.68471, 0.525558, 0.513698, -0.470802, -0.488107, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.121308] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6038] 1774466136121198, 16.1881, 2.52234, -0.496707, -2.68471, 0.525558, 0.513698, -0.470802, -0.488107, -0.0299112, -0.973075, -0.654469, -3.62655, 0.329828, 3.58911, 
[2026-03-25 15:15:36.123765] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6039] 1774466136123659, 16.1906, 2.52234, -0.496707, -2.68471, 0.525558, 0.513698, -0.470802, -0.488107, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.126283] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6040] 1774466136126163, 16.1931, 2.52198, -0.506378, -2.69116, 0.525091, 0.512178, -0.471393, -0.489636, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.129258] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6041] 1774466136129173, 16.1961, 2.52198, -0.506378, -2.69116, 0.525091, 0.512178, -0.471393, -0.489636, -0.0365162, -0.967135, -0.645096, -3.98082, 0.311935, 3.96915, 
[2026-03-25 15:15:36.131801] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6043] 1774466136131692, 16.1986, 2.52198, -0.506378, -2.69116, 0.525091, 0.512178, -0.471393, -0.489636, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.134529] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6044] 1774466136134410, 16.2013, 2.52198, -0.506378, -2.69116, 0.525091, 0.512178, -0.471393, -0.489636, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.137177] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6045] 1774466136137013, 16.2039, 2.52155, -0.516029, -2.6975, 0.52454, 0.510596, -0.47194, -0.491348, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.139790] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6047] 1774466136139673, 16.2066, 2.52155, -0.516029, -2.6975, 0.52454, 0.510596, -0.47194, -0.491348, -0.0430695, -0.965127, -0.633614, -4.65766, 0.315046, 4.67113, 
[2026-03-25 15:15:36.142811] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6048] 1774466136142701, 16.2096, 2.52155, -0.516029, -2.6975, 0.52454, 0.510596, -0.47194, -0.491348, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.144899] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6049] 1774466136144791, 16.2117, 2.52155, -0.516029, -2.6975, 0.52454, 0.510596, -0.47194, -0.491348, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.147913] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6050] 1774466136147802, 16.2147, 2.52115, -0.525769, -2.70356, 0.524016, 0.509218, -0.472588, -0.492712, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:36.150633] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [6052] 1774466136150521, 16.2174, 2.52115, -0.525769, -2.70356, 0.524016, 0.509218, -0.472588, -0.492712, -0.0397432, -0.973954, -0.606282, -4.03166, 0.282919, 4.01771, 
