[2026-03-25 19:28:12.934778] [0x0000007f8cee07c0] [MocapTag] [0x00000934] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2026-03-25 19:28:40.559003] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12311] 1774481320558897, 30.2108, 1.51597, 0.799654, -2.68668, 0.727728, 0.684559, -0.038892, -0.016683, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.561161] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12312] 1774481320561044, 30.2129, 1.52166, 0.799001, -2.6827, 0.727923, 0.684002, -0.0427512, -0.020991, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.563771] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12313] 1774481320563631, 30.2155, 1.52166, 0.799001, -2.6827, 0.727923, 0.684002, -0.0427512, -0.020991, 0.568345, -0.0652954, 0.39725, -0.0958323, 1.15506, 0.101828, 
[2026-03-25 19:28:40.566296] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12314] 1774481320566187, 30.2181, 1.52166, 0.799001, -2.6827, 0.727923, 0.684002, -0.0427512, -0.020991, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.568882] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12315] 1774481320568794, 30.2207, 1.52166, 0.799001, -2.6827, 0.727923, 0.684002, -0.0427512, -0.020991, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.571398] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12317] 1774481320571289, 30.2232, 1.52754, 0.798307, -2.67872, 0.727879, 0.683614, -0.0473801, -0.0248814, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.574482] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12318] 1774481320574377, 30.2263, 1.52754, 0.798307, -2.67872, 0.727879, 0.683614, -0.0473801, -0.0248814, 0.588175, -0.0693785, 0.398455, 0, 1.20945, -0.0670552, 
[2026-03-25 19:28:40.577141] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12319] 1774481320576972, 30.2289, 1.52754, 0.798307, -2.67872, 0.727879, 0.683614, -0.0473801, -0.0248814, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.579631] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12321] 1774481320579559, 30.2314, 1.53358, 0.797516, -2.67471, 0.727779, 0.683204, -0.0526083, -0.028328, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.582448] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12322] 1774481320582333, 30.2342, 1.53358, 0.797516, -2.67471, 0.727779, 0.683204, -0.0526083, -0.028328, 0.604562, -0.079145, 0.401036, 0, 1.23636, -0.214738, 
[2026-03-25 19:28:40.584760] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12323] 1774481320584643, 30.2365, 1.53358, 0.797516, -2.67471, 0.727779, 0.683204, -0.0526083, -0.028328, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.587491] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12324] 1774481320587409, 30.2393, 1.53358, 0.797516, -2.67471, 0.727779, 0.683204, -0.0526083, -0.028328, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.590584] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12326] 1774481320590474, 30.2424, 1.53939, 0.796699, -2.67061, 0.727707, 0.68275, -0.0570293, -0.0322829, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.593227] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12327] 1774481320593125, 30.245, 1.53939, 0.796699, -2.67061, 0.727707, 0.68275, -0.0570293, -0.0322829, 0.580992, -0.0817322, 0.40943, -0.0361681, 1.18892, 0, 
[2026-03-25 19:28:40.595702] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12328] 1774481320595591, 30.2475, 1.53939, 0.796699, -2.67061, 0.727707, 0.68275, -0.0570293, -0.0322829, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.598506] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12330] 1774481320598448, 30.2503, 1.53939, 0.796699, -2.67061, 0.727707, 0.68275, -0.0570293, -0.0322829, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.601502] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12331] 1774481320601386, 30.2533, 1.54501, 0.795779, -2.66644, 0.727812, 0.682076, -0.0609957, -0.036619, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.604180] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12332] 1774481320604072, 30.256, 1.54501, 0.795779, -2.66644, 0.727812, 0.682076, -0.0609957, -0.036619, 0.561102, -0.0919471, 0.41704, -0.101221, 1.17615, 0.094562, 
[2026-03-25 19:28:40.606308] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12333] 1774481320606197, 30.2581, 1.54501, 0.795779, -2.66644, 0.727812, 0.682076, -0.0609957, -0.036619, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.608900] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12334] 1774481320608814, 30.2607, 1.54501, 0.795779, -2.66644, 0.727812, 0.682076, -0.0609957, -0.036619, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.611597] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12336] 1774481320611474, 30.2634, 1.55095, 0.794796, -2.66228, 0.7276, 0.681638, -0.0659745, -0.0401798, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.614114] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12337] 1774481320613995, 30.2659, 1.55095, 0.794796, -2.66228, 0.7276, 0.681638, -0.0659745, -0.0401798, 0.594465, -0.0983123, 0.416051, 0, 1.217, -0.16406, 
[2026-03-25 19:28:40.616590] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12338] 1774481320616479, 30.2684, 1.55095, 0.794796, -2.66228, 0.7276, 0.681638, -0.0659745, -0.0401798, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.619183] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12339] 1774481320619087, 30.271, 1.55095, 0.794796, -2.66228, 0.7276, 0.681638, -0.0659745, -0.0401798, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.622470] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12341] 1774481320622353, 30.2742, 1.55671, 0.793777, -2.65803, 0.727406, 0.68115, -0.0703737, -0.0442986, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.625542] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12342] 1774481320625424, 30.2773, 1.55671, 0.793777, -2.65803, 0.727406, 0.68115, -0.0703737, -0.0442986, 0.576135, -0.101937, 0.425623, 0, 1.20957, 0, 
[2026-03-25 19:28:40.628267] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12343] 1774481320628183, 30.2801, 1.55671, 0.793777, -2.65803, 0.727406, 0.68115, -0.0703737, -0.0442986, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.630919] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12345] 1774481320630808, 30.2827, 1.56224, 0.792648, -2.65369, 0.727358, 0.680488, -0.0741891, -0.0488133, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.633470] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12346] 1774481320633366, 30.2852, 1.56224, 0.792648, -2.65369, 0.727358, 0.680488, -0.0741891, -0.0488133, 0.55323, -0.112846, 0.433389, -0.0839472, 1.17981, 0.142285, 
[2026-03-25 19:28:40.637783] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12347] 1774481320637694, 30.2896, 1.56224, 0.792648, -2.65369, 0.727358, 0.680488, -0.0741891, -0.0488133, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.640608] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12349] 1774481320640498, 30.2924, 1.56816, 0.791464, -2.64938, 0.726983, 0.680068, -0.0790274, -0.052517, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.643371] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12350] 1774481320643256, 30.2951, 1.56816, 0.791464, -2.64938, 0.726983, 0.680068, -0.0790274, -0.052517, 0.591483, -0.118407, 0.431655, 0, 1.21753, -0.125931, 
[2026-03-25 19:28:40.645968] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12351] 1774481320645859, 30.2977, 1.56816, 0.791464, -2.64938, 0.726983, 0.680068, -0.0790274, -0.052517, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.648522] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12352] 1774481320648438, 30.3003, 1.56816, 0.791464, -2.64938, 0.726983, 0.680068, -0.0790274, -0.052517, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.652420] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12354] 1774481320652309, 30.3042, 1.57386, 0.790224, -2.64497, 0.726744, 0.679486, -0.0832861, -0.0566228, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.654363] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12355] 1774481320654259, 30.3061, 1.57386, 0.790224, -2.64497, 0.726744, 0.679486, -0.0832861, -0.0566228, 0.57028, -0.124012, 0.440934, -0.0353813, 1.18925, 0, 
[2026-03-25 19:28:40.657270] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12356] 1774481320657163, 30.309, 1.57386, 0.790224, -2.64497, 0.726744, 0.679486, -0.0832861, -0.0566228, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.660691] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12358] 1774481320660582, 30.3125, 1.57386, 0.790224, -2.64497, 0.726744, 0.679486, -0.0832861, -0.0566228, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.662015] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12359] 1774481320661916, 30.3138, 1.57937, 0.788929, -2.64048, 0.726573, 0.678798, -0.0871491, -0.0610721, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.664624] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12360] 1774481320664516, 30.3164, 1.57937, 0.788929, -2.64048, 0.726573, 0.678798, -0.0871491, -0.0610721, 0.551264, -0.129467, 0.448674, -0.0721931, 1.1795, 0.126923, 
[2026-03-25 19:28:40.667091] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12361] 1774481320666949, 30.3188, 1.57937, 0.788929, -2.64048, 0.726573, 0.678798, -0.0871491, -0.0610721, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.670486] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12363] 1774481320670327, 30.3222, 1.58518, 0.787578, -2.636, 0.726205, 0.678234, -0.0917041, -0.0649285, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.673284] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12364] 1774481320673156, 30.325, 1.58518, 0.787578, -2.636, 0.726205, 0.678234, -0.0917041, -0.0649285, 0.580089, -0.135131, 0.448511, 0, 1.19955, -0.0617867, 
[2026-03-25 19:28:40.675518] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12365] 1774481320675408, 30.3273, 1.58518, 0.787578, -2.636, 0.726205, 0.678234, -0.0917041, -0.0649285, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.678322] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12366] 1774481320678214, 30.3301, 1.58518, 0.787578, -2.636, 0.726205, 0.678234, -0.0917041, -0.0649285, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.680825] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12368] 1774481320680711, 30.3326, 1.59074, 0.786128, -2.63145, 0.725892, 0.677595, -0.0957589, -0.0691105, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.683423] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12369] 1774481320683311, 30.3352, 1.59074, 0.786128, -2.63145, 0.725892, 0.677595, -0.0957589, -0.0691105, 0.556604, -0.144959, 0.454826, -0.0394702, 1.17195, 0.0587039, 
[2026-03-25 19:28:40.686470] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12370] 1774481320686359, 30.3382, 1.59074, 0.786128, -2.63145, 0.725892, 0.677595, -0.0957589, -0.0691105, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.689019] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12372] 1774481320688913, 30.3408, 1.59074, 0.786128, -2.63145, 0.725892, 0.677595, -0.0957589, -0.0691105, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.691536] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12373] 1774481320691425, 30.3433, 1.59632, 0.78462, -2.62685, 0.725554, 0.67691, -0.0999306, -0.0733418, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.694359] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12374] 1774481320694255, 30.3461, 1.59632, 0.78462, -2.62685, 0.725554, 0.67691, -0.0999306, -0.0733418, 0.55743, -0.150882, 0.459535, -0.0424504, 1.19681, 0.050612, 
[2026-03-25 19:28:40.696834] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12375] 1774481320696717, 30.3486, 1.59632, 0.78462, -2.62685, 0.725554, 0.67691, -0.0999306, -0.0733418, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.699423] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12377] 1774481320699309, 30.3512, 1.59632, 0.78462, -2.62685, 0.725554, 0.67691, -0.0999306, -0.0733418, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.702005] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12378] 1774481320701894, 30.3538, 1.60195, 0.783019, -2.6222, 0.725197, 0.676183, -0.104237, -0.0774623, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.704664] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12379] 1774481320704548, 30.3564, 1.60195, 0.783019, -2.6222, 0.725197, 0.676183, -0.104237, -0.0774623, 0.562933, -0.16008, 0.464799, -0.0419617, 1.20225, 0, 
[2026-03-25 19:28:40.707628] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12380] 1774481320707516, 30.3594, 1.60195, 0.783019, -2.6222, 0.725197, 0.676183, -0.104237, -0.0774623, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.709794] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12382] 1774481320709677, 30.3616, 1.60746, 0.781369, -2.6175, 0.724861, 0.675397, -0.108353, -0.0817031, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.712374] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12383] 1774481320712268, 30.3641, 1.60746, 0.781369, -2.6175, 0.724861, 0.675397, -0.108353, -0.0817031, 0.551391, -0.164974, 0.470047, -0.0605345, 1.19196, 0.0630412, 
[2026-03-25 19:28:40.714850] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12384] 1774481320714746, 30.3666, 1.60746, 0.781369, -2.6175, 0.724861, 0.675397, -0.108353, -0.0817031, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.718147] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12385] 1774481320718062, 30.3699, 1.60746, 0.781369, -2.6175, 0.724861, 0.675397, -0.108353, -0.0817031, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.720677] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12387] 1774481320720568, 30.3724, 1.61319, 0.779788, -2.61269, 0.724279, 0.674649, -0.113314, -0.0861881, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.723265] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12388] 1774481320723140, 30.375, 1.61319, 0.779788, -2.61269, 0.724279, 0.674649, -0.113314, -0.0861881, 0.572967, -0.158102, 0.481282, 0, 1.35064, 0, 
[2026-03-25 19:28:40.725842] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12389] 1774481320725731, 30.3776, 1.61319, 0.779788, -2.61269, 0.724279, 0.674649, -0.113314, -0.0861881, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.728628] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12391] 1774481320728551, 30.3804, 1.61319, 0.779788, -2.61269, 0.724279, 0.674649, -0.113314, -0.0861881, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.731163] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12392] 1774481320731053, 30.3829, 1.61875, 0.778007, -2.60788, 0.723893, 0.673819, -0.117439, -0.0903025, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.734177] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12393] 1774481320734072, 30.386, 1.61875, 0.778007, -2.60788, 0.723893, 0.673819, -0.117439, -0.0903025, 0.556159, -0.178127, 0.481318, -0.0586152, 1.17783, 0.0440635, 
[2026-03-25 19:28:40.736841] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12394] 1774481320736731, 30.3886, 1.61875, 0.778007, -2.60788, 0.723893, 0.673819, -0.117439, -0.0903025, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.740149] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12396] 1774481320740040, 30.3919, 1.61875, 0.778007, -2.60788, 0.723893, 0.673819, -0.117439, -0.0903025, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.741971] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12397] 1774481320741867, 30.3937, 1.6242, 0.77617, -2.60297, 0.723504, 0.672946, -0.121372, -0.0946269, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.744351] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12398] 1774481320744246, 30.3961, 1.6242, 0.77617, -2.60297, 0.723504, 0.672946, -0.121372, -0.0946269, 0.54542, -0.183694, 0.491011, -0.0744224, 1.17958, 0.104719, 
[2026-03-25 19:28:40.748929] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12400] 1774481320748839, 30.4007, 1.6242, 0.77617, -2.60297, 0.723504, 0.672946, -0.121372, -0.0946269, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.751421] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12401] 1774481320751307, 30.4032, 1.62981, 0.774252, -2.59797, 0.723042, 0.672059, -0.125737, -0.0986755, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.753997] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12402] 1774481320753891, 30.4058, 1.62981, 0.774252, -2.59797, 0.723042, 0.672059, -0.125737, -0.0986755, 0.560429, -0.191823, 0.499452, -0.0509024, 1.20639, 0, 
[2026-03-25 19:28:40.756454] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12403] 1774481320756344, 30.4082, 1.62981, 0.774252, -2.59797, 0.723042, 0.672059, -0.125737, -0.0986755, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.759067] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12405] 1774481320758924, 30.4108, 1.62981, 0.774252, -2.59797, 0.723042, 0.672059, -0.125737, -0.0986755, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.763034] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12406] 1774481320762926, 30.4148, 1.63527, 0.772266, -2.5929, 0.722568, 0.671165, -0.129751, -0.102948, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.765697] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12407] 1774481320765578, 30.4175, 1.63527, 0.772266, -2.5929, 0.722568, 0.671165, -0.129751, -0.102948, 0.545881, -0.198528, 0.507251, -0.0649929, 1.18642, 0.0861071, 
[2026-03-25 19:28:40.768327] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12408] 1774481320768216, 30.4201, 1.63527, 0.772266, -2.5929, 0.722568, 0.671165, -0.129751, -0.102948, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.770907] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12410] 1774481320770791, 30.4227, 1.64073, 0.769987, -2.58768, 0.722218, 0.66996, -0.134512, -0.107057, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.773233] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12411] 1774481320773128, 30.425, 1.64073, 0.769987, -2.58768, 0.722218, 0.66996, -0.134512, -0.107057, 0.545954, -0.227955, 0.522124, -0.107443, 1.27659, 0, 
[2026-03-25 19:28:40.775807] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12412] 1774481320775696, 30.4276, 1.64073, 0.769987, -2.58768, 0.722218, 0.66996, -0.134512, -0.107057, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.778410] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12413] 1774481320778327, 30.4302, 1.64073, 0.769987, -2.58768, 0.722218, 0.66996, -0.134512, -0.107057, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.781406] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12415] 1774481320781295, 30.4332, 1.64611, 0.767852, -2.58251, 0.721729, 0.66901, -0.138486, -0.11115, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.784136] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12416] 1774481320784033, 30.4359, 1.64611, 0.767852, -2.58251, 0.721729, 0.66901, -0.138486, -0.11115, 0.537991, -0.213423, 0.51653, -0.0697017, 1.1582, 0.0675485, 
[2026-03-25 19:28:40.786662] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12417] 1774481320786541, 30.4384, 1.64611, 0.767852, -2.58251, 0.721729, 0.66901, -0.138486, -0.11115, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.789228] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12419] 1774481320789175, 30.4411, 1.64611, 0.767852, -2.58251, 0.721729, 0.66901, -0.138486, -0.11115, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.791804] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12420] 1774481320791694, 30.4436, 1.65159, 0.765648, -2.57728, 0.721101, 0.66809, -0.142927, -0.115069, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.794357] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12421] 1774481320794252, 30.4461, 1.65159, 0.765648, -2.57728, 0.721101, 0.66809, -0.142927, -0.115069, 0.548469, -0.220497, 0.523896, 0, 1.20443, 0, 
[2026-03-25 19:28:40.797563] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12422] 1774481320797456, 30.4493, 1.65159, 0.765648, -2.57728, 0.721101, 0.66809, -0.142927, -0.115069, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.799929] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12424] 1774481320799814, 30.4517, 1.65697, 0.763351, -2.57199, 0.720496, 0.667133, -0.147037, -0.119161, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.802663] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12425] 1774481320802554, 30.4544, 1.65697, 0.763351, -2.57199, 0.720496, 0.667133, -0.147037, -0.119161, 0.537753, -0.229662, 0.528282, -0.0515819, 1.18054, 0.0463121, 
[2026-03-25 19:28:40.805134] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12426] 1774481320805040, 30.4569, 1.65697, 0.763351, -2.57199, 0.720496, 0.667133, -0.147037, -0.119161, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.807692] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12427] 1774481320807579, 30.4595, 1.65697, 0.763351, -2.57199, 0.720496, 0.667133, -0.147037, -0.119161, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.810289] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12429] 1774481320810178, 30.4621, 1.66241, 0.761019, -2.56665, 0.719714, 0.666268, -0.151453, -0.123129, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.813809] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12430] 1774481320813659, 30.4655, 1.66241, 0.761019, -2.56665, 0.719714, 0.666268, -0.151453, -0.123129, 0.544435, -0.23315, 0.534425, 0, 1.2098, 0, 
[2026-03-25 19:28:40.815928] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12431] 1774481320815818, 30.4677, 1.66241, 0.761019, -2.56665, 0.719714, 0.666268, -0.151453, -0.123129, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.818657] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12432] 1774481320818572, 30.4705, 1.66241, 0.761019, -2.56665, 0.719714, 0.666268, -0.151453, -0.123129, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.821163] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12434] 1774481320821053, 30.4729, 1.6678, 0.758628, -2.56125, 0.718922, 0.665371, -0.155776, -0.127148, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.823604] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12435] 1774481320823503, 30.4754, 1.6678, 0.758628, -2.56125, 0.718922, 0.665371, -0.155776, -0.127148, 0.539013, -0.239161, 0.539594, 0, 1.20447, 0, 
[2026-03-25 19:28:40.826213] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12436] 1774481320826104, 30.478, 1.6678, 0.758628, -2.56125, 0.718922, 0.665371, -0.155776, -0.127148, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.830069] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12438] 1774481320829958, 30.4818, 1.6678, 0.758628, -2.56125, 0.718922, 0.665371, -0.155776, -0.127148, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.832632] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12439] 1774481320832526, 30.4844, 1.67318, 0.756197, -2.55581, 0.718076, 0.664527, -0.160014, -0.13102, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:40.835139] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12440] 1774481320835024, 30.4869, 1.67318, 0.756197, -2.55581, 0.718076, 0.664527, -0.160014, -0.13102, 0.537564, -0.243078, 0.544681, 0, 1.1725, 0, 
[2026-03-25 19:28:40.837779] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [12441] 1774481320837695, 30.4896, 1.67318, 0.756197, -2.55581, 0.718076, 0.664527, -0.160014, -0.13102, 0, 0, 0, 0, 0, 0, 
