[2025-10-13 20:34:15.395395] [0x0000007fba9397c0] [MocapTag] [0x00000b18] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:34:31.249100] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7218] 1760402071249000, 15.9012, 2.57819, 0.0379136, -1.13984, -0.941531, 0.0097121, -0.000959593, 0.336784, 0.529206, -0.675351, -0.0267712, -0.0529289, 0.054424, 0.403684, 
[2025-10-13 20:34:31.251740] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7220] 1760402071251622, 15.9039, 2.57819, 0.0379136, -1.13984, -0.941531, 0.0097121, -0.000959593, 0.336784, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.254339] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7221] 1760402071254215, 15.9065, 2.57819, 0.0379136, -1.13984, -0.941531, 0.0097121, -0.000959593, 0.336784, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.258989] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7223] 1760402071258898, 15.9111, 2.58346, 0.0311499, -1.14004, -0.940817, 0.0095687, -0.000426101, 0.338778, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.259597] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7224] 1760402071259514, 15.9118, 2.58346, 0.0311499, -1.14004, -0.940817, 0.0095687, -0.000426101, 0.338778, 0.526309, -0.676377, -0.0203672, 0, 0.106366, 0.424623, 
[2025-10-13 20:34:31.261863] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7225] 1760402071261739, 15.914, 2.58346, 0.0311499, -1.14004, -0.940817, 0.0095687, -0.000426101, 0.338778, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.264486] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7226] 1760402071264372, 15.9166, 2.58346, 0.0311499, -1.14004, -0.940817, 0.0095687, -0.000426101, 0.338778, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.267127] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7227] 1760402071267005, 15.9193, 2.58873, 0.0243526, -1.14024, -0.939964, 0.00927154, -5.31584e-06, 0.341148, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.270646] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7229] 1760402071270529, 15.9228, 2.58873, 0.0243526, -1.14024, -0.939964, 0.00927154, -5.31584e-06, 0.341148, 0.527054, -0.67973, -0.0195409, 0, 0.0949195, 0.504756, 
[2025-10-13 20:34:31.272703] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7230] 1760402071272559, 15.9248, 2.58873, 0.0243526, -1.14024, -0.939964, 0.00927154, -5.31584e-06, 0.341148, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.275774] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7231] 1760402071275599, 15.9278, 2.58873, 0.0243526, -1.14024, -0.939964, 0.00927154, -5.31584e-06, 0.341148, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.277963] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7232] 1760402071277849, 15.9301, 2.59389, 0.017563, -1.14046, -0.939133, 0.00909012, 0.000312794, 0.343432, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.280698] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7234] 1760402071280575, 15.9328, 2.59389, 0.017563, -1.14046, -0.939133, 0.00909012, 0.000312794, 0.343432, 0.515885, -0.678953, -0.0219591, 0, 0.0679771, 0.486684, 
[2025-10-13 20:34:31.284501] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7235] 1760402071284384, 15.9366, 2.59389, 0.017563, -1.14046, -0.939133, 0.00909012, 0.000312794, 0.343432, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.287215] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7236] 1760402071287087, 15.9393, 2.59389, 0.017563, -1.14046, -0.939133, 0.00909012, 0.000312794, 0.343432, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.289327] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7237] 1760402071289229, 15.9415, 2.59903, 0.0107661, -1.14074, -0.9384, 0.00883373, 0.000618492, 0.345437, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.292011] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7239] 1760402071291895, 15.9441, 2.59903, 0.0107661, -1.14074, -0.9384, 0.00883373, 0.000618492, 0.345437, 0.514477, -0.679694, -0.0285497, 0, 0.0713985, 0.427544, 
[2025-10-13 20:34:31.294620] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7240] 1760402071294504, 15.9467, 2.59903, 0.0107661, -1.14074, -0.9384, 0.00883373, 0.000618492, 0.345437, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.297380] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7241] 1760402071297254, 15.9495, 2.60416, 0.00394775, -1.14103, -0.93749, 0.00812804, 0.000645703, 0.347916, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.300314] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7243] 1760402071300017, 15.9523, 2.60416, 0.00394775, -1.14103, -0.93749, 0.00812804, 0.000645703, 0.347916, 0.513067, -0.681835, -0.0286271, 0.13175, 0.0497125, 0.529027, 
[2025-10-13 20:34:31.303030] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7244] 1760402071302910, 15.9552, 2.60416, 0.00394775, -1.14103, -0.93749, 0.00812804, 0.000645703, 0.347916, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.305657] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7245] 1760402071305535, 15.9578, 2.60416, 0.00394775, -1.14103, -0.93749, 0.00812804, 0.000645703, 0.347916, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.308135] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7246] 1760402071308040, 15.9603, 2.60928, -0.0029175, -1.14136, -0.936618, 0.00765674, 0.000762035, 0.350267, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.310689] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7248] 1760402071310556, 15.9628, 2.60928, -0.0029175, -1.14136, -0.936618, 0.00765674, 0.000762035, 0.350267, 0.511463, -0.686525, -0.032948, 0.0812531, 0.0508756, 0.501931, 
[2025-10-13 20:34:31.313482] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7249] 1760402071313317, 15.9656, 2.60928, -0.0029175, -1.14136, -0.936618, 0.00765674, 0.000762035, 0.350267, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.315592] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7250] 1760402071315496, 15.9677, 2.60928, -0.0029175, -1.14136, -0.936618, 0.00765674, 0.000762035, 0.350267, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.319779] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7252] 1760402071319691, 15.9719, 2.6143, -0.00975913, -1.14164, -0.935923, 0.00721365, 0.00114329, 0.352129, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.321260] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7253] 1760402071321147, 15.9734, 2.6143, -0.00975913, -1.14164, -0.935923, 0.00721365, 0.00114329, 0.352129, 0.502383, -0.684163, -0.0284254, 0.0568867, 0.0996137, 0.398362, 
[2025-10-13 20:34:31.324521] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7254] 1760402071324409, 15.9767, 2.6143, -0.00975913, -1.14164, -0.935923, 0.00721365, 0.00114329, 0.352129, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.326290] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7255] 1760402071326176, 15.9784, 2.61931, -0.0166379, -1.14196, -0.935097, 0.0065442, 0.00133413, 0.354329, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.328880] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7257] 1760402071328787, 15.981, 2.61931, -0.0166379, -1.14196, -0.935097, 0.0065442, 0.00133413, 0.354329, 0.500833, -0.687877, -0.0317102, 0.112391, 0.0797682, 0.470775, 
[2025-10-13 20:34:31.331220] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7258] 1760402071331105, 15.9834, 2.61931, -0.0166379, -1.14196, -0.935097, 0.0065442, 0.00133413, 0.354329, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.334568] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7259] 1760402071334460, 15.9867, 2.61931, -0.0166379, -1.14196, -0.935097, 0.0065442, 0.00133413, 0.354329, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.337320] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7260] 1760402071337203, 15.9894, 2.62431, -0.0235625, -1.14227, -0.934172, 0.00606338, 0.00137567, 0.356769, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.339949] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7262] 1760402071339832, 15.9921, 2.62431, -0.0235625, -1.14227, -0.934172, 0.00606338, 0.00137567, 0.356769, 0.500458, -0.692463, -0.0310527, 0.0874281, 0.0386272, 0.522304, 
[2025-10-13 20:34:31.342192] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7263] 1760402071342084, 15.9943, 2.62431, -0.0235625, -1.14227, -0.934172, 0.00606338, 0.00137567, 0.356769, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.344886] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7264] 1760402071344769, 15.997, 2.62431, -0.0235625, -1.14227, -0.934172, 0.00606338, 0.00137567, 0.356769, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.347339] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7265] 1760402071347225, 15.9995, 2.6292, -0.0305474, -1.14262, -0.933376, 0.00571736, 0.00170028, 0.358851, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.350639] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7267] 1760402071350513, 16.0028, 2.6292, -0.0305474, -1.14262, -0.933376, 0.00571736, 0.00170028, 0.358851, 0.488567, -0.698487, -0.0355087, 0.0416994, 0.0826874, 0.446332, 
[2025-10-13 20:34:31.353229] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7268] 1760402071353121, 16.0054, 2.6292, -0.0305474, -1.14262, -0.933376, 0.00571736, 0.00170028, 0.358851, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.355515] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7269] 1760402071355398, 16.0076, 2.6292, -0.0305474, -1.14262, -0.933376, 0.00571736, 0.00170028, 0.358851, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.358001] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7270] 1760402071357913, 16.0102, 2.63405, -0.0374923, -1.14297, -0.932536, 0.00505225, 0.00178306, 0.361038, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.361034] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7272] 1760402071360921, 16.0132, 2.63405, -0.0374923, -1.14297, -0.932536, 0.00505225, 0.00178306, 0.361038, 0.485602, -0.69449, -0.0343799, 0.118303, 0.0606795, 0.468969, 
[2025-10-13 20:34:31.363061] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7273] 1760402071362956, 16.0152, 2.63405, -0.0374923, -1.14297, -0.932536, 0.00505225, 0.00178306, 0.361038, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.366717] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7274] 1760402071366602, 16.0188, 2.63405, -0.0374923, -1.14297, -0.932536, 0.00505225, 0.00178306, 0.361038, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.369051] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7276] 1760402071368946, 16.0212, 2.63891, -0.0444424, -1.14329, -0.931597, 0.00435074, 0.00157135, 0.363465, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.372523] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7277] 1760402071372409, 16.0247, 2.63891, -0.0444424, -1.14329, -0.931597, 0.00435074, 0.00157135, 0.363465, 0.485177, -0.695012, -0.0317941, 0.146174, 0, 0.520355, 
[2025-10-13 20:34:31.374202] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7278] 1760402071374095, 16.0263, 2.63891, -0.0444424, -1.14329, -0.931597, 0.00435074, 0.00157135, 0.363465, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.376951] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7279] 1760402071376836, 16.0291, 2.64371, -0.0514752, -1.14362, -0.930748, 0.00396469, 0.00165396, 0.365636, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.379507] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7281] 1760402071379418, 16.0317, 2.64371, -0.0514752, -1.14362, -0.930748, 0.00396469, 0.00165396, 0.365636, 0.480248, -0.703282, -0.0334436, 0.0658751, 0.0414507, 0.466537, 
[2025-10-13 20:34:31.383560] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7282] 1760402071383447, 16.0357, 2.64371, -0.0514752, -1.14362, -0.930748, 0.00396469, 0.00165396, 0.365636, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.385090] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7283] 1760402071384976, 16.0372, 2.64371, -0.0514752, -1.14362, -0.930748, 0.00396469, 0.00165396, 0.365636, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.387626] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7284] 1760402071387541, 16.0398, 2.64844, -0.0585002, -1.14396, -0.929917, 0.00339673, 0.00179763, 0.367748, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.390284] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7286] 1760402071390169, 16.0424, 2.64844, -0.0585002, -1.14396, -0.929917, 0.00339673, 0.00179763, 0.367748, 0.472857, -0.702491, -0.0342508, 0.0950336, 0.0665442, 0.454152, 
[2025-10-13 20:34:31.392688] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7287] 1760402071392583, 16.0448, 2.64844, -0.0585002, -1.14396, -0.929917, 0.00339673, 0.00179763, 0.367748, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.395387] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7288] 1760402071395268, 16.0475, 2.64844, -0.0585002, -1.14396, -0.929917, 0.00339673, 0.00179763, 0.367748, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.398620] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7290] 1760402071398557, 16.0508, 2.65315, -0.0655279, -1.14431, -0.928947, 0.00252002, 0.00166347, 0.370201, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.401470] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7291] 1760402071401346, 16.0536, 2.65315, -0.0655279, -1.14431, -0.928947, 0.00252002, 0.00166347, 0.370201, 0.470918, -0.70277, -0.0343084, 0.172591, 0.0379724, 0.527489, 
[2025-10-13 20:34:31.403891] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7292] 1760402071403777, 16.056, 2.65315, -0.0655279, -1.14431, -0.928947, 0.00252002, 0.00166347, 0.370201, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.406449] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7293] 1760402071406333, 16.0586, 2.65783, -0.0725933, -1.14462, -0.928046, 0.00192037, 0.00162533, 0.372457, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.408895] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7294] 1760402071408800, 16.061, 2.65783, -0.0725933, -1.14462, -0.928046, 0.00192037, 0.00162533, 0.372457, 0.468372, -0.706544, -0.0314055, 0.113845, 0.0361508, 0.486028, 
[2025-10-13 20:34:31.412767] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7296] 1760402071412653, 16.0649, 2.65783, -0.0725933, -1.14462, -0.928046, 0.00192037, 0.00162533, 0.372457, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.415376] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7297] 1760402071415264, 16.0675, 2.65783, -0.0725933, -1.14462, -0.928046, 0.00192037, 0.00162533, 0.372457, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.417417] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7298] 1760402071417291, 16.0695, 2.66244, -0.0796325, -1.14499, -0.927195, 0.00126968, 0.00153424, 0.374573, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.420134] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7300] 1760402071419980, 16.0722, 2.66244, -0.0796325, -1.14499, -0.927195, 0.00126968, 0.00153424, 0.374573, 0.461327, -0.703923, -0.0366835, 0.127125, 0, 0.455934, 
[2025-10-13 20:34:31.422432] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7301] 1760402071422303, 16.0745, 2.66244, -0.0796325, -1.14499, -0.927195, 0.00126968, 0.00153424, 0.374573, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.425107] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7302] 1760402071425008, 16.0773, 2.66244, -0.0796325, -1.14499, -0.927195, 0.00126968, 0.00153424, 0.374573, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.427557] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7303] 1760402071427444, 16.0797, 2.66707, -0.0866996, -1.1453, -0.926234, 0.000574798, 0.00116226, 0.376946, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.431021] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7305] 1760402071430905, 16.0832, 2.66707, -0.0866996, -1.1453, -0.926234, 0.000574798, 0.00116226, 0.376946, 0.462377, -0.706707, -0.0312303, 0.156283, 0, 0.511897, 
[2025-10-13 20:34:31.433332] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7306] 1760402071433222, 16.0855, 2.66707, -0.0866996, -1.1453, -0.926234, 0.000574798, 0.00116226, 0.376946, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.435773] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7307] 1760402071435654, 16.0879, 2.67168, -0.0938453, -1.14568, -0.925327, 9.29638e-05, 0.00106081, 0.379169, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.438468] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7309] 1760402071438408, 16.0907, 2.67168, -0.0938453, -1.14568, -0.925327, 9.29638e-05, 0.00106081, 0.379169, 0.461219, -0.714569, -0.0382288, 0.0964642, 0, 0.480235, 
[2025-10-13 20:34:31.440879] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7310] 1760402071440764, 16.093, 2.67168, -0.0938453, -1.14568, -0.925327, 9.29638e-05, 0.00106081, 0.379169, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.443223] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7311] 1760402071443108, 16.0954, 2.67168, -0.0938453, -1.14568, -0.925327, 9.29638e-05, 0.00106081, 0.379169, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.446629] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7312] 1760402071446511, 16.0988, 2.67613, -0.100951, -1.14603, -0.924518, -0.000512859, 0.00100757, 0.381137, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.449187] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7314] 1760402071449062, 16.1013, 2.67613, -0.100951, -1.14603, -0.924518, -0.000512859, 0.00100757, 0.381137, 0.444971, -0.710597, -0.0352554, -628.203, 0.0361292, 0.425333, 
[2025-10-13 20:34:31.451641] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7315] 1760402071451523, 16.1038, 2.67613, -0.100951, -1.14603, -0.924518, -0.000512859, 0.00100757, 0.381137, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.454122] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7316] 1760402071454009, 16.1063, 2.67613, -0.100951, -1.14603, -0.924518, -0.000512859, 0.00100757, 0.381137, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.456763] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7317] 1760402071456611, 16.1089, 2.68061, -0.108039, -1.14636, -0.923556, -0.00116117, 0.000828778, 0.383461, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.459396] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7319] 1760402071459275, 16.1115, 2.68061, -0.108039, -1.14636, -0.923556, -0.00116117, 0.000828778, 0.383461, 0.447875, -0.708797, -0.0327086, 0.132895, 0, 0.502861, 
[2025-10-13 20:34:31.463765] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7320] 1760402071463656, 16.1159, 2.68061, -0.108039, -1.14636, -0.923556, -0.00116117, 0.000828778, 0.383461, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.464392] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7321] 1760402071464281, 16.1165, 2.68061, -0.108039, -1.14636, -0.923556, -0.00116117, 0.000828778, 0.383461, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.467022] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7322] 1760402071466909, 16.1192, 2.68508, -0.115191, -1.14669, -0.922673, -0.00142974, 0.00084188, 0.38558, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.469745] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7324] 1760402071469632, 16.1219, 2.68508, -0.115191, -1.14669, -0.922673, -0.00142974, 0.00084188, 0.38558, 0.447065, -0.715197, -0.0325871, 0.0479937, 0, 0.459039, 
[2025-10-13 20:34:31.472143] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7325] 1760402071472031, 16.1243, 2.68508, -0.115191, -1.14669, -0.922673, -0.00142974, 0.00084188, 0.38558, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.474635] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7326] 1760402071474527, 16.1268, 2.68508, -0.115191, -1.14669, -0.922673, -0.00142974, 0.00084188, 0.38558, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.477425] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7327] 1760402071477309, 16.1296, 2.68953, -0.122326, -1.14701, -0.921795, -0.00178163, 0.00083586, 0.387672, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.481149] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7329] 1760402071481036, 16.1333, 2.68953, -0.122326, -1.14701, -0.921795, -0.00178163, 0.00083586, 0.387672, 0.445625, -0.713456, -0.0325389, 0.0647545, 0, 0.453776, 
[2025-10-13 20:34:31.482552] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7330] 1760402071482447, 16.1347, 2.68953, -0.122326, -1.14701, -0.921795, -0.00178163, 0.00083586, 0.387672, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.485231] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7331] 1760402071485107, 16.1374, 2.68953, -0.122326, -1.14701, -0.921795, -0.00178163, 0.00083586, 0.387672, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.487791] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7332] 1760402071487676, 16.1399, 2.69395, -0.129483, -1.14729, -0.92076, -0.00227127, 0.000551195, 0.390122, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.490422] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7334] 1760402071490307, 16.1426, 2.69395, -0.129483, -1.14729, -0.92076, -0.00227127, 0.000551195, 0.390122, 0.441419, -0.715732, -0.0280419, 0.111604, 0, 0.531697, 
[2025-10-13 20:34:31.493012] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7335] 1760402071492901, 16.1451, 2.69395, -0.129483, -1.14729, -0.92076, -0.00227127, 0.000551195, 0.390122, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.495529] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7336] 1760402071495413, 16.1477, 2.69395, -0.129483, -1.14729, -0.92076, -0.00227127, 0.000551195, 0.390122, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.498109] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7337] 1760402071498023, 16.1503, 2.6983, -0.136701, -1.14762, -0.919869, -0.00253645, 0.000681627, 0.392216, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.500897] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7339] 1760402071500783, 16.153, 2.6983, -0.136701, -1.14762, -0.919869, -0.00253645, 0.000681627, 0.392216, 0.43506, -0.721832, -0.0327955, 0.0379086, 0.0456504, 0.45501, 
[2025-10-13 20:34:31.504323] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7340] 1760402071504216, 16.1565, 2.6983, -0.136701, -1.14762, -0.919869, -0.00253645, 0.000681627, 0.392216, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.506044] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7341] 1760402071505931, 16.1582, 2.70259, -0.143891, -1.14788, -0.918908, -0.00293666, 0.000601082, 0.39446, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.509134] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7343] 1760402071509018, 16.1613, 2.70259, -0.143891, -1.14788, -0.918908, -0.00293666, 0.000601082, 0.39446, 0.429563, -0.718977, -0.0254027, 0.0791073, 0, 0.488061, 
[2025-10-13 20:34:31.511481] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7344] 1760402071511368, 16.1636, 2.70259, -0.143891, -1.14788, -0.918908, -0.00293666, 0.000601082, 0.39446, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:31.514365] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [7345] 1760402071514258, 16.1665, 2.70259, -0.143891, -1.14788, -0.918908, -0.00293666, 0.000601082, 0.39446, 0, 0, 0, 0, 0, 0, 
