[2025-10-13 20:31:35.952323] [0x0000007fb371a7c0] [MocapTag] [0x0000068f] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:31:55.947060] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9379] 1760401915946954, 20.0689, -2.43136, -1.29266, -1.1985, -0.0703197, 0.0702407, 0.0260645, -0.994707, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:55.949805] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9380] 1760401915949686, 20.0716, -2.43136, -1.29266, -1.1985, -0.0703197, 0.0702407, 0.0260645, -0.994707, 1.02078, 10.313, 1.21525, 2.32008, 0.989147, 0.71218, 
[2025-10-13 20:31:55.952286] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9381] 1760401915952173, 20.0741, -2.43136, -1.29266, -1.1985, -0.0703197, 0.0702407, 0.0260645, -0.994707, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:55.954960] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9383] 1760401915954848, 20.0767, -2.43136, -1.29266, -1.1985, -0.0703197, 0.0702407, 0.0260645, -0.994707, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:55.957587] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9384] 1760401915957477, 20.0794, -2.44773, -1.28917, -1.19885, -0.0717912, 0.0700493, 0.0262279, -0.994611, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:55.960258] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9385] 1760401915960140, 20.082, -2.44773, -1.28917, -1.19885, -0.0717912, 0.0700493, 0.0262279, -0.994611, -1.63714, 0.349788, -0.034312, 0, 0, 0.295377, 
[2025-10-13 20:31:55.962701] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9386] 1760401915962614, 20.0845, -2.44773, -1.28917, -1.19885, -0.0717912, 0.0700493, 0.0262279, -0.994611, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:55.965332] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9388] 1760401915965218, 20.0871, -2.464, -1.2857, -1.19911, -0.0734462, 0.0699504, 0.0264305, -0.994492, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:55.967904] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9389] 1760401915967796, 20.0897, -2.464, -1.2857, -1.19911, -0.0734462, 0.0699504, 0.0264305, -0.994492, -1.6274, 0.346362, -0.0268467, 0, 0, 0.331688, 
[2025-10-13 20:31:55.970461] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9390] 1760401915970346, 20.0922, -2.464, -1.2857, -1.19911, -0.0734462, 0.0699504, 0.0264305, -0.994492, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:55.972826] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9391] 1760401915972740, 20.0946, -2.464, -1.2857, -1.19911, -0.0734462, 0.0699504, 0.0264305, -0.994492, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:55.975347] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9393] 1760401915975225, 20.0971, -2.4801, -1.28224, -1.19946, -0.0748279, 0.0697659, 0.0266571, -0.994396, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:55.977947] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9394] 1760401915977835, 20.0997, -2.4801, -1.28224, -1.19946, -0.0748279, 0.0697659, 0.0266571, -0.994396, -1.60977, 0.346579, -0.0349223, 0, 0, 0.276351, 
[2025-10-13 20:31:55.980727] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9395] 1760401915980611, 20.1025, -2.4801, -1.28224, -1.19946, -0.0748279, 0.0697659, 0.0266571, -0.994396, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:55.984927] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9397] 1760401915984810, 20.1067, -2.4801, -1.28224, -1.19946, -0.0748279, 0.0697659, 0.0266571, -0.994396, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:55.985546] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9398] 1760401915985450, 20.1073, -2.52541, -1.38044, -1.21374, -0.0678602, 0.0615715, 0.0130516, -0.995708, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:55.988397] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9399] 1760401915988292, 20.1102, -2.52541, -1.38044, -1.21374, -0.0678602, 0.0615715, 0.0130516, -0.995708, -4.53093, -9.82064, -1.42748, -2.52547, -1.85196, -1.21434, 
[2025-10-13 20:31:55.990889] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9400] 1760401915990763, 20.1127, -2.52541, -1.38044, -1.21374, -0.0678602, 0.0615715, 0.0130516, -0.995708, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:55.993751] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9401] 1760401915993664, 20.1156, -2.52541, -1.38044, -1.21374, -0.0678602, 0.0615715, 0.0130516, -0.995708, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:55.997053] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9403] 1760401915996940, 20.1188, -2.5414, -1.37708, -1.21386, -0.0692032, 0.0616781, 0.0133381, -0.995605, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:55.999398] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9404] 1760401915999291, 20.1212, -2.5414, -1.37708, -1.21386, -0.0692032, 0.0616781, 0.0133381, -0.995605, -1.59895, 0.336176, -0.0118499, 0.0391483, 0, 0.26722, 
[2025-10-13 20:31:56.001912] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9405] 1760401916001797, 20.1237, -2.5414, -1.37708, -1.21386, -0.0692032, 0.0616781, 0.0133381, -0.995605, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.004691] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9407] 1760401916004570, 20.1265, -2.5414, -1.37708, -1.21386, -0.0692032, 0.0616781, 0.0133381, -0.995605, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.007023] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9408] 1760401916006912, 20.1288, -2.55719, -1.37369, -1.21398, -0.0706012, 0.0615685, 0.0136602, -0.995509, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.009544] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9409] 1760401916009437, 20.1313, -2.55719, -1.37369, -1.21398, -0.0706012, 0.0615685, 0.0136602, -0.995509, -1.57949, 0.338921, -0.0123238, 0.0485182, 0, 0.277925, 
[2025-10-13 20:31:56.013073] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9411] 1760401916013006, 20.1349, -2.55719, -1.37369, -1.21398, -0.0706012, 0.0615685, 0.0136602, -0.995509, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.015325] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9412] 1760401916015214, 20.1371, -2.57287, -1.37028, -1.21406, -0.0720682, 0.0615776, 0.0141256, -0.995397, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.018029] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9413] 1760401916017920, 20.1398, -2.57287, -1.37028, -1.21406, -0.0720682, 0.0615776, 0.0141256, -0.995397, -1.5672, 0.341083, -0.00781377, 0.0747919, 0, 0.290036, 
[2025-10-13 20:31:56.020683] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9414] 1760401916020566, 20.1425, -2.57287, -1.37028, -1.21406, -0.0720682, 0.0615776, 0.0141256, -0.995397, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.023115] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9415] 1760401916023002, 20.1449, -2.57287, -1.37028, -1.21406, -0.0720682, 0.0615776, 0.0141256, -0.995397, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.025779] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9417] 1760401916025655, 20.1476, -2.58833, -1.3671, -1.21444, -0.0741611, 0.0615134, 0.0119738, -0.995275, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.028679] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9418] 1760401916028567, 20.1505, -2.58833, -1.3671, -1.21444, -0.0741611, 0.0615134, 0.0119738, -0.995275, -1.54655, 0.317873, -0.0377701, -0.457215, -0.0406019, 0.44899, 
[2025-10-13 20:31:56.031401] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9419] 1760401916031286, 20.1532, -2.58833, -1.3671, -1.21444, -0.0741611, 0.0615134, 0.0119738, -0.995275, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.034093] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9421] 1760401916033969, 20.1559, -2.58833, -1.3671, -1.21444, -0.0741611, 0.0615134, 0.0119738, -0.995275, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.036582] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9422] 1760401916036470, 20.1584, -2.60368, -1.36361, -1.21455, -0.0761494, 0.0615213, 0.0126582, -0.995116, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.039280] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9423] 1760401916039170, 20.1611, -2.60368, -1.36361, -1.21455, -0.0761494, 0.0615213, 0.0126582, -0.995116, -1.53503, 0.34911, -0.0112028, 0.112176, 0, 0.39258, 
[2025-10-13 20:31:56.041755] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9424] 1760401916041636, 20.1635, -2.60368, -1.36361, -1.21455, -0.0761494, 0.0615213, 0.0126582, -0.995116, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.044887] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9426] 1760401916044774, 20.1667, -2.60368, -1.36361, -1.21455, -0.0761494, 0.0615213, 0.0126582, -0.995116, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.047453] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9427] 1760401916047340, 20.1692, -2.61885, -1.36012, -1.21469, -0.078128, 0.0617299, 0.0132005, -0.994943, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.050237] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9428] 1760401916050117, 20.172, -2.61885, -1.36012, -1.21469, -0.078128, 0.0617299, 0.0132005, -0.994943, -1.5173, 0.348822, -0.0140853, 0.0805855, 0.0532709, 0.392532, 
[2025-10-13 20:31:56.052646] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9429] 1760401916052559, 20.1745, -2.61885, -1.36012, -1.21469, -0.078128, 0.0617299, 0.0132005, -0.994943, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.055222] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9431] 1760401916055107, 20.177, -2.63388, -1.35663, -1.21488, -0.0801274, 0.0620629, 0.0139817, -0.994752, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.057793] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9432] 1760401916057685, 20.1796, -2.63388, -1.35663, -1.21488, -0.0801274, 0.0620629, 0.0139817, -0.994752, -1.50264, 0.34899, -0.0192864, 0.126123, 0.0823379, 0.393796, 
[2025-10-13 20:31:56.060626] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9433] 1760401916060512, 20.1824, -2.63388, -1.35663, -1.21488, -0.0801274, 0.0620629, 0.0139817, -0.994752, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.063069] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9434] 1760401916062989, 20.1849, -2.63388, -1.35663, -1.21488, -0.0801274, 0.0620629, 0.0139817, -0.994752, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.065659] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9436] 1760401916065539, 20.1874, -2.64876, -1.3531, -1.21508, -0.0821052, 0.0625017, 0.0149893, -0.994549, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.068963] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9437] 1760401916068852, 20.1908, -2.64876, -1.3531, -1.21508, -0.0821052, 0.0625017, 0.0149893, -0.994549, -1.48757, 0.353631, -0.0199567, 0.16973, 0.107698, 0.386596, 
[2025-10-13 20:31:56.070850] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9438] 1760401916070736, 20.1926, -2.64876, -1.3531, -1.21508, -0.0821052, 0.0625017, 0.0149893, -0.994549, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.073550] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9439] 1760401916073459, 20.1954, -2.64876, -1.3531, -1.21508, -0.0821052, 0.0625017, 0.0149893, -0.994549, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.076483] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9441] 1760401916076372, 20.1983, -2.6635, -1.34953, -1.21531, -0.0842478, 0.062917, 0.0161431, -0.994325, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.079862] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9442] 1760401916079747, 20.2016, -2.6635, -1.34953, -1.21531, -0.0842478, 0.062917, 0.0161431, -0.994325, -1.4747, 0.357091, -0.0224562, 0.196934, 0.106521, 0.417948, 
[2025-10-13 20:31:56.081539] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9443] 1760401916081425, 20.2033, -2.6635, -1.34953, -1.21531, -0.0842478, 0.062917, 0.0161431, -0.994325, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.084328] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9445] 1760401916084211, 20.2061, -2.6635, -1.34953, -1.21531, -0.0842478, 0.062917, 0.0161431, -0.994325, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.086700] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9446] 1760401916086588, 20.2085, -2.67803, -1.34592, -1.21553, -0.0865169, 0.0635554, 0.0174368, -0.994068, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.089270] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9447] 1760401916089164, 20.2111, -2.67803, -1.34592, -1.21553, -0.0865169, 0.0635554, 0.0174368, -0.994068, -1.45238, 0.360927, -0.0224446, 0.219083, 0.15468, 0.441647, 
[2025-10-13 20:31:56.092329] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9448] 1760401916092243, 20.2141, -2.67803, -1.34592, -1.21553, -0.0865169, 0.0635554, 0.0174368, -0.994068, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.094946] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9450] 1760401916094832, 20.2167, -2.69238, -1.34226, -1.21581, -0.0887956, 0.0645534, 0.0186364, -0.993781, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.097729] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9451] 1760401916097608, 20.2195, -2.69238, -1.34226, -1.21581, -0.0887956, 0.0645534, 0.0186364, -0.993781, -1.4352, 0.365206, -0.0282067, 0.193191, 0.225899, 0.444555, 
[2025-10-13 20:31:56.100249] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9452] 1760401916100132, 20.222, -2.69238, -1.34226, -1.21581, -0.0887956, 0.0645534, 0.0186364, -0.993781, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.102878] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9453] 1760401916102763, 20.2247, -2.69238, -1.34226, -1.21581, -0.0887956, 0.0645534, 0.0186364, -0.993781, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.105954] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9455] 1760401916105841, 20.2277, -2.70661, -1.33859, -1.21617, -0.0911391, 0.065516, 0.0198811, -0.993482, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.108657] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9456] 1760401916108548, 20.2304, -2.70661, -1.33859, -1.21617, -0.0911391, 0.065516, 0.0198811, -0.993482, -1.42301, 0.367542, -0.0354242, 0.201035, 0.220767, 0.456905, 
[2025-10-13 20:31:56.111135] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9457] 1760401916111020, 20.2329, -2.70661, -1.33859, -1.21617, -0.0911391, 0.065516, 0.0198811, -0.993482, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.114206] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9459] 1760401916114122, 20.236, -2.70661, -1.33859, -1.21617, -0.0911391, 0.065516, 0.0198811, -0.993482, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.116876] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9460] 1760401916116723, 20.2386, -2.72066, -1.33487, -1.21651, -0.0935574, 0.0664582, 0.0213781, -0.993163, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.119467] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9461] 1760401916119355, 20.2413, -2.72066, -1.33487, -1.21651, -0.0935574, 0.0664582, 0.0213781, -0.993163, -1.4052, 0.372388, -0.0346416, 0.25003, 0.22265, 0.468445, 
[2025-10-13 20:31:56.121772] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9462] 1760401916121657, 20.2436, -2.72066, -1.33487, -1.21651, -0.0935574, 0.0664582, 0.0213781, -0.993163, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.125336] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9464] 1760401916125222, 20.2471, -2.72066, -1.33487, -1.21651, -0.0935574, 0.0664582, 0.0213781, -0.993163, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.127297] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9465] 1760401916127189, 20.2491, -2.73453, -1.33109, -1.21688, -0.0960296, 0.0674838, 0.0228091, -0.992826, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.130417] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9466] 1760401916130298, 20.2522, -2.73453, -1.33109, -1.21688, -0.0960296, 0.0674838, 0.0228091, -0.992826, -1.38732, 0.377622, -0.0367238, 0.233507, 0.239488, 0.479984, 
[2025-10-13 20:31:56.132840] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9467] 1760401916132755, 20.2547, -2.73453, -1.33109, -1.21688, -0.0960296, 0.0674838, 0.0228091, -0.992826, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.135387] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9469] 1760401916135274, 20.2572, -2.74826, -1.32727, -1.21726, -0.0984898, 0.0685871, 0.0242634, -0.992475, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.138065] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9470] 1760401916137954, 20.2599, -2.74826, -1.32727, -1.21726, -0.0984898, 0.0685871, 0.0242634, -0.992475, -1.37252, 0.381817, -0.0378893, 0.235772, 0.256647, 0.476909, 
[2025-10-13 20:31:56.140760] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9471] 1760401916140647, 20.2625, -2.74826, -1.32727, -1.21726, -0.0984898, 0.0685871, 0.0242634, -0.992475, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.143511] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9473] 1760401916143385, 20.2653, -2.74826, -1.32727, -1.21726, -0.0984898, 0.0685871, 0.0242634, -0.992475, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.146354] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9474] 1760401916146244, 20.2681, -2.76181, -1.3234, -1.21767, -0.101128, 0.0696604, 0.0258712, -0.992094, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.148912] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9475] 1760401916148801, 20.2707, -2.76181, -1.3234, -1.21767, -0.101128, 0.0696604, 0.0258712, -0.992094, -1.35465, 0.386913, -0.0410474, 0.263453, 0.255664, 0.510573, 
[2025-10-13 20:31:56.151874] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9476] 1760401916151752, 20.2737, -2.76181, -1.3234, -1.21767, -0.101128, 0.0696604, 0.0258712, -0.992094, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.154336] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9478] 1760401916154240, 20.2761, -2.76181, -1.3234, -1.21767, -0.101128, 0.0696604, 0.0258712, -0.992094, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.156876] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9479] 1760401916156718, 20.2786, -2.77521, -1.31951, -1.2181, -0.103829, 0.070769, 0.0275856, -0.991691, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.159465] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9480] 1760401916159353, 20.2813, -2.77521, -1.31951, -1.2181, -0.103829, 0.070769, 0.0275856, -0.991691, -1.34028, 0.388701, -0.0434767, 0.282001, 0.26664, 0.521421, 
[2025-10-13 20:31:56.162262] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9481] 1760401916162148, 20.284, -2.77521, -1.31951, -1.2181, -0.103829, 0.070769, 0.0275856, -0.991691, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.164786] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9483] 1760401916164670, 20.2866, -2.77521, -1.31951, -1.2181, -0.103829, 0.070769, 0.0275856, -0.991691, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.167251] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9484] 1760401916167143, 20.289, -2.78844, -1.31561, -1.21854, -0.10645, 0.0717564, 0.0292408, -0.991294, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.169929] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9485] 1760401916169812, 20.2917, -2.78844, -1.31561, -1.21854, -0.10645, 0.0717564, 0.0292408, -0.991294, -1.32328, 0.390189, -0.0440747, 0.272536, 0.242482, 0.505948, 
[2025-10-13 20:31:56.172359] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9486] 1760401916172234, 20.2941, -2.78844, -1.31561, -1.21854, -0.10645, 0.0717564, 0.0292408, -0.991294, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.175348] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9488] 1760401916175237, 20.2971, -2.8015, -1.31161, -1.21902, -0.109211, 0.0729185, 0.0308802, -0.990859, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.177736] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9489] 1760401916177610, 20.2995, -2.8015, -1.31161, -1.21902, -0.109211, 0.0729185, 0.0308802, -0.990859, -1.30543, 0.400356, -0.0478269, 0.262427, 0.27917, 0.533962, 
[2025-10-13 20:31:56.180185] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9490] 1760401916180016, 20.3019, -2.8015, -1.31161, -1.21902, -0.109211, 0.0729185, 0.0308802, -0.990859, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.182596] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9491] 1760401916182511, 20.3044, -2.8015, -1.31161, -1.21902, -0.109211, 0.0729185, 0.0308802, -0.990859, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.185155] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9493] 1760401916185041, 20.3069, -2.81435, -1.30754, -1.21949, -0.11218, 0.073926, 0.0326358, -0.990397, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.188311] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9494] 1760401916188202, 20.3101, -2.81435, -1.30754, -1.21949, -0.11218, 0.073926, 0.0326358, -0.990397, -1.28589, 0.406918, -0.0465843, 0.284433, 0.253502, 0.574517, 
[2025-10-13 20:31:56.190873] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9495] 1760401916190760, 20.3127, -2.81435, -1.30754, -1.21949, -0.11218, 0.073926, 0.0326358, -0.990397, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.193603] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9497] 1760401916193485, 20.3154, -2.81435, -1.30754, -1.21949, -0.11218, 0.073926, 0.0326358, -0.990397, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.196291] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9498] 1760401916196177, 20.3181, -2.82703, -1.30342, -1.21995, -0.115267, 0.0749118, 0.0342735, -0.989913, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.198669] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9499] 1760401916198559, 20.3205, -2.82703, -1.30342, -1.21995, -0.115267, 0.0749118, 0.0342735, -0.989913, -1.2673, 0.412355, -0.0461012, 0.258088, 0.248928, 0.600171, 
[2025-10-13 20:31:56.201399] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9500] 1760401916201280, 20.3232, -2.82703, -1.30342, -1.21995, -0.115267, 0.0749118, 0.0342735, -0.989913, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.204380] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9502] 1760401916204260, 20.3262, -2.82703, -1.30342, -1.21995, -0.115267, 0.0749118, 0.0342735, -0.989913, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.207231] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9503] 1760401916207118, 20.329, -2.8396, -1.29924, -1.22042, -0.118381, 0.0757196, 0.0358646, -0.989427, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.209392] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9504] 1760401916209286, 20.3312, -2.8396, -1.29924, -1.22042, -0.118381, 0.0757196, 0.0358646, -0.989427, -1.25735, 0.417416, -0.0473846, 0.250983, 0.214261, 0.606465, 
[2025-10-13 20:31:56.212027] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9505] 1760401916211913, 20.3338, -2.8396, -1.29924, -1.22042, -0.118381, 0.0757196, 0.0358646, -0.989427, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:56.214586] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [9507] 1760401916214463, 20.3364, -2.8396, -1.29924, -1.22042, -0.118381, 0.0757196, 0.0358646, -0.989427, 0, 0, 0, 0, 0, 0, 
