[2025-10-13 20:22:22.120401] [0x0000007fa94857c0] [MocapTag] [0x000012d0] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:22:40.052960] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8326] 1760401360052845, 17.9858, 2.15074, -1.23108, -1.22298, 0.191877, -0.0886985, 0.065452, -0.975209, -1.59914, -0.476791, -0.01108, 0.0603914, 0.293452, 0.503945, 
[2025-10-13 20:22:40.055384] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8327] 1760401360055275, 17.9882, 2.15074, -1.23108, -1.22298, 0.191877, -0.0886985, 0.065452, -0.975209, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.058107] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8328] 1760401360057992, 17.9909, 2.15074, -1.23108, -1.22298, 0.191877, -0.0886985, 0.065452, -0.975209, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.060504] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8329] 1760401360060418, 17.9934, 2.13464, -1.23571, -1.22298, 0.18928, -0.0875336, 0.0652535, -0.975835, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.063306] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8331] 1760401360063192, 17.9961, 2.13464, -1.23571, -1.22298, 0.18928, -0.0875336, 0.0652535, -0.975835, -1.61022, -0.463451, 0, 0.0560284, 0.262897, 0.529909, 
[2025-10-13 20:22:40.065600] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8332] 1760401360065494, 17.9984, 2.13464, -1.23571, -1.22298, 0.18928, -0.0875336, 0.0652535, -0.975835, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.068416] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8333] 1760401360068300, 18.0012, 2.13464, -1.23571, -1.22298, 0.18928, -0.0875336, 0.0652535, -0.975835, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.072738] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8335] 1760401360072587, 18.0055, 2.1184, -1.24029, -1.22295, 0.186734, -0.0863761, 0.0649244, -0.97645, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.073665] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8336] 1760401360073534, 18.0065, 2.1184, -1.24029, -1.22295, 0.186734, -0.0863761, 0.0649244, -0.97645, -1.62424, -0.458093, 0.0024969, 0, 0.265862, 0.5162, 
[2025-10-13 20:22:40.076189] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8337] 1760401360076079, 18.009, 2.1184, -1.24029, -1.22295, 0.186734, -0.0863761, 0.0649244, -0.97645, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.078821] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8338] 1760401360078708, 18.0116, 2.1184, -1.24029, -1.22295, 0.186734, -0.0863761, 0.0649244, -0.97645, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.081274] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8339] 1760401360081188, 18.0141, 2.10191, -1.24481, -1.22293, 0.184205, -0.0852265, 0.0645844, -0.977054, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.084060] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8341] 1760401360083943, 18.0169, 2.10191, -1.24481, -1.22293, 0.184205, -0.0852265, 0.0645844, -0.977054, -1.64932, -0.451387, 0.00231911, 0, 0.264473, 0.511789, 
[2025-10-13 20:22:40.086790] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8342] 1760401360086680, 18.0196, 2.10191, -1.24481, -1.22293, 0.184205, -0.0852265, 0.0645844, -0.977054, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.089836] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8343] 1760401360089715, 18.0227, 2.10191, -1.24481, -1.22293, 0.184205, -0.0852265, 0.0645844, -0.977054, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.091671] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8345] 1760401360091552, 18.0245, 2.0852, -1.24928, -1.22293, 0.181719, -0.0839498, 0.0641906, -0.977655, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.094294] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8346] 1760401360094184, 18.0271, 2.0852, -1.24928, -1.22293, 0.181719, -0.0839498, 0.0641906, -0.977655, -1.67085, -0.446948, 0, 0, 0.291048, 0.500846, 
[2025-10-13 20:22:40.096857] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8347] 1760401360096749, 18.0297, 2.0852, -1.24928, -1.22293, 0.181719, -0.0839498, 0.0641906, -0.977655, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.099528] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8348] 1760401360099410, 18.0324, 2.0683, -1.2537, -1.22293, 0.179478, -0.0827923, 0.0637069, -0.9782, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.103096] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8350] 1760401360102980, 18.0359, 2.0683, -1.2537, -1.22293, 0.179478, -0.0827923, 0.0637069, -0.9782, -1.69003, -0.441853, 0, 0, 0.26812, 0.448704, 
[2025-10-13 20:22:40.104524] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8351] 1760401360104417, 18.0374, 2.0683, -1.2537, -1.22293, 0.179478, -0.0827923, 0.0637069, -0.9782, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.106913] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8352] 1760401360106801, 18.0397, 2.0683, -1.2537, -1.22293, 0.179478, -0.0827923, 0.0637069, -0.9782, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.109511] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8353] 1760401360109396, 18.0423, 2.05125, -1.25798, -1.22288, 0.177211, -0.0816561, 0.0632746, -0.978736, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.112562] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8355] 1760401360112448, 18.0454, 2.05125, -1.25798, -1.22288, 0.177211, -0.0816561, 0.0632746, -0.978736, -1.70467, -0.428067, 0.00551812, 0, 0.262199, 0.454593, 
[2025-10-13 20:22:40.115000] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8356] 1760401360114891, 18.0478, 2.05125, -1.25798, -1.22288, 0.177211, -0.0816561, 0.0632746, -0.978736, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.117600] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8357] 1760401360117489, 18.0504, 2.05125, -1.25798, -1.22288, 0.177211, -0.0816561, 0.0632746, -0.978736, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.120423] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8358] 1760401360120339, 18.0533, 2.0339, -1.26233, -1.2229, 0.174141, -0.0800602, 0.0628825, -0.979444, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.122837] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8360] 1760401360122721, 18.0557, 2.0339, -1.26233, -1.2229, 0.174141, -0.0800602, 0.0628825, -0.979444, -1.73474, -0.43521, -0.00279003, 0, 0.359462, 0.618005, 
[2025-10-13 20:22:40.125095] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8361] 1760401360124989, 18.0579, 2.0339, -1.26233, -1.2229, 0.174141, -0.0800602, 0.0628825, -0.979444, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.128329] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8362] 1760401360128212, 18.0612, 2.0339, -1.26233, -1.2229, 0.174141, -0.0800602, 0.0628825, -0.979444, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.131059] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8363] 1760401360130967, 18.0639, 2.01652, -1.26647, -1.22278, 0.171968, -0.0788672, 0.0623089, -0.979962, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.133505] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8365] 1760401360133391, 18.0663, 2.01652, -1.26647, -1.22278, 0.171968, -0.0788672, 0.0623089, -0.979962, -1.73843, -0.414309, 0.0129219, -0.0355721, 0.27698, 0.431681, 
[2025-10-13 20:22:40.135868] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8366] 1760401360135759, 18.0687, 2.01652, -1.26647, -1.22278, 0.171968, -0.0788672, 0.0623089, -0.979962, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.138577] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8367] 1760401360138461, 18.0714, 2.01652, -1.26647, -1.22278, 0.171968, -0.0788672, 0.0623089, -0.979962, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.141078] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8368] 1760401360140969, 18.0739, 1.99904, -1.27053, -1.22262, 0.169769, -0.0777166, 0.0617364, -0.980473, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.144177] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8370] 1760401360144060, 18.077, 1.99904, -1.27053, -1.22262, 0.169769, -0.0777166, 0.0617364, -0.980473, -1.74806, -0.405958, 0.015363, -0.0374079, 0.268541, 0.436568, 
[2025-10-13 20:22:40.146668] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8371] 1760401360146556, 18.0795, 1.99904, -1.27053, -1.22262, 0.169769, -0.0777166, 0.0617364, -0.980473, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.149417] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8372] 1760401360149252, 18.0822, 1.99904, -1.27053, -1.22262, 0.169769, -0.0777166, 0.0617364, -0.980473, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.151672] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8374] 1760401360151556, 18.0845, 1.98139, -1.27452, -1.22244, 0.167445, -0.076571, 0.0610563, -0.981005, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.154283] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8375] 1760401360154170, 18.0871, 1.98139, -1.27452, -1.22244, 0.167445, -0.076571, 0.0610563, -0.981005, -1.76437, -0.398971, 0.0178631, -0.0579834, 0.272006, 0.460315, 
[2025-10-13 20:22:40.156728] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8376] 1760401360156622, 18.0896, 1.98139, -1.27452, -1.22244, 0.167445, -0.076571, 0.0610563, -0.981005, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.159209] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8377] 1760401360159092, 18.092, 1.96361, -1.27843, -1.22222, 0.165246, -0.0753396, 0.060261, -0.981523, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.161942] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8379] 1760401360161839, 18.0948, 1.96361, -1.27843, -1.22222, 0.165246, -0.0753396, 0.060261, -0.981523, -1.77797, -0.390405, 0.0224643, -0.0816584, 0.291151, 0.432158, 
[2025-10-13 20:22:40.164431] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8380] 1760401360164319, 18.0973, 1.96361, -1.27843, -1.22222, 0.165246, -0.0753396, 0.060261, -0.981523, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.166936] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8381] 1760401360166823, 18.0998, 1.96361, -1.27843, -1.22222, 0.165246, -0.0753396, 0.060261, -0.981523, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.169533] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8382] 1760401360169414, 18.1024, 1.94559, -1.28232, -1.22203, 0.163046, -0.0741404, 0.0593034, -0.98204, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.171998] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8384] 1760401360171940, 18.1049, 1.94559, -1.28232, -1.22203, 0.163046, -0.0741404, 0.0593034, -0.98204, -1.80246, -0.389865, 0.0185393, -0.116253, 0.289521, 0.429606, 
[2025-10-13 20:22:40.174674] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8385] 1760401360174563, 18.1075, 1.94559, -1.28232, -1.22203, 0.163046, -0.0741404, 0.0593034, -0.98204, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.177100] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8386] 1760401360176995, 18.1099, 1.94559, -1.28232, -1.22203, 0.163046, -0.0741404, 0.0593034, -0.98204, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.180354] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8387] 1760401360180238, 18.1132, 1.92742, -1.28611, -1.22187, 0.161079, -0.0730243, 0.058321, -0.982507, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.182545] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8389] 1760401360182430, 18.1154, 1.92742, -1.28611, -1.22187, 0.161079, -0.0730243, 0.058321, -0.982507, -1.81693, -0.378388, 0.0166893, -0.128794, 0.271025, 0.381708, 
[2025-10-13 20:22:40.184769] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8390] 1760401360184659, 18.1176, 1.92742, -1.28611, -1.22187, 0.161079, -0.0730243, 0.058321, -0.982507, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.187309] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8391] 1760401360187197, 18.1201, 1.92742, -1.28611, -1.22187, 0.161079, -0.0730243, 0.058321, -0.982507, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.189913] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8392] 1760401360189799, 18.1227, 1.90912, -1.2898, -1.22163, 0.159277, -0.0719322, 0.0570793, -0.982954, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.193099] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8394] 1760401360192986, 18.1259, 1.90912, -1.2898, -1.22163, 0.159277, -0.0719322, 0.0570793, -0.982954, -1.83056, -0.369705, 0.0238445, -0.184965, 0.272278, 0.344253, 
[2025-10-13 20:22:40.195474] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8395] 1760401360195369, 18.1283, 1.90912, -1.2898, -1.22163, 0.159277, -0.0719322, 0.0570793, -0.982954, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.198180] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8396] 1760401360198066, 18.131, 1.90912, -1.2898, -1.22163, 0.159277, -0.0719322, 0.0570793, -0.982954, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.200961] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8397] 1760401360200873, 18.1338, 1.8907, -1.2934, -1.22131, 0.157334, -0.0708143, 0.0557143, -0.983426, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.205558] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8399] 1760401360205445, 18.1384, 1.8907, -1.2934, -1.22131, 0.157334, -0.0708143, 0.0557143, -0.983426, -1.84195, -0.359701, 0.031447, -0.207353, 0.281757, 0.371099, 
[2025-10-13 20:22:40.206180] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8400] 1760401360206089, 18.139, 1.8907, -1.2934, -1.22131, 0.157334, -0.0708143, 0.0557143, -0.983426, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.208963] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8401] 1760401360208847, 18.1418, 1.8907, -1.2934, -1.22131, 0.157334, -0.0708143, 0.0557143, -0.983426, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.211604] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8403] 1760401360211500, 18.1444, 1.87214, -1.29696, -1.22102, 0.155507, -0.0695887, 0.0542911, -0.983884, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.214258] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8404] 1760401360214146, 18.1471, 1.87214, -1.29696, -1.22102, 0.155507, -0.0695887, 0.0542911, -0.983884, -1.85523, -0.355333, 0.0291056, -0.218558, 0.302985, 0.34616, 
[2025-10-13 20:22:40.216676] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8405] 1760401360216565, 18.1495, 1.87214, -1.29696, -1.22102, 0.155507, -0.0695887, 0.0542911, -0.983884, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.219219] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8406] 1760401360219097, 18.152, 1.87214, -1.29696, -1.22102, 0.155507, -0.0695887, 0.0542911, -0.983884, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.221670] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8407] 1760401360221584, 18.1545, 1.8534, -1.30047, -1.2208, 0.153513, -0.0687208, 0.0529267, -0.984332, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.224967] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8409] 1760401360224852, 18.1578, 1.8534, -1.30047, -1.2208, 0.153513, -0.0687208, 0.0529267, -0.984332, -1.87411, -0.351033, 0.0226844, -0.215626, 0.23088, 0.383067, 
[2025-10-13 20:22:40.227367] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8410] 1760401360227260, 18.1602, 1.8534, -1.30047, -1.2208, 0.153513, -0.0687208, 0.0529267, -0.984332, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.229969] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8411] 1760401360229849, 18.1628, 1.83454, -1.30394, -1.22058, 0.151479, -0.0677728, 0.0516395, -0.984781, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.233441] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8413] 1760401360233326, 18.1663, 1.83454, -1.30394, -1.22058, 0.151479, -0.0677728, 0.0516395, -0.984781, -1.88622, -0.34777, 0.0216173, -0.198078, 0.243853, 0.392175, 
[2025-10-13 20:22:40.234981] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8414] 1760401360234874, 18.1678, 1.83454, -1.30394, -1.22058, 0.151479, -0.0677728, 0.0516395, -0.984781, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.237668] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8415] 1760401360237552, 18.1705, 1.83454, -1.30394, -1.22058, 0.151479, -0.0677728, 0.0516395, -0.984781, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.240968] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8417] 1760401360240901, 18.1738, 1.81556, -1.30727, -1.22029, 0.149626, -0.0668569, 0.0504192, -0.98519, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.243551] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8418] 1760401360243437, 18.1764, 1.81556, -1.30727, -1.22029, 0.149626, -0.0668569, 0.0504192, -0.98519, -1.89826, -0.332514, 0.0291286, -0.189185, 0.233126, 0.356412, 
[2025-10-13 20:22:40.246149] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8419] 1760401360246003, 18.1789, 1.81556, -1.30727, -1.22029, 0.149626, -0.0668569, 0.0504192, -0.98519, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.249011] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8420] 1760401360248892, 18.1818, 1.81556, -1.30727, -1.22029, 0.149626, -0.0668569, 0.0504192, -0.98519, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.252608] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8422] 1760401360252495, 18.1854, 1.79645, -1.31055, -1.21996, 0.147999, -0.065871, 0.0491241, -0.985568, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.254249] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8423] 1760401360254138, 18.1871, 1.79645, -1.31055, -1.21996, 0.147999, -0.065871, 0.0491241, -0.985568, -1.91109, -0.328389, 0.0332546, -0.206232, 0.246653, 0.309134, 
[2025-10-13 20:22:40.257126] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8424] 1760401360257016, 18.19, 1.79645, -1.31055, -1.21996, 0.147999, -0.065871, 0.0491241, -0.985568, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.259764] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8425] 1760401360259647, 18.1926, 1.77714, -1.31379, -1.21965, 0.146531, -0.0648889, 0.0475305, -0.98593, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.262493] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8427] 1760401360262380, 18.1953, 1.77714, -1.31379, -1.21965, 0.146531, -0.0648889, 0.0475305, -0.98593, -1.93107, -0.324096, 0.0305616, -0.268888, 0.252618, 0.272942, 
[2025-10-13 20:22:40.264867] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8428] 1760401360264762, 18.1977, 1.77714, -1.31379, -1.21965, 0.146531, -0.0648889, 0.0475305, -0.98593, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.267447] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8429] 1760401360267331, 18.2003, 1.77714, -1.31379, -1.21965, 0.146531, -0.0648889, 0.0475305, -0.98593, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.270436] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8430] 1760401360270351, 18.2033, 1.75767, -1.31699, -1.21935, 0.144924, -0.0640496, 0.0460709, -0.986292, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.273246] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8432] 1760401360273133, 18.2061, 1.75767, -1.31699, -1.21935, 0.144924, -0.0640496, 0.0460709, -0.986292, -1.94689, -0.319761, 0.029944, -0.244713, 0.220631, 0.303984, 
[2025-10-13 20:22:40.275541] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8433] 1760401360275432, 18.2084, 1.75767, -1.31699, -1.21935, 0.144924, -0.0640496, 0.0460709, -0.986292, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.278337] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8434] 1760401360278224, 18.2112, 1.75767, -1.31699, -1.21935, 0.144924, -0.0640496, 0.0460709, -0.986292, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.280781] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8435] 1760401360280693, 18.2136, 1.73811, -1.3201, -1.21899, 0.143181, -0.0633993, 0.0446277, -0.986655, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.283429] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8437] 1760401360283316, 18.2163, 1.73811, -1.3201, -1.21899, 0.143181, -0.0633993, 0.0446277, -0.986655, -1.95586, -0.310554, 0.0362198, -0.245309, 0.182851, 0.332761, 
[2025-10-13 20:22:40.286489] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8438] 1760401360286382, 18.2193, 1.73811, -1.3201, -1.21899, 0.143181, -0.0633993, 0.0446277, -0.986655, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.289203] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8439] 1760401360289084, 18.222, 1.73811, -1.3201, -1.21899, 0.143181, -0.0633993, 0.0446277, -0.986655, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.291546] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8441] 1760401360291463, 18.2244, 1.71843, -1.32311, -1.21863, 0.141521, -0.0630037, 0.0428859, -0.986997, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.294172] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8442] 1760401360294058, 18.227, 1.71843, -1.32311, -1.21863, 0.141521, -0.0630037, 0.0428859, -0.986997, -1.96747, -0.30145, 0.0360087, -0.313544, 0.139192, 0.312996, 
[2025-10-13 20:22:40.296677] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8443] 1760401360296565, 18.2295, 1.71843, -1.32311, -1.21863, 0.141521, -0.0630037, 0.0428859, -0.986997, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.299246] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8444] 1760401360299134, 18.2321, 1.71843, -1.32311, -1.21863, 0.141521, -0.0630037, 0.0428859, -0.986997, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.302192] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8446] 1760401360302109, 18.235, 1.69861, -1.32611, -1.21836, 0.139984, -0.0628014, 0.041518, -0.987288, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.304826] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8447] 1760401360304712, 18.2377, 1.69861, -1.32611, -1.21836, 0.139984, -0.0628014, 0.041518, -0.987288, -1.9821, -0.299837, 0.0272469, -0.246239, 0.08858, 0.293517, 
[2025-10-13 20:22:40.307892] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8448] 1760401360307772, 18.2407, 1.69861, -1.32611, -1.21836, 0.139984, -0.0628014, 0.041518, -0.987288, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.310017] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8449] 1760401360309902, 18.2428, 1.67866, -1.32902, -1.21802, 0.138374, -0.0626728, 0.0402006, -0.987577, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.312405] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8451] 1760401360312321, 18.2453, 1.67866, -1.32902, -1.21802, 0.138374, -0.0626728, 0.0402006, -0.987577, -1.99558, -0.291276, 0.033407, -0.237298, 0.0722528, 0.309396, 
[2025-10-13 20:22:40.315001] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8452] 1760401360314878, 18.2478, 1.67866, -1.32902, -1.21802, 0.138374, -0.0626728, 0.0402006, -0.987577, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:40.318617] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [8453] 1760401360318503, 18.2514, 1.67866, -1.32902, -1.21802, 0.138374, -0.0626728, 0.0402006, -0.987577, 0, 0, 0, 0, 0, 0, 
