[2025-10-13 20:07:12.397634] [0x0000007fbbd047c0] [MocapTag] [0x00003710] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:07:24.064622] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5249] 1760400444064508, 11.7214, 0.111776, -0.147683, -0.537448, -0.941464, -0.00462184, -0.0128849, -0.336835, 0.18702, 0.410083, -0.475169, 0, 0.0449939, -0.30691, 
[2025-10-13 20:07:24.067030] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5251] 1760400444066971, 11.7238, 0.111776, -0.147683, -0.537448, -0.941464, -0.00462184, -0.0128849, -0.336835, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.069723] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5252] 1760400444069602, 11.7265, 0.113959, -0.143696, -0.542338, -0.94101, -0.00523932, -0.0130336, -0.338088, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.072346] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5253] 1760400444072234, 11.7291, 0.113959, -0.143696, -0.542338, -0.94101, -0.00523932, -0.0130336, -0.338088, 0.218296, 0.398722, -0.489085, 0.102544, -0.0697419, -0.265247, 
[2025-10-13 20:07:24.074995] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5254] 1760400444074881, 11.7318, 0.113959, -0.143696, -0.542338, -0.94101, -0.00523932, -0.0130336, -0.338088, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.077529] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5255] 1760400444077435, 11.7343, 0.113959, -0.143696, -0.542338, -0.94101, -0.00523932, -0.0130336, -0.338088, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.080198] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5257] 1760400444080085, 11.737, 0.115853, -0.139579, -0.547103, -0.940599, -0.00527598, -0.0126859, -0.339242, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.082939] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5258] 1760400444082815, 11.7397, 0.115853, -0.139579, -0.547103, -0.940599, -0.00527598, -0.0126859, -0.339242, 0.189407, 0.411692, -0.47651, 0, 0.062805, -0.244784, 
[2025-10-13 20:07:24.085567] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5259] 1760400444085452, 11.7423, 0.115853, -0.139579, -0.547103, -0.940599, -0.00527598, -0.0126859, -0.339242, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.088188] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5261] 1760400444088075, 11.745, 0.115853, -0.139579, -0.547103, -0.940599, -0.00527598, -0.0126859, -0.339242, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.090896] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5262] 1760400444090785, 11.7477, 0.117853, -0.135634, -0.551875, -0.939996, -0.00602264, -0.0122336, -0.340912, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.093654] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5263] 1760400444093536, 11.7504, 0.117853, -0.135634, -0.551875, -0.939996, -0.00602264, -0.0122336, -0.340912, 0.199988, 0.394537, -0.47719, 0.166416, 0, -0.352699, 
[2025-10-13 20:07:24.096217] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5264] 1760400444096133, 11.753, 0.117853, -0.135634, -0.551875, -0.939996, -0.00602264, -0.0122336, -0.340912, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.098883] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5266] 1760400444098766, 11.7556, 0.117853, -0.135634, -0.551875, -0.939996, -0.00602264, -0.0122336, -0.340912, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.101411] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5267] 1760400444101301, 11.7582, 0.119857, -0.131568, -0.55678, -0.940006, -0.00510551, -0.0122406, -0.3409, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.104046] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5268] 1760400444103929, 11.7608, 0.119857, -0.131568, -0.55678, -0.940006, -0.00510551, -0.0122406, -0.3409, 0.200366, 0.406554, -0.490501, -0.172925, 0.0612218, 0, 
[2025-10-13 20:07:24.106757] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5269] 1760400444106645, 11.7635, 0.119857, -0.131568, -0.55678, -0.940006, -0.00510551, -0.0122406, -0.3409, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.109326] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5271] 1760400444109214, 11.7661, 0.119857, -0.131568, -0.55678, -0.940006, -0.00510551, -0.0122406, -0.3409, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.112198] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5272] 1760400444112087, 11.769, 0.121935, -0.12762, -0.561727, -0.93971, -0.00514492, -0.0122553, -0.341713, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.115128] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5273] 1760400444115011, 11.7719, 0.121935, -0.12762, -0.561727, -0.93971, -0.00514492, -0.0122553, -0.341713, 0.207859, 0.3948, -0.494617, 0, 0, -0.173014, 
[2025-10-13 20:07:24.117789] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5275] 1760400444117724, 11.7746, 0.121935, -0.12762, -0.561727, -0.93971, -0.00514492, -0.0122553, -0.341713, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.122139] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5276] 1760400444122022, 11.7789, 0.123721, -0.123587, -0.566563, -0.939401, -0.0040476, -0.0116013, -0.3426, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.123802] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5277] 1760400444123684, 11.7806, 0.123721, -0.123587, -0.566563, -0.939401, -0.0040476, -0.0116013, -0.3426, 0.178512, 0.40327, -0.483673, 628.155, 0.197969, -0.189966, 
[2025-10-13 20:07:24.126318] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5278] 1760400444126233, 11.7831, 0.123721, -0.123587, -0.566563, -0.939401, -0.0040476, -0.0116013, -0.3426, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.129330] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5280] 1760400444129217, 11.7861, 0.123721, -0.123587, -0.566563, -0.939401, -0.0040476, -0.0116013, -0.3426, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.131746] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5281] 1760400444131640, 11.7885, 0.12573, -0.119577, -0.571646, -0.939054, -0.0038843, -0.0119389, -0.343541, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.135331] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5282] 1760400444135168, 11.792, 0.12573, -0.119577, -0.571646, -0.939054, -0.0038843, -0.0119389, -0.343541, 0.200909, 0.401055, -0.508303, -0.0563383, -0.0521535, -0.201303, 
[2025-10-13 20:07:24.137840] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5284] 1760400444137720, 11.7946, 0.12573, -0.119577, -0.571646, -0.939054, -0.0038843, -0.0119389, -0.343541, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.140368] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5285] 1760400444140248, 11.7971, 0.127452, -0.115619, -0.576497, -0.938806, -0.00211771, -0.0113582, -0.344252, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.143058] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5286] 1760400444142948, 11.7998, 0.127452, -0.115619, -0.576497, -0.938806, -0.00211771, -0.0113582, -0.344252, 0.172215, 0.395767, -0.485068, -0.293684, 0.230769, -0.153935, 
[2025-10-13 20:07:24.145802] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5287] 1760400444145686, 11.8026, 0.127452, -0.115619, -0.576497, -0.938806, -0.00211771, -0.0113582, -0.344252, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.148782] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5289] 1760400444148663, 11.8055, 0.127452, -0.115619, -0.576497, -0.938806, -0.00211771, -0.0113582, -0.344252, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.151806] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5290] 1760400444151694, 11.8086, 0.129695, -0.112011, -0.581398, -0.938658, -0.00197429, -0.0116312, -0.344648, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.154507] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5291] 1760400444154390, 11.8113, 0.129695, -0.112011, -0.581398, -0.938658, -0.00197429, -0.0116312, -0.344648, 0.22427, 0.360794, -0.490107, -0.04673, -0.0411952, -0.0852168, 
[2025-10-13 20:07:24.157318] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5293] 1760400444157236, 11.8141, 0.129695, -0.112011, -0.581398, -0.938658, -0.00197429, -0.0116312, -0.344648, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.159700] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5294] 1760400444159585, 11.8165, 0.131176, -0.107761, -0.586745, -0.938202, -2.718e-05, -0.0116151, -0.345894, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.162490] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5295] 1760400444162375, 11.8193, 0.131176, -0.107761, -0.586745, -0.938202, -2.718e-05, -0.0116151, -0.345894, 0.148111, 0.424987, -0.534656, -0.367403, 0.138316, -0.268996, 
[2025-10-13 20:07:24.165011] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5296] 1760400444164895, 11.8218, 0.131176, -0.107761, -0.586745, -0.938202, -2.718e-05, -0.0116151, -0.345894, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.167586] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5298] 1760400444167469, 11.8243, 0.131176, -0.107761, -0.586745, -0.938202, -2.718e-05, -0.0116151, -0.345894, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.171805] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5299] 1760400444171692, 11.8286, 0.133236, -0.104093, -0.591661, -0.938126, 0.00116614, -0.0116227, -0.346097, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.173106] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5300] 1760400444173000, 11.8299, 0.133236, -0.104093, -0.591661, -0.938126, 0.00116614, -0.0116227, -0.346097, 0.206069, 0.366797, -0.491607, -0.224924, 0.0813741, -0.0453651, 
[2025-10-13 20:07:24.175670] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5301] 1760400444175556, 11.8324, 0.133236, -0.104093, -0.591661, -0.938126, 0.00116614, -0.0116227, -0.346097, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.178822] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5303] 1760400444178702, 11.8356, 0.133236, -0.104093, -0.591661, -0.938126, 0.00116614, -0.0116227, -0.346097, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.181996] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5304] 1760400444181844, 11.8387, 0.134928, -0.100185, -0.596774, -0.937811, 0.00241033, -0.0120268, -0.346928, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.184584] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5305] 1760400444184470, 11.8413, 0.134928, -0.100185, -0.596774, -0.937811, 0.00241033, -0.0120268, -0.346928, 0.169208, 0.390807, -0.511349, -0.263357, 0, -0.180531, 
[2025-10-13 20:07:24.187084] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5306] 1760400444186999, 11.8439, 0.134928, -0.100185, -0.596774, -0.937811, 0.00241033, -0.0120268, -0.346928, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.189988] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5308] 1760400444189874, 11.8468, 0.136193, -0.0959458, -0.602163, -0.937402, 0.0055403, -0.0113396, -0.348022, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.192685] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5309] 1760400444192572, 11.8494, 0.136193, -0.0959458, -0.602163, -0.937402, 0.0055403, -0.0113396, -0.348022, 0.126474, 0.423958, -0.538867, -0.541449, 0.348277, -0.235993, 
[2025-10-13 20:07:24.195258] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5310] 1760400444195144, 11.852, 0.136193, -0.0959458, -0.602163, -0.937402, 0.0055403, -0.0113396, -0.348022, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.197918] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5312] 1760400444197840, 11.8547, 0.136193, -0.0959458, -0.602163, -0.937402, 0.0055403, -0.0113396, -0.348022, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.200679] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5313] 1760400444200565, 11.8574, 0.138287, -0.0924048, -0.607176, -0.937504, 0.00647304, -0.0126471, -0.347685, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.203165] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5314] 1760400444203056, 11.8599, 0.138287, -0.0924048, -0.607176, -0.937504, 0.00647304, -0.0126471, -0.347685, 0.209343, 0.354104, -0.501281, -0.265336, -0.180937, 0.0660717, 
[2025-10-13 20:07:24.206121] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5315] 1760400444206007, 11.8629, 0.138287, -0.0924048, -0.607176, -0.937504, 0.00647304, -0.0126471, -0.347685, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.208756] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5317] 1760400444208642, 11.8655, 0.138287, -0.0924048, -0.607176, -0.937504, 0.00647304, -0.0126471, -0.347685, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.212125] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5318] 1760400444212005, 11.8689, 0.139609, -0.0882731, -0.612739, -0.93692, 0.00972315, -0.0119709, -0.349203, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.215714] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5319] 1760400444215598, 11.8725, 0.139609, -0.0882731, -0.612739, -0.93692, 0.00972315, -0.0119709, -0.349203, 0.132223, 0.413168, -0.55633, -0.564981, 0.357196, -0.325984, 
[2025-10-13 20:07:24.217439] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5321] 1760400444217319, 11.8742, 0.139609, -0.0882731, -0.612739, -0.93692, 0.00972315, -0.0119709, -0.349203, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.220091] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5322] 1760400444219972, 11.8768, 0.141059, -0.0843914, -0.617927, -0.936708, 0.0127406, -0.011685, -0.349686, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.222843] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5323] 1760400444222728, 11.8796, 0.141059, -0.0843914, -0.617927, -0.936708, 0.0127406, -0.011685, -0.349686, 0.145002, 0.388165, -0.518839, -0.546217, 0.266069, -0.105327, 
[2025-10-13 20:07:24.225439] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5324] 1760400444225322, 11.8822, 0.141059, -0.0843914, -0.617927, -0.936708, 0.0127406, -0.011685, -0.349686, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.228760] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5326] 1760400444228632, 11.8855, 0.141059, -0.0843914, -0.617927, -0.936708, 0.0127406, -0.011685, -0.349686, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.232235] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5327] 1760400444232120, 11.889, 0.142788, -0.0806308, -0.623274, -0.936542, 0.0149644, -0.0118339, -0.350035, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.234101] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5328] 1760400444233981, 11.8909, 0.142788, -0.0806308, -0.623274, -0.936542, 0.0149644, -0.0118339, -0.350035, 0.172956, 0.376066, -0.534637, -0.42758, 0.12908, -0.0774801, 
[2025-10-13 20:07:24.236579] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5329] 1760400444236494, 11.8934, 0.142788, -0.0806308, -0.623274, -0.936542, 0.0149644, -0.0118339, -0.350035, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.239210] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5331] 1760400444239094, 11.896, 0.142788, -0.0806308, -0.623274, -0.936542, 0.0149644, -0.0118339, -0.350035, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.241799] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5332] 1760400444241689, 11.8986, 0.144674, -0.0772818, -0.628299, -0.936562, 0.0180997, -0.0111845, -0.349855, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.245159] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5333] 1760400444245042, 11.9019, 0.144674, -0.0772818, -0.628299, -0.936562, 0.0180997, -0.0111845, -0.349855, 0.188611, 0.334901, -0.502541, -0.541782, 0.340444, 0.0390112, 
[2025-10-13 20:07:24.247817] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5335] 1760400444247700, 11.9046, 0.144674, -0.0772818, -0.628299, -0.936562, 0.0180997, -0.0111845, -0.349855, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.250520] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5336] 1760400444250408, 11.9073, 0.146146, -0.0735897, -0.633588, -0.936282, 0.0211976, -0.0110166, -0.350437, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.254348] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5337] 1760400444254225, 11.9111, 0.146146, -0.0735897, -0.633588, -0.936282, 0.0211976, -0.0110166, -0.350437, 0.147168, 0.369208, -0.528886, -0.569129, 0.251312, -0.124973, 
[2025-10-13 20:07:24.255889] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5338] 1760400444255774, 11.9126, 0.146146, -0.0735897, -0.633588, -0.936282, 0.0211976, -0.0110166, -0.350437, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.259301] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5340] 1760400444259185, 11.9161, 0.146146, -0.0735897, -0.633588, -0.936282, 0.0211976, -0.0110166, -0.350437, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.261664] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5341] 1760400444261550, 11.9184, 0.147259, -0.0695665, -0.638997, -0.935799, 0.0245419, -0.0107934, -0.351512, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.264468] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5342] 1760400444264351, 11.9212, 0.147259, -0.0695665, -0.638997, -0.935799, 0.0245419, -0.0107934, -0.351512, 0.111318, 0.402319, -0.540883, -0.611281, 0.282517, -0.229585, 
[2025-10-13 20:07:24.266982] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5343] 1760400444266870, 11.9237, 0.147259, -0.0695665, -0.638997, -0.935799, 0.0245419, -0.0107934, -0.351512, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.269695] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5345] 1760400444269574, 11.9265, 0.149176, -0.0662212, -0.644137, -0.935766, 0.0271456, -0.0102198, -0.351428, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.272358] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5346] 1760400444272245, 11.9291, 0.149176, -0.0662212, -0.644137, -0.935766, 0.0271456, -0.0102198, -0.351428, 0.191664, 0.334533, -0.513993, -0.447273, 0.290011, 0, 
[2025-10-13 20:07:24.274889] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5347] 1760400444274777, 11.9317, 0.149176, -0.0662212, -0.644137, -0.935766, 0.0271456, -0.0102198, -0.351428, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.277763] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5349] 1760400444277634, 11.9345, 0.149176, -0.0662212, -0.644137, -0.935766, 0.0271456, -0.0102198, -0.351428, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.281571] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5350] 1760400444281460, 11.9383, 0.150371, -0.0622319, -0.649606, -0.93522, 0.0299358, -0.00983078, -0.352663, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.282978] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5351] 1760400444282867, 11.9397, 0.150371, -0.0622319, -0.649606, -0.93522, 0.0299358, -0.00983078, -0.352663, 0.119455, 0.398924, -0.546912, -0.494957, 0.27738, -0.261039, 
[2025-10-13 20:07:24.285578] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5352] 1760400444285460, 11.9423, 0.150371, -0.0622319, -0.649606, -0.93522, 0.0299358, -0.00983078, -0.352663, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.289116] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5354] 1760400444288995, 11.9459, 0.150371, -0.0622319, -0.649606, -0.93522, 0.0299358, -0.00983078, -0.352663, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.291701] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5355] 1760400444291588, 11.9485, 0.152, -0.0591004, -0.654351, -0.935154, 0.0333969, -0.00757432, -0.352583, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.294207] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5356] 1760400444294091, 11.951, 0.152, -0.0591004, -0.654351, -0.935154, 0.0333969, -0.00757432, -0.352583, 0.162982, 0.313147, -0.474503, -0.488973, 0.665758, 0, 
[2025-10-13 20:07:24.296629] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5357] 1760400444296510, 11.9534, 0.152, -0.0591004, -0.654351, -0.935154, 0.0333969, -0.00757432, -0.352583, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.299256] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5359] 1760400444299143, 11.956, 0.152, -0.0591004, -0.654351, -0.935154, 0.0333969, -0.00757432, -0.352583, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.301520] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5360] 1760400444301417, 11.9583, 0.15378, -0.055457, -0.659778, -0.93525, 0.0350742, -0.00689855, -0.352179, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.304752] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5361] 1760400444304636, 11.9615, 0.15378, -0.055457, -0.659778, -0.93525, 0.0350742, -0.00689855, -0.352179, 0.177932, 0.36434, -0.542726, -0.267005, 0.241717, 0.0921488, 
[2025-10-13 20:07:24.307345] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5362] 1760400444307247, 11.9641, 0.15378, -0.055457, -0.659778, -0.93525, 0.0350742, -0.00689855, -0.352179, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.309838] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5364] 1760400444309714, 11.9666, 0.155261, -0.0519408, -0.665073, -0.935178, 0.036935, -0.00633874, -0.352191, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.312559] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5365] 1760400444312448, 11.9693, 0.155261, -0.0519408, -0.665073, -0.935178, 0.036935, -0.00633874, -0.352191, 0.148161, 0.351627, -0.529517, -0.309157, 0.235974, 0, 
[2025-10-13 20:07:24.315026] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5366] 1760400444314905, 11.9718, 0.155261, -0.0519408, -0.665073, -0.935178, 0.036935, -0.00633874, -0.352191, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.317650] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5368] 1760400444317557, 11.9744, 0.155261, -0.0519408, -0.665073, -0.935178, 0.036935, -0.00633874, -0.352191, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.320329] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5369] 1760400444320216, 11.9771, 0.156586, -0.0485581, -0.670359, -0.935134, 0.038095, -0.00621602, -0.352185, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.323082] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5370] 1760400444322971, 11.9798, 0.156586, -0.0485581, -0.670359, -0.935134, 0.038095, -0.00621602, -0.352185, 0.132453, 0.338271, -0.528576, -0.208712, 0.104688, 0, 
[2025-10-13 20:07:24.325695] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5371] 1760400444325580, 11.9825, 0.156586, -0.0485581, -0.670359, -0.935134, 0.038095, -0.00621602, -0.352185, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.328659] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5373] 1760400444328502, 11.9854, 0.156586, -0.0485581, -0.670359, -0.935134, 0.038095, -0.00621602, -0.352185, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.331085] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5374] 1760400444330972, 11.9878, 0.15835, -0.0450239, -0.675286, -0.934254, 0.0429769, -0.00285773, -0.353996, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.334109] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5375] 1760400444333992, 11.9909, 0.15835, -0.0450239, -0.675286, -0.934254, 0.0429769, -0.00285773, -0.353996, 0.176417, 0.353415, -0.492696, -0.673795, 0.988232, -0.355476, 
[2025-10-13 20:07:24.336338] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5376] 1760400444336191, 11.9931, 0.15835, -0.0450239, -0.675286, -0.934254, 0.0429769, -0.00285773, -0.353996, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.338898] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5378] 1760400444338781, 11.9957, 0.15835, -0.0450239, -0.675286, -0.934254, 0.0429769, -0.00285773, -0.353996, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.342421] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5379] 1760400444342310, 11.9992, 0.159912, -0.041631, -0.680386, -0.934022, 0.045143, -0.00113189, -0.35435, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:24.343990] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [5380] 1760400444343867, 12.0007, 0.159912, -0.041631, -0.680386, -0.934022, 0.045143, -0.00113189, -0.35435, 0.156177, 0.339291, -0.50997, -0.282741, 0.479264, -0.0587702, 
