[2024-06-13 11:56:33.143795] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [1] Initial timestamp, Current time [s], User-defined position x [m], User-defined position y [m], User-defined position z [m], User-defined velocity x [m/s], User-defined velocity y [m/s], User-defined velocity z [m/s], User-defined acceleration x [m/s^2], User-defined acceleration y [m/s^2], User-defined acceleration z [m/s^2], User-defined yaw [rad], User-defined yaw_dot [rad/s], User-defined yaw_dot_dot [rad/s^2], Odometry time [s], Position x [m], Position y [m], Position z [m], Quaternion q0 [-], Quaternion q1 [-], Quaternion q2 [-], Quaternion q3 [-], Velocity x [m/s], Velocity y [m/s], Velocity z [m/s], Angular velocity x [rad/s], Angular velocity y [rad/s], Angular velocity z [rad/s], Roll [rad], Pitch [rad], Yaw [rad], Algorithm execution time [us], Mu translational raw x [N], Mu translational raw y [N], Mu translational raw z [N], Mu translational x [N], Mu translational y [N], Mu translational z [N], U control input U1 [N], U control input U2 [Nm], U control input U3 [Nm], U control input U4 [Nm], Roll reference [rad], Pitch reference [rad], Roll_dot reference [rad/s], Pitch_dot reference [rad/s], Roll_dot_dot reference [rad/s^2], Pitch_dot_dot reference [rad/s^2], Roll_dot [rad/s], Pitch_dot [rad/s], Yaw_dot [rad/s], Thrust motors QUADCOPTER T1 [N], Thrust motors QUADCOPTER T2 [N], Thrust motors QUADCOPTER T3 [N], Thrust motors QUADCOPTER T4 [N], Thrust motors normalized QUADCOPTER T1 [-], Thrust motors normalized QUADCOPTER T2 [-], Thrust motors normalized QUADCOPTER T3 [-], Thrust motors normalized QUADCOPTER T4 [-], Thrust motors X8COPTER T1 [N], Thrust motors X8COPTER T2 [N], Thrust motors X8COPTER T3 [N], Thrust motors X8COPTER T4 [N], Thrust motors X8COPTER T5 [N], Thrust motors X8COPTER T6 [N], Thrust motors X8COPTER T7 [N], Thrust motors X8COPTER T8 [N], Thrust motors normalized X8COPTER T1 [-], Thrust motors normalized X8COPTER T2 [-], Thrust motors normalized X8COPTER T3 [-], Thrust motors normalized X8COPTER T4 [-], Thrust motors normalized X8COPTER T5 [-], Thrust motors normalized X8COPTER T6 [-], Thrust motors normalized X8COPTER T7 [-], Thrust motors normalized X8COPTER T8 [-], Roll error [rad], Pitch error [rad], Yaw error [rad], Outer loop Proportional term x [-], Outer loop Proportional term y [-], Outer loop Proportional term z [-], Outer loop Integral term x [-], Outer loop Integral term y [-], Outer loop Integral term z [-], Outer loop Derivative term x [-], Outer loop Derivative term y [-], Outer loop Derivative term z [-], Outer loop Dynamic Inversion term x [-], Outer loop Dynamic Inversion term y [-], Outer loop Dynamic Inversion term z [-], Inner loop Proportional term x [-], Inner loop Proportional term y [-], Inner loop Proportional term z [-], Inner loop Integral term x [-], Inner loop Integral term y [-], Inner loop Integral term z [-], Inner loop Derivative term x [-], Inner loop Derivative term y [-], Inner loop Derivative term z [-], Inner loop Dynamic Inversion term x [-], Inner loop Dynamic Inversion term y [-], Inner loop Dynamic Inversion term z [-], 
[2024-06-13 11:56:48.944854] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [7175] 1718294193138008, 15.8042, 2.13213, -0.540001, -1.00071, -1.43955, -0.351567, 0.00381238, -2.62307, 0.456068, -8.54524e-05, -2.90206, -0.718939, 2.24853, 1.8445e+13, 2.49008, -0.484951, -1.06169, 0.187856, -0.157719, 0.0601784, -0.967581, -0.876325, -0.448639, -0.172505, 0.0138841, -0.221882, -0.808667, -0.184219, -0.286506, -2.73142, 1664, -17.3802, 0.219514, -21.5961, 9.11499, -2.4396, -26.0668, 27.722, -0.019132, -0.0596461, -0.000776274, -0.0881163, -0.336388, -0.00202856, -0.0959369, -2.07069, -1.43699, 0.285399, -0.153532, -0.737265, 0, 0, 0, 0, 0, 0, 0, 0, 3.39302, 3.36828, 3.51808, 3.58163, 3.34887, 3.41243, 3.56223, 3.53749, 0.444501, 0.442285, 0.455627, 0.461235, 0.440543, 0.446236, 0.459526, 0.457343, -0.0991685, 0.0524557, 0.178122, -2.56655, -0.535674, 0.534529, 0.272722, -0.956281, -3.78358, -4.13532, 1.15022, 1.80784, -0, -0, -18.8288, 3.96674, -2.09823, -1.78122, 0.134587, 0.291022, -0.604444, -2.87427, 0.575955, 0.0366526, -8.29227e-05, -0.000895077, 1.45455e-05, 
[2024-06-13 11:56:48.954534] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [7180] 1718294193138008, 15.8141, 2.11764, -0.543487, -1.00067, -1.46574, -0.347011, 0.0038101, -2.62566, 0.457138, -0.000371549, -2.90912, -0.696921, 2.16493, 1.8445e+13, 2.48107, -0.489322, -1.06327, 0.184613, -0.157986, 0.0586715, -0.968254, -0.894408, -0.432178, -0.150604, 0.0932896, -0.171921, -0.767496, -0.180326, -0.288254, -2.73854, 1858, -17.0913, -0.100423, -22.0369, 8.84625, -1.91123, -26.3788, 27.8881, 0.0832023, 0.0642043, -0.00417395, -0.0685856, -0.323569, 0.0221641, -0.0765136, 1.94763, 1.78413, 0.308029, -0.306784, -0.755383, 0, 0, 0, 0, 0, 0, 0, 0, 3.42892, 3.72525, 3.43877, 3.35113, 3.6209, 3.53327, 3.24678, 3.54312, 0.447707, 0.473798, 0.448585, 0.440746, 0.464685, 0.45697, 0.431328, 0.45784, -0.11174, 0.0353152, 0.170582, -2.54401, -0.487482, 0.56336, 0.267254, -0.958799, -3.77804, -3.99931, 0.93684, 1.54414, -0, -0, -18.8288, 4.46961, -1.41261, -1.70582, 0.1362, 0.29041, -0.614829, -2.85864, 2.3027, 0.116925, -0.000762545, -0.00105377, 0.000143359, 
[2024-06-13 11:56:48.964375] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [7184] 1718294193138008, 15.8242, 2.10277, -0.546952, -1.00064, -1.49214, -0.342411, 0.00380493, -2.62757, 0.458159, -0.000655995, -2.91602, -0.67557, 2.08405, 1.8445e+13, 2.48107, -0.489322, -1.06327, 0.184613, -0.157986, 0.0586715, -0.968254, -0.894408, -0.432178, -0.150604, 0.0932896, -0.171921, -0.767496, -0.180326, -0.288254, -2.73854, 1498, -17.6603, -0.0660617, -22.0261, 9.33826, -2.13776, -26.5569, 28.2319, 0.0330954, -0.00858012, -0.00387326, -0.075794, -0.338128, 0.0442172, -0.0830323, -0.197742, -0.873567, 0.308029, -0.306784, -0.755383, 0, 0, 0, 0, 0, 0, 0, 0, 3.43022, 3.60342, 3.53093, 3.55139, 3.50658, 3.52705, 3.45456, 3.62776, 0.447823, 0.46315, 0.456763, 0.45857, 0.45461, 0.45642, 0.449991, 0.465286, -0.104532, 0.0498748, 0.177479, -2.64806, -0.518665, 0.563704, 0.261654, -0.96134, -3.77241, -4.18411, 0.987438, 1.54409, -0, -0, -18.8288, 4.18128, -1.99499, -1.77479, 0.137805, 0.289739, -0.62534, -2.63811, 2.23751, 0.159625, -0.000762545, -0.00105377, 0.000143359, 
[2024-06-13 11:56:48.974507] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [7189] 1718294193138008, 15.8345, 2.08726, -0.550454, -1.0006, -1.51921, -0.337687, 0.00379669, -2.62881, 0.459149, -0.000943391, -2.92287, -0.654517, 2.00449, 1.8445e+13, 2.46198, -0.498002, -1.06647, 0.178252, -0.158592, 0.0553714, -0.96954, -0.955723, -0.419686, -0.159989, 0.304095, 0.0591826, -0.635665, -0.171995, -0.291911, -2.7526, 1397, -17.1652, -0.143439, -21.7794, 8.99525, -1.92831, -26.1605, 27.731, 0.0119833, -0.010766, -0.00562849, -0.0695927, -0.331184, 0.0623176, -0.0729582, 0.599382, 1.08979, 0.495334, -0.0504839, -0.664528, 0, 0, 0, 0, 0, 0, 0, 0, 3.36692, 3.53528, 3.42511, 3.53817, 3.39457, 3.50763, 3.39746, 3.56582, 0.442163, 0.457148, 0.447368, 0.457403, 0.444639, 0.454702, 0.444898, 0.459843, -0.102403, 0.0392732, 0.170266, -2.62298, -0.472067, 0.592862, 0.256015, -0.963778, -3.76658, -3.9444, 0.901989, 1.63785, -0, -0, -18.8288, 4.09611, -1.57093, -1.70266, 0.139352, 0.2891, -0.6357, -4.33017, -0.224743, 0.0200213, 0.00019937, -0.00158311, -5.20168e-05, 
[2024-06-13 11:56:48.983748] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [7193] 1718294193138008, 15.8441, 2.0725, -0.553687, -1.00056, -1.54454, -0.333259, 0.00378632, -2.6293, 0.460021, -0.00120827, -2.92908, -0.63555, 1.93303, 1.8445e+13, 2.45198, -0.502185, -1.06803, 0.175014, -0.159268, 0.0533469, -0.970133, -0.993414, -0.426167, -0.17727, 0.331173, -0.066297, -0.67807, -0.167203, -0.294592, -2.75976, 984, -17.0749, 0.100599, -21.4092, 8.91061, -2.19236, -25.8014, 27.3846, -0.0696719, 0.0183174, -0.00174588, -0.080144, -0.33253, 0.0327213, -0.0443406, -1.71217, 0.80417, 0.530697, -0.17822, -0.687184, 0, 0, 0, 0, 0, 0, 0, 0, 3.50762, 3.3905, 3.29489, 3.4993, 3.34685, 3.55126, 3.45565, 3.33854, 0.454701, 0.444275, 0.435681, 0.453964, 0.440361, 0.458559, 0.450089, 0.439614, -0.0870589, 0.0379376, 0.169321, -2.65634, -0.463511, 0.607218, 0.250347, -0.96611, -3.76055, -3.85789, 1.02199, 1.81056, -0, -0, -18.8288, 3.48236, -1.5175, -1.69321, 0.140734, 0.288528, -0.645879, -4.97976, 1.3388, 0.103268, -0.000246056, -0.00182752, 5.85069e-05, 
[2024-06-13 11:56:48.994074] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [7198] 1718294193138008, 15.8542, 2.05683, -0.557016, -1.00052, -1.57099, -0.328626, 0.00377279, -2.62909, 0.460878, -0.00148057, -2.93538, -0.616465, 1.86135, 1.8445e+13, 2.44167, -0.506316, -1.06957, 0.171768, -0.160018, 0.0511906, -0.970706, -1.02152, -0.423181, -0.17436, 0.253196, -0.227319, -0.730442, -0.162153, -0.297442, -2.76697, 1304, -17.1355, 0.146212, -21.4269, 8.91598, -2.26297, -25.8485, 27.4365, -0.0678102, 0.0709978, -0.00134447, -0.0825742, -0.332153, -0.0433247, -0.0805853, -1.21822, 1.78384, 0.462916, -0.342262, -0.715583, 0, 0, 0, 0, 0, 0, 0, 0, 3.59169, 3.46884, 3.23382, 3.4239, 3.43522, 3.6253, 3.39028, 3.26743, 0.46212, 0.451261, 0.430152, 0.447259, 0.448269, 0.465071, 0.444256, 0.433199, -0.0795786, 0.0347105, 0.168414, -2.69384, -0.456298, 0.621424, 0.244498, -0.968527, -3.75448, -3.84632, 1.0401, 1.78133, -0, -0, -18.8288, 3.18314, -1.38842, -1.68414, 0.14197, 0.287813, -0.65629, -5.06241, 2.61677, 0.198236, -0.000921444, -0.00168748, 0.000205753, 
[2024-06-13 11:56:49.003781] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [7202] 1718294193138008, 15.8641, 2.04107, -0.560263, -1.00048, -1.59714, -0.324037, 0.00375674, -2.62816, 0.46167, -0.00174528, -2.94142, -0.598289, 1.79332, 1.8445e+13, 2.43099, -0.51039, -1.0711, 0.168662, -0.160512, 0.0488772, -0.971288, -1.04479, -0.420696, -0.166756, 0.265329, -0.272056, -0.736629, -0.156693, -0.29979, -2.77401, 1051, -17.252, 0.202023, -21.5346, 8.95257, -2.36066, -25.9941, 27.5937, -0.0803404, 0.0925405, -0.00121207, -0.0856554, -0.331684, -0.0943982, -0.0518636, -0.769242, 1.95184, 0.477113, -0.383676, -0.717134, 0, 0, 0, 0, 0, 0, 0, 0, 3.65802, 3.50294, 3.21011, 3.4258, 3.47263, 3.68832, 3.39549, 3.24042, 0.467935, 0.454286, 0.427997, 0.447429, 0.451598, 0.470581, 0.444722, 0.430751, -0.0710376, 0.0318949, 0.167411, -2.72943, -0.448857, 0.635519, 0.238632, -0.970836, -3.74821, -3.86647, 1.06324, 1.70513, -0, -0, -18.8288, 2.8415, -1.2758, -1.67411, 0.143081, 0.287248, -0.666475, -5.71511, 3.31812, 0.237691, -0.00110858, -0.00175946, 0.000250511, 
[2024-06-13 11:56:49.014021] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [7207] 1718294193138008, 15.8742, 2.02493, -0.563488, -1.00045, -1.62349, -0.319404, 0.00373793, -2.62649, 0.462414, -0.00200732, -2.94733, -0.58064, 1.72749, 1.8445e+13, 2.43099, -0.51039, -1.0711, 0.168662, -0.160512, 0.0488772, -0.971288, -1.04479, -0.420696, -0.166756, 0.265329, -0.272056, -0.736629, -0.156693, -0.29979, -2.77401, 1236, -17.8314, 0.24106, -21.5226, 9.4593, -2.57983, -26.1746, 27.9507, -0.0998519, 0.0126803, -0.00197853, -0.0924307, -0.346788, -0.138322, -0.0570642, -0.924235, -1.01825, 0.477113, -0.383676, -0.717134, 0, 0, 0, 0, 0, 0, 0, 0, 3.6023, 3.42136, 3.33592, 3.61579, 3.37189, 3.65176, 3.56632, 3.38538, 0.463051, 0.447033, 0.439379, 0.464236, 0.442609, 0.467388, 0.459887, 0.443817, -0.0642622, 0.0469985, 0.173321, -2.84246, -0.47789, 0.635857, 0.232621, -0.973177, -3.74185, -4.05088, 1.1142, 1.70494, -0, -0, -18.8288, 2.57049, -1.87994, -1.73321, 0.144079, 0.286623, -0.676756, -6.15435, 3.26612, 0.272989, -0.00110858, -0.00175946, 0.000250511, 
[2024-06-13 11:56:49.024034] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [7212] 1718294193138008, 15.8843, 2.00843, -0.566685, -1.00041, -1.64995, -0.314739, 0.00371638, -2.62406, 0.463106, -0.00226572, -2.9531, -0.563547, 1.66399, 1.8445e+13, 2.40872, -0.518367, -1.07421, 0.162815, -0.161421, 0.0438401, -0.972375, -1.09794, -0.40459, -0.153209, 0.422329, -0.155077, -0.670408, -0.144967, -0.304324, -2.78752, 1153, -17.4022, 0.0790629, -21.7167, 9.03921, -2.34538, -26.2154, 27.8291, -0.0753912, 0.0762988, -0.00396801, -0.084378, -0.332039, -0.123953, -0.0200992, 1.59394, 2.08144, 0.623646, -0.250297, -0.671845, 0, 0, 0, 0, 0, 0, 0, 0, 3.62424, 3.54948, 3.23383, 3.50699, 3.45028, 3.72344, 3.40779, 3.33303, 0.464977, 0.458401, 0.430153, 0.454646, 0.44961, 0.473641, 0.445822, 0.439119, -0.0605887, 0.0277154, 0.165579, -2.80208, -0.434861, 0.664205, 0.226588, -0.975423, -3.7353, -3.86412, 0.988356, 1.56925, -0, -0, -18.8288, 2.42355, -1.10862, -1.65579, 0.145007, 0.286115, -0.686845, -7.476, 2.30198, 0.216596, -0.000549182, -0.00213337, 0.000147523, 
[2024-06-13 11:56:49.033851] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [7217] 1718294193138008, 15.8942, 1.99195, -0.569781, -1.00037, -1.67594, -0.310148, 0.0036927, -2.62091, 0.463733, -0.00251454, -2.9586, -0.547359, 1.60408, 1.8445e+13, 2.40872, -0.518367, -1.07421, 0.162815, -0.161421, 0.0438401, -0.972375, -1.09794, -0.40459, -0.153209, 0.422329, -0.155077, -0.670408, -0.144967, -0.304324, -2.78752, 1098, -17.9787, 0.119394, -21.7042, 9.54548, -2.55951, -26.3942, 28.1837, -0.0990295, -0.00795538, -0.00443742, -0.0909404, -0.347016, -0.10216, -0.022695, 0.592038, -1.11943, 0.623646, -0.250297, -0.671845, 0, 0, 0, 0, 0, 0, 0, 0, 3.57046, 3.45289, 3.36453, 3.70397, 3.34196, 3.6814, 3.59303, 3.47546, 0.460251, 0.449843, 0.441948, 0.471946, 0.439922, 0.469978, 0.462237, 0.451849, -0.0540263, 0.0426922, 0.171082, -2.91741, -0.462722, 0.664535, 0.220419, -0.97769, -3.72866, -4.04601, 1.03886, 1.56901, -0, -0, -18.8288, 2.16105, -1.70769, -1.71082, 0.14585, 0.285553, -0.697, -7.25806, 2.27602, 0.248972, -0.000549182, -0.00213337, 0.000147523, 
