[2025-10-20 15:11:48.219391] [0x0000007fb761d7c0] [MocapTag] [0x0000104a] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:11:48.508797] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [138] 1760987508508707, 0.336942, 0.152909, -0.230115, -0.319074, 0.706023, 0.708131, 0.00321059, 0.00846, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.511945] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [140] 1760987508511835, 0.34007, 0.152918, -0.230104, -0.319092, 0.705983, 0.708171, 0.00327814, 0.00845834, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.514637] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [141] 1760987508514533, 0.342768, 0.152918, -0.230104, -0.319092, 0.705983, 0.708171, 0.00327814, 0.00845834, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.517669] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [142] 1760987508517560, 0.345795, 0.152918, -0.230104, -0.319092, 0.705983, 0.708171, 0.00327814, 0.00845834, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.520664] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [144] 1760987508520547, 0.348782, 0.152918, -0.230104, -0.319092, 0.705983, 0.708171, 0.00327814, 0.00845834, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.525988] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [145] 1760987508525862, 0.354097, 0.152936, -0.230078, -0.319137, 0.705929, 0.708223, 0.00337562, 0.00850593, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.526645] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [146] 1760987508526541, 0.354776, 0.152936, -0.230078, -0.319137, 0.705929, 0.708223, 0.00337562, 0.00850593, 0, 0.00253072, -0.00454544, 0, 0, 0, 
[2025-10-20 15:11:48.528930] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [147] 1760987508528841, 0.357076, 0.152936, -0.230078, -0.319137, 0.705929, 0.708223, 0.00337562, 0.00850593, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.531625] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [149] 1760987508531511, 0.359746, 0.152918, -0.230099, -0.319119, 0.705985, 0.708169, 0.00339049, 0.00841765, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.534273] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [150] 1760987508534166, 0.362401, 0.152918, -0.230099, -0.319119, 0.705985, 0.708169, 0.00339049, 0.00841765, 0, -0.00208455, 0, 0, 0, 0, 
[2025-10-20 15:11:48.536911] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [151] 1760987508536801, 0.365036, 0.152918, -0.230099, -0.319119, 0.705985, 0.708169, 0.00339049, 0.00841765, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.539719] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [153] 1760987508539613, 0.367848, 0.152918, -0.230099, -0.319119, 0.705985, 0.708169, 0.00339049, 0.00841765, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.542697] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [154] 1760987508542585, 0.37082, 0.152907, -0.230127, -0.319096, 0.706032, 0.708123, 0.00330993, 0.00831959, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.545481] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [155] 1760987508545369, 0.373604, 0.152907, -0.230127, -0.319096, 0.706032, 0.708123, 0.00330993, 0.00831959, 0, -0.0028176, 0.00226289, 0, 0, 0, 
[2025-10-20 15:11:48.547927] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [156] 1760987508547819, 0.376054, 0.152907, -0.230127, -0.319096, 0.706032, 0.708123, 0.00330993, 0.00831959, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.550801] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [158] 1760987508550678, 0.378913, 0.152907, -0.230127, -0.319096, 0.706032, 0.708123, 0.00330993, 0.00831959, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.553343] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [159] 1760987508553233, 0.381468, 0.152911, -0.230102, -0.319106, 0.705975, 0.708178, 0.00335377, 0.00846087, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.556193] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [160] 1760987508556082, 0.384317, 0.152911, -0.230102, -0.319106, 0.705975, 0.708178, 0.00335377, 0.00846087, 0, 0.00255499, 0, 0, 0, 0, 
[2025-10-20 15:11:48.558674] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [161] 1760987508558586, 0.386821, 0.152911, -0.230102, -0.319106, 0.705975, 0.708178, 0.00335377, 0.00846087, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.561317] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [163] 1760987508561207, 0.389442, 0.152951, -0.230083, -0.319137, 0.705932, 0.70822, 0.0035223, 0.00851335, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.563956] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [164] 1760987508563842, 0.392077, 0.152951, -0.230083, -0.319137, 0.705932, 0.70822, 0.0035223, 0.00851335, 0.00398523, 0, -0.00314751, 0, 0, 0, 
[2025-10-20 15:11:48.566686] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [165] 1760987508566580, 0.394815, 0.152951, -0.230083, -0.319137, 0.705932, 0.70822, 0.0035223, 0.00851335, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.569143] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [166] 1760987508569057, 0.397292, 0.152951, -0.230083, -0.319137, 0.705932, 0.70822, 0.0035223, 0.00851335, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.571736] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [168] 1760987508571623, 0.399858, 0.152905, -0.23012, -0.319083, 0.706048, 0.708107, 0.00326181, 0.00838404, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.574656] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [169] 1760987508574549, 0.402784, 0.152905, -0.23012, -0.319083, 0.706048, 0.708107, 0.00326181, 0.00838404, -0.00461913, -0.00376843, 0.0054455, 0, 0.0552166, 0, 
[2025-10-20 15:11:48.577028] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [170] 1760987508576921, 0.405156, 0.152905, -0.23012, -0.319083, 0.706048, 0.708107, 0.00326181, 0.00838404, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.579839] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [172] 1760987508579725, 0.40796, 0.152905, -0.23012, -0.319083, 0.706048, 0.708107, 0.00326181, 0.00838404, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.582322] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [173] 1760987508582208, 0.410443, 0.152915, -0.230117, -0.319093, 0.705995, 0.708159, 0.00328548, 0.00842648, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.585192] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [174] 1760987508585083, 0.413318, 0.152915, -0.230117, -0.319093, 0.705995, 0.708159, 0.00328548, 0.00842648, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.587501] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [175] 1760987508587397, 0.415632, 0.152915, -0.230117, -0.319093, 0.705995, 0.708159, 0.00328548, 0.00842648, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.590342] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [177] 1760987508590231, 0.418466, 0.152915, -0.230117, -0.319093, 0.705995, 0.708159, 0.00328548, 0.00842648, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.592748] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [178] 1760987508592645, 0.42088, 0.15294, -0.230117, -0.319121, 0.705948, 0.708204, 0.00340816, 0.00847523, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.595520] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [179] 1760987508595411, 0.423646, 0.15294, -0.230117, -0.319121, 0.705948, 0.708204, 0.00340816, 0.00847523, 0.00255584, 0, -0.00273975, 0, 0, 0, 
[2025-10-20 15:11:48.597972] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [180] 1760987508597865, 0.4261, 0.15294, -0.230117, -0.319121, 0.705948, 0.708204, 0.00340816, 0.00847523, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.600793] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [182] 1760987508600682, 0.428917, 0.152936, -0.230079, -0.319114, 0.705942, 0.70821, 0.00335348, 0.00853032, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.604060] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [183] 1760987508603950, 0.432185, 0.152936, -0.230079, -0.319114, 0.705942, 0.70821, 0.00335348, 0.00853032, 0, 0.0037613, 0, 0, 0, 0, 
[2025-10-20 15:11:48.606660] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [184] 1760987508606557, 0.434792, 0.152936, -0.230079, -0.319114, 0.705942, 0.70821, 0.00335348, 0.00853032, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.609310] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [186] 1760987508609223, 0.437458, 0.152936, -0.230079, -0.319114, 0.705942, 0.70821, 0.00335348, 0.00853032, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.611953] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [187] 1760987508611841, 0.440076, 0.152913, -0.230131, -0.319097, 0.706025, 0.708131, 0.00325824, 0.00830965, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.614524] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [188] 1760987508614412, 0.442647, 0.152913, -0.230131, -0.319097, 0.706025, 0.708131, 0.00325824, 0.00830965, -0.0022267, -0.00516301, 0, 0, 0.0447869, 0, 
[2025-10-20 15:11:48.617134] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [189] 1760987508617030, 0.445265, 0.152913, -0.230131, -0.319097, 0.706025, 0.708131, 0.00325824, 0.00830965, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.620344] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [191] 1760987508620231, 0.448466, 0.152913, -0.230131, -0.319097, 0.706025, 0.708131, 0.00325824, 0.00830965, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.622722] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [192] 1760987508622607, 0.450842, 0.152912, -0.230104, -0.319099, 0.705968, 0.708186, 0.00328238, 0.00842183, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.625417] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [193] 1760987508625307, 0.453542, 0.152912, -0.230104, -0.319099, 0.705968, 0.708186, 0.00328238, 0.00842183, 0, 0.00265529, 0, 0, 0, 0, 
[2025-10-20 15:11:48.627942] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [194] 1760987508627833, 0.456068, 0.152912, -0.230104, -0.319099, 0.705968, 0.708186, 0.00328238, 0.00842183, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.630615] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [196] 1760987508630498, 0.458733, 0.152912, -0.230104, -0.319099, 0.705968, 0.708186, 0.00328238, 0.00842183, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.633310] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [197] 1760987508633199, 0.461434, 0.152965, -0.230008, -0.31917, 0.70589, 0.70826, 0.00358798, 0.00864444, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.636205] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [198] 1760987508636093, 0.464328, 0.152965, -0.230008, -0.31917, 0.70589, 0.70826, 0.00358798, 0.00864444, 0.00533828, 0.00966729, -0.00707857, 0, -0.0747619, 0, 
[2025-10-20 15:11:48.638764] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [199] 1760987508638675, 0.46691, 0.152965, -0.230008, -0.31917, 0.70589, 0.70826, 0.00358798, 0.00864444, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.641472] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [201] 1760987508641355, 0.46959, 0.152952, -0.230053, -0.319169, 0.705924, 0.708228, 0.0034777, 0.00848382, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.644077] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [202] 1760987508643965, 0.4722, 0.152952, -0.230053, -0.319169, 0.705924, 0.708228, 0.0034777, 0.00848382, 0, -0.00449713, 0, 0, 0.0383576, 0, 
[2025-10-20 15:11:48.646827] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [203] 1760987508646715, 0.47495, 0.152952, -0.230053, -0.319169, 0.705924, 0.708228, 0.0034777, 0.00848382, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.649690] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [205] 1760987508649602, 0.477837, 0.152952, -0.230053, -0.319169, 0.705924, 0.708228, 0.0034777, 0.00848382, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.651818] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [206] 1760987508651704, 0.479939, 0.152924, -0.230085, -0.319112, 0.705987, 0.708167, 0.00334407, 0.00844912, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.654699] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [207] 1760987508654576, 0.482811, 0.152924, -0.230085, -0.319112, 0.705987, 0.708167, 0.00334407, 0.00844912, -0.00283665, -0.00319048, 0.00563627, 0, 0, 0, 
[2025-10-20 15:11:48.657432] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [208] 1760987508657324, 0.485559, 0.152924, -0.230085, -0.319112, 0.705987, 0.708167, 0.00334407, 0.00844912, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.659983] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [210] 1760987508659862, 0.488097, 0.152924, -0.230085, -0.319112, 0.705987, 0.708167, 0.00334407, 0.00844912, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.662694] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [211] 1760987508662584, 0.490819, 0.152902, -0.230102, -0.319072, 0.706005, 0.708149, 0.00322784, 0.00846427, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.665146] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [212] 1760987508665040, 0.493275, 0.152902, -0.230102, -0.319072, 0.706005, 0.708149, 0.00322784, 0.00846427, -0.00220142, 0, 0.00404645, 0, 0, 0, 
[2025-10-20 15:11:48.667663] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [213] 1760987508667556, 0.495791, 0.152902, -0.230102, -0.319072, 0.706005, 0.708149, 0.00322784, 0.00846427, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.670357] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [215] 1760987508670245, 0.49848, 0.152902, -0.230102, -0.319072, 0.706005, 0.708149, 0.00322784, 0.00846427, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.672783] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [216] 1760987508672677, 0.500912, 0.152911, -0.230148, -0.31908, 0.705992, 0.708163, 0.00325767, 0.00835781, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.675717] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [217] 1760987508675607, 0.503842, 0.152911, -0.230148, -0.31908, 0.705992, 0.708163, 0.00325767, 0.00835781, 0, -0.00468192, 0, 0, 0, 0, 
[2025-10-20 15:11:48.678175] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [218] 1760987508678052, 0.506287, 0.152911, -0.230148, -0.31908, 0.705992, 0.708163, 0.00325767, 0.00835781, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.680889] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [220] 1760987508680777, 0.509012, 0.152922, -0.230104, -0.319103, 0.705983, 0.708171, 0.00328435, 0.0084461, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.684084] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [221] 1760987508683973, 0.512208, 0.152922, -0.230104, -0.319103, 0.705983, 0.708171, 0.00328435, 0.0084461, 0, 0.00447644, -0.00235697, 0, 0, 0, 
[2025-10-20 15:11:48.686715] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [222] 1760987508686604, 0.514839, 0.152922, -0.230104, -0.319103, 0.705983, 0.708171, 0.00328435, 0.0084461, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.689304] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [224] 1760987508689235, 0.51747, 0.152922, -0.230104, -0.319103, 0.705983, 0.708171, 0.00328435, 0.0084461, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.691997] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [225] 1760987508691886, 0.520121, 0.152962, -0.230026, -0.319173, 0.705898, 0.708253, 0.00353184, 0.00857609, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.694766] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [226] 1760987508694654, 0.522889, 0.152962, -0.230026, -0.319173, 0.705898, 0.708253, 0.00353184, 0.00857609, 0.00398076, 0.00778198, -0.00695911, 0, -0.0534428, 0, 
[2025-10-20 15:11:48.697639] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [227] 1760987508697536, 0.525771, 0.152962, -0.230026, -0.319173, 0.705898, 0.708253, 0.00353184, 0.00857609, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.700404] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [229] 1760987508700287, 0.528522, 0.152962, -0.230026, -0.319173, 0.705898, 0.708253, 0.00353184, 0.00857609, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.702944] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [230] 1760987508702836, 0.531071, 0.152938, -0.230082, -0.319129, 0.705949, 0.708203, 0.00340678, 0.00848729, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.705726] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [231] 1760987508705621, 0.533856, 0.152938, -0.230082, -0.319129, 0.705949, 0.708203, 0.00340678, 0.00848729, -0.00232544, -0.00557156, 0.00433327, 0, 0, 0, 
[2025-10-20 15:11:48.708303] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [232] 1760987508708188, 0.536423, 0.152938, -0.230082, -0.319129, 0.705949, 0.708203, 0.00340678, 0.00848729, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.710949] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [234] 1760987508710841, 0.539076, 0.152951, -0.230062, -0.319157, 0.705874, 0.708277, 0.00347971, 0.00857978, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.713699] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [235] 1760987508713581, 0.541816, 0.152951, -0.230062, -0.319157, 0.705874, 0.708277, 0.00347971, 0.00857978, 0, 0, -0.00280674, 0, 0, 0, 
[2025-10-20 15:11:48.716189] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [236] 1760987508716079, 0.544314, 0.152951, -0.230062, -0.319157, 0.705874, 0.708277, 0.00347971, 0.00857978, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.719012] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [237] 1760987508718943, 0.547178, 0.152951, -0.230062, -0.319157, 0.705874, 0.708277, 0.00347971, 0.00857978, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.721647] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [239] 1760987508721535, 0.54977, 0.152949, -0.23007, -0.319154, 0.705921, 0.708232, 0.00345657, 0.00848268, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.724414] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [240] 1760987508724309, 0.552544, 0.152949, -0.23007, -0.319154, 0.705921, 0.708232, 0.00345657, 0.00848268, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.726915] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [241] 1760987508726807, 0.555042, 0.152949, -0.23007, -0.319154, 0.705921, 0.708232, 0.00345657, 0.00848268, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.729698] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [243] 1760987508729613, 0.557848, 0.152949, -0.23007, -0.319154, 0.705921, 0.708232, 0.00345657, 0.00848268, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.732485] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [244] 1760987508732356, 0.560591, 0.152942, -0.230071, -0.319125, 0.705925, 0.708227, 0.00339319, 0.00854376, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.735326] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [245] 1760987508735215, 0.56345, 0.152942, -0.230071, -0.319125, 0.705925, 0.708227, 0.00339319, 0.00854376, 0, 0, 0.00289423, 0, 0, 0, 
[2025-10-20 15:11:48.737762] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [246] 1760987508737659, 0.565894, 0.152942, -0.230071, -0.319125, 0.705925, 0.708227, 0.00339319, 0.00854376, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.740659] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [248] 1760987508740546, 0.568781, 0.152942, -0.230071, -0.319125, 0.705925, 0.708227, 0.00339319, 0.00854376, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.743190] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [249] 1760987508743034, 0.571269, 0.152933, -0.230081, -0.319105, 0.705976, 0.708177, 0.00333044, 0.0084592, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.748035] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [250] 1760987508747928, 0.576163, 0.152933, -0.230081, -0.319105, 0.705976, 0.708177, 0.00333044, 0.0084592, 0, 0, 0.00208444, 0, 0, 0, 
[2025-10-20 15:11:48.750241] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [252] 1760987508750147, 0.578382, 0.152933, -0.230081, -0.319105, 0.705976, 0.708177, 0.00333044, 0.0084592, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.752331] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [253] 1760987508752220, 0.580455, 0.152913, -0.230106, -0.319106, 0.705978, 0.708177, 0.00325256, 0.0083767, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.754915] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [254] 1760987508754808, 0.583043, 0.152913, -0.230106, -0.319106, 0.705978, 0.708177, 0.00325256, 0.0083767, 0, -0.00245825, 0, 0, 0, 0, 
[2025-10-20 15:11:48.757426] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [255] 1760987508757318, 0.585553, 0.152913, -0.230106, -0.319106, 0.705978, 0.708177, 0.00325256, 0.0083767, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.760324] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [257] 1760987508760213, 0.588448, 0.152913, -0.230106, -0.319106, 0.705978, 0.708177, 0.00325256, 0.0083767, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.763681] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [258] 1760987508763569, 0.591804, 0.152909, -0.230117, -0.319094, 0.705996, 0.708158, 0.00328969, 0.00839759, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.765947] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [259] 1760987508765839, 0.594074, 0.152909, -0.230117, -0.319094, 0.705996, 0.708158, 0.00328969, 0.00839759, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.768826] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [260] 1760987508768722, 0.596957, 0.152909, -0.230117, -0.319094, 0.705996, 0.708158, 0.00328969, 0.00839759, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.771087] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [262] 1760987508770970, 0.599205, 0.152924, -0.230121, -0.319094, 0.706006, 0.708148, 0.00333278, 0.00839885, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.773830] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [263] 1760987508773718, 0.601953, 0.152924, -0.230121, -0.319094, 0.706006, 0.708148, 0.00333278, 0.00839885, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.776257] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [264] 1760987508776158, 0.604393, 0.152924, -0.230121, -0.319094, 0.706006, 0.708148, 0.00333278, 0.00839885, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.779595] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [266] 1760987508779501, 0.607736, 0.152924, -0.230121, -0.319094, 0.706006, 0.708148, 0.00333278, 0.00839885, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.782072] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [267] 1760987508781961, 0.610196, 0.152922, -0.23012, -0.319098, 0.706039, 0.708115, 0.00336175, 0.00835656, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.784955] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [268] 1760987508784835, 0.61307, 0.152922, -0.23012, -0.319098, 0.706039, 0.708115, 0.00336175, 0.00835656, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.787443] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [269] 1760987508787333, 0.615568, 0.152922, -0.23012, -0.319098, 0.706039, 0.708115, 0.00336175, 0.00835656, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.790177] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [271] 1760987508790059, 0.618294, 0.152922, -0.23012, -0.319098, 0.706039, 0.708115, 0.00336175, 0.00835656, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:11:48.792572] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [272] 1760987508792449, 0.620684, 0.152919, -0.230116, -0.319078, 0.706018, 0.708136, 0.00333839, 0.00845734, 0, 0, 0, 0, 0, 0, 
