[2025-10-20 15:09:28.727780] [0x0000007fa33c87c0] [MocapTag] [0x00000c36] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:09:45.834593] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8031] 1760987385834480, 17.1545, 3.01057, -0.670382, -1.25648, 0.449456, 0.358989, -0.570421, -0.58629, -0.175014, -0.714609, -0.0373769, -0.552571, -1.87095, 0.31426, 
[2025-10-20 15:09:45.837362] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8032] 1760987385837251, 17.1573, 3.01057, -0.670382, -1.25648, 0.449456, 0.358989, -0.570421, -0.58629, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.840069] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8033] 1760987385839954, 17.16, 3.01057, -0.670382, -1.25648, 0.449456, 0.358989, -0.570421, -0.58629, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.842454] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8035] 1760987385842337, 17.1624, 3.00874, -0.677529, -1.25683, 0.44577, 0.352121, -0.573483, -0.590269, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.845109] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8036] 1760987385844996, 17.1651, 3.00874, -0.677529, -1.25683, 0.44577, 0.352121, -0.573483, -0.590269, -0.18309, -0.714694, -0.035162, -0.440836, -1.83488, 0.1966, 
[2025-10-20 15:09:45.847566] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8037] 1760987385847449, 17.1675, 3.00874, -0.677529, -1.25683, 0.44577, 0.352121, -0.573483, -0.590269, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.850404] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8038] 1760987385850291, 17.1704, 3.00874, -0.677529, -1.25683, 0.44577, 0.352121, -0.573483, -0.590269, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.852858] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8040] 1760987385852740, 17.1728, 3.00678, -0.684728, -1.25724, 0.442103, 0.345056, -0.576507, -0.594239, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.855493] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8041] 1760987385855368, 17.1754, 3.00678, -0.684728, -1.25724, 0.442103, 0.345056, -0.576507, -0.594239, -0.195839, -0.719925, -0.0411222, -0.373363, -1.85864, 0.108457, 
[2025-10-20 15:09:45.858034] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8042] 1760987385857919, 17.178, 3.00678, -0.684728, -1.25724, 0.442103, 0.345056, -0.576507, -0.594239, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.860627] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8043] 1760987385860538, 17.1806, 3.00678, -0.684728, -1.25724, 0.442103, 0.345056, -0.576507, -0.594239, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.863152] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8045] 1760987385863013, 17.1831, 3.00472, -0.691904, -1.25766, 0.438499, 0.338221, -0.579447, -0.597969, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.866298] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8046] 1760987385866193, 17.1863, 3.00472, -0.691904, -1.25766, 0.438499, 0.338221, -0.579447, -0.597969, -0.20546, -0.717571, -0.041801, -0.384271, -1.7924, 0.119209, 
[2025-10-20 15:09:45.868902] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8047] 1760987385868777, 17.1888, 3.00472, -0.691904, -1.25766, 0.438499, 0.338221, -0.579447, -0.597969, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.871331] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8049] 1760987385871267, 17.1913, 3.00255, -0.699123, -1.25814, 0.434806, 0.33108, -0.582631, -0.601557, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.873974] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8050] 1760987385873863, 17.1939, 3.00255, -0.699123, -1.25814, 0.434806, 0.33108, -0.582631, -0.601557, -0.217015, -0.721958, -0.0481337, -0.465322, -1.84008, 0.136232, 
[2025-10-20 15:09:45.876512] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8051] 1760987385876359, 17.1964, 3.00255, -0.699123, -1.25814, 0.434806, 0.33108, -0.582631, -0.601557, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.879020] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8052] 1760987385878908, 17.199, 3.00255, -0.699123, -1.25814, 0.434806, 0.33108, -0.582631, -0.601557, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.882028] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8054] 1760987385881906, 17.202, 3.00023, -0.706379, -1.2586, 0.431266, 0.324143, -0.585524, -0.605064, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.884603] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8055] 1760987385884489, 17.2046, 3.00023, -0.706379, -1.2586, 0.431266, 0.324143, -0.585524, -0.605064, -0.232675, -0.725521, -0.0457023, -0.350177, -1.77687, 0.0466585, 
[2025-10-20 15:09:45.886898] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8056] 1760987385886799, 17.2069, 3.00023, -0.706379, -1.2586, 0.431266, 0.324143, -0.585524, -0.605064, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.889627] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8057] 1760987385889512, 17.2096, 3.00023, -0.706379, -1.2586, 0.431266, 0.324143, -0.585524, -0.605064, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.892054] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8059] 1760987385891979, 17.212, 2.99779, -0.713655, -1.25906, 0.427719, 0.317304, -0.588272, -0.608532, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.894729] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8060] 1760987385894613, 17.2147, 2.99779, -0.713655, -1.25906, 0.427719, 0.317304, -0.588272, -0.608532, -0.24396, -0.727687, -0.0463485, -0.309443, -1.75371, 0, 
[2025-10-20 15:09:45.897936] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8061] 1760987385897818, 17.2179, 2.99779, -0.713655, -1.25906, 0.427719, 0.317304, -0.588272, -0.608532, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.900484] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8062] 1760987385900396, 17.2205, 2.99779, -0.713655, -1.25906, 0.427719, 0.317304, -0.588272, -0.608532, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.903001] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8064] 1760987385902888, 17.223, 2.99521, -0.720945, -1.25962, 0.424015, 0.310484, -0.590932, -0.612054, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.905606] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8065] 1760987385905493, 17.2256, 2.99521, -0.720945, -1.25962, 0.424015, 0.310484, -0.590932, -0.612054, -0.257346, -0.728954, -0.0556723, -0.294983, -1.76678, 0.042057, 
[2025-10-20 15:09:45.908529] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8066] 1760987385908414, 17.2285, 2.99521, -0.720945, -1.25962, 0.424015, 0.310484, -0.590932, -0.612054, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.910730] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8067] 1760987385910642, 17.2307, 2.99521, -0.720945, -1.25962, 0.424015, 0.310484, -0.590932, -0.612054, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.913727] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8069] 1760987385913616, 17.2337, 2.99244, -0.728247, -1.26016, 0.420405, 0.30288, -0.593165, -0.616181, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.917052] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8070] 1760987385916946, 17.237, 2.99244, -0.728247, -1.26016, 0.420405, 0.30288, -0.593165, -0.616181, -0.277082, -0.730167, -0.0542133, 0.0389338, -1.91172, -0.279617, 
[2025-10-20 15:09:45.919039] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8071] 1760987385918924, 17.239, 2.99244, -0.728247, -1.26016, 0.420405, 0.30288, -0.593165, -0.616181, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.921465] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8073] 1760987385921383, 17.2414, 2.98956, -0.735597, -1.26063, 0.416913, 0.296705, -0.594915, -0.61986, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.924191] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8074] 1760987385924076, 17.2441, 2.98956, -0.735597, -1.26063, 0.416913, 0.296705, -0.594915, -0.61986, -0.288449, -0.735081, -0.0470244, 0, -1.63308, -0.0951767, 
[2025-10-20 15:09:45.926946] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8075] 1760987385926838, 17.2469, 2.98956, -0.735597, -1.26063, 0.416913, 0.296705, -0.594915, -0.61986, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.929712] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8076] 1760987385929590, 17.2497, 2.98956, -0.735597, -1.26063, 0.416913, 0.296705, -0.594915, -0.61986, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.932095] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8078] 1760987385932014, 17.2521, 2.98652, -0.742981, -1.26123, 0.413636, 0.289714, -0.597143, -0.62321, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.935370] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8079] 1760987385935257, 17.2553, 2.98652, -0.742981, -1.26123, 0.413636, 0.289714, -0.597143, -0.62321, -0.30375, -0.7384, -0.0600596, -0.102329, -1.71798, -0.190401, 
[2025-10-20 15:09:45.937047] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8080] 1760987385936936, 17.257, 2.98652, -0.742981, -1.26123, 0.413636, 0.289714, -0.597143, -0.62321, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.939948] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8081] 1760987385939835, 17.2599, 2.98652, -0.742981, -1.26123, 0.413636, 0.289714, -0.597143, -0.62321, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.942484] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8083] 1760987385942367, 17.2624, 2.98325, -0.750348, -1.26195, 0.409542, 0.281764, -0.599639, -0.62715, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.945355] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8084] 1760987385945242, 17.2653, 2.98325, -0.750348, -1.26195, 0.409542, 0.281764, -0.599639, -0.62715, -0.327664, -0.7367, -0.0715268, -0.150979, -1.99907, -0.129604, 
[2025-10-20 15:09:45.947938] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8085] 1760987385947820, 17.2679, 2.98325, -0.750348, -1.26195, 0.409542, 0.281764, -0.599639, -0.62715, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.950535] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8086] 1760987385950418, 17.2705, 2.98325, -0.750348, -1.26195, 0.409542, 0.281764, -0.599639, -0.62715, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.953164] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8088] 1760987385952995, 17.2731, 2.97991, -0.757754, -1.26261, 0.406, 0.274697, -0.601663, -0.630641, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.955556] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8089] 1760987385955451, 17.2755, 2.97991, -0.757754, -1.26261, 0.406, 0.274697, -0.601663, -0.630641, -0.333855, -0.740533, -0.0656578, -0.06814, -1.7594, -0.174141, 
[2025-10-20 15:09:45.958202] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8090] 1760987385958087, 17.2782, 2.97991, -0.757754, -1.26261, 0.406, 0.274697, -0.601663, -0.630641, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.961097] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8092] 1760987385961033, 17.2811, 2.97991, -0.757754, -1.26261, 0.406, 0.274697, -0.601663, -0.630641, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.963607] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8093] 1760987385963495, 17.2836, 2.97643, -0.765154, -1.26319, 0.40298, 0.268717, -0.603069, -0.633803, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.966785] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8094] 1760987385966671, 17.2867, 2.97643, -0.765154, -1.26319, 0.40298, 0.268717, -0.603069, -0.633803, -0.347393, -0.740039, -0.0581387, 0.0507116, -1.49946, -0.201297, 
[2025-10-20 15:09:45.968789] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8095] 1760987385968675, 17.2887, 2.97643, -0.765154, -1.26319, 0.40298, 0.268717, -0.603069, -0.633803, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.971220] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8097] 1760987385971147, 17.2912, 2.97299, -0.772299, -1.26378, 0.397745, 0.261554, -0.606746, -0.636591, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.974013] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8098] 1760987385973900, 17.294, 2.97299, -0.772299, -1.26378, 0.397745, 0.261554, -0.606746, -0.636591, -0.344131, -0.714484, -0.0597925, -0.870681, -1.92944, 0.541711, 
[2025-10-20 15:09:45.976974] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8099] 1760987385976865, 17.2969, 2.97299, -0.772299, -1.26378, 0.397745, 0.261554, -0.606746, -0.636591, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.979851] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8100] 1760987385979690, 17.2998, 2.97299, -0.772299, -1.26378, 0.397745, 0.261554, -0.606746, -0.636591, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.982205] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8102] 1760987385982090, 17.3022, 2.96929, -0.779765, -1.2647, 0.394711, 0.256004, -0.606607, -0.640854, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.984865] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8103] 1760987385984751, 17.3048, 2.96929, -0.779765, -1.2647, 0.394711, 0.256004, -0.606607, -0.640854, -0.369833, -0.746584, -0.0919451, 0.597715, -1.48416, -0.425792, 
[2025-10-20 15:09:45.987358] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8104] 1760987385987247, 17.3073, 2.96929, -0.779765, -1.2647, 0.394711, 0.256004, -0.606607, -0.640854, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.990217] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8105] 1760987385990131, 17.3102, 2.96929, -0.779765, -1.2647, 0.394711, 0.256004, -0.606607, -0.640854, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.992995] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8107] 1760987385992872, 17.3129, 2.9653, -0.787176, -1.26559, 0.39088, 0.250042, -0.60811, -0.644122, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:45.997357] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8108] 1760987385997247, 17.3173, 2.9653, -0.787176, -1.26559, 0.39088, 0.250042, -0.60811, -0.644122, -0.399017, -0.741095, -0.089057, -0.0830054, -1.58806, 0, 
[2025-10-20 15:09:45.997950] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8109] 1760987385997873, 17.3179, 2.9653, -0.787176, -1.26559, 0.39088, 0.250042, -0.60811, -0.644122, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.000659] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8110] 1760987386000540, 17.3206, 2.9653, -0.787176, -1.26559, 0.39088, 0.250042, -0.60811, -0.644122, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.003411] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8112] 1760987386003295, 17.3234, 2.96118, -0.794463, -1.26691, 0.386282, 0.24403, -0.609472, -0.647904, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.005794] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8113] 1760987386005688, 17.3258, 2.96118, -0.794463, -1.26691, 0.386282, 0.24403, -0.609472, -0.647904, -0.412544, -0.728735, -0.13172, -0.0692606, -1.71108, 0.143671, 
[2025-10-20 15:09:46.009449] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8114] 1760987386009334, 17.3294, 2.96118, -0.794463, -1.26691, 0.386282, 0.24403, -0.609472, -0.647904, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.011557] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8116] 1760987386011501, 17.3316, 2.95695, -0.801667, -1.26834, 0.381629, 0.239379, -0.610238, -0.651665, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.014256] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8117] 1760987386014142, 17.3342, 2.95695, -0.801667, -1.26834, 0.381629, 0.239379, -0.610238, -0.651665, -0.422988, -0.720405, -0.142724, 0, -1.49561, 0.287604, 
[2025-10-20 15:09:46.016837] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8118] 1760987386016733, 17.3368, 2.95695, -0.801667, -1.26834, 0.381629, 0.239379, -0.610238, -0.651665, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.019792] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8119] 1760987386019647, 17.3397, 2.95695, -0.801667, -1.26834, 0.381629, 0.239379, -0.610238, -0.651665, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.022086] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8121] 1760987386022001, 17.3421, 2.95253, -0.809016, -1.26981, 0.376298, 0.233997, -0.611874, -0.655176, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.025603] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8122] 1760987386025490, 17.3456, 2.95253, -0.809016, -1.26981, 0.376298, 0.233997, -0.611874, -0.655176, -0.441869, -0.734894, -0.146665, -0.288117, -1.67651, 0.450277, 
[2025-10-20 15:09:46.027929] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8123] 1760987386027812, 17.3479, 2.95253, -0.809016, -1.26981, 0.376298, 0.233997, -0.611874, -0.655176, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.030483] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8124] 1760987386030398, 17.3505, 2.95253, -0.809016, -1.26981, 0.376298, 0.233997, -0.611874, -0.655176, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.033536] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8126] 1760987386033425, 17.3535, 2.94751, -0.816274, -1.27116, 0.371005, 0.228762, -0.613622, -0.6584, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.035756] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8127] 1760987386035643, 17.3557, 2.94751, -0.816274, -1.27116, 0.371005, 0.228762, -0.613622, -0.6584, -0.501919, -0.725754, -0.135126, -0.342393, -1.63082, 0.474644, 
[2025-10-20 15:09:46.038501] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8128] 1760987386038387, 17.3585, 2.94751, -0.816274, -1.27116, 0.371005, 0.228762, -0.613622, -0.6584, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.041118] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8129] 1760987386041033, 17.3611, 2.94751, -0.816274, -1.27116, 0.371005, 0.228762, -0.613622, -0.6584, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.045288] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8131] 1760987386045177, 17.3652, 2.9426, -0.823551, -1.27278, 0.365759, 0.222781, -0.615043, -0.66205, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.046525] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8132] 1760987386046376, 17.3664, 2.9426, -0.823551, -1.27278, 0.365759, 0.222781, -0.615043, -0.66205, -0.491441, -0.727735, -0.162383, -0.149024, -1.7633, 0.274515, 
[2025-10-20 15:09:46.049148] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8133] 1760987386049037, 17.3691, 2.9426, -0.823551, -1.27278, 0.365759, 0.222781, -0.615043, -0.66205, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.051470] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8134] 1760987386051383, 17.3714, 2.93746, -0.830728, -1.27433, 0.361153, 0.217518, -0.614959, -0.666394, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.054383] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8136] 1760987386054271, 17.3743, 2.93746, -0.830728, -1.27433, 0.361153, 0.217518, -0.614959, -0.666394, -0.513588, -0.717655, -0.155317, 0.343716, -1.60555, 0, 
[2025-10-20 15:09:46.056988] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8137] 1760987386056878, 17.3769, 2.93746, -0.830728, -1.27433, 0.361153, 0.217518, -0.614959, -0.666394, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.059878] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8138] 1760987386059716, 17.3798, 2.93746, -0.830728, -1.27433, 0.361153, 0.217518, -0.614959, -0.666394, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.063399] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8140] 1760987386063288, 17.3834, 2.93243, -0.837989, -1.27603, 0.356802, 0.212948, -0.614772, -0.670373, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.064791] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8141] 1760987386064688, 17.3848, 2.93243, -0.837989, -1.27603, 0.356802, 0.212948, -0.614772, -0.670373, -0.502499, -0.726152, -0.169694, 0.309646, -1.44374, 0.0875473, 
[2025-10-20 15:09:46.067293] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8142] 1760987386067191, 17.3873, 2.93243, -0.837989, -1.27603, 0.356802, 0.212948, -0.614772, -0.670373, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.070246] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8143] 1760987386070135, 17.3902, 2.93243, -0.837989, -1.27603, 0.356802, 0.212948, -0.614772, -0.670373, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.073160] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8145] 1760987386073019, 17.3931, 2.92709, -0.845219, -1.27754, 0.35224, 0.208393, -0.615175, -0.673839, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.075487] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8146] 1760987386075374, 17.3954, 2.92709, -0.845219, -1.27754, 0.35224, 0.208393, -0.615175, -0.673839, -0.534349, -0.722954, -0.150935, 0.0800967, -1.43759, 0.224161, 
[2025-10-20 15:09:46.077970] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8147] 1760987386077852, 17.3979, 2.92709, -0.845219, -1.27754, 0.35224, 0.208393, -0.615175, -0.673839, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.080788] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8148] 1760987386080673, 17.4007, 2.92709, -0.845219, -1.27754, 0.35224, 0.208393, -0.615175, -0.673839, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.083165] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8150] 1760987386083018, 17.4031, 2.92035, -0.852208, -1.27925, 0.347575, 0.201615, -0.614922, -0.678538, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.085695] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8151] 1760987386085588, 17.4057, 2.92035, -0.852208, -1.27925, 0.347575, 0.201615, -0.614922, -0.678538, -0.67442, -0.698919, -0.170502, 0.466371, -1.86201, -0.193596, 
[2025-10-20 15:09:46.088917] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8152] 1760987386088802, 17.4089, 2.92035, -0.852208, -1.27925, 0.347575, 0.201615, -0.614922, -0.678538, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.091360] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8153] 1760987386091273, 17.4113, 2.91436, -0.859497, -1.2806, 0.343933, 0.195928, -0.614763, -0.682194, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.093878] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8155] 1760987386093763, 17.4138, 2.91436, -0.859497, -1.2806, 0.343933, 0.195928, -0.614763, -0.682194, -0.598294, -0.728906, -0.135236, 0.356925, -1.51361, -0.193048, 
[2025-10-20 15:09:46.096424] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8156] 1760987386096323, 17.4164, 2.91436, -0.859497, -1.2806, 0.343933, 0.195928, -0.614763, -0.682194, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.099066] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8157] 1760987386098951, 17.419, 2.91436, -0.859497, -1.2806, 0.343933, 0.195928, -0.614763, -0.682194, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.101482] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8159] 1760987386101399, 17.4215, 2.90826, -0.866787, -1.28183, 0.340651, 0.190495, -0.614502, -0.685606, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.105003] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8160] 1760987386104888, 17.425, 2.90826, -0.866787, -1.28183, 0.340651, 0.190495, -0.614502, -0.685606, -0.610814, -0.728971, -0.123665, 0.36366, -1.41754, -0.224352, 
[2025-10-20 15:09:46.107294] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8161] 1760987386107190, 17.4273, 2.90826, -0.866787, -1.28183, 0.340651, 0.190495, -0.614502, -0.685606, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:46.110115] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [8162] 1760987386110005, 17.4301, 2.90826, -0.866787, -1.28183, 0.340651, 0.190495, -0.614502, -0.685606, 0, 0, 0, 0, 0, 0, 
