[2025-10-20 15:13:25.982309] [0x0000007fbae317c0] [MocapTag] [0x00001350] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:13:26.272152] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [139] 1760987606272038, 0.344014, 0.144647, -0.242982, -0.319246, 0.70588, 0.708185, 0.00752704, 0.0122846, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.274609] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [140] 1760987606274504, 0.34648, 0.144676, -0.242925, -0.319284, 0.705831, 0.708231, 0.00762915, 0.0123733, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.277793] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [141] 1760987606277676, 0.349652, 0.144676, -0.242925, -0.319284, 0.705831, 0.708231, 0.00762915, 0.0123733, 0.00299518, 0.00567569, -0.0038419, 0, 0, 0, 
[2025-10-20 15:13:26.280079] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [143] 1760987606279988, 0.351964, 0.144676, -0.242925, -0.319284, 0.705831, 0.708231, 0.00762915, 0.0123733, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.283814] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [144] 1760987606283703, 0.355679, 0.144643, -0.242954, -0.319226, 0.705946, 0.70812, 0.00747634, 0.0122552, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.285483] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [145] 1760987606285371, 0.357347, 0.144643, -0.242954, -0.319226, 0.705946, 0.70812, 0.00747634, 0.0122552, -0.00339579, -0.00289103, 0.00588126, 0, 0.0384131, 0, 
[2025-10-20 15:13:26.289719] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [147] 1760987606289618, 0.361594, 0.144643, -0.242954, -0.319226, 0.705946, 0.70812, 0.00747634, 0.0122552, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.290449] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [148] 1760987606290333, 0.362309, 0.144643, -0.242954, -0.319226, 0.705946, 0.70812, 0.00747634, 0.0122552, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.292874] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [149] 1760987606292769, 0.364745, 0.144649, -0.242966, -0.319238, 0.705894, 0.708172, 0.00750949, 0.0122648, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.295722] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [150] 1760987606295619, 0.367595, 0.144649, -0.242966, -0.319238, 0.705894, 0.708172, 0.00750949, 0.0122648, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.298224] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [151] 1760987606298121, 0.370097, 0.144649, -0.242966, -0.319238, 0.705894, 0.708172, 0.00750949, 0.0122648, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.301361] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [153] 1760987606301244, 0.37322, 0.144649, -0.242966, -0.319238, 0.705894, 0.708172, 0.00750949, 0.0122648, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.303756] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [154] 1760987606303647, 0.375623, 0.144671, -0.242907, -0.319283, 0.705804, 0.708257, 0.0076281, 0.0124217, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.306464] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [155] 1760987606306324, 0.3783, 0.144671, -0.242907, -0.319283, 0.705804, 0.708257, 0.0076281, 0.0124217, 0.00225347, 0.00590926, -0.00458053, 0, -0.0390572, 0, 
[2025-10-20 15:13:26.309262] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [156] 1760987606309174, 0.38115, 0.144671, -0.242907, -0.319283, 0.705804, 0.708257, 0.0076281, 0.0124217, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.311802] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [158] 1760987606311687, 0.383663, 0.144671, -0.242907, -0.319283, 0.705804, 0.708257, 0.0076281, 0.0124217, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.315416] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [159] 1760987606315306, 0.387282, 0.144645, -0.242965, -0.319232, 0.705921, 0.708143, 0.00756504, 0.0123067, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.317110] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [160] 1760987606317005, 0.388981, 0.144645, -0.242965, -0.319232, 0.705921, 0.708143, 0.00756504, 0.0123067, -0.00260025, -0.00574508, 0.00511647, 0, 0, 0, 
[2025-10-20 15:13:26.319705] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [162] 1760987606319596, 0.391572, 0.144645, -0.242965, -0.319232, 0.705921, 0.708143, 0.00756504, 0.0123067, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.322270] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [163] 1760987606322161, 0.394137, 0.144646, -0.24298, -0.319247, 0.705891, 0.708174, 0.00752391, 0.0122841, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.324978] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [164] 1760987606324871, 0.396847, 0.144646, -0.24298, -0.319247, 0.705891, 0.708174, 0.00752391, 0.0122841, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.327671] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [165] 1760987606327559, 0.399535, 0.144646, -0.24298, -0.319247, 0.705891, 0.708174, 0.00752391, 0.0122841, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.330512] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [167] 1760987606330397, 0.402373, 0.144646, -0.24298, -0.319247, 0.705891, 0.708174, 0.00752391, 0.0122841, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.332904] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [168] 1760987606332789, 0.404765, 0.144643, -0.242938, -0.319288, 0.705831, 0.708233, 0.00759505, 0.0123273, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.335673] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [169] 1760987606335562, 0.407538, 0.144643, -0.242938, -0.319288, 0.705831, 0.708233, 0.00759505, 0.0123273, 0, 0.00425989, -0.00415697, 0, 0, 0, 
[2025-10-20 15:13:26.338116] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [170] 1760987606338012, 0.409988, 0.144643, -0.242938, -0.319288, 0.705831, 0.708233, 0.00759505, 0.0123273, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.340883] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [172] 1760987606340772, 0.412748, 0.144643, -0.242938, -0.319288, 0.705831, 0.708233, 0.00759505, 0.0123273, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.343748] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [173] 1760987606343643, 0.415619, 0.144636, -0.242948, -0.31926, 0.705907, 0.708158, 0.00754162, 0.0122646, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.346518] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [174] 1760987606346375, 0.418351, 0.144636, -0.242948, -0.31926, 0.705907, 0.708158, 0.00754162, 0.0122646, 0, 0, 0.00281819, 0, 0, 0, 
[2025-10-20 15:13:26.348887] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [175] 1760987606348801, 0.420777, 0.144636, -0.242948, -0.31926, 0.705907, 0.708158, 0.00754162, 0.0122646, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.351798] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [177] 1760987606351686, 0.423662, 0.144636, -0.242948, -0.31926, 0.705907, 0.708158, 0.00754162, 0.0122646, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.354061] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [178] 1760987606353948, 0.425924, 0.144635, -0.242931, -0.319269, 0.705859, 0.708205, 0.00757176, 0.0123446, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.356805] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [179] 1760987606356698, 0.428674, 0.144635, -0.242931, -0.319269, 0.705859, 0.708205, 0.00757176, 0.0123446, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.359285] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [180] 1760987606359198, 0.431174, 0.144635, -0.242931, -0.319269, 0.705859, 0.708205, 0.00757176, 0.0123446, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.362207] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [182] 1760987606362096, 0.434072, 0.144635, -0.242931, -0.319269, 0.705859, 0.708205, 0.00757176, 0.0123446, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.364374] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [183] 1760987606364269, 0.436245, 0.144644, -0.242928, -0.319289, 0.705828, 0.708234, 0.00757517, 0.012367, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.367241] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [184] 1760987606367134, 0.43911, 0.144644, -0.242928, -0.319289, 0.705828, 0.708234, 0.00757517, 0.012367, 0, 0, -0.00202441, 0, 0, 0, 
[2025-10-20 15:13:26.369915] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [186] 1760987606369806, 0.441782, 0.144644, -0.242928, -0.319289, 0.705828, 0.708234, 0.00757517, 0.012367, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.372409] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [187] 1760987606372300, 0.444276, 0.144635, -0.242978, -0.319247, 0.705893, 0.708172, 0.0075078, 0.0122608, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.375679] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [188] 1760987606375570, 0.447546, 0.144635, -0.242978, -0.319247, 0.705893, 0.708172, 0.0075078, 0.0122608, 0, -0.00500521, 0.00417588, 0, 0, 0, 
[2025-10-20 15:13:26.378503] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [189] 1760987606378386, 0.450362, 0.144635, -0.242978, -0.319247, 0.705893, 0.708172, 0.0075078, 0.0122608, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.381333] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [191] 1760987606381221, 0.453197, 0.144635, -0.242978, -0.319247, 0.705893, 0.708172, 0.0075078, 0.0122608, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.383862] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [192] 1760987606383757, 0.455733, 0.144663, -0.24292, -0.319313, 0.70577, 0.708292, 0.00762795, 0.0123857, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.386620] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [193] 1760987606386514, 0.45849, 0.144663, -0.24292, -0.319313, 0.70577, 0.708292, 0.00762795, 0.0123857, 0.00279491, 0.00573936, -0.0065389, 0, 0, 0, 
[2025-10-20 15:13:26.389842] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [195] 1760987606389712, 0.461688, 0.144663, -0.24292, -0.319313, 0.70577, 0.708292, 0.00762795, 0.0123857, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.392299] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [196] 1760987606392188, 0.464164, 0.144663, -0.24292, -0.319313, 0.70577, 0.708292, 0.00762795, 0.0123857, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.394248] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [197] 1760987606394143, 0.466119, 0.14463, -0.242979, -0.319219, 0.705936, 0.70813, 0.00746292, 0.0122563, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.397070] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [198] 1760987606396959, 0.468935, 0.14463, -0.242979, -0.319219, 0.705936, 0.70813, 0.00746292, 0.0122563, -0.00330564, -0.00589919, 0.00937525, -0.0461459, 0.041783, 0, 
[2025-10-20 15:13:26.399405] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [200] 1760987606399333, 0.471309, 0.14463, -0.242979, -0.319219, 0.705936, 0.70813, 0.00746292, 0.0122563, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.402125] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [201] 1760987606402015, 0.473991, 0.14463, -0.242979, -0.319219, 0.705936, 0.70813, 0.00746292, 0.0122563, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.404507] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [202] 1760987606404402, 0.476378, 0.144647, -0.242951, -0.319258, 0.70587, 0.708195, 0.00751086, 0.0122783, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.407384] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [203] 1760987606407278, 0.479254, 0.144647, -0.242951, -0.319258, 0.70587, 0.708195, 0.00751086, 0.0122783, 0, 0.00281012, -0.00389988, 0, 0, 0, 
[2025-10-20 15:13:26.409984] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [205] 1760987606409870, 0.481846, 0.144647, -0.242951, -0.319258, 0.70587, 0.708195, 0.00751086, 0.0122783, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.412432] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [206] 1760987606412322, 0.484298, 0.144671, -0.24292, -0.319293, 0.705799, 0.708263, 0.0076198, 0.0124052, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.415136] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [207] 1760987606415024, 0.487, 0.144671, -0.24292, -0.319293, 0.705799, 0.708263, 0.0076198, 0.0124052, 0.0024199, 0.00316613, -0.00353187, 0, 0, 0, 
[2025-10-20 15:13:26.417558] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [208] 1760987606417448, 0.489424, 0.144671, -0.24292, -0.319293, 0.705799, 0.708263, 0.0076198, 0.0124052, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.421555] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [210] 1760987606421444, 0.49342, 0.144671, -0.24292, -0.319293, 0.705799, 0.708263, 0.0076198, 0.0124052, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.423202] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [211] 1760987606423047, 0.495023, 0.14464, -0.242964, -0.319231, 0.705932, 0.708134, 0.00747967, 0.0122515, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.425910] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [212] 1760987606425798, 0.497774, 0.14464, -0.242964, -0.319231, 0.705932, 0.708134, 0.00747967, 0.0122515, -0.00309086, -0.00443889, 0.00619604, -0.0368357, 0.0416905, 0, 
[2025-10-20 15:13:26.428516] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [213] 1760987606428403, 0.500379, 0.14464, -0.242964, -0.319231, 0.705932, 0.708134, 0.00747967, 0.0122515, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.431929] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [215] 1760987606431816, 0.503792, 0.14464, -0.242964, -0.319231, 0.705932, 0.708134, 0.00747967, 0.0122515, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.433622] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [216] 1760987606433517, 0.505493, 0.144654, -0.242949, -0.319261, 0.705875, 0.708189, 0.00754121, 0.012324, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.436352] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [217] 1760987606436245, 0.508221, 0.144654, -0.242949, -0.319261, 0.705875, 0.708189, 0.00754121, 0.012324, 0, 0, -0.00299064, 0, 0, 0, 
[2025-10-20 15:13:26.439707] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [219] 1760987606439602, 0.511578, 0.144654, -0.242949, -0.319261, 0.705875, 0.708189, 0.00754121, 0.012324, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.441775] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [220] 1760987606441665, 0.513641, 0.144654, -0.242949, -0.319261, 0.705875, 0.708189, 0.00754121, 0.012324, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.444263] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [221] 1760987606444147, 0.516123, 0.144677, -0.242913, -0.319298, 0.705798, 0.708263, 0.007633, 0.0124265, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.447067] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [222] 1760987606446957, 0.518933, 0.144677, -0.242913, -0.319298, 0.705798, 0.708263, 0.007633, 0.0124265, 0.00238997, 0.0036012, -0.0036683, 0, 0, 0, 
[2025-10-20 15:13:26.449553] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [224] 1760987606449483, 0.521459, 0.144677, -0.242913, -0.319298, 0.705798, 0.708263, 0.007633, 0.0124265, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.452220] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [225] 1760987606452107, 0.524083, 0.144677, -0.242913, -0.319298, 0.705798, 0.708263, 0.007633, 0.0124265, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.455133] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [226] 1760987606455027, 0.527003, 0.14464, -0.242972, -0.31925, 0.705949, 0.708118, 0.0074734, 0.0122073, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.457870] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [227] 1760987606457764, 0.52974, 0.14464, -0.242972, -0.31925, 0.705949, 0.708118, 0.0074734, 0.0122073, -0.00371329, -0.0059004, 0.00476134, -0.041759, 0.0537386, 0, 
[2025-10-20 15:13:26.460667] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [229] 1760987606460548, 0.532524, 0.14464, -0.242972, -0.31925, 0.705949, 0.708118, 0.0074734, 0.0122073, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.463551] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [230] 1760987606463445, 0.535421, 0.144644, -0.242982, -0.319253, 0.705906, 0.70816, 0.00750741, 0.0122779, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.465822] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [231] 1760987606465711, 0.537687, 0.144644, -0.242982, -0.319253, 0.705906, 0.70816, 0.00750741, 0.0122779, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.468524] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [232] 1760987606468411, 0.540387, 0.144644, -0.242982, -0.319253, 0.705906, 0.70816, 0.00750741, 0.0122779, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.471693] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [234] 1760987606471582, 0.543558, 0.144644, -0.242982, -0.319253, 0.705906, 0.70816, 0.00750741, 0.0122779, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.474408] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [235] 1760987606474300, 0.546276, 0.144657, -0.242943, -0.319286, 0.705859, 0.708205, 0.00753565, 0.0123111, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.476996] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [236] 1760987606476891, 0.548867, 0.144657, -0.242943, -0.319286, 0.705859, 0.708205, 0.00753565, 0.0123111, 0, 0.00388957, -0.00334735, 0, 0, 0, 
[2025-10-20 15:13:26.479696] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [238] 1760987606479598, 0.551574, 0.144657, -0.242943, -0.319286, 0.705859, 0.708205, 0.00753565, 0.0123111, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.482210] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [239] 1760987606482100, 0.554076, 0.144657, -0.242943, -0.319286, 0.705859, 0.708205, 0.00753565, 0.0123111, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.484628] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [240] 1760987606484521, 0.556497, 0.144671, -0.24294, -0.319297, 0.705822, 0.708241, 0.00760953, 0.0123716, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.488321] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [241] 1760987606488203, 0.560179, 0.144671, -0.24294, -0.319297, 0.705822, 0.708241, 0.00760953, 0.0123716, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.490518] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [243] 1760987606490406, 0.562382, 0.144671, -0.24294, -0.319297, 0.705822, 0.708241, 0.00760953, 0.0123716, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.492876] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [244] 1760987606492772, 0.564748, 0.144644, -0.242951, -0.319252, 0.705925, 0.708141, 0.00747921, 0.0122685, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.495679] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [245] 1760987606495568, 0.567544, 0.144644, -0.242951, -0.319252, 0.705925, 0.708141, 0.00747921, 0.0122685, -0.00269673, 0, 0.0044928, 0, 0, 0, 
[2025-10-20 15:13:26.498128] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [246] 1760987606498024, 0.57, 0.144644, -0.242951, -0.319252, 0.705925, 0.708141, 0.00747921, 0.0122685, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.500985] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [248] 1760987606500863, 0.572839, 0.144644, -0.242951, -0.319252, 0.705925, 0.708141, 0.00747921, 0.0122685, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.503650] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [249] 1760987606503543, 0.575519, 0.144645, -0.242971, -0.319255, 0.705898, 0.708168, 0.00750056, 0.0122468, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.506126] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [250] 1760987606506015, 0.577991, 0.144645, -0.242971, -0.319255, 0.705898, 0.708168, 0.00750056, 0.0122468, 0, -0.00201021, 0, 0, 0, 0, 
[2025-10-20 15:13:26.508681] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [251] 1760987606508593, 0.580569, 0.144645, -0.242971, -0.319255, 0.705898, 0.708168, 0.00750056, 0.0122468, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.511443] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [253] 1760987606511334, 0.58331, 0.144645, -0.242971, -0.319255, 0.705898, 0.708168, 0.00750056, 0.0122468, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.513920] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [254] 1760987606513809, 0.585785, 0.144638, -0.242954, -0.319258, 0.705885, 0.70818, 0.00751863, 0.0122669, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.516532] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [255] 1760987606516395, 0.588371, 0.144638, -0.242954, -0.319258, 0.705885, 0.70818, 0.00751863, 0.0122669, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.519274] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [257] 1760987606519190, 0.591166, 0.144638, -0.242954, -0.319258, 0.705885, 0.70818, 0.00751863, 0.0122669, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.521989] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [258] 1760987606521864, 0.59384, 0.144638, -0.242954, -0.319258, 0.705885, 0.70818, 0.00751863, 0.0122669, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.524540] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [259] 1760987606524425, 0.596401, 0.144649, -0.242953, -0.319287, 0.705862, 0.708204, 0.00755896, 0.012246, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.527176] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [260] 1760987606527060, 0.599036, 0.144649, -0.242953, -0.319287, 0.705862, 0.708204, 0.00755896, 0.012246, 0, 0, -0.00286562, 0, 0, 0, 
[2025-10-20 15:13:26.529435] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [262] 1760987606529364, 0.60134, 0.144649, -0.242953, -0.319287, 0.705862, 0.708204, 0.00755896, 0.012246, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.532165] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [263] 1760987606532048, 0.604024, 0.144649, -0.242953, -0.319287, 0.705862, 0.708204, 0.00755896, 0.012246, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.535543] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [264] 1760987606535428, 0.607404, 0.14467, -0.24295, -0.319302, 0.705814, 0.708249, 0.00767656, 0.0123311, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.537884] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [265] 1760987606537765, 0.609741, 0.14467, -0.24295, -0.319302, 0.705814, 0.708249, 0.00767656, 0.0123311, 0.0020624, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.540560] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [267] 1760987606540436, 0.612412, 0.14467, -0.24295, -0.319302, 0.705814, 0.708249, 0.00767656, 0.0123311, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.543000] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [268] 1760987606542885, 0.614861, 0.144653, -0.24293, -0.319288, 0.705832, 0.708232, 0.00758744, 0.0123276, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.545844] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [269] 1760987606545716, 0.617692, 0.144653, -0.24293, -0.319288, 0.705832, 0.708232, 0.00758744, 0.0123276, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:26.548233] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [270] 1760987606548123, 0.620099, 0.144653, -0.24293, -0.319288, 0.705832, 0.708232, 0.00758744, 0.0123276, 0, 0, 0, 0, 0, 0, 
