[2025-10-20 11:45:15.034586] [0x0000007fb92e17c0] [MocapTag] [0x000015ca] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:45:35.549368] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9728] 1760975135549248, 20.5685, -2.68362, -0.904991, -1.28316, -0.197273, -0.137092, -0.678454, -0.694255, -0.633316, 0.470997, 0.0135515, -0.357854, -1.30636, -0.259233, 
[2025-10-20 11:45:35.552073] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9729] 1760975135551957, 20.5712, -2.68362, -0.904991, -1.28316, -0.197273, -0.137092, -0.678454, -0.694255, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.554326] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9730] 1760975135554216, 20.5734, -2.68362, -0.904991, -1.28316, -0.197273, -0.137092, -0.678454, -0.694255, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.556941] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9732] 1760975135556821, 20.576, -2.68999, -0.899421, -1.28339, -0.208692, -0.142141, -0.673482, -0.694742, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.560050] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9733] 1760975135559916, 20.5791, -2.68999, -0.899421, -1.28339, -0.208692, -0.142141, -0.673482, -0.694742, -0.636393, 0.557026, -0.0223242, 1.27027, -2.32812, 1.34001, 
[2025-10-20 11:45:35.562601] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9734] 1760975135562486, 20.5817, -2.68999, -0.899421, -1.28339, -0.208692, -0.142141, -0.673482, -0.694742, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.565309] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9735] 1760975135565222, 20.5844, -2.68999, -0.899421, -1.28339, -0.208692, -0.142141, -0.673482, -0.694742, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.567962] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9737] 1760975135567845, 20.5871, -2.69671, -0.894168, -1.28339, -0.213722, -0.148202, -0.671797, -0.693576, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.570557] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9738] 1760975135570435, 20.5897, -2.69671, -0.894168, -1.28339, -0.213722, -0.148202, -0.671797, -0.693576, -0.671923, 0.525322, 0, 0.170624, -1.6165, 0, 
[2025-10-20 11:45:35.573128] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9739] 1760975135572960, 20.5922, -2.69671, -0.894168, -1.28339, -0.213722, -0.148202, -0.671797, -0.693576, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.575955] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9740] 1760975135575861, 20.5951, -2.69671, -0.894168, -1.28339, -0.213722, -0.148202, -0.671797, -0.693576, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.578447] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9742] 1760975135578324, 20.5975, -2.70291, -0.888886, -1.28332, -0.218673, -0.154353, -0.670237, -0.692199, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.581211] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9743] 1760975135581097, 20.6003, -2.70291, -0.888886, -1.28332, -0.218673, -0.154353, -0.670237, -0.692199, -0.620316, 0.528163, 0.00693634, 0.112164, -1.62534, -0.0710249, 
[2025-10-20 11:45:35.583791] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9744] 1760975135583667, 20.6029, -2.70291, -0.888886, -1.28332, -0.218673, -0.154353, -0.670237, -0.692199, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.586266] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9745] 1760975135586174, 20.6054, -2.7089, -0.883626, -1.28323, -0.224004, -0.160551, -0.668673, -0.690596, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.589051] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9747] 1760975135588926, 20.6082, -2.7089, -0.883626, -1.28323, -0.224004, -0.160551, -0.668673, -0.690596, -0.599207, 0.526021, 0.00870103, 0.0972629, -1.69176, 0, 
[2025-10-20 11:45:35.591569] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9748] 1760975135591450, 20.6107, -2.7089, -0.883626, -1.28323, -0.224004, -0.160551, -0.668673, -0.690596, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.594202] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9749] 1760975135594090, 20.6133, -2.7089, -0.883626, -1.28323, -0.224004, -0.160551, -0.668673, -0.690596, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.596731] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9751] 1760975135596607, 20.6158, -2.71477, -0.878245, -1.28319, -0.229257, -0.166895, -0.666848, -0.68913, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.599309] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9752] 1760975135599190, 20.6184, -2.71477, -0.878245, -1.28319, -0.229257, -0.166895, -0.666848, -0.68913, -0.587171, 0.538108, 0.00351265, 0.153065, -1.70359, 0, 
[2025-10-20 11:45:35.601837] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9753] 1760975135601717, 20.6209, -2.71477, -0.878245, -1.28319, -0.229257, -0.166895, -0.666848, -0.68913, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.604662] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9754] 1760975135604579, 20.6238, -2.71477, -0.878245, -1.28319, -0.229257, -0.166895, -0.666848, -0.68913, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.607710] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9756] 1760975135607591, 20.6268, -2.72052, -0.872811, -1.28316, -0.234734, -0.173488, -0.66499, -0.687451, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.610457] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9757] 1760975135610339, 20.6296, -2.72052, -0.872811, -1.28316, -0.234734, -0.173488, -0.66499, -0.687451, -0.574579, 0.543333, 0.00324418, 0.130844, -1.77925, -0.0383139, 
[2025-10-20 11:45:35.613343] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9758] 1760975135613216, 20.6324, -2.72052, -0.872811, -1.28316, -0.234734, -0.173488, -0.66499, -0.687451, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.615698] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9760] 1760975135615637, 20.6349, -2.72052, -0.872811, -1.28316, -0.234734, -0.173488, -0.66499, -0.687451, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.617405] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9761] 1760975135617284, 20.6365, -2.72606, -0.867369, -1.28307, -0.240448, -0.180382, -0.662974, -0.685648, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.621028] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9762] 1760975135620913, 20.6401, -2.72606, -0.867369, -1.28307, -0.240448, -0.180382, -0.662974, -0.685648, -0.553844, 0.544189, 0.00865501, 0.141847, -1.86337, -0.0374556, 
[2025-10-20 11:45:35.623709] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9763] 1760975135623594, 20.6428, -2.72606, -0.867369, -1.28307, -0.240448, -0.180382, -0.662974, -0.685648, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.626115] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9765] 1760975135626048, 20.6453, -2.73143, -0.861895, -1.28299, -0.246379, -0.187443, -0.660814, -0.683731, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.628897] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9766] 1760975135628784, 20.648, -2.73143, -0.861895, -1.28299, -0.246379, -0.187443, -0.660814, -0.683731, -0.53743, 0.547424, 0.0081963, 0.156963, -1.9253, 0, 
[2025-10-20 11:45:35.631481] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9767] 1760975135631372, 20.6506, -2.73143, -0.861895, -1.28299, -0.246379, -0.187443, -0.660814, -0.683731, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.634353] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9768] 1760975135634240, 20.6535, -2.73143, -0.861895, -1.28299, -0.246379, -0.187443, -0.660814, -0.683731, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.636692] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9770] 1760975135636590, 20.6558, -2.73666, -0.856354, -1.28297, -0.252299, -0.194842, -0.658425, -0.681805, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.639954] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9771] 1760975135639840, 20.6591, -2.73666, -0.856354, -1.28297, -0.252299, -0.194842, -0.658425, -0.681805, -0.522986, 0.5541, 0, 0.181937, -1.97992, -0.0556231, 
[2025-10-20 11:45:35.642411] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9772] 1760975135642296, 20.6615, -2.73666, -0.856354, -1.28297, -0.252299, -0.194842, -0.658425, -0.681805, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.645273] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9774] 1760975135645212, 20.6644, -2.73666, -0.856354, -1.28297, -0.252299, -0.194842, -0.658425, -0.681805, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.647772] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9775] 1760975135647659, 20.6669, -2.74174, -0.850757, -1.2829, -0.258278, -0.202589, -0.655904, -0.679736, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.650349] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9776] 1760975135650239, 20.6695, -2.74174, -0.850757, -1.2829, -0.258278, -0.202589, -0.655904, -0.679736, -0.507335, 0.559768, 0.00728032, 0.172067, -2.04898, -0.0944376, 
[2025-10-20 11:45:35.653108] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9777] 1760975135652949, 20.6722, -2.74174, -0.850757, -1.2829, -0.258278, -0.202589, -0.655904, -0.679736, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.655822] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9779] 1760975135655724, 20.6749, -2.74174, -0.850757, -1.2829, -0.258278, -0.202589, -0.655904, -0.679736, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.658393] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9780] 1760975135658279, 20.6775, -2.74668, -0.845119, -1.28282, -0.264431, -0.21048, -0.653166, -0.677605, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.661799] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9781] 1760975135661677, 20.6809, -2.74668, -0.845119, -1.28282, -0.264431, -0.21048, -0.653166, -0.677605, -0.494163, 0.563746, 0.00788134, 0.207043, -2.1025, -0.0706196, 
[2025-10-20 11:45:35.664191] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9782] 1760975135664079, 20.6833, -2.74668, -0.845119, -1.28282, -0.264431, -0.21048, -0.653166, -0.677605, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.666762] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9784] 1760975135666642, 20.6859, -2.75141, -0.839515, -1.28265, -0.269791, -0.218678, -0.651206, -0.674777, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.669273] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9785] 1760975135669160, 20.6884, -2.75141, -0.839515, -1.28265, -0.269791, -0.218678, -0.651206, -0.674777, -0.473576, 0.560367, 0.0168689, -0.123572, -2.05535, -0.356388, 
[2025-10-20 11:45:35.672087] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9786] 1760975135671978, 20.6912, -2.75141, -0.839515, -1.28265, -0.269791, -0.218678, -0.651206, -0.674777, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.675325] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9787] 1760975135675238, 20.6945, -2.75141, -0.839515, -1.28265, -0.269791, -0.218678, -0.651206, -0.674777, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.678027] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9789] 1760975135677916, 20.6971, -2.756, -0.833839, -1.28266, -0.274421, -0.226999, -0.648576, -0.672691, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.680721] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9790] 1760975135680612, 20.6998, -2.756, -0.833839, -1.28266, -0.274421, -0.226999, -0.648576, -0.672691, -0.459077, 0.567672, 0, 0.0491261, -1.96572, -0.429273, 
[2025-10-20 11:45:35.683820] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9791] 1760975135683697, 20.7029, -2.756, -0.833839, -1.28266, -0.274421, -0.226999, -0.648576, -0.672691, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.685722] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9792] 1760975135685639, 20.7049, -2.756, -0.833839, -1.28266, -0.274421, -0.226999, -0.648576, -0.672691, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.689066] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9794] 1760975135688945, 20.7082, -2.76063, -0.82892, -1.28248, -0.279797, -0.234451, -0.646394, -0.670016, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.691768] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9795] 1760975135691653, 20.7109, -2.76063, -0.82892, -1.28248, -0.279797, -0.234451, -0.646394, -0.670016, -0.462284, 0.491866, 0.0182967, -0.0351429, -1.9531, -0.219083, 
[2025-10-20 11:45:35.694556] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9796] 1760975135694470, 20.7137, -2.76063, -0.82892, -1.28248, -0.279797, -0.234451, -0.646394, -0.670016, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.697157] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9798] 1760975135697044, 20.7163, -2.76519, -0.823253, -1.2823, -0.285114, -0.243541, -0.642571, -0.668207, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.699746] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9799] 1760975135699600, 20.7188, -2.76519, -0.823253, -1.2823, -0.285114, -0.243541, -0.642571, -0.668207, -0.45681, 0.566698, 0.0176462, 0.315666, -2.19234, -0.324893, 
[2025-10-20 11:45:35.703135] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9800] 1760975135703017, 20.7222, -2.76519, -0.823253, -1.2823, -0.285114, -0.243541, -0.642571, -0.668207, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.705783] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9802] 1760975135705682, 20.7249, -2.76519, -0.823253, -1.2823, -0.285114, -0.243541, -0.642571, -0.668207, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:35.708524] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [9803] 1760975135708411, 20.7276, -2.76964, -0.817663, -1.28196, -0.290176, -0.252861, -0.639356, -0.665645, 0, 0, 0, 0, 0, 0, 
