[2025-10-20 15:07:43.193586] [0x0000007faf4887c0] [MocapTag] [0x00000903] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:07:43.483632] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [138] 1760987263483520, 0.364242, 0.134862, -0.241615, -0.319434, 0.706296, 0.707908, 0.000967114, 0.00332638, 0.00283237, -0.00258974, 0, 0, 0, 0, 
[2025-10-20 15:07:43.485988] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [139] 1760987263485885, 0.366607, 0.134862, -0.241615, -0.319434, 0.706296, 0.707908, 0.000967114, 0.00332638, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.488778] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [140] 1760987263488669, 0.369391, 0.134862, -0.241615, -0.319434, 0.706296, 0.707908, 0.000967114, 0.00332638, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.491457] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [142] 1760987263491343, 0.372065, 0.134886, -0.241552, -0.319462, 0.706228, 0.707975, 0.00111464, 0.00350141, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.494162] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [143] 1760987263494053, 0.374775, 0.134886, -0.241552, -0.319462, 0.706228, 0.707975, 0.00111464, 0.00350141, 0.00239542, 0.00633713, -0.00273304, 0, -0.0456533, 0, 
[2025-10-20 15:07:43.496909] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [144] 1760987263496791, 0.377513, 0.134886, -0.241552, -0.319462, 0.706228, 0.707975, 0.00111464, 0.00350141, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.500012] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [145] 1760987263499929, 0.380651, 0.134928, -0.241517, -0.319483, 0.706174, 0.708027, 0.0013123, 0.00368246, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.502781] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [147] 1760987263502671, 0.383393, 0.134928, -0.241517, -0.319483, 0.706174, 0.708027, 0.0013123, 0.00368246, 0.00413764, 0.00345065, -0.00212387, 0, -0.0535797, 0, 
[2025-10-20 15:07:43.505138] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [148] 1760987263505025, 0.385747, 0.134928, -0.241517, -0.319483, 0.706174, 0.708027, 0.0013123, 0.00368246, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.508099] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [149] 1760987263507994, 0.388716, 0.134928, -0.241517, -0.319483, 0.706174, 0.708027, 0.0013123, 0.00368246, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.510375] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [150] 1760987263510277, 0.390999, 0.134823, -0.241592, -0.319428, 0.706284, 0.70792, 0.00104337, 0.00337993, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.513178] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [152] 1760987263513037, 0.393759, 0.134823, -0.241592, -0.319428, 0.706284, 0.70792, 0.00104337, 0.00337993, -0.0104684, -0.00749824, 0.00553592, 0, 0.0808727, 0, 
[2025-10-20 15:07:43.515951] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [153] 1760987263515850, 0.396572, 0.134823, -0.241592, -0.319428, 0.706284, 0.70792, 0.00104337, 0.00337993, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.518600] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [154] 1760987263518491, 0.399213, 0.134823, -0.241592, -0.319428, 0.706284, 0.70792, 0.00104337, 0.00337993, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.521369] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [156] 1760987263521282, 0.402004, 0.134874, -0.241552, -0.319455, 0.706253, 0.70795, 0.00114891, 0.00347853, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.523911] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [157] 1760987263523800, 0.404522, 0.134874, -0.241552, -0.319455, 0.706253, 0.70795, 0.00114891, 0.00347853, 0.00509847, 0.00402008, -0.00274245, 0, 0, 0, 
[2025-10-20 15:07:43.526430] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [158] 1760987263526322, 0.407044, 0.134874, -0.241552, -0.319455, 0.706253, 0.70795, 0.00114891, 0.00347853, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.528977] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [159] 1760987263528872, 0.409594, 0.134935, -0.241535, -0.319472, 0.706195, 0.708007, 0.00127402, 0.00366811, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.531993] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [161] 1760987263531874, 0.412596, 0.134935, -0.241535, -0.319472, 0.706195, 0.708007, 0.00127402, 0.00366811, 0.00607841, 0, 0, 0, -0.0445411, 0, 
[2025-10-20 15:07:43.534346] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [162] 1760987263534243, 0.414965, 0.134935, -0.241535, -0.319472, 0.706195, 0.708007, 0.00127402, 0.00366811, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.536874] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [163] 1760987263536773, 0.417495, 0.134935, -0.241535, -0.319472, 0.706195, 0.708007, 0.00127402, 0.00366811, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.540893] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [165] 1760987263540816, 0.421538, 0.134823, -0.241614, -0.31943, 0.70633, 0.707875, 0.000904258, 0.00328133, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.542270] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [166] 1760987263542158, 0.42288, 0.134823, -0.241614, -0.31943, 0.70633, 0.707875, 0.000904258, 0.00328133, -0.0111151, -0.00785364, 0.00420248, -0.0375271, 0.107056, 0, 
[2025-10-20 15:07:43.544715] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [167] 1760987263544614, 0.425336, 0.134823, -0.241614, -0.31943, 0.70633, 0.707875, 0.000904258, 0.00328133, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.547415] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [168] 1760987263547302, 0.428024, 0.134823, -0.241614, -0.31943, 0.70633, 0.707875, 0.000904258, 0.00328133, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.549909] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [169] 1760987263549767, 0.430489, 0.134974, -0.241487, -0.319531, 0.706097, 0.708104, 0.00124292, 0.00371573, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.552690] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [171] 1760987263552573, 0.433295, 0.134974, -0.241487, -0.319531, 0.706097, 0.708104, 0.00124292, 0.00371573, 0.0150162, 0.0126864, -0.0100895, 0.0650048, -0.109455, 0, 
[2025-10-20 15:07:43.555104] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [172] 1760987263554997, 0.435719, 0.134974, -0.241487, -0.319531, 0.706097, 0.708104, 0.00124292, 0.00371573, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.557950] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [173] 1760987263557848, 0.43857, 0.134974, -0.241487, -0.319531, 0.706097, 0.708104, 0.00124292, 0.00371573, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.560491] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [174] 1760987263560415, 0.441137, 0.134928, -0.24155, -0.319516, 0.706156, 0.708047, 0.00107975, 0.0034719, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.563801] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [176] 1760987263563688, 0.44441, 0.134928, -0.24155, -0.319516, 0.706156, 0.708047, 0.00107975, 0.0034719, -0.00458932, -0.0063267, 0, 0, 0.0576025, 0, 
[2025-10-20 15:07:43.566712] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [177] 1760987263566596, 0.447318, 0.134928, -0.24155, -0.319516, 0.706156, 0.708047, 0.00107975, 0.0034719, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.569169] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [178] 1760987263569065, 0.449787, 0.134894, -0.241558, -0.319459, 0.706263, 0.70794, 0.00104817, 0.00345232, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.572223] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [180] 1760987263572112, 0.452834, 0.134894, -0.241558, -0.319459, 0.706263, 0.70794, 0.00104817, 0.00345232, -0.00336036, 0, 0.00565599, 0, 0, 0, 
[2025-10-20 15:07:43.574586] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [181] 1760987263574481, 0.455203, 0.134894, -0.241558, -0.319459, 0.706263, 0.70794, 0.00104817, 0.00345232, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.577277] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [182] 1760987263577168, 0.45789, 0.134894, -0.241558, -0.319459, 0.706263, 0.70794, 0.00104817, 0.00345232, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.579865] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [183] 1760987263579728, 0.46045, 0.134862, -0.241603, -0.319436, 0.706274, 0.70793, 0.00105054, 0.00339763, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.582667] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [185] 1760987263582554, 0.463276, 0.134862, -0.241603, -0.319436, 0.706274, 0.70793, 0.00105054, 0.00339763, -0.00319859, -0.00451369, 0.00229296, 0, 0, 0, 
[2025-10-20 15:07:43.585215] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [186] 1760987263585111, 0.465833, 0.134862, -0.241603, -0.319436, 0.706274, 0.70793, 0.00105054, 0.00339763, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.589008] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [187] 1760987263588900, 0.469622, 0.134862, -0.241603, -0.319436, 0.706274, 0.70793, 0.00105054, 0.00339763, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.590605] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [188] 1760987263590522, 0.471244, 0.135026, -0.241411, -0.319584, 0.705961, 0.708238, 0.00158558, 0.00398395, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.594194] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [190] 1760987263594074, 0.474796, 0.135026, -0.241411, -0.319584, 0.705961, 0.708238, 0.00158558, 0.00398395, 0.0164137, 0.0192489, -0.0147739, 0.0874043, -0.158742, 0, 
[2025-10-20 15:07:43.596723] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [191] 1760987263596613, 0.477335, 0.135026, -0.241411, -0.319584, 0.705961, 0.708238, 0.00158558, 0.00398395, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.599088] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [192] 1760987263598989, 0.479711, 0.134888, -0.241539, -0.31947, 0.706218, 0.707984, 0.00120458, 0.00352897, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.602071] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [194] 1760987263601958, 0.48268, 0.134888, -0.241539, -0.31947, 0.706218, 0.707984, 0.00120458, 0.00352897, -0.0138238, -0.012825, 0.0113701, -0.0719666, 0.118362, 0, 
[2025-10-20 15:07:43.604486] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [195] 1760987263604380, 0.485102, 0.134888, -0.241539, -0.31947, 0.706218, 0.707984, 0.00120458, 0.00352897, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.607090] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [196] 1760987263606986, 0.487708, 0.134888, -0.241539, -0.31947, 0.706218, 0.707984, 0.00120458, 0.00352897, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.610615] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [198] 1760987263610558, 0.49128, 0.134849, -0.241598, -0.319428, 0.70627, 0.707934, 0.00106248, 0.00342665, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.613027] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [199] 1760987263612915, 0.493637, 0.134849, -0.241598, -0.319428, 0.70627, 0.707934, 0.00106248, 0.00342665, -0.00390306, -0.00593053, 0.00424062, 0, 0, 0, 
[2025-10-20 15:07:43.615478] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [200] 1760987263615374, 0.496096, 0.134849, -0.241598, -0.319428, 0.70627, 0.707934, 0.00106248, 0.00342665, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.618297] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [201] 1760987263618187, 0.498909, 0.134849, -0.241598, -0.319428, 0.70627, 0.707934, 0.00106248, 0.00342665, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.620782] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [203] 1760987263620710, 0.501432, 0.134888, -0.241569, -0.319466, 0.706261, 0.707942, 0.00108506, 0.00339641, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.623478] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [204] 1760987263623362, 0.504084, 0.134888, -0.241569, -0.319466, 0.706261, 0.707942, 0.00108506, 0.00339641, 0.00389524, 0.00298853, -0.00375664, 0, 0, 0, 
[2025-10-20 15:07:43.626636] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [205] 1760987263626529, 0.507251, 0.134888, -0.241569, -0.319466, 0.706261, 0.707942, 0.00108506, 0.00339641, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.629219] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [206] 1760987263629117, 0.509839, 0.134937, -0.241536, -0.319469, 0.706167, 0.708035, 0.00120175, 0.00369854, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.632197] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [208] 1760987263632084, 0.512806, 0.134937, -0.241536, -0.319469, 0.706167, 0.708035, 0.00120175, 0.00369854, 0.00494052, 0.00327977, 0, 0, -0.0593073, 0, 
[2025-10-20 15:07:43.634602] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [209] 1760987263634499, 0.515221, 0.134937, -0.241536, -0.319469, 0.706167, 0.708035, 0.00120175, 0.00369854, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.637205] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [210] 1760987263637103, 0.517825, 0.134937, -0.241536, -0.319469, 0.706167, 0.708035, 0.00120175, 0.00369854, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.640249] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [211] 1760987263640162, 0.520884, 0.134834, -0.241597, -0.319421, 0.706323, 0.707881, 0.000919102, 0.00337037, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.643215] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [213] 1760987263643049, 0.523771, 0.134834, -0.241597, -0.319421, 0.706323, 0.707881, 0.000919102, 0.00337037, -0.0103037, -0.0061363, 0.00474506, -0.0435591, 0.0864675, 0, 
[2025-10-20 15:07:43.645714] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [214] 1760987263645615, 0.526337, 0.134834, -0.241597, -0.319421, 0.706323, 0.707881, 0.000919102, 0.00337037, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.649561] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [215] 1760987263649448, 0.53017, 0.134834, -0.241597, -0.319421, 0.706323, 0.707881, 0.000919102, 0.00337037, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.650970] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [217] 1760987263650900, 0.531622, 0.134851, -0.241609, -0.319429, 0.706281, 0.707923, 0.00102164, 0.00340085, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.653819] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [218] 1760987263653710, 0.534432, 0.134851, -0.241609, -0.319429, 0.706281, 0.707923, 0.00102164, 0.00340085, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.656979] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [219] 1760987263656876, 0.537598, 0.134851, -0.241609, -0.319429, 0.706281, 0.707923, 0.00102164, 0.00340085, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.659818] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [220] 1760987263659659, 0.540381, 0.13486, -0.241555, -0.319461, 0.706216, 0.707986, 0.00111299, 0.00355952, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.662666] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [222] 1760987263662555, 0.543277, 0.13486, -0.241555, -0.319461, 0.706216, 0.707986, 0.00111299, 0.00355952, 0, 0.00540608, -0.0031978, 0, -0.0353998, 0, 
[2025-10-20 15:07:43.664981] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [223] 1760987263664876, 0.545598, 0.13486, -0.241555, -0.319461, 0.706216, 0.707986, 0.00111299, 0.00355952, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.667965] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [224] 1760987263667855, 0.548577, 0.13486, -0.241555, -0.319461, 0.706216, 0.707986, 0.00111299, 0.00355952, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.670376] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [225] 1760987263670290, 0.551012, 0.134925, -0.241521, -0.319508, 0.706107, 0.708095, 0.00124262, 0.00368684, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.673208] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [227] 1760987263673054, 0.553776, 0.134925, -0.241521, -0.319508, 0.706107, 0.708095, 0.00124262, 0.00368684, 0.00652027, 0.00345141, -0.00468455, 0, -0.0363916, 0, 
[2025-10-20 15:07:43.676619] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [228] 1760987263676489, 0.557211, 0.134925, -0.241521, -0.319508, 0.706107, 0.708095, 0.00124262, 0.00368684, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.678821] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [229] 1760987263678718, 0.55944, 0.134925, -0.241521, -0.319508, 0.706107, 0.708095, 0.00124262, 0.00368684, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.681567] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [231] 1760987263681448, 0.56217, 0.134894, -0.241549, -0.31948, 0.70625, 0.707953, 0.00119198, 0.00344881, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.684131] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [232] 1760987263684022, 0.564744, 0.134894, -0.241549, -0.31948, 0.70625, 0.707953, 0.00119198, 0.00344881, -0.0031514, -0.00283326, 0.0027461, -0.0402927, 0.0409269, 0, 
[2025-10-20 15:07:43.686905] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [233] 1760987263686795, 0.567517, 0.134894, -0.241549, -0.31948, 0.70625, 0.707953, 0.00119198, 0.00344881, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.690252] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [234] 1760987263690166, 0.570888, 0.134826, -0.241596, -0.31943, 0.706322, 0.707882, 0.000990153, 0.00331086, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.693068] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [236] 1760987263692954, 0.573676, 0.134826, -0.241596, -0.31943, 0.706322, 0.707882, 0.000990153, 0.00331086, -0.00680605, -0.00467932, 0.00507912, 0, 0.0480729, 0, 
[2025-10-20 15:07:43.695473] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [237] 1760987263695368, 0.57609, 0.134826, -0.241596, -0.31943, 0.706322, 0.707882, 0.000990153, 0.00331086, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.698214] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [238] 1760987263698113, 0.578835, 0.134826, -0.241596, -0.31943, 0.706322, 0.707882, 0.000990153, 0.00331086, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.700778] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [240] 1760987263700696, 0.581418, 0.13486, -0.241605, -0.319435, 0.706292, 0.707912, 0.00102134, 0.00332042, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.703417] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [241] 1760987263703307, 0.584029, 0.13486, -0.241605, -0.319435, 0.706292, 0.707912, 0.00102134, 0.00332042, 0.00347232, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.705841] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [242] 1760987263705741, 0.586463, 0.13486, -0.241605, -0.319435, 0.706292, 0.707912, 0.00102134, 0.00332042, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.708659] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [243] 1760987263708549, 0.589271, 0.13486, -0.241605, -0.319435, 0.706292, 0.707912, 0.00102134, 0.00332042, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.711144] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [245] 1760987263711065, 0.591787, 0.13498, -0.241482, -0.319542, 0.70608, 0.708121, 0.00131259, 0.00370987, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.713797] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [246] 1760987263713685, 0.594407, 0.13498, -0.241482, -0.319542, 0.70608, 0.708121, 0.00131259, 0.00370987, 0.0119234, 0.0122206, -0.0106888, 0.0593662, -0.0963827, 0, 
[2025-10-20 15:07:43.716625] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [247] 1760987263716520, 0.597242, 0.13498, -0.241482, -0.319542, 0.70608, 0.708121, 0.00131259, 0.00370987, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.718874] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [248] 1760987263718767, 0.599489, 0.13498, -0.241482, -0.319542, 0.70608, 0.708121, 0.00131259, 0.00370987, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.721637] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [250] 1760987263721520, 0.602242, 0.134887, -0.241557, -0.319465, 0.706227, 0.707976, 0.00106635, 0.00346403, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.724343] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [251] 1760987263724226, 0.604948, 0.134887, -0.241557, -0.319465, 0.706227, 0.707976, 0.00106635, 0.00346403, -0.0092417, -0.00747922, 0.00765509, -0.0410557, 0.06966, 0, 
[2025-10-20 15:07:43.726796] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [252] 1760987263726690, 0.607412, 0.134887, -0.241557, -0.319465, 0.706227, 0.707976, 0.00106635, 0.00346403, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.729270] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [253] 1760987263729162, 0.609884, 0.135003, -0.241442, -0.319555, 0.706038, 0.708162, 0.0013932, 0.00384695, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.732282] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [255] 1760987263732161, 0.612883, 0.135003, -0.241442, -0.319555, 0.706038, 0.708162, 0.0013932, 0.00384695, 0.0115557, 0.0115318, -0.00895116, 0.0526667, -0.100479, 0, 
[2025-10-20 15:07:43.734647] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [256] 1760987263734537, 0.615259, 0.135003, -0.241442, -0.319555, 0.706038, 0.708162, 0.0013932, 0.00384695, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.738913] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [257] 1760987263738761, 0.619483, 0.135003, -0.241442, -0.319555, 0.706038, 0.708162, 0.0013932, 0.00384695, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.740132] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [258] 1760987263740014, 0.620736, 0.134938, -0.241541, -0.319493, 0.706144, 0.708058, 0.00124389, 0.00359815, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.742948] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [260] 1760987263742836, 0.623558, 0.134938, -0.241541, -0.319493, 0.706144, 0.708058, 0.00124389, 0.00359815, -0.00641671, -0.00993078, 0.00618576, 0, 0.0563728, 0, 
[2025-10-20 15:07:43.745239] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [261] 1760987263745133, 0.625855, 0.134938, -0.241541, -0.319493, 0.706144, 0.708058, 0.00124389, 0.00359815, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.748094] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [262] 1760987263747983, 0.628705, 0.134938, -0.241541, -0.319493, 0.706144, 0.708058, 0.00124389, 0.00359815, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.750602] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [264] 1760987263750543, 0.631265, 0.134926, -0.241555, -0.319463, 0.706206, 0.707995, 0.00127176, 0.003657, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.753740] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [265] 1760987263753624, 0.634346, 0.134926, -0.241555, -0.319463, 0.706206, 0.707995, 0.00127176, 0.003657, 0, 0, 0.0029958, 0, 0, 0, 
[2025-10-20 15:07:43.756098] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [266] 1760987263755995, 0.636717, 0.134926, -0.241555, -0.319463, 0.706206, 0.707995, 0.00127176, 0.003657, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.758715] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [267] 1760987263758613, 0.639335, 0.134926, -0.241555, -0.319463, 0.706206, 0.707995, 0.00127176, 0.003657, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:07:43.761296] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [269] 1760987263761209, 0.641931, 0.134882, -0.241557, -0.319464, 0.706238, 0.707965, 0.00115132, 0.0034826, 0, 0, 0, 0, 0, 0, 
