[2025-10-20 15:15:16.936839] [0x0000007f8609c7c0] [MocapTag] [0x000016b8] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:15:39.519233] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10717] 1760987739519119, 22.6359, -1.22159, 0.500598, -1.29933, 0.749655, 0.66059, 0.0295409, 0.0276598, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.521846] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10718] 1760987739521731, 22.6385, -1.22159, 0.500598, -1.29933, 0.749655, 0.66059, 0.0295409, 0.0276598, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.524428] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10719] 1760987739524307, 22.6411, -1.20614, 0.501428, -1.29986, 0.749921, 0.660468, 0.0276025, 0.0252608, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.527062] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10720] 1760987739526949, 22.6437, -1.20614, 0.501428, -1.29986, 0.749921, 0.660468, 0.0276025, 0.0252608, 1.54536, 0.0830562, -0.052167, -0.0489116, 0.608586, 0.101969, 
[2025-10-20 15:15:39.529547] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10722] 1760987739529426, 22.6462, -1.20614, 0.501428, -1.29986, 0.749921, 0.660468, 0.0276025, 0.0252608, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.532260] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10723] 1760987739532149, 22.6489, -1.20614, 0.501428, -1.29986, 0.749921, 0.660468, 0.0276025, 0.0252608, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.535301] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10724] 1760987739535185, 22.652, -1.19059, 0.502043, -1.30033, 0.749894, 0.66065, 0.0258748, 0.0230323, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.537770] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10726] 1760987739537681, 22.6545, -1.19059, 0.502043, -1.30033, 0.749894, 0.66065, 0.0258748, 0.0230323, 1.5549, 0.0614984, -0.0474564, 0.0350714, 0.554234, 0.107403, 
[2025-10-20 15:15:39.540425] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10727] 1760987739540312, 22.6571, -1.19059, 0.502043, -1.30033, 0.749894, 0.66065, 0.0258748, 0.0230323, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.543038] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10728] 1760987739542919, 22.6597, -1.19059, 0.502043, -1.30033, 0.749894, 0.66065, 0.0258748, 0.0230323, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.545586] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10729] 1760987739545471, 22.6623, -1.17503, 0.502532, -1.30076, 0.74979, 0.6609, 0.0242316, 0.0209562, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.548378] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10731] 1760987739548322, 22.6651, -1.17503, 0.502532, -1.30076, 0.74979, 0.6609, 0.0242316, 0.0209562, 1.55605, 0.0489182, -0.043187, 0.0542879, 0.521369, 0.0961128, 
[2025-10-20 15:15:39.551490] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10732] 1760987739551377, 22.6682, -1.17503, 0.502532, -1.30076, 0.74979, 0.6609, 0.0242316, 0.0209562, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.553857] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10733] 1760987739553751, 22.6705, -1.15939, 0.502846, -1.30111, 0.749589, 0.661233, 0.0227445, 0.019235, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.556639] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10734] 1760987739556521, 22.6733, -1.15939, 0.502846, -1.30111, 0.749589, 0.661233, 0.0227445, 0.019235, 1.56418, 0.0313286, -0.0347319, 0.0784993, 0.451022, 0.0639294, 
[2025-10-20 15:15:39.559172] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10736] 1760987739559061, 22.6759, -1.15939, 0.502846, -1.30111, 0.749589, 0.661233, 0.0227445, 0.019235, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.561738] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10737] 1760987739561630, 22.6784, -1.15939, 0.502846, -1.30111, 0.749589, 0.661233, 0.0227445, 0.019235, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.564717] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10738] 1760987739564603, 22.6814, -1.14395, 0.503201, -1.30164, 0.749787, 0.661063, 0.0224898, 0.0175713, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.567558] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10739] 1760987739567471, 22.6843, -1.14395, 0.503201, -1.30164, 0.749787, 0.661063, 0.0224898, 0.0175713, 1.54419, 0.035585, -0.052662, -0.0458002, 0.258352, 0.214603, 
[2025-10-20 15:15:39.570230] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10741] 1760987739570118, 22.6869, -1.14395, 0.503201, -1.30164, 0.749787, 0.661063, 0.0224898, 0.0175713, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.572781] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10742] 1760987739572669, 22.6895, -1.14395, 0.503201, -1.30164, 0.749787, 0.661063, 0.0224898, 0.0175713, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.575587] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10743] 1760987739575471, 22.6923, -1.12848, 0.503335, -1.30199, 0.74961, 0.661367, 0.0206572, 0.0158691, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.578301] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10745] 1760987739578199, 22.695, -1.12848, 0.503335, -1.30199, 0.74961, 0.661367, 0.0206572, 0.0158691, 1.54637, 0.013332, -0.0357138, 0.0686646, 0.500368, 0, 
[2025-10-20 15:15:39.580764] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10746] 1760987739580653, 22.6975, -1.12848, 0.503335, -1.30199, 0.74961, 0.661367, 0.0206572, 0.0158691, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.583598] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10747] 1760987739583491, 22.7003, -1.11293, 0.503316, -1.30235, 0.749574, 0.661505, 0.0183434, 0.0146155, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.586349] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10748] 1760987739586233, 22.703, -1.11293, 0.503316, -1.30235, 0.749574, 0.661505, 0.0183434, 0.0146155, 1.55488, 0, -0.0354301, 0, 0.513054, -0.117712, 
[2025-10-20 15:15:39.588896] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10750] 1760987739588773, 22.7056, -1.11293, 0.503316, -1.30235, 0.749574, 0.661505, 0.0183434, 0.0146155, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.591497] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10751] 1760987739591387, 22.7082, -1.11293, 0.503316, -1.30235, 0.749574, 0.661505, 0.0183434, 0.0146155, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.594023] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10752] 1760987739593913, 22.7107, -1.09744, 0.50323, -1.30262, 0.749203, 0.662015, 0.0161639, 0.0129986, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.596736] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10753] 1760987739596621, 22.7134, -1.09744, 0.50323, -1.30262, 0.749203, 0.662015, 0.0161639, 0.0129986, 1.54899, -0.00862643, -0.0277115, 0.123954, 0.541058, -0.0434373, 
[2025-10-20 15:15:39.599532] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10755] 1760987739599405, 22.7162, -1.09744, 0.50323, -1.30262, 0.749203, 0.662015, 0.0161639, 0.0129986, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.602287] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10756] 1760987739602174, 22.719, -1.09744, 0.50323, -1.30262, 0.749203, 0.662015, 0.0161639, 0.0129986, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.604810] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10757] 1760987739604690, 22.7215, -1.08167, 0.503208, -1.30262, 0.748454, 0.662939, 0.0144499, 0.0109566, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.607545] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10758] 1760987739607456, 22.7243, -1.08167, 0.503208, -1.30262, 0.748454, 0.662939, 0.0144499, 0.0109566, 1.57796, -0.00218469, 0, 0.238633, 0.527739, 0.0833675, 
[2025-10-20 15:15:39.610050] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10760] 1760987739609937, 22.7267, -1.08167, 0.503208, -1.30262, 0.748454, 0.662939, 0.0144499, 0.0109566, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.612646] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10761] 1760987739612526, 22.7293, -1.08167, 0.503208, -1.30262, 0.748454, 0.662939, 0.0144499, 0.0109566, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.615385] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10762] 1760987739615272, 22.7321, -1.06623, 0.502918, -1.30289, 0.74799, 0.663524, 0.012505, 0.00950234, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.617881] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10764] 1760987739617820, 22.7346, -1.06623, 0.502918, -1.30289, 0.74799, 0.663524, 0.012505, 0.00950234, 1.54304, -0.0290362, -0.0265606, 0.147939, 0.484271, -0.0379056, 
[2025-10-20 15:15:39.620543] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10765] 1760987739620425, 22.7372, -1.06623, 0.502918, -1.30289, 0.74799, 0.663524, 0.012505, 0.00950234, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.623150] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10766] 1760987739623010, 22.7398, -1.06623, 0.502918, -1.30289, 0.74799, 0.663524, 0.012505, 0.00950234, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.625820] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10767] 1760987739625703, 22.7425, -1.05084, 0.502489, -1.30315, 0.747515, 0.664112, 0.0105632, 0.00807225, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.628475] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10769] 1760987739628418, 22.7452, -1.05084, 0.502489, -1.30315, 0.747515, 0.664112, 0.0105632, 0.00807225, 1.53987, -0.0428932, -0.0262768, 0.149906, 0.480527, -0.041786, 
[2025-10-20 15:15:39.631038] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10770] 1760987739630924, 22.7477, -1.05084, 0.502489, -1.30315, 0.747515, 0.664112, 0.0105632, 0.00807225, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.633565] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10771] 1760987739633444, 22.7502, -1.0355, 0.501945, -1.30336, 0.747015, 0.664721, 0.0084164, 0.00657531, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.635670] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10772] 1760987739635550, 22.7523, -1.0355, 0.501945, -1.30336, 0.747015, 0.664721, 0.0084164, 0.00657531, 1.5331, -0.0543692, -0.0212341, 0.156295, 0.51997, -0.0597022, 
[2025-10-20 15:15:39.639259] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10774] 1760987739639145, 22.7559, -1.0355, 0.501945, -1.30336, 0.747015, 0.664721, 0.0084164, 0.00657531, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.641153] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10775] 1760987739641032, 22.7578, -1.0355, 0.501945, -1.30336, 0.747015, 0.664721, 0.0084164, 0.00657531, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.643566] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10776] 1760987739643457, 22.7603, -1.02012, 0.501167, -1.30343, 0.746533, 0.665305, 0.00574106, 0.0050189, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.646975] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10777] 1760987739646857, 22.7637, -1.02012, 0.501167, -1.30343, 0.746533, 0.665305, 0.00574106, 0.0050189, 1.53876, -0.0778208, -0.00673873, 0.150108, 0.60669, -0.122014, 
[2025-10-20 15:15:39.649622] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10779] 1760987739649508, 22.7663, -1.02012, 0.501167, -1.30343, 0.746533, 0.665305, 0.00574106, 0.0050189, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.652622] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10780] 1760987739652515, 22.7693, -1.02012, 0.501167, -1.30343, 0.746533, 0.665305, 0.00574106, 0.0050189, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.655254] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10781] 1760987739655139, 22.7719, -1.00484, 0.500432, -1.30366, 0.746081, 0.665836, 0.00380944, 0.00339392, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.657903] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10783] 1760987739657830, 22.7746, -1.00484, 0.500432, -1.30366, 0.746081, 0.665836, 0.00380944, 0.00339392, 1.52741, -0.0734986, -0.0231649, 0.139236, 0.50465, 0, 
[2025-10-20 15:15:39.660407] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10784] 1760987739660294, 22.7771, -1.00484, 0.500432, -1.30366, 0.746081, 0.665836, 0.00380944, 0.00339392, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.663211] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10785] 1760987739663054, 22.7799, -1.00484, 0.500432, -1.30366, 0.746081, 0.665836, 0.00380944, 0.00339392, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.665829] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10786] 1760987739665713, 22.7825, -0.98959, 0.499467, -1.30405, 0.745978, 0.665965, 0.00183838, 0.00209715, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.668511] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10788] 1760987739668452, 22.7853, -0.98959, 0.499467, -1.30405, 0.745978, 0.665965, 0.00183838, 0.00209715, 1.52535, -0.0965182, -0.0393679, 0, 0.4668, -0.0688927, 
[2025-10-20 15:15:39.671159] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10789] 1760987739671044, 22.7878, -0.98959, 0.499467, -1.30405, 0.745978, 0.665965, 0.00183838, 0.00209715, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.673814] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10790] 1760987739673677, 22.7905, -0.974488, 0.49862, -1.30448, 0.745487, 0.66652, 0.000560778, 0.000407189, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.676552] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10791] 1760987739676437, 22.7932, -0.974488, 0.49862, -1.30448, 0.745487, 0.66652, 0.000560778, 0.000407189, 1.51016, -0.0846443, -0.0430197, 0.148439, 0.415715, 0.0820709, 
[2025-10-20 15:15:39.679045] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10793] 1760987739678929, 22.7957, -0.974488, 0.49862, -1.30448, 0.745487, 0.66652, 0.000560778, 0.000407189, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.681769] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10794] 1760987739681658, 22.7985, -0.974488, 0.49862, -1.30448, 0.745487, 0.66652, 0.000560778, 0.000407189, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.684754] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10795] 1760987739684661, 22.8015, -0.9593, 0.497541, -1.30475, 0.744991, 0.667072, -0.00123729, -0.00124347, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.687343] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10796] 1760987739687224, 22.804, -0.9593, 0.497541, -1.30475, 0.744991, 0.667072, -0.00123729, -0.00124347, 1.51878, -0.107903, -0.0264619, 0.148296, 0.488142, 0, 
[2025-10-20 15:15:39.689966] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10798] 1760987739689849, 22.8066, -0.9593, 0.497541, -1.30475, 0.744991, 0.667072, -0.00123729, -0.00124347, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.692350] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10799] 1760987739692243, 22.809, -0.9593, 0.497541, -1.30475, 0.744991, 0.667072, -0.00123729, -0.00124347, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.694950] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10800] 1760987739694836, 22.8116, -0.944053, 0.496501, -1.30502, 0.74429, 0.667841, -0.00361902, -0.00274172, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.697627] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10802] 1760987739697571, 22.8144, -0.944053, 0.496501, -1.30502, 0.74429, 0.667841, -0.00361902, -0.00274172, 1.52468, -0.104013, -0.0269314, 0.208688, 0.554688, -0.0954663, 
[2025-10-20 15:15:39.701047] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10803] 1760987739700922, 22.8177, -0.944053, 0.496501, -1.30502, 0.74429, 0.667841, -0.00361902, -0.00274172, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.702892] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10804] 1760987739702783, 22.8196, -0.944053, 0.496501, -1.30502, 0.74429, 0.667841, -0.00361902, -0.00274172, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.706731] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10805] 1760987739706607, 22.8234, -0.929044, 0.495145, -1.30522, 0.743847, 0.668318, -0.00482068, -0.00446697, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.709064] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10807] 1760987739708942, 22.8257, -0.929044, 0.495145, -1.30522, 0.743847, 0.668318, -0.00482068, -0.00446697, 1.50097, -0.135575, -0.0204662, 0.129664, 0.409338, 0.0954625, 
[2025-10-20 15:15:39.711748] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10808] 1760987739711638, 22.8284, -0.929044, 0.495145, -1.30522, 0.743847, 0.668318, -0.00482068, -0.00446697, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.714527] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10809] 1760987739714407, 22.8312, -0.913949, 0.493843, -1.30548, 0.743211, 0.66899, -0.00717661, -0.00612181, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.717088] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10810] 1760987739716971, 22.8338, -0.913949, 0.493843, -1.30548, 0.743211, 0.66899, -0.00717661, -0.00612181, 1.50944, -0.130254, -0.025529, 0.185549, 0.571666, -0.0704657, 
[2025-10-20 15:15:39.719898] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10812] 1760987739719780, 22.8366, -0.913949, 0.493843, -1.30548, 0.743211, 0.66899, -0.00717661, -0.00612181, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.722684] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10813] 1760987739722571, 22.8394, -0.913949, 0.493843, -1.30548, 0.743211, 0.66899, -0.00717661, -0.00612181, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.725066] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10814] 1760987739724950, 22.8417, -0.899049, 0.492254, -1.30563, 0.742972, 0.669226, -0.00804592, -0.007997, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.727663] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10816] 1760987739727586, 22.8444, -0.899049, 0.492254, -1.30563, 0.742972, 0.669226, -0.00804592, -0.007997, 1.49003, -0.158844, -0.0153556, 0.0653625, 0.380188, 0.161695, 
[2025-10-20 15:15:39.730548] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10817] 1760987739730436, 22.8472, -0.899049, 0.492254, -1.30563, 0.742972, 0.669226, -0.00804592, -0.007997, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.732846] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10818] 1760987739732740, 22.8495, -0.899049, 0.492254, -1.30563, 0.742972, 0.669226, -0.00804592, -0.007997, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.735651] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10819] 1760987739735525, 22.8523, -0.88398, 0.490749, -1.30591, 0.742341, 0.669871, -0.0102851, -0.00986183, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.738156] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10821] 1760987739738088, 22.8549, -0.88398, 0.490749, -1.30591, 0.742341, 0.669871, -0.0102851, -0.00986183, 1.50694, -0.150568, -0.0272943, 0.180376, 0.582498, 0, 
[2025-10-20 15:15:39.740661] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10822] 1760987739740548, 22.8573, -0.88398, 0.490749, -1.30591, 0.742341, 0.669871, -0.0102851, -0.00986183, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.743184] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10823] 1760987739743016, 22.8598, -0.868998, 0.489162, -1.30613, 0.741828, 0.670387, -0.0117083, -0.0115965, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.745973] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10824] 1760987739745859, 22.8627, -0.868998, 0.489162, -1.30613, 0.741828, 0.670387, -0.0117083, -0.0115965, 1.49817, -0.158665, -0.0225377, 0.144064, 0.443911, 0.0645265, 
[2025-10-20 15:15:39.750061] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10826] 1760987739749938, 22.8667, -0.868998, 0.489162, -1.30613, 0.741828, 0.670387, -0.0117083, -0.0115965, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.751283] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10827] 1760987739751160, 22.868, -0.868998, 0.489162, -1.30613, 0.741828, 0.670387, -0.0117083, -0.0115965, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.753911] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10828] 1760987739753799, 22.8706, -0.854106, 0.487394, -1.30633, 0.741339, 0.670867, -0.0131296, -0.0134725, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.756837] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10829] 1760987739756722, 22.8735, -0.854106, 0.487394, -1.30633, 0.741339, 0.670867, -0.0131296, -0.0134725, 1.48922, -0.176825, -0.0202015, 0.13485, 0.462699, 0.0852715, 
[2025-10-20 15:15:39.759165] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10831] 1760987739759052, 22.8759, -0.854106, 0.487394, -1.30633, 0.741339, 0.670867, -0.0131296, -0.0134725, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.761890] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10832] 1760987739761771, 22.8786, -0.854106, 0.487394, -1.30633, 0.741339, 0.670867, -0.0131296, -0.0134725, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.764535] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10833] 1760987739764420, 22.8812, -0.839309, 0.485515, -1.30648, 0.74082, 0.671366, -0.0146698, -0.0154332, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.767172] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10834] 1760987739767085, 22.8839, -0.839309, 0.485515, -1.30648, 0.74082, 0.671366, -0.0146698, -0.0154332, 1.47964, -0.187896, -0.0145696, 0.14143, 0.491835, 0.0811025, 
[2025-10-20 15:15:39.769675] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10836] 1760987739769563, 22.8864, -0.839309, 0.485515, -1.30648, 0.74082, 0.671366, -0.0146698, -0.0154332, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.772358] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10837] 1760987739772252, 22.8891, -0.839309, 0.485515, -1.30648, 0.74082, 0.671366, -0.0146698, -0.0154332, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.775197] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10838] 1760987739775082, 22.8919, -0.824504, 0.483567, -1.30659, 0.740335, 0.671817, -0.0162047, -0.0174115, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.777804] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10839] 1760987739777716, 22.8945, -0.824504, 0.483567, -1.30659, 0.740335, 0.671817, -0.0162047, -0.0174115, 1.48048, -0.194754, -0.0114634, 0.129139, 0.493541, 0.0840447, 
[2025-10-20 15:15:39.780538] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10841] 1760987739780425, 22.8972, -0.824504, 0.483567, -1.30659, 0.740335, 0.671817, -0.0162047, -0.0174115, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.783475] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10842] 1760987739783361, 22.9002, -0.824504, 0.483567, -1.30659, 0.740335, 0.671817, -0.0162047, -0.0174115, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.786111] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10843] 1760987739785996, 22.9028, -0.809737, 0.481547, -1.30674, 0.73992, 0.672187, -0.0175898, -0.0193211, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:39.788768] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [10845] 1760987739788689, 22.9055, -0.809737, 0.481547, -1.30674, 0.73992, 0.672187, -0.0175898, -0.0193211, 1.47676, -0.201991, -0.0145455, 0.107253, 0.462218, 0.0939421, 
