[2025-10-20 11:49:44.478220] [0x0000007f8c2777c0] [MocapTag] [0x00001e07] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:50:06.464189] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10423] 1760975406464081, 22.0399, -2.12653, 0.161716, -1.28459, 0.716318, 0.66931, 0.118954, 0.157363, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.466821] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10424] 1760975406466708, 22.0425, -2.1132, 0.168646, -1.28416, 0.716667, 0.669881, 0.116899, 0.15486, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.469370] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10425] 1760975406469281, 22.0451, -2.1132, 0.168646, -1.28416, 0.716667, 0.669881, 0.116899, 0.15486, 1.3329, 0.693042, 0.0428186, 0.0826359, 0.651914, 0.112181, 
[2025-10-20 11:50:06.471867] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10427] 1760975406471755, 22.0475, -2.1132, 0.168646, -1.28416, 0.716667, 0.669881, 0.116899, 0.15486, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.475365] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10428] 1760975406475254, 22.051, -2.1132, 0.168646, -1.28416, 0.716667, 0.669881, 0.116899, 0.15486, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.477911] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10429] 1760975406477798, 22.0536, -2.09982, 0.175443, -1.28381, 0.717075, 0.670372, 0.114956, 0.152285, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.480512] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10431] 1760975406480389, 22.0562, -2.09982, 0.175443, -1.28381, 0.717075, 0.670372, 0.114956, 0.152285, 1.33797, 0.679707, 0.0356813, 0.0657916, 0.645509, 0.134441, 
[2025-10-20 11:50:06.482945] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10432] 1760975406482838, 22.0586, -2.09982, 0.175443, -1.28381, 0.717075, 0.670372, 0.114956, 0.152285, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.485540] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10433] 1760975406485437, 22.0612, -2.09982, 0.175443, -1.28381, 0.717075, 0.670372, 0.114956, 0.152285, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.488213] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10434] 1760975406488102, 22.0639, -2.08631, 0.18217, -1.28341, 0.717552, 0.670795, 0.112868, 0.149715, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.491112] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10436] 1760975406490998, 22.0668, -2.08631, 0.18217, -1.28341, 0.717552, 0.670795, 0.112868, 0.149715, 1.35108, 0.672695, 0.0396339, 0.0407815, 0.666952, 0.108234, 
[2025-10-20 11:50:06.493686] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10437] 1760975406493578, 22.0694, -2.08631, 0.18217, -1.28341, 0.717552, 0.670795, 0.112868, 0.149715, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.496547] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10438] 1760975406496432, 22.0722, -2.08631, 0.18217, -1.28341, 0.717552, 0.670795, 0.112868, 0.149715, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.499010] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10439] 1760975406498919, 22.0747, -2.07279, 0.188854, -1.28309, 0.718222, 0.670965, 0.110894, 0.147193, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.501816] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10441] 1760975406501703, 22.0775, -2.07279, 0.188854, -1.28309, 0.718222, 0.670965, 0.110894, 0.147193, 1.35187, 0.668394, 0.0323241, 0, 0.644746, 0.104028, 
[2025-10-20 11:50:06.504199] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10442] 1760975406504091, 22.0799, -2.07279, 0.188854, -1.28309, 0.718222, 0.670965, 0.110894, 0.147193, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.506892] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10443] 1760975406506777, 22.0826, -2.0592, 0.195436, -1.2828, 0.71887, 0.671112, 0.108885, 0.144841, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.509481] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10444] 1760975406509397, 22.0852, -2.0592, 0.195436, -1.2828, 0.71887, 0.671112, 0.108885, 0.144841, 1.35956, 0.658172, 0.0286649, 0, 0.626463, 0.0722192, 
[2025-10-20 11:50:06.512110] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10446] 1760975406511998, 22.0878, -2.0592, 0.195436, -1.2828, 0.71887, 0.671112, 0.108885, 0.144841, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.515465] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10447] 1760975406515356, 22.0911, -2.0592, 0.195436, -1.2828, 0.71887, 0.671112, 0.108885, 0.144841, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.517260] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10448] 1760975406517141, 22.0929, -2.04557, 0.201968, -1.28259, 0.719461, 0.671294, 0.107011, 0.142437, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.519752] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10449] 1760975406519603, 22.0954, -2.04557, 0.201968, -1.28259, 0.719461, 0.671294, 0.107011, 0.142437, 1.36246, 0.653251, 0.0212021, 0, 0.612599, 0.101794, 
[2025-10-20 11:50:06.522353] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10451] 1760975406522240, 22.098, -2.04557, 0.201968, -1.28259, 0.719461, 0.671294, 0.107011, 0.142437, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.525047] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10452] 1760975406524940, 22.1007, -2.04557, 0.201968, -1.28259, 0.719461, 0.671294, 0.107011, 0.142437, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.527645] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10453] 1760975406527533, 22.1033, -2.03191, 0.20843, -1.28244, 0.720082, 0.671457, 0.105171, 0.139881, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.530253] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10455] 1760975406530166, 22.106, -2.03191, 0.20843, -1.28244, 0.720082, 0.671457, 0.105171, 0.139881, 1.36688, 0.64612, 0.0145979, 0, 0.628182, 0.128757, 
[2025-10-20 11:50:06.532868] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10456] 1760975406532756, 22.1085, -2.03191, 0.20843, -1.28244, 0.720082, 0.671457, 0.105171, 0.139881, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.535487] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10457] 1760975406535365, 22.1111, -2.03191, 0.20843, -1.28244, 0.720082, 0.671457, 0.105171, 0.139881, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.538222] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10458] 1760975406538110, 22.1139, -2.01812, 0.214797, -1.28224, 0.720817, 0.671518, 0.103098, 0.13732, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.540961] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10460] 1760975406540847, 22.1166, -2.01812, 0.214797, -1.28224, 0.720817, 0.671518, 0.103098, 0.13732, 1.37899, 0.636776, 0.0199262, -0.0551462, 0.664231, 0.0912078, 
[2025-10-20 11:50:06.543439] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10461] 1760975406543333, 22.1191, -2.01812, 0.214797, -1.28224, 0.720817, 0.671518, 0.103098, 0.13732, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.546113] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10462] 1760975406545999, 22.1218, -2.01812, 0.214797, -1.28224, 0.720817, 0.671518, 0.103098, 0.13732, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.548614] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10463] 1760975406548527, 22.1243, -2.00433, 0.221015, -1.28213, 0.721676, 0.671383, 0.101119, 0.134917, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.551379] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10465] 1760975406551266, 22.1271, -2.00433, 0.221015, -1.28213, 0.721676, 0.671383, 0.101119, 0.134917, 1.37849, 0.62178, 0.0113416, -0.106263, 0.629672, 0.0720523, 
[2025-10-20 11:50:06.554047] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10466] 1760975406553941, 22.1297, -2.00433, 0.221015, -1.28213, 0.721676, 0.671383, 0.101119, 0.134917, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.556973] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10467] 1760975406556856, 22.1326, -1.99041, 0.227202, -1.28192, 0.722577, 0.671203, 0.0990592, 0.132499, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.559471] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10469] 1760975406559404, 22.1352, -1.99041, 0.227202, -1.28192, 0.722577, 0.671203, 0.0990592, 0.132499, 1.39203, 0.618724, 0.0205836, -0.120533, 0.643623, 0.0611842, 
[2025-10-20 11:50:06.562204] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10470] 1760975406562086, 22.1379, -1.99041, 0.227202, -1.28192, 0.722577, 0.671203, 0.0990592, 0.132499, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.564718] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10471] 1760975406564607, 22.1404, -1.99041, 0.227202, -1.28192, 0.722577, 0.671203, 0.0990592, 0.132499, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.567421] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10472] 1760975406567305, 22.1431, -1.97651, 0.233269, -1.28186, 0.723404, 0.671037, 0.0971985, 0.130186, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.570371] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10474] 1760975406570289, 22.1461, -1.97651, 0.233269, -1.28186, 0.723404, 0.671037, 0.0971985, 0.130186, 1.38956, 0.60669, 0.00616068, -0.107539, 0.598848, 0.0755545, 
[2025-10-20 11:50:06.572846] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10475] 1760975406572734, 22.1485, -1.97651, 0.233269, -1.28186, 0.723404, 0.671037, 0.0971985, 0.130186, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.575550] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10476] 1760975406575441, 22.1512, -1.97651, 0.233269, -1.28186, 0.723404, 0.671037, 0.0971985, 0.130186, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.578181] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10477] 1760975406578065, 22.1538, -1.96226, 0.239046, -1.28142, 0.723747, 0.671718, 0.0935451, 0.127419, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.580731] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10479] 1760975406580637, 22.1564, -1.96226, 0.239046, -1.28142, 0.723747, 0.671718, 0.0935451, 0.127419, 1.42576, 0.577621, 0.0442736, 0.0715017, 0.92189, -0.0720773, 
[2025-10-20 11:50:06.583308] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10480] 1760975406583194, 22.159, -1.96226, 0.239046, -1.28142, 0.723747, 0.671718, 0.0935451, 0.127419, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.586435] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10481] 1760975406586279, 22.1621, -1.96226, 0.239046, -1.28142, 0.723747, 0.671718, 0.0935451, 0.127419, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.588862] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10482] 1760975406588772, 22.1646, -1.94824, 0.244937, -1.28138, 0.724619, 0.671542, 0.0912619, 0.125022, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.591738] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10484] 1760975406591626, 22.1674, -1.94824, 0.244937, -1.28138, 0.724619, 0.671542, 0.0912619, 0.125022, 1.40135, 0.589173, 0.00428994, -0.120449, 0.672656, 0, 
[2025-10-20 11:50:06.594447] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10485] 1760975406594338, 22.1701, -1.94824, 0.244937, -1.28138, 0.724619, 0.671542, 0.0912619, 0.125022, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.597095] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10486] 1760975406596973, 22.1728, -1.93418, 0.250776, -1.28141, 0.725606, 0.671205, 0.0892704, 0.122518, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.599695] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10488] 1760975406599551, 22.1753, -1.93418, 0.250776, -1.28141, 0.725606, 0.671205, 0.0892704, 0.122518, 1.40659, 0.583827, -0.0029773, -0.153363, 0.644708, 0.0807259, 
[2025-10-20 11:50:06.602370] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10489] 1760975406602259, 22.178, -1.93418, 0.250776, -1.28141, 0.725606, 0.671205, 0.0892704, 0.122518, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.605231] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10490] 1760975406605105, 22.1809, -1.93418, 0.250776, -1.28141, 0.725606, 0.671205, 0.0892704, 0.122518, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.607802] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10491] 1760975406607690, 22.1835, -1.92006, 0.256532, -1.28142, 0.726597, 0.670819, 0.0870671, 0.120319, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.610534] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10493] 1760975406610419, 22.1862, -1.92006, 0.256532, -1.28142, 0.726597, 0.670819, 0.0870671, 0.120319, 1.41141, 0.575646, 0, -0.173044, 0.634333, 0, 
[2025-10-20 11:50:06.613065] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10494] 1760975406612912, 22.1887, -1.92006, 0.256532, -1.28142, 0.726597, 0.670819, 0.0870671, 0.120319, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.616136] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10495] 1760975406616019, 22.1918, -1.92006, 0.256532, -1.28142, 0.726597, 0.670819, 0.0870671, 0.120319, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.618614] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10496] 1760975406618528, 22.1943, -1.90588, 0.262206, -1.28144, 0.727629, 0.670375, 0.0849953, 0.118018, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.621311] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10498] 1760975406621197, 22.197, -1.90588, 0.262206, -1.28144, 0.727629, 0.670375, 0.0849953, 0.118018, 1.41814, 0.56741, -0.00206618, -0.182652, 0.628778, 0.0369314, 
[2025-10-20 11:50:06.623711] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10499] 1760975406623602, 22.1994, -1.90588, 0.262206, -1.28144, 0.727629, 0.670375, 0.0849953, 0.118018, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.626495] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10500] 1760975406626373, 22.2022, -1.89048, 0.268038, -1.28067, 0.728149, 0.670869, 0.080331, 0.115241, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.628998] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10501] 1760975406628909, 22.2047, -1.89048, 0.268038, -1.28067, 0.728149, 0.670869, 0.080331, 0.115241, 1.54023, 0.583141, 0.07706, 0, 1.07333, -0.215872, 
[2025-10-20 11:50:06.632254] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10503] 1760975406632140, 22.2079, -1.89048, 0.268038, -1.28067, 0.728149, 0.670869, 0.080331, 0.115241, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.634817] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10504] 1760975406634707, 22.2105, -1.89048, 0.268038, -1.28067, 0.728149, 0.670869, 0.080331, 0.115241, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.637403] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10505] 1760975406637290, 22.2131, -1.87614, 0.273506, -1.28074, 0.72921, 0.67041, 0.07813, 0.112689, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:50:06.640177] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10507] 1760975406640092, 22.2159, -1.87614, 0.273506, -1.28074, 0.72921, 0.67041, 0.07813, 0.112689, 1.43435, 0.546807, -0.0068522, -0.183642, 0.681674, 0.058822, 
[2025-10-20 11:50:06.643193] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [10508] 1760975406643081, 22.2189, -1.87614, 0.273506, -1.28074, 0.72921, 0.67041, 0.07813, 0.112689, 0, 0, 0, 0, 0, 0, 
