[2024-06-21 10:38:07.285652] [0x0000007faff34010] [LogDataTag] [0x000021f9] [1] Initial timestamp, Current time [s], User-defined position x [m], User-defined position y [m], User-defined position z [m], User-defined velocity x [m/s], User-defined velocity y [m/s], User-defined velocity z [m/s], User-defined acceleration x [m/s^2], User-defined acceleration y [m/s^2], User-defined acceleration z [m/s^2], User-defined yaw [rad], User-defined yaw_dot [rad/s], User-defined yaw_dot_dot [rad/s^2], Odometry time [s], Position x [m], Position y [m], Position z [m], Quaternion q0 [-], Quaternion q1 [-], Quaternion q2 [-], Quaternion q3 [-], Velocity x [m/s], Velocity y [m/s], Velocity z [m/s], Angular velocity x [rad/s], Angular velocity y [rad/s], Angular velocity z [rad/s], Roll [rad], Pitch [rad], Yaw [rad], Algorithm execution time [us], Mu translational raw x [N], Mu translational raw y [N], Mu translational raw z [N], Mu translational x [N], Mu translational y [N], Mu translational z [N], U control input U1 [N], U control input U2 [Nm], U control input U3 [Nm], U control input U4 [Nm], Roll desired [rad], Pitch desired [rad], Roll_dot desired [rad/s], Pitch_dot desired [rad/s], Roll_dot_dot desired [rad/s^2], Pitch_dot_dot desired [rad/s^2], Roll_dot [rad/s], Pitch_dot [rad/s], Yaw_dot [rad/s], Thrust motors QUADCOPTER T1 [N], Thrust motors QUADCOPTER T2 [N], Thrust motors QUADCOPTER T3 [N], Thrust motors QUADCOPTER T4 [N], Thrust motors normalized QUADCOPTER T1 [-], Thrust motors normalized QUADCOPTER T2 [-], Thrust motors normalized QUADCOPTER T3 [-], Thrust motors normalized QUADCOPTER T4 [-], Thrust motors X8COPTER T1 [N], Thrust motors X8COPTER T2 [N], Thrust motors X8COPTER T3 [N], Thrust motors X8COPTER T4 [N], Thrust motors X8COPTER T5 [N], Thrust motors X8COPTER T6 [N], Thrust motors X8COPTER T7 [N], Thrust motors X8COPTER T8 [N], Thrust motors normalized X8COPTER T1 [-], Thrust motors normalized X8COPTER T2 [-], Thrust motors normalized X8COPTER T3 [-], Thrust motors normalized X8COPTER T4 [-], Thrust motors normalized X8COPTER T5 [-], Thrust motors normalized X8COPTER T6 [-], Thrust motors normalized X8COPTER T7 [-], Thrust motors normalized X8COPTER T8 [-], Roll error [rad], Pitch error [rad], Yaw error [rad], Outer loop Proportional term x [-], Outer loop Proportional term y [-], Outer loop Proportional term z [-], Outer loop Integral term x [-], Outer loop Integral term y [-], Outer loop Integral term z [-], Outer loop Derivative term x [-], Outer loop Derivative term y [-], Outer loop Derivative term z [-], Outer loop Dynamic Inversion term x [-], Outer loop Dynamic Inversion term y [-], Outer loop Dynamic Inversion term z [-], Inner loop Proportional term x [-], Inner loop Proportional term y [-], Inner loop Proportional term z [-], Inner loop Integral term x [-], Inner loop Integral term y [-], Inner loop Integral term z [-], Inner loop Derivative term x [-], Inner loop Derivative term y [-], Inner loop Derivative term z [-], Inner loop Dynamic Inversion term x [-], Inner loop Dynamic Inversion term y [-], Inner loop Dynamic Inversion term z [-], 
[2024-06-21 10:38:25.487910] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [8137] 1718980687273216, 18.2128, -2.85799, -0.131308, -1.00012, 0.0632306, 0.679988, 0.000677457, 2.71066, 0.29658, -0.000141401, 1.47808, -3.91196, 7.67242, 18.2011, -2.97077, -0.219945, -0.950614, -0.763807, 0.046042, 0.0889449, -0.637627, -0.354818, 0.369004, 0.0520446, -0.0306659, -0.649629, -3.88015, -0.185371, -0.0772351, 1.39839, 1300, 10.5824, 8.45234, -23.1276, 8.32776, -4.42748, -25.087, 26.8014, -0.0756545, 0.0699268, 0.129947, -0.165957, -0.320509, 0.0438265, -0.28437, -1.13382, 2.42399, 0.255205, -1.35366, -3.70499, 0, 0, 0, 0, 0, 0, 0, 0, 5.16097, 1.73773, 4.78804, 1.71393, 4.9864, 1.9123, 4.9626, 1.53936, 0.594166, 0.281504, 0.563395, 0.278837, 0.57977, 0.300641, 0.577806, 0.25878, -0.019414, 0.243274, -0.0796854, 0.789489, 0.797738, -0.445546, -0.914841, -0.112889, -1.27959, 2.92634, 3.42083, -0.513671, -0, -0, -18.8288, 0.776558, -9.73097, 0.796854, 0.140513, 0.438273, -0.309748, -2.11378, 10.6929, -0.413932, -0.0149072, -0.0143419, 0.00251898, 
[2024-06-21 10:38:25.497786] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [8142] 1718980687273216, 18.2229, -2.85722, -0.124477, -1.00011, 0.090346, 0.682914, 0.000675779, 2.69992, 0.287162, -0.000193301, 1.43927, -3.83085, 8.48847, 18.2104, -2.97415, -0.216176, -0.950274, -0.774146, 0.0428242, 0.0919269, -0.624831, -0.342408, 0.361518, 0.0513433, -0.0214542, -0.597567, -3.73648, -0.182919, -0.0889312, 1.3663, 1136, 10.8185, 8.71487, -23.1286, 8.63369, -4.31225, -25.1949, 26.98, -0.058565, 0.0424699, 0.13968, -0.16052, -0.330135, 0.0333799, -0.245266, -0.030314, 1.53248, 0.296463, -1.26727, -3.57959, 0, 0, 0, 0, 0, 0, 0, 0, 5.24631, 1.61917, 4.99069, 1.63382, 5.11117, 1.7543, 5.12583, 1.49869, 0.601204, 0.268063, 0.580123, 0.269746, 0.590059, 0.283352, 0.591268, 0.253967, -0.0223994, 0.241204, -0.072966, 0.818526, 0.825285, -0.448548, -0.913108, -0.108808, -1.28407, 3.02928, 3.53536, -0.506675, -0, -0, -18.8288, 0.895977, -9.64816, 0.72966, 0.140834, 0.434646, -0.305235, -2.63083, 10.22, -0.502534, -0.0132037, -0.0134974, 0.00223443, 
[2024-06-21 10:38:25.507798] [0x0000007faff34010] [LogDataTag] [0x000021f9] [8147] 1718980687273216, 18.2328, -2.85618, -0.117651, -1.00011, 0.117223, 0.685731, 0.000673596, 2.68892, 0.277525, -0.00024417, 1.40149, -3.74269, 9.16712, 18.2194, -2.97753, -0.21246, -0.949962, -0.783882, 0.0396349, 0.0954697, -0.612245, -0.344139, 0.364268, 0.036578, -0.151164, -0.758908, -3.57915, -0.180948, -0.101315, 1.33535, 1255, 11.2446, 8.75962, -22.8591, 8.77196, -4.4503, -25.0791, 26.9391, -0.0744389, 0.0803754, 0.14768, -0.16596, -0.336471, 0.00867757, -0.218461, -1.07302, 1.32269, 0.192877, -1.39063, -3.40158, 0, 0, 0, 0, 0, 0, 0, 0, 5.41327, 1.54951, 5.01349, 1.49326, 5.2415, 1.72127, 5.18525, 1.3215, 0.614985, 0.259972, 0.582004, 0.253321, 0.600808, 0.279662, 0.596168, 0.232271, -0.0149888, 0.235157, -0.0661402, 0.849446, 0.853279, -0.451288, -0.91131, -0.104589, -1.28857, 3.22953, 3.53609, -0.359045, -0, -0, -18.8288, 0.59955, -9.40627, 0.661402, 0.141095, 0.431089, -0.301131, -1.84199, 11.7217, -0.682216, -0.0161348, -0.00929439, 0.00265219, 
[2024-06-21 10:38:25.518350] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [8151] 1718980687273216, 18.2428, -2.85488, -0.110791, -1.0001, 0.144016, 0.688452, 0.000670907, 2.67758, 0.267612, -0.000294268, 1.36458, -3.64831, 9.71368, 18.2283, -2.98084, -0.208766, -0.949856, -0.79294, 0.0368217, 0.0991304, -0.600053, -0.322149, 0.361151, 0.0143554, -0.212869, -0.699422, -3.42262, -0.179467, -0.113261, 1.30581, 1533, 11.353, 8.92701, -22.443, 8.978, -4.26602, -24.7683, 26.6884, -0.0333859, 0.0397678, 0.151864, -0.160534, -0.347749, 0.00135229, -0.218647, 0.214763, 0.265472, 0.155991, -1.29914, -3.26371, 0, 0, 0, 0, 0, 0, 0, 0, 5.32928, 1.45563, 5.13943, 1.41986, 5.25224, 1.53267, 5.21647, 1.34282, 0.608051, 0.248809, 0.592389, 0.24447, 0.601694, 0.257992, 0.598743, 0.234951, -0.0189332, 0.234488, -0.0587734, 0.881731, 0.88178, -0.452185, -0.909444, -0.100227, -1.29309, 3.26315, 3.60032, -0.136845, -0, -0, -18.8288, 0.757328, -9.37953, 0.587734, 0.141359, 0.42757, -0.297457, -1.54639, 10.805, -0.769212, -0.0142686, -0.00693749, 0.00230513, 
[2024-06-21 10:38:25.527593] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [8156] 1718980687273216, 18.2528, -2.85331, -0.103899, -1.00009, 0.170709, 0.691075, 0.00066772, 2.66592, 0.257426, -0.000343534, 1.32862, -3.54907, 10.1319, 18.2433, -2.98732, -0.201577, -0.949842, -0.810197, 0.0317282, 0.10663, -0.575504, -0.328886, 0.359353, 0.0127768, -0.320522, -0.728634, -3.01854, -0.176701, -0.136688, 1.24737, 1089, 11.8919, 9.00412, -22.4217, 9.14661, -4.0831, -24.9978, 26.93, 0.0286041, 0.0676027, 0.149876, -0.152206, -0.350765, 0.0407839, -0.213561, 1.42765, 0.986209, 0.0705834, -1.2479, -2.87023, 0, 0, 0, 0, 0, 0, 0, 0, 5.30258, 1.62169, 5.17681, 1.36391, 5.36858, 1.55569, 5.1108, 1.42991, 0.605847, 0.268353, 0.595472, 0.237581, 0.611295, 0.260696, 0.590029, 0.245694, -0.0244952, 0.214077, -0.081253, 0.9381, 0.879102, -0.452249, -0.907474, -0.0958273, -1.29762, 3.49717, 3.64894, -0.121091, -0, -0, -18.8288, 0.979807, -8.5631, 0.81253, 0.141698, 0.424258, -0.293031, -0.297996, 10.3434, -1.35769, -0.0131949, -0.00269671, 0.00205204, 
[2024-06-21 10:38:25.537953] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [8161] 1718980687273216, 18.2628, -2.85147, -0.0969721, -1.00009, 0.197322, 0.693599, 0.00066404, 2.65393, 0.246958, -0.000391966, 1.29363, -3.44612, 10.4289, 18.2523, -2.99059, -0.198035, -0.949888, -0.817188, 0.0299857, 0.110545, -0.564876, -0.32765, 0.362627, 0.00431933, -0.39756, -0.663113, -2.84461, -0.176719, -0.147327, 1.22273, 1409, 12.2826, 9.03529, -22.2672, 9.27678, -4.13299, -25.0038, 26.9876, 0.026072, 0.0610656, 0.151174, -0.153749, -0.355272, 0.0707609, -0.195411, 0.302354, 1.11805, 0.000712822, -1.15287, -2.71312, 0, 0, 0, 0, 0, 0, 0, 0, 5.31966, 1.60046, 5.20659, 1.36707, 5.37982, 1.5403, 5.14643, 1.42723, 0.607257, 0.265906, 0.597928, 0.237974, 0.612223, 0.258891, 0.592966, 0.245368, -0.0229695, 0.207945, -0.0709027, 0.973888, 0.909561, -0.451781, -0.905412, -0.0913302, -1.30213, 3.6748, 3.64069, -0.0365529, -0, -0, -18.8288, 0.91878, -8.3178, 0.709027, 0.142049, 0.421109, -0.28857, 0.700481, 9.57458, -1.46599, -0.0113797, -0.00054197, 0.00171675, 
[2024-06-21 10:38:25.547804] [0x0000007faff34010] [LogDataTag] [0x000021f9] [8165] 1718980687273216, 18.2729, -2.84935, -0.0899787, -1.00008, 0.223972, 0.69603, 0.000659854, 2.64155, 0.236155, -0.000439736, 1.25948, -3.34013, 10.6143, 18.2614, -2.99389, -0.194416, -0.950006, -0.823661, 0.0284019, 0.114496, -0.554678, -0.316828, 0.366056, -0.00388788, -0.432762, -0.677411, -2.70851, -0.176911, -0.157758, 1.19936, 1157, 12.5485, 9.06073, -22.1163, 9.3614, -4.06968, -24.9899, 26.9943, 0.0343634, 0.0760935, 0.151157, -0.151338, -0.358427, 0.085249, -0.169005, 0.124013, 1.29409, -0.027584, -1.14351, -2.57904, 0, 0, 0, 0, 0, 0, 0, 0, 5.33203, 1.63241, 5.19546, 1.33725, 5.41132, 1.55311, 5.11617, 1.41654, 0.608278, 0.269584, 0.59701, 0.234253, 0.614824, 0.260394, 0.590471, 0.244065, -0.0255728, 0.200669, -0.0601149, 1.01178, 0.93994, -0.450651, -0.903271, -0.0866812, -1.30664, 3.7856, 3.62972, 0.0454773, -0, -0, -18.8288, 1.02291, -8.02677, 0.601149, 0.142419, 0.418063, -0.284747, 1.12833, 9.74501, -1.52217, -0.011102, 0.000517015, 0.00164456, 
[2024-06-21 10:38:25.557995] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [8169] 1718980687273216, 18.2828, -2.84699, -0.0830375, -1.00007, 0.250209, 0.698327, 0.000655245, 2.62898, 0.2252, -0.000486011, 1.22675, -3.23396, 10.6966, 18.2793, -3.00021, -0.187109, -0.95058, -0.835044, 0.025932, 0.122499, -0.535746, -0.29109, 0.376211, -0.0324184, -0.527663, -0.671335, -2.38203, -0.178302, -0.177732, 1.15679, 1422, 12.8364, 9.07854, -21.9178, 9.45705, -4.03978, -24.9365, 26.9737, 0.0363817, 0.0799941, 0.148202, -0.150333, -0.362488, 0.0885363, -0.142741, -0.283429, 1.08833, -0.0650201, -1.12725, -2.39806, 0, 0, 0, 0, 0, 0, 0, 0, 5.29573, 1.67463, 5.15275, 1.36376, 5.37968, 1.59069, 5.0688, 1.44771, 0.605282, 0.2744, 0.593487, 0.237562, 0.612211, 0.264773, 0.586565, 0.247852, -0.0270704, 0.194675, -0.0492552, 1.05062, 0.969759, -0.448614, -0.901048, -0.0818821, -1.31114, 3.90707, 3.61533, 0.151366, -0, -0, -18.8288, 1.08282, -7.787, 0.492552, 0.142817, 0.415114, -0.281575, 1.53556, 9.84512, -1.67181, -0.0106214, 0.00153066, 0.00153797, 
[2024-06-21 10:38:25.568227] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [8174] 1718980687273216, 18.2929, -2.84435, -0.0760355, -1.00007, 0.276463, 0.700525, 0.000650151, 2.61601, 0.213914, -0.000531522, 1.19491, -3.12684, 10.6899, 18.2793, -3.00021, -0.187109, -0.95058, -0.835044, 0.025932, 0.122499, -0.535746, -0.29109, 0.376211, -0.0324184, -0.527663, -0.671335, -2.38203, -0.178302, -0.177732, 1.15679, 1536, 13.0198, 9.03189, -21.5759, 9.47908, -3.96522, -24.7191, 26.7696, 0.0496773, 0.0769421, 0.144646, -0.148671, -0.366177, 0.083382, -0.121654, -0.42423, 0.874363, -0.127955, -1.08317, -2.26082, 0, 0, 0, 0, 0, 0, 0, 0, 5.20609, 1.70458, 5.10245, 1.37168, 5.32072, 1.58995, 4.98782, 1.48631, 0.597887, 0.277785, 0.58934, 0.238545, 0.607344, 0.264688, 0.579886, 0.252491, -0.0296311, 0.188445, -0.0381167, 1.091, 0.999664, -0.445369, -0.898739, -0.0769336, -1.3156, 3.97287, 3.56746, 0.330686, -0, -0, -18.8288, 1.18524, -7.53779, 0.381167, 0.143248, 0.412258, -0.279065, 2.11337, 9.61513, -1.73205, -0.00976942, 0.00283461, 0.00136521, 
[2024-06-21 10:38:25.577584] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [8178] 1718980687273216, 18.3029, -2.84146, -0.0690218, -1.00006, 0.302549, 0.702606, 0.000644614, 2.60275, 0.202374, -0.000575909, 1.16418, -3.02034, 10.6054, 18.2883, -3.00316, -0.183372, -0.95108, -0.840063, 0.0251544, 0.1269, -0.526837, -0.260836, 0.387607, -0.0472967, -0.611144, -0.745279, -2.30237, -0.180096, -0.187806, 1.13728, 1019, 13.0215, 8.87938, -21.2902, 9.31503, -3.75733, -24.511, 26.4892, 0.0922895, 0.130586, 0.140151, -0.142324, -0.363177, 0.093767, -0.0799642, 0.268452, 1.6831, -0.206034, -1.14563, -2.16979, 0, 0, 0, 0, 0, 0, 0, 0, 5.14178, 1.85096, 4.98429, 1.26756, 5.35474, 1.63801, 4.77134, 1.48051, 0.592583, 0.293997, 0.579595, 0.2254, 0.610152, 0.270226, 0.562015, 0.251798, -0.0377722, 0.175371, -0.0269035, 1.13195, 1.02915, -0.440813, -0.896342, -0.071837, -1.32003, 3.9437, 3.46499, 0.479413, -0, -0, -18.8288, 1.51089, -7.01483, 0.269035, 0.143773, 0.409563, -0.277227, 2.99801, 10.6567, -1.7011, -0.0105532, 0.00429021, 0.0014125, 
[2024-06-21 10:38:25.587799] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [8183] 1718980687273216, 18.3128, -2.83831, -0.0619985, -1.00005, 0.328462, 0.704568, 0.000638649, 2.58917, 0.190581, -0.000619133, 1.13456, -2.91518, 10.4552, 18.2972, -3.00584, -0.179551, -0.951722, -0.84465, 0.0245794, 0.13151, -0.518331, -0.228713, 0.397158, -0.0583428, -0.655066, -0.741266, -2.12598, -0.182407, -0.19797, 1.11898, 1247, 12.9951, 8.76185, -21.0755, 9.14642, -3.50313, -24.3699, 26.2644, 0.139879, 0.159776, 0.131472, -0.133778, -0.359048, 0.131252, -0.0137834, 0.934767, 2.05475, -0.262649, -1.11461, -1.99521, 0, 0, 0, 0, 0, 0, 0, 0, 4.99169, 2.02766, 4.8612, 1.25164, 5.31446, 1.7049, 4.53844, 1.57441, 0.580206, 0.312925, 0.569438, 0.223345, 0.606827, 0.277821, 0.542716, 0.262882, -0.0486286, 0.161078, -0.0155837, 1.17272, 1.05797, -0.43498, -0.893858, -0.0665952, -1.32439, 3.90023, 3.38151, 0.589814, -0, -0, -18.8288, 1.94514, -6.44312, 0.155837, 0.144447, 0.407077, -0.276065, 3.93901, 11.0083, -1.83993, -0.00975679, 0.00503583, 0.00125047, 
[2024-06-21 10:38:25.597746] [0x0000007faff34010] [LogDataTag] [0x000021f9] [8188] 1718980687273216, 18.3228, -2.8349, -0.0549499, -1.00005, 0.354262, 0.706412, 0.000632252, 2.57527, 0.178507, -0.000661261, 1.10595, -2.8117, 10.2503, 18.3061, -3.00825, -0.17573, -0.952392, -0.848761, 0.0241931, 0.136153, -0.510374, -0.208114, 0.392388, -0.055344, -0.687646, -0.73768, -1.97616, -0.185064, -0.207923, 1.10214, 1227, 13.1215, 8.94448, -21.1299, 9.24555, -3.20299, -24.5542, 26.432, 0.196883, 0.151369, 0.122201, -0.121477, -0.360117, 0.200263, 0.0382285, 1.66795, 1.03968, -0.306488, -1.08872, -1.84644, 0, 0, 0, 0, 0, 0, 0, 0, 4.81906, 2.21833, 4.84395, 1.33463, 5.27336, 1.76404, 4.38966, 1.78892, 0.565958, 0.3327, 0.568014, 0.233924, 0.603436, 0.284434, 0.53032, 0.287191, -0.0635868, 0.152194, -0.00381727, 1.21349, 1.08703, -0.428887, -0.891287, -0.0612085, -1.3287, 3.93663, 3.45426, 0.559762, -0, -0, -18.8288, 2.54347, -6.08775, 0.0381727, 0.145325, 0.404751, -0.275601, 5.06751, 11.2694, -1.93052, -0.00908142, 0.00547521, 0.00111623, 
[2024-06-21 10:38:25.607604] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [8192] 1718980687273216, 18.3328, -2.83125, -0.0479202, -1.00004, 0.379787, 0.708125, 0.000625476, 2.5611, 0.166227, -0.000702005, 1.07851, -2.71102, 10.0024, 18.3243, -3.01294, -0.168016, -0.954004, -0.856043, 0.0246138, 0.144814, -0.495594, -0.186597, 0.416541, -0.0888091, -0.775211, -0.673474, -1.75655, -0.191671, -0.225442, 1.07134, 1119, 13.2653, 8.44553, -20.4676, 8.84361, -3.074, -24.0533, 25.8112, 0.203333, 0.1785, 0.114774, -0.119379, -0.352327, 0.244251, 0.0967628, 0.0467344, 1.56167, -0.409165, -0.995762, -1.63752, 0, 0, 0, 0, 0, 0, 0, 0, 4.67968, 2.2795, 4.64249, 1.30395, 5.14886, 1.81032, 4.17331, 1.77313, 0.554432, 0.33892, 0.551351, 0.23005, 0.593167, 0.289548, 0.512155, 0.285443, -0.0722919, 0.126885, -0.00717331, 1.27181, 1.08086, -0.414324, -0.888604, -0.0557939, -1.3329, 3.96469, 3.20742, 0.894346, -0, -0, -18.8288, 2.89167, -5.07541, 0.0717331, 0.146365, 0.402722, -0.275238, 6.53416, 10.9252, -2.14701, -0.0074782, 0.00644647, 0.000828703, 
[2024-06-21 10:38:25.617666] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [8197] 1718980687273216, 18.3429, -2.82729, -0.0407677, -1.00003, 0.405552, 0.709738, 0.00061819, 2.5464, 0.153488, -0.000742134, 1.05166, -2.61153, 9.71538, 18.3243, -3.01294, -0.168016, -0.954004, -0.856043, 0.0246138, 0.144814, -0.495594, -0.186597, 0.416541, -0.0888091, -0.775211, -0.673474, -1.75655, -0.191671, -0.225442, 1.07134, 1114, 13.6419, 8.58953, -20.4757, 9.14082, -3.31627, -24.1781, 26.0602, 0.123007, 0.110456, 0.112555, -0.1276, -0.361452, 0.20057, 0.0977386, -2.74076, -1.1721, -0.409165, -0.995762, -1.63752, 0, 0, 0, 0, 0, 0, 0, 0, 4.67922, 2.14918, 4.64971, 1.552, 4.96305, 1.86534, 4.36588, 1.83583, 0.554394, 0.325597, 0.551949, 0.260264, 0.577843, 0.295562, 0.528332, 0.292345, -0.0640704, 0.13601, 0.0196739, 1.29955, 1.14523, -0.414267, -0.885839, -0.050175, -1.33704, 4.14505, 3.22517, 0.894273, -0, -0, -18.8288, 2.56282, -5.44041, -0.196739, 0.147366, 0.400729, -0.275881, 6.09735, 10.935, -1.94802, -0.0074782, 0.00644647, 0.000828703, 
[2024-06-21 10:38:25.627704] [0x0000007faff34010] [LogDataTag] [0x000021f9] [8201] 1718980687273216, 18.3528, -2.82311, -0.0336821, -1.00003, 0.430873, 0.711205, 0.000610596, 2.53152, 0.140626, -0.000780547, 1.0261, -2.51617, 9.40512, 18.3422, -3.01699, -0.159825, -0.956004, -0.86192, 0.0256064, 0.154231, -0.482339, -0.155353, 0.420593, -0.084292, -0.838673, -0.624054, -1.52203, -0.200126, -0.243569, 1.04496, 1148, 13.6497, 8.50208, -20.5357, 8.83297, -2.74487, -24.3877, 26.0829, 0.254751, 0.172552, 0.0974098, -0.105432, -0.347492, 0.207876, 0.119358, 0.777318, 0.953325, -0.49882, -0.914168, -1.40919, 0, 0, 0, 0, 0, 0, 0, 0, 4.42882, 2.5814, 4.52714, 1.50408, 5.01664, 1.99357, 3.93932, 2.0919, 0.533589, 0.368876, 0.541777, 0.254608, 0.582263, 0.309322, 0.492268, 0.319656, -0.094694, 0.103923, 0.0188609, 1.3571, 1.13529, -0.396214, -0.882972, -0.044482, -1.34106, 4.10359, 3.19673, 0.849026, -0, -0, -18.8288, 3.78776, -4.15692, -0.188609, 0.148632, 0.399011, -0.277029, 7.06696, 10.3353, -2.21395, -0.00610662, 0.00676227, 0.000592253, 
[2024-06-21 10:38:25.637582] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [8206] 1718980687273216, 18.3629, -2.81867, -0.0265461, -1.00002, 0.456173, 0.712549, 0.000602584, 2.51624, 0.127427, -0.00081786, 1.00134, -2.42354, 9.07408, 18.3512, -3.01898, -0.155732, -0.957032, -0.864587, 0.0264288, 0.158166, -0.476209, -0.150898, 0.426948, -0.0994056, -0.770011, -0.51424, -1.4484, -0.204103, -0.25095, 1.03274, 1085, 13.9929, 8.43454, -20.2354, 8.93728, -2.83514, -24.259, 26.0079, 0.190848, 0.102552, 0.0940704, -0.109228, -0.352982, 0.203511, 0.117832, -1.41967, -1.07179, -0.433134, -0.79714, -1.3566, 0, 0, 0, 0, 0, 0, 0, 0, 4.35215, 2.44076, 4.50159, 1.70946, 4.79252, 2.00038, 4.06122, 2.14983, 0.527183, 0.355067, 0.539652, 0.278335, 0.563765, 0.310043, 0.502665, 0.325665, -0.0948751, 0.102032, 0.031397, 1.40221, 1.16267, -0.386907, -0.879999, -0.0387143, -1.34496, 4.2495, 3.14161, 1.00008, -0, -0, -18.8288, 3.795, -4.08127, -0.31397, 0.150054, 0.397473, -0.278662, 6.36646, 9.14972, -2.13387, -0.00477518, 0.0058134, 0.000474635, 
[2024-06-21 10:38:25.647551] [0x0000007faff34010] [LogDataTag] [0x000021f9] [8211] 1718980687273216, 18.3727, -2.81405, -0.0195144, -1.00002, 0.480908, 0.71374, 0.000594344, 2.50087, 0.114179, -0.000853255, 0.977881, -2.33572, 8.7359, 18.3693, -3.02226, -0.147079, -0.959452, -0.86908, 0.0281516, 0.16681, -0.464846, -0.0890501, 0.454157, -0.108781, -0.81074, -0.609196, -1.27522, -0.213113, -0.266928, 1.01103, 1168, 13.5766, 7.84269, -20.0208, 8.08321, -2.3166, -23.9991, 25.4296, 0.289032, 0.266393, 0.0804158, -0.091225, -0.324879, 0.229195, 0.198983, 0.831744, 3.11639, -0.505148, -0.865128, -1.15856, 0, 0, 0, 0, 0, 0, 0, 0, 4.22829, 2.88482, 4.1395, 1.46218, 4.89521, 2.21789, 3.47258, 2.12911, 0.516789, 0.397903, 0.5093, 0.249598, 0.572246, 0.332654, 0.451593, 0.323522, -0.121888, 0.0579507, 0.0331465, 1.45746, 1.14808, -0.365073, -0.876915, -0.0329496, -1.34868, 3.9897, 2.85542, 1.09376, -0, -0, -18.8288, 4.87553, -2.31803, -0.331465, 0.151746, 0.396385, -0.280616, 7.34344, 10.6411, -2.35434, -0.00505887, 0.00581545, 0.000438103, 
[2024-06-21 10:38:25.657781] [0x0000007faff34010] [LogDataTag] [0x000021f9] [8215] 1718980687273216, 18.3828, -2.80905, -0.012275, -1.00001, 0.506173, 0.714827, 0.000585518, 2.48474, 0.10029, -0.000888248, 0.954652, -2.24898, 8.3808, 18.3693, -3.02226, -0.147079, -0.959452, -0.86908, 0.0281516, 0.16681, -0.464846, -0.0890501, 0.454157, -0.108781, -0.81074, -0.609196, -1.27522, -0.213113, -0.266928, 1.01103, 1222, 13.9585, 7.97551, -20.0279, 8.3855, -2.54491, -24.1407, 25.682, 0.208849, 0.175919, 0.0772232, -0.0992558, -0.33432, 0.208046, 0.235968, -2.18608, -0.984395, -0.505148, -0.865128, -1.15856, 0, 0, 0, 0, 0, 0, 0, 0, 4.18411, 2.73544, 4.16697, 1.75448, 4.66602, 2.25353, 3.68506, 2.23639, 0.513067, 0.383736, 0.511621, 0.283372, 0.553301, 0.336286, 0.470298, 0.334542, -0.113858, 0.0673926, 0.0563765, 1.49248, 1.21324, -0.365019, -0.873742, -0.026992, -1.35234, 4.16656, 2.86738, 1.09367, -0, -0, -18.8288, 4.5543, -2.6957, -0.563765, 0.153493, 0.395423, -0.283534, 7.13194, 11.011, -2.18085, -0.00505887, 0.00581545, 0.000438103, 
[2024-06-21 10:38:25.668459] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [8220] 1718980687273216, 18.3929, -2.80385, -0.00510907, -1, 0.530983, 0.715762, 0.000576452, 2.46844, 0.0862913, -0.000921414, 0.932536, -2.16679, 8.02691, 18.3873, -3.02487, -0.137975, -0.962168, -0.873111, 0.0300042, 0.174324, -0.4543, -0.0565144, 0.46844, -0.140397, -0.728137, -0.532573, -1.20796, -0.221177, -0.280823, 0.990934, 1823, 13.9346, 7.64501, -19.381, 8.10926, -2.34787, -23.6002, 25.0648, 0.207378, 0.162031, 0.0720996, -0.0938097, -0.330971, 0.154356, 0.178382, -1.47706, -0.87849, -0.421894, -0.784601, -1.10499, 0, 0, 0, 0, 0, 0, 0, 0, 4.02491, 2.70093, 4.04377, 1.76277, 4.50342, 2.22242, 3.56526, 2.24128, 0.499576, 0.38043, 0.501181, 0.284293, 0.539804, 0.333117, 0.459793, 0.33504, -0.127367, 0.0501482, 0.0583977, 1.54715, 1.19579, -0.340528, -0.870478, -0.0208496, -1.35591, 4.11248, 2.72055, 1.40973, -0, -0, -18.8288, 5.09468, -2.00593, -0.583977, 0.155278, 0.394432, -0.287396, 5.7625, 9.62983, -2.12361, -0.00416865, 0.00484269, 0.000377711, 
